"","question","model","prompt","mag_v_conf","ret","up.coef","down.coef","up.se","down.se","group_id","id","return_type"
"25","q1","gpt-3.5-turbo","persona2","magnitude","10-day",-6.92997129660813,1.89410148620741,2.23840493707618,1.23762268593118,"q1_magnitude_10-day_persona2",43,"abnormal_CAPM"
"26","q1","gpt-3.5-turbo","persona3","magnitude","10-day",-7.20345732075499,2.57886305843279,2.27386120047271,1.36821974981364,"q1_magnitude_10-day_persona3",44,"abnormal_CAPM"
"27","q1","gpt-3.5-turbo","persona4","magnitude","10-day",-3.78831130497317,7.98067757567877,2.67980331963751,1.99619633864107,"q1_magnitude_10-day_persona4",45,"abnormal_CAPM"
"28","q1","gpt-3.5-turbo","base_blanks","confidence","1-day",-1.43246333963132,6.8404953859797,3.41924047584923,1.62249890742758,"q1_confidence_1-day_base_blanks",1,"abnormal_CAPM"
"29","q1","gpt-3.5-turbo","base_json","confidence","1-day",-9.39852034856444,10.7016580894788,2.61366570555225,3.04074331701352,"q1_confidence_1-day_base_json",2,"abnormal_CAPM"
"30","q1","gpt-3.5-turbo","cot1","confidence","1-day",-7.10254318155487,9.33735369979804,1.26444113464568,2.99702333351838,"q1_confidence_1-day_cot1",3,"abnormal_CAPM"
"31","q1","gpt-3.5-turbo","cot2","confidence","1-day",-7.98934390849501,10.2718749936035,2.67973659744618,3.23930110459104,"q1_confidence_1-day_cot2",4,"abnormal_CAPM"
"32","q1","gpt-3.5-turbo","cot3","confidence","1-day",-6.81144633792326,8.71621301737769,1.44183370418233,2.64696277430519,"q1_confidence_1-day_cot3",5,"abnormal_CAPM"
"33","q1","gpt-3.5-turbo","persona1","confidence","1-day",-10.7739761465304,16.0233362524691,1.4327117196254,2.65215057349446,"q1_confidence_1-day_persona1",6,"abnormal_CAPM"
"34","q1","gpt-3.5-turbo","persona2","confidence","1-day",-12.3152567285743,17.6130769035713,2.16683860330328,3.0416280929348,"q1_confidence_1-day_persona2",7,"abnormal_CAPM"
"35","q1","gpt-3.5-turbo","persona3","confidence","1-day",-12.7387878495276,16.6883480169006,1.9849200301189,3.2481165731052,"q1_confidence_1-day_persona3",8,"abnormal_CAPM"
"36","q1","gpt-3.5-turbo","persona4","confidence","1-day",-10.5307496000507,23.0964049868891,2.83065285332423,3.17273515218996,"q1_confidence_1-day_persona4",9,"abnormal_CAPM"
"37","q1","gpt-3.5-turbo","base_blanks","confidence","5-day",-2.49249695262192,7.71074079904111,3.72892890704101,1.66848827030348,"q1_confidence_5-day_base_blanks",19,"abnormal_CAPM"
"38","q1","gpt-3.5-turbo","base_json","confidence","5-day",-9.32519563328365,6.06757149603112,2.98636753337438,4.50738335223576,"q1_confidence_5-day_base_json",20,"abnormal_CAPM"
"39","q1","gpt-3.5-turbo","cot1","confidence","5-day",-7.34747148248521,3.53592506432012,1.4877792529247,4.59746545411071,"q1_confidence_5-day_cot1",21,"abnormal_CAPM"
"40","q1","gpt-3.5-turbo","cot2","confidence","5-day",-8.48457242040839,8.54328992360596,2.85968569952262,3.43972779896628,"q1_confidence_5-day_cot2",22,"abnormal_CAPM"
"41","q1","gpt-3.5-turbo","cot3","confidence","5-day",-6.72190671476659,3.68781038173994,1.70032893034842,3.86393942462613,"q1_confidence_5-day_cot3",23,"abnormal_CAPM"
"42","q1","gpt-3.5-turbo","persona1","confidence","5-day",-10.5428872608729,11.8371630923912,2.18162442237635,3.55337201121549,"q1_confidence_5-day_persona1",24,"abnormal_CAPM"
"43","q1","gpt-3.5-turbo","persona2","confidence","5-day",-13.4530552570037,13.6575302962369,2.60193797095466,3.72681860143731,"q1_confidence_5-day_persona2",25,"abnormal_CAPM"
"44","q1","gpt-3.5-turbo","persona3","confidence","5-day",-13.542372623906,16.0072596478372,2.57491668817322,4.04580892136005,"q1_confidence_5-day_persona3",26,"abnormal_CAPM"
"45","q1","gpt-3.5-turbo","persona4","confidence","5-day",-9.4320684706019,24.8595621512111,5.09662838423221,4.4802228676543,"q1_confidence_5-day_persona4",27,"abnormal_CAPM"
"46","q1","gpt-3.5-turbo","base_blanks","confidence","10-day",-1.97166896735093,6.30185430957486,4.01270788215583,1.98921504872956,"q1_confidence_10-day_base_blanks",10,"abnormal_CAPM"
"47","q1","gpt-3.5-turbo","base_json","confidence","10-day",-6.93138384386234,1.06916282183771,3.17951302693199,5.69196912372179,"q1_confidence_10-day_base_json",11,"abnormal_CAPM"
"48","q1","gpt-3.5-turbo","cot1","confidence","10-day",-6.61930218521927,-1.30445655093945,1.65291437070371,5.63117011636015,"q1_confidence_10-day_cot1",12,"abnormal_CAPM"
"49","q1","gpt-3.5-turbo","cot2","confidence","10-day",-8.02289800790836,4.76776943151083,3.04313068734404,4.5586972907841,"q1_confidence_10-day_cot2",13,"abnormal_CAPM"
"50","q1","gpt-3.5-turbo","cot3","confidence","10-day",-5.46362196585889,2.30585893024446,1.86183050595907,4.30979042465076,"q1_confidence_10-day_cot3",14,"abnormal_CAPM"
"51","q1","gpt-3.5-turbo","persona1","confidence","10-day",-8.82546978568738,12.0749895124139,2.34014246727683,4.73880544606577,"q1_confidence_10-day_persona1",15,"abnormal_CAPM"
"52","q1","gpt-3.5-turbo","persona2","confidence","10-day",-12.4889376121197,10.5416268241534,2.84175985800354,4.94262261087588,"q1_confidence_10-day_persona2",16,"abnormal_CAPM"
"53","q1","gpt-3.5-turbo","persona3","confidence","10-day",-12.5453481944515,13.5559942427218,2.7492813451761,5.01651394789566,"q1_confidence_10-day_persona3",17,"abnormal_CAPM"
"54","q1","gpt-3.5-turbo","persona4","confidence","10-day",-8.22619234574058,24.758244907494,6.51562422281232,3.98379572779298,"q1_confidence_10-day_persona4",18,"abnormal_CAPM"
"55","q1","gpt-4o-mini","base_blanks","magnitude","1-day",-3.20702472471186,1.51871260235796,1.21796837731806,0.391792419378547,"q1_magnitude_1-day_base_blanks",28,"abnormal_CAPM"
"56","q1","gpt-4o-mini","base_json","magnitude","1-day",-8.74527216638287,14.042895578805,2.28115564740051,1.05760989886431,"q1_magnitude_1-day_base_json",29,"abnormal_CAPM"
"57","q1","gpt-4o-mini","cot1","magnitude","1-day",-8.4306516345949,13.982071394059,1.91770567320741,1.10460667222123,"q1_magnitude_1-day_cot1",30,"abnormal_CAPM"
"58","q1","gpt-4o-mini","cot2","magnitude","1-day",-7.90657363496902,13.4767182532344,1.69527573399626,1.06284657145573,"q1_magnitude_1-day_cot2",31,"abnormal_CAPM"
"59","q1","gpt-4o-mini","cot3","magnitude","1-day",-8.50224784440753,12.5360730711849,1.68581964686077,0.958546259259906,"q1_magnitude_1-day_cot3",32,"abnormal_CAPM"
"60","q1","gpt-4o-mini","persona1","magnitude","1-day",-10.2697796858753,14.7104324041257,2.0874013829252,1.00362766410173,"q1_magnitude_1-day_persona1",33,"abnormal_CAPM"
"61","q1","gpt-4o-mini","persona2","magnitude","1-day",-17.616110567638,16.2923419670012,5.34711029030493,1.41133141904814,"q1_magnitude_1-day_persona2",34,"abnormal_CAPM"
"62","q1","gpt-4o-mini","persona3","magnitude","1-day",-19.5767567795861,15.9331659809624,6.22457951129347,1.48152846451287,"q1_magnitude_1-day_persona3",35,"abnormal_CAPM"
"63","q1","gpt-4o-mini","persona4","magnitude","1-day",-26.7907741824122,18.0584378785102,10.8579830379716,1.8431702452887,"q1_magnitude_1-day_persona4",36,"abnormal_CAPM"
"64","q1","gpt-4o-mini","base_blanks","magnitude","5-day",-3.36230698681129,1.30435032680474,1.29443905516359,0.457113520648327,"q1_magnitude_5-day_base_blanks",46,"abnormal_CAPM"
"65","q1","gpt-4o-mini","base_json","magnitude","5-day",-9.52010306512044,13.3624930259453,2.48388229120816,1.22613584648148,"q1_magnitude_5-day_base_json",47,"abnormal_CAPM"
"66","q1","gpt-4o-mini","cot1","magnitude","5-day",-9.11648054227946,12.9394659383017,2.19242726959297,1.22922946355401,"q1_magnitude_5-day_cot1",48,"abnormal_CAPM"
"67","q1","gpt-4o-mini","cot2","magnitude","5-day",-8.38307429126416,12.4497742528071,1.93763969370809,1.17541811939691,"q1_magnitude_5-day_cot2",49,"abnormal_CAPM"
"68","q1","gpt-4o-mini","cot3","magnitude","5-day",-9.10401167143387,12.137288592988,1.85780505050095,1.12849484075775,"q1_magnitude_5-day_cot3",50,"abnormal_CAPM"
"69","q1","gpt-4o-mini","persona1","magnitude","5-day",-10.5693210660825,13.7758647336146,2.50798085459091,1.33065209476957,"q1_magnitude_5-day_persona1",51,"abnormal_CAPM"
"70","q1","gpt-4o-mini","persona2","magnitude","5-day",-18.3793108553385,15.2694045119546,5.7956833931241,1.56828181019438,"q1_magnitude_5-day_persona2",52,"abnormal_CAPM"
"71","q1","gpt-4o-mini","persona3","magnitude","5-day",-20.7121640414367,14.7851261882353,6.68042698593813,1.719757899088,"q1_magnitude_5-day_persona3",53,"abnormal_CAPM"
"72","q1","gpt-4o-mini","persona4","magnitude","5-day",-27.9011409857117,16.4213079213823,11.5010341759944,1.96008933558162,"q1_magnitude_5-day_persona4",54,"abnormal_CAPM"
"73","q1","gpt-4o-mini","base_blanks","magnitude","10-day",-2.96948588432832,0.906373316175491,1.25836287167007,0.524021758468862,"q1_magnitude_10-day_base_blanks",37,"abnormal_CAPM"
"74","q1","gpt-4o-mini","base_json","magnitude","10-day",-9.53012937885793,12.5477018177142,2.48477949416508,1.43830656724562,"q1_magnitude_10-day_base_json",38,"abnormal_CAPM"
"75","q1","gpt-4o-mini","cot1","magnitude","10-day",-8.83583162547806,11.9796979853213,2.24521834074208,1.36619830683535,"q1_magnitude_10-day_cot1",39,"abnormal_CAPM"
"76","q1","gpt-4o-mini","cot2","magnitude","10-day",-8.06852711914686,11.684029313828,1.9717217622119,1.3451629356453,"q1_magnitude_10-day_cot2",40,"abnormal_CAPM"
"77","q1","gpt-4o-mini","cot3","magnitude","10-day",-9.09472896447704,12.0055406122595,1.84882938059694,1.32116031600656,"q1_magnitude_10-day_cot3",41,"abnormal_CAPM"
"78","q1","gpt-4o-mini","persona1","magnitude","10-day",-10.0556019757967,13.1133577943038,2.50266447141729,1.63307406490587,"q1_magnitude_10-day_persona1",42,"abnormal_CAPM"
"79","q1","gpt-4o-mini","persona2","magnitude","10-day",-18.4329210073461,14.0692829174213,5.76012477469866,2.09338725621454,"q1_magnitude_10-day_persona2",43,"abnormal_CAPM"
"80","q1","gpt-4o-mini","persona3","magnitude","10-day",-21.4379255591722,13.3830543736675,6.61201900876329,2.52678912537551,"q1_magnitude_10-day_persona3",44,"abnormal_CAPM"
"81","q1","gpt-4o-mini","persona4","magnitude","10-day",-27.5592655174636,14.2201255087407,11.374811579827,3.26246184294363,"q1_magnitude_10-day_persona4",45,"abnormal_CAPM"
"82","q1","gpt-4o-mini","base_blanks","confidence","1-day",-11.2637956651811,15.3111075876327,2.25359150280315,1.32355987754635,"q1_confidence_1-day_base_blanks",1,"abnormal_CAPM"
"83","q1","gpt-4o-mini","base_json","confidence","1-day",-13.0310182162414,30.2175203230564,3.10321971729058,2.37884695012496,"q1_confidence_1-day_base_json",2,"abnormal_CAPM"
"84","q1","gpt-4o-mini","cot1","confidence","1-day",-12.7042071861747,22.1814663291397,2.59687943627824,1.8248160976501,"q1_confidence_1-day_cot1",3,"abnormal_CAPM"
"85","q1","gpt-4o-mini","cot2","confidence","1-day",-14.0957472184245,24.7103263044807,2.57105425835597,1.86478144585867,"q1_confidence_1-day_cot2",4,"abnormal_CAPM"
"86","q1","gpt-4o-mini","cot3","confidence","1-day",-15.1143197292652,21.3560312561523,2.71567567658378,1.65474496841288,"q1_confidence_1-day_cot3",5,"abnormal_CAPM"
"87","q1","gpt-4o-mini","persona1","confidence","1-day",-14.6610055870427,28.1214967849588,2.58937493757257,1.95238132194397,"q1_confidence_1-day_persona1",6,"abnormal_CAPM"
"88","q1","gpt-4o-mini","persona2","confidence","1-day",-22.6220132476102,30.4488534583552,5.31611790466043,2.44941182034489,"q1_confidence_1-day_persona2",7,"abnormal_CAPM"
"89","q1","gpt-4o-mini","persona3","confidence","1-day",-23.4263811801115,30.3605666394387,5.91190662679506,2.37956852194438,"q1_confidence_1-day_persona3",8,"abnormal_CAPM"
"90","q1","gpt-4o-mini","persona4","confidence","1-day",-22.5701540048171,22.6414654891218,6.34641887525914,2.41197772251783,"q1_confidence_1-day_persona4",9,"abnormal_CAPM"
"91","q1","gpt-4o-mini","base_blanks","confidence","5-day",-11.1854062520299,13.9348105554442,2.5746600779358,1.51148802475733,"q1_confidence_5-day_base_blanks",19,"abnormal_CAPM"
"92","q1","gpt-4o-mini","base_json","confidence","5-day",-13.7544721694691,28.9217474370331,3.53893296920265,2.46278598204347,"q1_confidence_5-day_base_json",20,"abnormal_CAPM"
"93","q1","gpt-4o-mini","cot1","confidence","5-day",-12.9833010191257,21.1481086678308,3.280092997637,2.0623663398563,"q1_confidence_5-day_cot1",21,"abnormal_CAPM"
"94","q1","gpt-4o-mini","cot2","confidence","5-day",-13.9313449470113,24.1219618411888,3.1806837297012,2.23070890288727,"q1_confidence_5-day_cot2",22,"abnormal_CAPM"
"95","q1","gpt-4o-mini","cot3","confidence","5-day",-15.978274125939,21.5536082178832,2.9468473894184,1.97177725517504,"q1_confidence_5-day_cot3",23,"abnormal_CAPM"
"96","q1","gpt-4o-mini","persona1","confidence","5-day",-14.2453526136456,26.1411375927043,3.47395004838203,2.12335826508837,"q1_confidence_5-day_persona1",24,"abnormal_CAPM"
"97","q1","gpt-4o-mini","persona2","confidence","5-day",-21.9441681821221,28.175509597543,5.92587010356871,2.72802983419407,"q1_confidence_5-day_persona2",25,"abnormal_CAPM"
"98","q1","gpt-4o-mini","persona3","confidence","5-day",-22.8305218770715,27.9566183232592,6.59554803782556,2.72628038949018,"q1_confidence_5-day_persona3",26,"abnormal_CAPM"
"99","q1","gpt-4o-mini","persona4","confidence","5-day",-22.8158344711872,20.4243553492223,6.83292164981321,2.96138046809077,"q1_confidence_5-day_persona4",27,"abnormal_CAPM"
"100","q1","gpt-4o-mini","base_blanks","confidence","10-day",-10.9741466461717,13.0981669878871,2.73613609343984,1.88292745649554,"q1_confidence_10-day_base_blanks",10,"abnormal_CAPM"
"101","q1","gpt-4o-mini","base_json","confidence","10-day",-13.7169624700197,28.8618475344858,3.63351714447331,2.51493798257613,"q1_confidence_10-day_base_json",11,"abnormal_CAPM"
"102","q1","gpt-4o-mini","cot1","confidence","10-day",-13.0113646979781,20.1011493315715,3.53448005632382,2.19295436198358,"q1_confidence_10-day_cot1",12,"abnormal_CAPM"
"103","q1","gpt-4o-mini","cot2","confidence","10-day",-13.5355773475028,23.47933186128,3.55993990854762,2.37274226298568,"q1_confidence_10-day_cot2",13,"abnormal_CAPM"
"104","q1","gpt-4o-mini","cot3","confidence","10-day",-16.3877276459539,21.6129945450522,2.93653036426052,2.35577665005294,"q1_confidence_10-day_cot3",14,"abnormal_CAPM"
"105","q1","gpt-4o-mini","persona1","confidence","10-day",-13.6094848107401,25.6881398611483,3.81125966687768,2.35487552022844,"q1_confidence_10-day_persona1",15,"abnormal_CAPM"
"106","q1","gpt-4o-mini","persona2","confidence","10-day",-21.7924703367194,26.2483607824329,6.14538263105913,3.23508916154971,"q1_confidence_10-day_persona2",16,"abnormal_CAPM"
"107","q1","gpt-4o-mini","persona3","confidence","10-day",-23.6021704521406,26.2272943522527,6.73243829859499,3.46206555674462,"q1_confidence_10-day_persona3",17,"abnormal_CAPM"
"108","q1","gpt-4o-mini","persona4","confidence","10-day",-22.5645295817137,19.2755143924096,7.08054550644062,3.61237688297645,"q1_confidence_10-day_persona4",18,"abnormal_CAPM"
"109","q1","gpt-4o","base_blanks","magnitude","1-day",-5.20592558746916,3.46460080117952,1.29068425262997,0.554119851468591,"q1_magnitude_1-day_base_blanks",28,"abnormal_CAPM"
"110","q1","gpt-4o","base_json","magnitude","1-day",-9.92823217023561,6.68702460501502,3.36059339129003,1.0004256621221,"q1_magnitude_1-day_base_json",29,"abnormal_CAPM"
"111","q1","gpt-4o","cot1","magnitude","1-day",-8.27427338039565,6.54260815749398,2.53954263924733,0.93044181010081,"q1_magnitude_1-day_cot1",30,"abnormal_CAPM"
"112","q1","gpt-4o","cot2","magnitude","1-day",-10.3227324428456,6.91362655539932,4.36496255437435,0.974288259823744,"q1_magnitude_1-day_cot2",31,"abnormal_CAPM"
"113","q1","gpt-4o","cot3","magnitude","1-day",-5.74931299393212,3.37354576574238,1.81809634105128,0.515372118202058,"q1_magnitude_1-day_cot3",32,"abnormal_CAPM"
"114","q1","gpt-4o","persona1","magnitude","1-day",-8.91614093690978,5.93554116863455,2.94482561746499,0.776685104379052,"q1_magnitude_1-day_persona1",33,"abnormal_CAPM"
"115","q1","gpt-4o","persona2","magnitude","1-day",-9.09995468347135,5.23994695549238,2.38119375805301,0.704324739551074,"q1_magnitude_1-day_persona2",34,"abnormal_CAPM"
"116","q1","gpt-4o","persona3","magnitude","1-day",-8.39034408435931,5.69185534550356,2.14528734358112,0.74080865287435,"q1_magnitude_1-day_persona3",35,"abnormal_CAPM"
"117","q1","gpt-4o","persona4","magnitude","1-day",-10.5248333017571,8.20096165831096,2.64644493643798,0.995097433916952,"q1_magnitude_1-day_persona4",36,"abnormal_CAPM"
"118","q1","gpt-4o","base_blanks","magnitude","5-day",-4.86424057077937,2.8339967116111,1.31612156391091,0.689452058082154,"q1_magnitude_5-day_base_blanks",46,"abnormal_CAPM"
"119","q1","gpt-4o","base_json","magnitude","5-day",-9.05563166936873,6.02826246728514,3.69786609564211,1.04860403907062,"q1_magnitude_5-day_base_json",47,"abnormal_CAPM"
"120","q1","gpt-4o","cot1","magnitude","5-day",-8.41716446363308,6.53897977715202,2.59647930856105,1.31448734864434,"q1_magnitude_5-day_cot1",48,"abnormal_CAPM"
"121","q1","gpt-4o","cot2","magnitude","5-day",-9.70181482403114,6.41697169188505,4.63866630485219,1.0232283841391,"q1_magnitude_5-day_cot2",49,"abnormal_CAPM"
"122","q1","gpt-4o","cot3","magnitude","5-day",-5.8792955413562,3.22812106931019,1.86926763088919,0.77283612021848,"q1_magnitude_5-day_cot3",50,"abnormal_CAPM"
"123","q1","gpt-4o","persona1","magnitude","5-day",-7.94173012412172,6.00999517016238,3.18691729446676,1.05073927064097,"q1_magnitude_5-day_persona1",51,"abnormal_CAPM"
"124","q1","gpt-4o","persona2","magnitude","5-day",-8.83032107571377,4.62925595336259,2.57398864183412,0.72442877069972,"q1_magnitude_5-day_persona2",52,"abnormal_CAPM"
"125","q1","gpt-4o","persona3","magnitude","5-day",-8.41302376551831,5.62229550928243,2.35364366559791,0.971146429094599,"q1_magnitude_5-day_persona3",53,"abnormal_CAPM"
"126","q1","gpt-4o","persona4","magnitude","5-day",-10.325216393814,7.45895388075613,2.89065770873568,1.07806700875524,"q1_magnitude_5-day_persona4",54,"abnormal_CAPM"
"127","q1","gpt-4o","base_blanks","magnitude","10-day",-4.81961636894297,2.6212111502297,1.32243054208209,0.792133460979824,"q1_magnitude_10-day_base_blanks",37,"abnormal_CAPM"
"128","q1","gpt-4o","base_json","magnitude","10-day",-7.9715920046354,5.97302656481095,3.60136433592379,1.22570670598362,"q1_magnitude_10-day_base_json",38,"abnormal_CAPM"
"129","q1","gpt-4o","cot1","magnitude","10-day",-6.9838880341479,7.01316118137455,2.4922548758358,1.42760451863423,"q1_magnitude_10-day_cot1",39,"abnormal_CAPM"
"130","q1","gpt-4o","cot2","magnitude","10-day",-8.31627776152043,7.07760288398993,4.55679498835437,1.18159536731755,"q1_magnitude_10-day_cot2",40,"abnormal_CAPM"
"131","q1","gpt-4o","cot3","magnitude","10-day",-5.77736101778757,3.29086265282062,1.8452690266085,0.860226202691253,"q1_magnitude_10-day_cot3",41,"abnormal_CAPM"
"132","q1","gpt-4o","persona1","magnitude","10-day",-7.07004562518101,5.88754745827122,3.33970788185307,1.09727213409772,"q1_magnitude_10-day_persona1",42,"abnormal_CAPM"
"133","q1","gpt-4o","persona2","magnitude","10-day",-8.19035956842846,4.27218554594709,2.55795515355628,1.01796469504594,"q1_magnitude_10-day_persona2",43,"abnormal_CAPM"
"134","q1","gpt-4o","persona3","magnitude","10-day",-8.06688749808325,5.54814473412333,2.32047944065001,1.01165607652976,"q1_magnitude_10-day_persona3",44,"abnormal_CAPM"
"135","q1","gpt-4o","persona4","magnitude","10-day",-9.55139685635602,6.70069094641793,2.9214702279237,1.45994463487427,"q1_magnitude_10-day_persona4",45,"abnormal_CAPM"
"136","q1","gpt-4o","base_blanks","confidence","1-day",-13.9982022683978,19.2424244032467,2.59091445306024,2.17067572721548,"q1_confidence_1-day_base_blanks",1,"abnormal_CAPM"
"137","q1","gpt-4o","base_json","confidence","1-day",-11.7142624809248,15.2573449744315,3.27465829110138,2.28224368499991,"q1_confidence_1-day_base_json",2,"abnormal_CAPM"
"138","q1","gpt-4o","cot1","confidence","1-day",-12.2607917447153,15.4530426129375,3.19749958828733,2.20489740087434,"q1_confidence_1-day_cot1",3,"abnormal_CAPM"
"139","q1","gpt-4o","cot2","confidence","1-day",-11.9122991817831,17.2942408574659,3.29697614983222,2.30452738803854,"q1_confidence_1-day_cot2",4,"abnormal_CAPM"
"140","q1","gpt-4o","cot3","confidence","1-day",-6.97896616568643,8.20378358416886,1.7340633457611,1.270463419855,"q1_confidence_1-day_cot3",5,"abnormal_CAPM"
"141","q1","gpt-4o","persona1","confidence","1-day",-11.424510423551,14.0502262015404,2.83527722821373,1.72994598955541,"q1_confidence_1-day_persona1",6,"abnormal_CAPM"
"142","q1","gpt-4o","persona2","confidence","1-day",-13.5418430745991,13.9829308747732,2.87490494036938,1.54848268331842,"q1_confidence_1-day_persona2",7,"abnormal_CAPM"
"143","q1","gpt-4o","persona3","confidence","1-day",-11.744105600191,15.4211428873312,2.4504428915529,1.712340751165,"q1_confidence_1-day_persona3",8,"abnormal_CAPM"
"144","q1","gpt-4o","persona4","confidence","1-day",-17.526012895587,22.5424576640098,3.64174249647276,2.43796561987071,"q1_confidence_1-day_persona4",9,"abnormal_CAPM"
"145","q1","gpt-4o","base_blanks","confidence","5-day",-13.2796320853628,17.4597796950995,2.79125172418685,2.65979265200399,"q1_confidence_5-day_base_blanks",19,"abnormal_CAPM"
"146","q1","gpt-4o","base_json","confidence","5-day",-10.4461196786602,14.2297494841742,4.10852350135641,2.87703480721952,"q1_confidence_5-day_base_json",20,"abnormal_CAPM"
"147","q1","gpt-4o","cot1","confidence","5-day",-12.8749716226509,14.3784881447448,3.38805085079381,2.8023614149225,"q1_confidence_5-day_cot1",21,"abnormal_CAPM"
"148","q1","gpt-4o","cot2","confidence","5-day",-10.7420477571136,16.8326464291829,4.41694414617168,3.07872062504555,"q1_confidence_5-day_cot2",22,"abnormal_CAPM"
"149","q1","gpt-4o","cot3","confidence","5-day",-7.47006958818775,7.77546609212631,1.85520561663397,1.53206826730173,"q1_confidence_5-day_cot3",23,"abnormal_CAPM"
"150","q1","gpt-4o","persona1","confidence","5-day",-9.86073174310454,13.4844253260594,3.53850071909946,2.00453077116555,"q1_confidence_5-day_persona1",24,"abnormal_CAPM"
