Unnamed: 0,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,headline_word_count
3919,ABBVIE INC,AbbVie Receives European Commission Approval Of RINVOQ For The Treatment Of Adults With Moderate To Severe Active Rheumatoid Arthritis,6,increase,0.8,0.7,the approval of rinvoq for the treatment of rheumatoid arthritis expands abbvie's market potential and may lead to increased revenue and investor confidence.,2,2019-12-18,ABBV,2019-12-18 15:56:00+00:00,13721.0,00287Y10,-0.00832593254745,-0.0062689487822353,-0.0004477885296324,0.0102988708011517,0.0055972235961767,-0.0070525565599665,-0.0663711289386482,-0.1716455017656659,0.0072682714089751,0.0255009743940934,0.0152146786239886,0.040665484884125,0.0480512508818438,0.0854320282624485,0.2531064702902326,19
3927,ABBVIE INC,Watching Allergan Shares AS Hearing Co. Deal With AbbVie To Receive US Regulatory Approval In Jan. 2020,6,uncertain,0.6,0.3,"investor sentiment may be uncertain as the news could be seen as positive due to progress in regulatory approval, but uncertainty remains until the deal is finalized.",1,2019-12-13,ABBV,2019-12-13 14:44:00+00:00,13721.0,00287Y10,-0.0100305080413818,0.0181011389940977,0.0255009743940934,0.0169627224539439,0.0165073382117655,0.0077413517906823,-0.0401513334747555,-0.093104481758757,0.0234141461551189,0.0250693836446809,0.0264923743184097,0.0231780682850688,0.0045284900099351,0.1138588896734316,0.2630762271549138,17
3935,ABBVIE INC,AbbVie and Scripps Research to Collaborate on New Therapies,6,increase,0.8,0.7,"collaborating with scripps research on new therapies is likely to be seen as a positive development by investors, potentially leading to increased investor sentiment.",2,2019-12-09,ABBV,2019-12-09 13:13:00+00:00,13721.0,00287Y10,-0.0062083341181278,0.0013881896156817,0.0030078030236884,0.0264923743184097,0.0345904417756821,0.0440767862854043,-0.0003378693412041,0.0412805646429192,0.0029981795232743,-0.0025228623758609,0.0119837863899172,-0.0085489566067948,0.0053167691686921,0.1325520792506112,0.2458563461956815,9
3943,ABBVIE INC,AbbVie Reports Deal With Pan-Canadian Pharma Alliance For Skyrizi For Treatment Of Moderate To Severe Plaque Psoriasis,6,increase,0.8,0.7,the deal with the pan-canadian pharma alliance for skyrizi shows potential for increased revenue and market expansion for abbvie inc.,2,2019-12-06,ABBV,2019-12-06 11:10:00+00:00,13721.0,00287Y10,0.0029981795232743,-0.0062083341181278,-0.0048287628473995,-0.0032192045405721,0.0098872491720864,0.0265577995499195,0.0160582975096998,0.0556707263816405,-0.0055045383051037,0.008958746935028,-0.003561962187395,-0.0182271090958704,-0.005504536637265,0.1153697877964956,0.2660847534189532,17
3951,AMBEV SA,Ambev SA shares are trading higher on seemingly no company-specific news. The stock was around the $4.65 resistance level before it spiked higher.,6,uncertain,0.6,0.3,the lack of company-specific news causing the stock to trade higher makes it uncertain how investors will interpret this movement.,1,2019-12-26,ABEV,2019-12-26 20:51:00+00:00,85254.0,02319V10,0.0328947566449642,0.0,-0.012738841585815,-0.0106157519046649,-0.0084925615128433,-0.0212314033831614,-0.1910828204692324,-0.5222929951367874,-0.00436680810526,-0.0021882336638865,-0.0020105607892009,0.0131105287357582,0.063766005475222,0.1170812551303377,0.0131105219774296,23
3959,AMBEV SA,Shares of several Brazilian companies are trading higher on strong economic data out of the country as well as global macro optimism on positive U.S.-China trade reports.,6,increase,0.8,0.7,positive economic data and global macro optimism are likely to boost investor sentiment in brazilian companies like ambev sa.,2,2019-12-04,ABEV,2019-12-04 16:50:00+00:00,85254.0,02319V10,0.0188680198043584,0.0,0.0300925076007843,0.0254628826227798,0.0300925079678571,0.0833332502313461,0.0525770582929978,-0.2206652659953514,0.0,0.0071258270181715,0.0023640074612025,-0.013953586199691,0.0266342987177534,-0.0742358458851379,-0.0782609049249362,27
3967,AMBEV SA,Barclays Downgrades Ambev to Underweight,6,decrease,0.8,0.7,"barclays downgrading ambev to underweight suggests a negative outlook on the company, potentially leading to decreased investor sentiment.",0,2019-12-03,ABEV,2019-12-03 11:00:00+00:00,85254.0,02319V10,0.0,0.0188680198043584,0.0188680198043584,0.0495283134345172,0.0377359273894217,0.0896226728535896,0.0748580098139919,-0.1986982155858365,0.0071258270181715,0.0023640074612025,0.0047393320873352,-0.0162413401206168,0.0095238007580324,-0.0619469524386832,-0.0802603847084612,5
3975,ASBURY AUTOMOTIVE GROUP INC,"Morgan Stanley Maintains Equal-Weight on Asbury Automotive Group, Lowers Price Target to $111",6,decrease,0.8,0.7,the fact that morgan stanley lowered the price target for asbury automotive group suggests a decrease in investor sentiment.,0,2019-12-17,ABG,2019-12-17 13:57:00+00:00,89327.0,04343610,0.0176302902400493,0.0011889544548466,0.0084076251402265,0.0014437213017257,-0.0280255034533217,-0.0545222766496527,-0.1808917448332269,-0.6060297297344206,-0.0082283290103077,-0.056737584101116,0.0103029787992221,0.0509536817185747,0.0523874669956174,0.0773742736647538,0.146438107816252,13
3983,ASBURY AUTOMOTIVE GROUP INC,Asbury Automotive Group Reports Purchase Of Park Place Dealerships For $1B In Cash,6,increase,0.8,0.7,"the purchase of park place dealerships for $1b in cash shows asbury automotive group's commitment to growth and expansion, likely increasing investor sentiment.",2,2019-12-12,ABG,2019-12-12 12:11:00+00:00,89327.0,04343610,0.0710730776190757,-0.0489117167890073,-0.0567375841011161,-0.0401075939362886,-0.0320371784111546,-0.0743457692071983,-0.1824406758909402,-0.4097170867661293,0.039763931185007,0.0402361507116082,0.0325459835337034,0.0426984928370386,0.0256111804765326,0.0959808461155409,0.1348592992929149,13
3991,A B M INDUSTRIES INC,"Baird Maintains Neutral on ABM Industries, Lowers Price Target to $34",6,decrease,0.8,0.7,"the fact that baird maintained a neutral rating but lowered the price target suggests a negative outlook on abm industries, which could decrease investor sentiment.",0,2019-12-19,ABM,2019-12-19 12:54:00+00:00,47730.0,00095710,0.0358946658670902,-0.0066734682768583,-0.0313141022835434,-0.0195071436062855,-0.0118069574037412,-0.0118597049935429,0.0278618596289856,-0.3623903250168023,0.014293385669589,0.0034685450791787,0.0140199633000936,-0.0136375679249245,0.0013311825228186,0.0075006343819985,0.0537574908543057,11
3999,A B M INDUSTRIES INC,ABM Industries Raises Quarterly Dividend From $0.180 To $0.185/Share,6,increase,0.8,0.2,"the increase in quarterly dividend indicates financial stability and confidence in the company's performance, likely leading to a positive investor sentiment.",2,2019-12-18,ABM,2019-12-18 21:18:00+00:00,47730.0,00095710,0.014293385669589,0.0358946658670902,0.0289816556762594,0.003456554345151,0.0268545140417042,0.0238764070135293,0.0348312387943965,-0.245986642939494,-0.0106722973287105,-0.0002695693113633,-0.0229248726248662,-0.026004672463021,-0.014353990504901,0.0081566883537118,0.0288716494167629,9
4007,A B M INDUSTRIES INC,ABM Industries Sees FY20 Adj. EPS $1.90-$2.10 vs $2.10 Est.,6,decrease,0.8,0.5,the lower than expected fy20 adj. eps forecast may lead investors to have less confidence in a b m industries inc's performance.,0,2019-12-18,ABM,2019-12-18 21:17:00+00:00,47730.0,00095710,0.014293385669589,0.0358946658670902,0.0289816556762594,0.003456554345151,0.0268545140417042,0.0238764070135293,0.0348312387943965,-0.245986642939494,-0.0106722973287105,-0.0002695693113633,-0.0229248726248662,-0.026004672463021,-0.014353990504901,0.0081566883537118,0.0288716494167629,10
4015,A B M INDUSTRIES INC,"ABM Industries Q4 Adj. EPS $0.66 Beats $0.62 Estimate, Sales $1.648B Miss $1.67B Estimate",6,uncertain,0.7,0.5,"the beat in adjusted eps could be seen as positive, but missing sales estimates may raise concerns among investors.",1,2019-12-18,ABM,2019-12-18 21:16:00+00:00,47730.0,00095710,0.014293385669589,0.0358946658670902,0.0289816556762594,0.003456554345151,0.0268545140417042,0.0238764070135293,0.0348312387943965,-0.245986642939494,-0.0106722973287105,-0.0002695693113633,-0.0229248726248662,-0.026004672463021,-0.014353990504901,0.0081566883537118,0.0288716494167629,14
4023,ARBOR REALTY TRUST INC,Arbor Realty Trust Announces 6M Share Common Stock Offering,6,decrease,0.8,0.7,"the announcement of a 6m share common stock offering may indicate dilution of existing shares, leading to a decrease in investor sentiment.",0,2019-12-09,ABR,2019-12-09 21:16:00+00:00,90102.0,03892310,-0.0006765409489162,-0.0324983410537242,-0.0297901515105428,-0.0487474779600585,-0.0379147193744192,-0.0270819607814927,0.0033851880065232,-0.1620519526517414,0.004076050594449,-0.0093834007639712,-0.0073875489035815,-0.0250659708562279,-0.009383401246974,0.1283104081902848,0.1804405740059576,9
4031,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading lower. Not seeing any company-specific news to justify the price action.,6,uncertain,0.7,0.3,the lack of company-specific news makes it difficult to determine the impact on investor sentiment.,1,2019-12-18,ACAD,2019-12-18 15:19:00+00:00,90177.0,00422510,-0.0581092871725559,0.0043739052489399,0.0402854523905809,0.026012916987834,0.037062631024576,-0.0711326028264082,-0.0584713901390709,-0.208563490076957,0.0013025957159698,0.0401443120576765,0.035938869782508,-0.0029186489220826,0.0262572448234919,0.0864546138731892,0.108387375281054,16
4039,ACADIA PHARMACEUTICALS,"Guggenheim Securities Initiates Coverage On ACADIA Pharmaceuticals with Buy Rating, Announces $60 Price Target",6,increase,0.8,0.7,the initiation of coverage with a buy rating and a price target higher than the current price suggests positive sentiment and potential growth for acadia pharmaceuticals.,2,2019-12-16,ACAD,2019-12-16 13:07:00+00:00,90177.0,00422510,0.038791187107563,0.0013025957159698,-0.0568823843651151,-0.0527572772757218,-0.0323491441198406,-0.071211515811049,-0.1320017723706612,-0.2264437704512819,-0.0040431334637105,-0.0148855405636262,-0.0414009483881802,-0.1373541063879283,-0.0209759442365639,0.0455081471324756,0.0638195835321919,14
4047,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals shares are trading lower potentially after the company's CEO, Stephen Davis, sold $7.9 million worth of shares.",6,decrease,0.8,0.7,"the sale of a significant amount of shares by the ceo may signal lack of confidence in the company's future prospects, leading to decreased investor sentiment.",0,2019-12-09,ACAD,2019-12-09 16:54:00+00:00,90177.0,00422510,-0.0675097480416297,-0.0349467806518077,-0.0609222187730352,-0.0711454161269111,-0.0390152068648605,-0.0701022424349646,-0.1489672313822281,-0.1255998415770128,0.0182250794023275,0.1607950108271152,0.1437472903563184,0.1349083824697359,0.0814223235072395,0.2496960948020161,0.3132346120727469,19
4055,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading higher after the company reported the results from its pivotal phase 3 HARMONY trial of pimavanserin in patients with dementia-related psychosis met the primary endpoint and key secondary endpoint.,6,increase,0.8,0.7,the positive results from the phase 3 trial are likely to boost investor confidence in acadia pharmaceuticals and could lead to an increase in the company's stock price.,2,2019-12-05,ACAD,2019-12-05 12:32:00+00:00,90177.0,00422510,0.1400180906057358,0.0182250794023275,-0.050515039157792,-0.083696481816535,-0.118066541803155,-0.1356972735098773,-0.1408478736611851,-0.1178684781403998,-0.014686245471239,-0.0327653998265361,-0.0223007749998287,-0.0658228396270571,-0.0540483334860028,0.0416372758658201,0.0742357534288211,34
4063,ARCH CAPITAL GROUP LTD NEW,"Wells Fargo Maintains Equal-Weight on Arch Capital Group, Raises Price Target to $41",6,increase,0.8,0.7,the fact that wells fargo raised the price target for arch capital group suggests positive sentiment and confidence in the company's performance.,2,2019-12-16,ACGL,2019-12-16 12:35:00+00:00,82276.0,G0450A10,0.0074251824989914,0.0133142545819282,0.0066571274868982,0.0087969314367191,0.0001188131036859,0.0197336664048493,0.0575368087991348,-0.2208749514901051,0.0021603493951261,0.0177961858910487,0.0143343091026055,0.0143343094699637,-0.0052418676370599,-0.0002394220467702,0.014827436884883,13
4071,ACADIA HEALTHCARE CO INC,Large Option Trader Bullish On Acadia Healthcare Following Latest Drug Data,6,increase,0.8,0.7,positive news about acadia healthcare's latest drug data is likely to increase investor sentiment and confidence in the company.,2,2019-12-18,ACHC,2019-12-18 20:30:00+00:00,13105.0,00404A10,0.0106125622987747,-0.0027002743445337,-0.0108010977492084,-0.0045004953425776,-0.0141014457827916,-0.0072007699255627,-0.0240024887459171,-0.5739574245418675,0.0157067533582448,0.0280547889429654,0.0161761719213846,0.0286961367728508,0.0338557988103724,0.0516581300016443,0.0033465379449675,11
4079,ACADIA HEALTHCARE CO INC,Acadia Healthcare Co Option Alert: Mar 20 $40 Calls Sweep (4) near the Ask: 635 @ $0.5 vs 190 OI; Ref=$33.04,6,increase,0.8,0.7,the option alert for $40 calls sweep near the ask suggests bullish sentiment and potential upside for acadia healthcare co inc.,2,2019-12-18,ACHC,2019-12-18 16:15:00+00:00,13105.0,00404A10,0.0106125622987747,-0.0027002743445337,-0.0108010977492084,-0.0045004953425776,-0.0141014457827916,-0.0072007699255627,-0.0240024887459171,-0.5739574245418675,0.0157067533582448,0.0280547889429654,0.0161761719213846,0.0286961367728508,0.0338557988103724,0.0516581300016443,0.0033465379449675,21
4087,ACADIA HEALTHCARE CO INC,"Wells Fargo Downgrades Acadia Healthcare Co to Equal-Weight, Lowers Price Target to $35",6,decrease,0.8,0.7,"the downgrade by wells fargo and the lowered price target may lead investors to have less confidence in acadia healthcare co inc, resulting in a decrease in investor sentiment.",0,2019-12-11,ACHC,2019-12-11 12:33:00+00:00,13105.0,00404A10,-0.0165315233170986,0.0293371751904487,0.0174437408894083,0.0298128931830352,0.0570885221632406,0.0421820456803441,0.0244211409408452,-0.167142412052864,0.002188233891502,-0.0159607244676061,-0.002799381437189,0.0050157299644459,-0.0222628687162449,0.0470281046775831,-0.0222628678762132,13
4095,A C I WORLDWIDE INC,"Canaccord Genuity Initiates Coverage On ACI Worldwide with Buy Rating, Announces $44 Price Target",6,increase,0.8,0.7,"canaccord genuity initiating coverage with a buy rating and setting a price target suggests positive outlook, likely to increase investor sentiment.",2,2019-12-19,ACIW,2019-12-19 16:23:00+00:00,81282.0,00449810,0.0154178980737924,0.0082577932626008,0.0038625591364629,-0.0037293384098426,0.0047948943681555,0.0239743668762106,-0.053276501789256,-0.4355354245858989,0.014544527977705,0.0018970104567812,0.014266129971431,0.0164971760625378,0.0226832543537796,0.1585710251087597,0.2125287434343623,14
4103,AXCELIS TECHNOLOGIES INC,"DA Davidson Initiates Coverage On Axcelis Technologies with Buy Rating, Announces $30 Price Target",6,increase,0.8,0.7,the initiation of coverage with a buy rating and a price target higher than the current price suggests positive sentiment and potential growth for axcelis technologies inc.,2,2019-12-05,ACLS,2019-12-05 13:29:00+00:00,88417.0,05454020,0.0197309665381908,0.0043975543230772,-0.0030782628294696,0.0035180264949643,0.0395778197058758,0.0945470375391677,0.1020228539411947,0.062445026948755,0.0357639826834201,0.0513908636342452,0.0401118795703685,0.033364194826772,-0.0132743884207833,0.2266225946274664,0.2927535727186867,14
4111,A E C O M,"Baird Maintains Outperform on AECOM, Raises Price Target to $50",6,increase,0.8,0.7,baird maintaining an outperform rating and raising the price target suggests positive outlook and potential growth for aecom.,2,2019-12-11,ACM,2019-12-11 14:33:00+00:00,91975.0,00766T10,0.0030452348291873,0.0123773654922842,0.0014012463305068,0.0056048968394302,0.001634742843213,0.0182157580120325,0.1401214395647756,-0.0791685926621512,0.0092198438942432,0.0128113185738598,0.0171550482547948,0.0042343051509068,-0.0062849269914853,0.0525147219449924,0.1192973097178498,10
4119,A E C O M,"Citigroup Maintains Buy on AECOM, Raises Price Target to $51",6,increase,0.8,0.7,"citigroup maintaining a buy rating and raising the price target indicates positive outlook and potential growth for aecom, likely increasing investor sentiment.",2,2019-12-11,ACM,2019-12-11 14:18:00+00:00,91975.0,00766T10,0.0030452348291873,0.0123773654922842,0.0014012463305068,0.0056048968394302,0.001634742843213,0.0182157580120325,0.1401214395647756,-0.0791685926621512,0.0092198438942432,0.0128113185738598,0.0171550482547948,0.0042343051509068,-0.0062849269914853,0.0525147219449924,0.1192973097178498,10
4127,A E C O M,AECOM Provides 2021 Guidance At Investor Day; Sees FY21 Adj. EBITDA $825M-$865M,6,increase,0.8,0.7,"providing positive guidance for 2021 suggests a strong outlook for aecom, likely increasing investor sentiment.",2,2019-12-10,ACM,2019-12-10 13:38:00+00:00,91975.0,00766T10,0.0092198438942432,0.0030452348291873,0.0154602923059625,0.0044507482838245,0.0133520665860187,0.0140548674405167,0.163270120472041,-0.0974467020435178,0.003558664349839,0.0078627113889599,0.0088242050706355,-0.0082063840248973,-0.0084388327730793,0.0478077853315035,0.119047623854684,12
4135,ACCENTURE PLC IRELAND,"Argus Research Maintains Buy on Accenture, Raises Price Target to $235",6,increase,0.8,0.7,"the fact that argus research maintains a buy rating and raises the price target suggests positive sentiment towards accenture, potentially leading to an increase in investor sentiment.",2,2019-12-26,ACN,2019-12-26 13:11:00+00:00,89071.0,G1151C10,0.0020793082658201,0.0008016890496946,-0.0066493924178008,-0.0069794658237138,-0.0106107050245862,-0.0207026623609711,0.0062269205009544,-0.2574608470067031,0.0036996575072407,0.0024158906315812,0.015890530650894,0.0403638491729789,0.0481969254822671,0.1133852643862007,0.1048472266304918,11
4143,ACCENTURE PLC IRELAND,"Cowen & Co. Maintains Outperform on Accenture, Raises Price Target to $220",6,increase,0.8,0.7,"the maintenance of an outperform rating and the increase in price target by cowen & co. signals positive sentiment and confidence in accenture, likely leading to an increase in investor sentiment.",2,2019-12-23,ACN,2019-12-23 14:18:00+00:00,89071.0,G1151C10,-0.0012790348846465,0.0036996575072407,0.0057866585014962,0.006592986651946,-0.0012331951074622,-0.0308305273281246,0.0197155747881683,-0.2860657736649581,0.0134421652182936,0.0259526228419655,0.037856501374383,0.0214845746704284,0.0422118129652626,0.1163996520283894,0.1035040329392207,12
4151,ACCENTURE PLC IRELAND,"RBC Capital Earlier Maintained Outperform on Accenture, Raised Price Target to $220",6,increase,0.8,0.7,"the maintenance of an outperform rating and the increase in price target by rbc capital suggests positive sentiment towards accenture, potentially leading to an increase in investor sentiment.",2,2019-12-20,ACN,2019-12-20 18:51:00+00:00,89071.0,G1151C10,0.0134421652182936,-0.0012790348846465,0.0024158906315814,0.0045002222787611,-0.0021790938829384,-0.0339650086984986,0.0091858821012706,-0.2462729142998575,0.0123445205390453,0.0240905075730992,0.016097575522858,0.0214790343845041,0.0422816940816341,0.1007768734546663,0.0959982474407876,12
4159,ACCENTURE PLC IRELAND,"Baird Maintains Neutral on Accenture, Raises Price Target to $214",6,increase,0.8,0.7,"raising the price target typically indicates positive outlook, which could lead to increased investor sentiment.",2,2019-12-20,ACN,2019-12-20 14:39:00+00:00,89071.0,G1151C10,0.0134421652182936,-0.0012790348846465,0.0024158906315814,0.0045002222787611,-0.0021790938829384,-0.0339650086984986,0.0091858821012706,-0.2462729142998575,0.0123445205390453,0.0240905075730992,0.016097575522858,0.0214790343845041,0.0422816940816341,0.1007768734546663,0.0959982474407876,10
4167,ACCENTURE PLC IRELAND,"UBS Maintains Neutral on Accenture, Raises Price Target to $205",6,increase,0.8,0.7,ubs maintaining a neutral rating while raising the price target suggests positive sentiment towards accenture plc ireland.,2,2019-12-20,ACN,2019-12-20 13:44:00+00:00,89071.0,G1151C10,0.0134421652182936,-0.0012790348846465,0.0024158906315814,0.0045002222787611,-0.0021790938829384,-0.0339650086984986,0.0091858821012706,-0.2462729142998575,0.0123445205390453,0.0240905075730992,0.016097575522858,0.0214790343845041,0.0422816940816341,0.1007768734546663,0.0959982474407876,10
4175,ACCENTURE PLC IRELAND,"Citigroup Maintains Buy on Accenture, Raises Price Target to $230",6,increase,0.8,0.7,citigroup maintaining a buy rating and raising the price target indicates positive sentiment and confidence in accenture's performance.,2,2019-12-20,ACN,2019-12-20 13:02:00+00:00,89071.0,G1151C10,0.0134421652182936,-0.0012790348846465,0.0024158906315814,0.0045002222787611,-0.0021790938829384,-0.0339650086984986,0.0091858821012706,-0.2462729142998575,0.0123445205390453,0.0240905075730992,0.016097575522858,0.0214790343845041,0.0422816940816341,0.1007768734546663,0.0959982474407876,10
4183,ACCENTURE PLC IRELAND,"KeyBanc Maintains Overweight on Accenture, Raises Price Target to $219",6,increase,0.8,0.7,keybanc maintaining an overweight rating and raising the price target indicates positive outlook and potential growth for accenture.,2,2019-12-20,ACN,2019-12-20 11:04:00+00:00,89071.0,G1151C10,0.0134421652182936,-0.0012790348846465,0.0024158906315814,0.0045002222787611,-0.0021790938829384,-0.0339650086984986,0.0091858821012706,-0.2462729142998575,0.0123445205390453,0.0240905075730992,0.016097575522858,0.0214790343845041,0.0422816940816341,0.1007768734546663,0.0959982474407876,10
4191,ACCENTURE PLC IRELAND,Accenture Sees Q2 Sales $10.85B-$11.15B vs $11.09B Estimate; Narrows FY20 EPS Guidance From $7.62-$7.84 To $7.66-$7.84 vs $7.82 Est.,6,decrease,0.8,0.7,the lower than expected q2 sales and narrowed fy20 eps guidance may lead to a decrease in investor sentiment.,0,2019-12-19,ACN,2019-12-19 11:46:00+00:00,89071.0,G1151C10,0.0123445205390453,0.0134421652182936,0.0121459373354078,0.015890530650894,0.0188190019900815,0.0006240497393221,0.0242454961937481,-0.2715630643342935,0.0116027565672993,0.0037072902630166,-0.004355023879329,0.0171032687858792,0.030964989246907,0.1010273399527803,0.0867901595553217,19
