custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
5146,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results; the company also issued Q2 EPS and sales guidance below analyst estimates.,7,negative,0.82,0.8,"the company reported worse-than-expected q1 results and issued below-estimate q2 guidance, triggering a stock decline and negative sentiment.",164,391,0.0,2019-05-08,14145.0,-0.16555880429223,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687
5154,APPLIED OPTOELECTRONICS INC,"Applied Optoelectronics, Inc. - Common Stock Sees Q2 EPS $(0.43)-(0.35) vs $(0.23) Est; Sees Sales $40M-45M vs $52.42M Est",7,negative,0.82,0.85,"q2 guidance shows eps in a larger negative range (-$0.35 to -$0.43) and sales guidance of $40–$45m well below the $52.42m consensus, signaling worse-than-expected results.",176,797,0.0,2019-05-08,14145.0,-0.16555880429223,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687
5162,APPLIED OPTOELECTRONICS INC,"Applied Optoelectronics Q1 EPS $(0.27) Misses $(0.22) Estimate, Sales $52.7M Miss $52.86M Estimate",7,negative,0.82,0.8,"both eps and revenue came in below estimates, with q1 eps -0.27 vs -0.22 expected and sales 52.7m vs 52.86m expected, signaling negative results for applied optoelectronics.",162,860,0.0,2019-05-08,14145.0,-0.16555880429223,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687
5170,APPLIED OPTOELECTRONICS INC,A Preview Of Applied Optoelectronics Q1 Earnings,7,neutral,0.72,0.0,the headline merely indicates a preview of upcoming q1 earnings and does not convey any positive or negative sentiment.,138,513,1.0,2019-05-08,14145.0,-0.16555880429223,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687
5178,AAON INC,UPDATE: DA Davidson Downgrades AAON To Underperform As Firm Is Concerned 'a bubble is forming in these shares' As 'shares currently trade over 20x 2020 EBITDA and typical premium to peers has meaningfully expanded',7,negative,0.8,0.85,the downgrade to underperform and concerns about a bubble indicate negative sentiment toward aaon due to overvaluation and a deteriorating outlook.,163,705,0.0,2019-05-06,76868.0,-4.74812351167202,-3.99188958108425,-5.65348998118107,-5.28874772379507,4.62439581751823,3.8901191161432704,3.18662066884543
5186,AAON INC,"DA Davidson Downgrades AAON, Inc. - Common Stock to Underperform, Announces $35 Price Target",7,negative,0.85,0.8,"the downgrade to underperform signals a negative outlook for aaon, and the $35 price target reinforces expectations of weaker performance relative to the market.",137,970,0.0,2019-05-06,76868.0,-4.74812351167202,-3.99188958108425,-5.65348998118107,-5.28874772379507,4.62439581751823,3.8901191161432704,3.18662066884543
5194,AAON INC,"AAON Q1 EPS $0.21 Misses $0.23 Estimate, Sales $113.822M Beat $109.92M Estimate",7,neutral,0.62,0.0,"earnings per share missed estimates while revenue beat, resulting in a mixed quarter with no clear overall positive or negative signal.",145,772,1.0,2019-05-02,76868.0,-0.7018216885626299,4.62439581751823,-4.139740104650381,-6.48222782401698,-0.67715626209974,-0.43921185890725,0.18079579017882
5202,ADVANCE AUTO PARTS INC,"Advance Auto Parts shares are trading higher, despite providing FY19 sales guidance slightly below estimates, after the company reported better-than-expected Q1 EPS and sales results.",7,positive,0.65,0.4,"shares rose on better-than-expected q1 results despite fy19 guidance being slightly below estimates, signaling the market viewed the quarterly beat as outweighing the modest guidance.",153,397,2.0,2019-05-22,89217.0,3.09360828250646,-3.90281453728675,-4.14937396357029,-6.84947965147341,1.67675465345382,2.1079962542037,2.5559538398374397
5210,ADVANCE AUTO PARTS INC,Advance Auto Parts Sees FY19 Comps Up 1-2.5%,7,positive,0.75,0.4,"the headline indicates expected comps growth of 1-2.5% for fy19, signaling a positive performance trend rather than deterioration.",137,962,2.0,2019-05-22,89217.0,3.09360828250646,-3.90281453728675,-4.14937396357029,-6.84947965147341,1.67675465345382,2.1079962542037,2.5559538398374397
5218,ADVANCE AUTO PARTS INC,Advance Auto Parts Sees FY19 Sales $9.65B-$9.8B vs $9.78B Estimate,7,neutral,0.65,0.0,"the fy19 sales guidance is around the consensus estimate, with a range that neither clearly beats nor misses the estimate.",146,895,1.0,2019-05-22,89217.0,3.09360828250646,-3.90281453728675,-4.14937396357029,-6.84947965147341,1.67675465345382,2.1079962542037,2.5559538398374397
5226,ADVANCE AUTO PARTS INC,"Advance Auto Parts Q1 Adj. EPS $2.46 Beats $2.36 Estimate, Sales $2.952B Beat $2.95B Estimate",7,positive,0.78,0.65,"the headline shows advance auto parts beat estimates for both adjusted eps and revenue in q1, signaling stronger-than-expected profitability and topline performance (though the revenue beat is slim).",153,851,2.0,2019-05-22,89217.0,3.09360828250646,-3.90281453728675,-4.14937396357029,-6.84947965147341,1.67675465345382,2.1079962542037,2.5559538398374397
5234,ADVANCE AUTO PARTS INC,Q1 Earnings Outlook For Advance Auto Parts,7,neutral,0.6,0.0,"the title only indicates a q1 earnings outlook without signaling a positive or negative result, making it neutral.",129,577,1.0,2019-05-21,89217.0,1.67675465345382,3.09360828250646,-3.42219708681845,-4.1475524814288995,0.42412998154759,0.8647002841310301,1.80324550561818
5242,ABBVIE INC,AbbVie To Present Results From Several Studies And Clinical Trials Investigating Medicines Across More Than 15 Cancers At The 2019 ASCO And EHA Meetings,7,neutral,0.65,0.0,the article only states that abbvie will present results from studies at conferences; it does not indicate positive or negative results or impact.,149,582,1.0,2019-05-30,13721.0,-0.5764757283031899,-1.15964636206626,-0.6957878066247,1.72657683535626,0.0384451879654,-2.4981264894497297,-3.80776818748488
5250,ABBVIE INC,"Goldman Sachs Initiates Coverage On AbbVie with Neutral Rating, Announces $84 Price Target",7,neutral,0.68,0.0,the headline conveys a neutral stance since goldman sachs initiated coverage with a neutral rating rather than a buy/sell and the price target does not imply a positive or negative tilt.,135,654,1.0,2019-05-28,13721.0,-2.53559686243534,0.0384451879654,-1.64039317629717,0.17941732636308,-1.34319644421339,-1.87522836065507,-1.01384732731126
5258,ABBVIE INC,AbbVie Reports Study On Depatuxizumab Mafodotin Did Not Meet Primary Endpoint,7,negative,0.92,0.9,"the failure to meet the primary endpoint indicates unfavorable trial results for abbvie, signaling negative implications for the drug's development prospects.",135,517,0.0,2019-05-17,13721.0,-0.05031561595387,0.45305890962481,0.75509494584526,-4.7319434302175,0.91393906623125,1.35134814453927,3.42135704490662
5266,ABBVIE INC,MC10 And AbbVie Announce Clinical Trials In Multiple Sclerosis Using The BioStamp nPoint System,7,positive,0.7,0.35,"the announcement of new clinical trials in collaboration with mc10 indicates progress in abbvie's r&d pipeline and potential future therapies in multiple sclerosis, which is a positive development.",137,718,2.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5274,ABBVIE INC,AbbVie shares are trading higher after the company settled its HUMIRA patent litigation with Boehringer Ingelheim.,7,positive,0.78,0.8,"the settlement of humira patent litigation led to higher abbvie shares, signaling a favorable outcome and positive investor sentiment.",139,580,2.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5282,ABBVIE INC,AbbVie Resolves HUMIRA US Patent Litigation With Boehringer Ingelheim; Co. Will Grant BI A Non-Exclusive License To HUMIRA-Related Intellectual Property In US,7,positive,0.64,0.4,"by resolving the us patent dispute, abbvie reduces litigation risk and uncertainty around humira's monetization, while the non-exclusive bi license provides a clear licensing framework rather than protracted conflict.",153,1554,2.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5290,AMERISOURCEBERGEN CORP,Aurora Cannabis shares are trading lower after the company reported a larger-than-expected decline in Q3 EPS and EBITDA.,7,neutral,0.65,0.0,"the excerpt concerns aurora cannabis, not amerisourcebergen corp, so it offers no information about amerisourcebergen's stock or fundamentals and is neutral for amerisourcebergen.",148,659,1.0,2019-05-15,81540.0,1.52562018483877,-0.34678175579756,5.60101034715549,1.10844468746953,1.33456941694021,-1.00683971996575,-3.14473081917346
5298,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher following a report Raymond James said Walgreens may acquire the company for $95/share.,7,positive,0.72,0.6,"shares rose on the prospect of a potential acquisition at $95 per share, implying positive market sentiment toward amerisourcebergen.",149,582,2.0,2019-05-14,81540.0,1.33456941694021,1.52562018483877,5.59996318499687,2.69029375934426,-2.31057293713092,-4.42030815533802,-3.86178972582572
5306,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher after the company raised its 2019 EPS expectations.,7,positive,0.8,0.6,"the stock rose after the company raised its eps expectations, indicating improved profitability outlook and positive investor sentiment.",144,448,2.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5314,AMERISOURCEBERGEN CORP,AmerisourceBergen Raises FY19 Adj. EPS Guidance From $6.65-$6.85 To $6.70-$6.90 vs  $6.76 Estimate,7,positive,0.66,0.5,"the company raised its full-year adjusted eps guidance from $6.65-$6.85 to $6.70-$6.90, signaling an improved outlook, and the new range still includes the consensus estimate of $6.76.",162,1052,2.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5322,AMERISOURCEBERGEN CORP,"AmerisourceBergen Q2 EPS $2.11 Beats $1.95 Estimate, Sales $43.32B Miss $43.63B Estimate",7,neutral,0.62,0.0,"the eps beat is positive news but the revenue miss creates a mixed outcome, so the overall signal is best described as neutral.",157,896,1.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5330,AMBEV SA,Ambev shares are trading lower after the company reported worse-than-expected Q1 financial results.,7,negative,0.78,0.8,"the headline states that ambev's shares are trading lower after worse-than-expected q1 results, signaling a negative market reaction.",135,326,0.0,2019-05-07,85254.0,-1.75825040787458,2.0134262740612,-4.4742687386024595,-5.81654932141189,-0.43763634748756,-0.21929282194644,-2.15053549205508
5338,ARCA BIOPHARMA INC,ARCA biopharma Shares Up 1% Over Last Few Mins. Following Seeking Alpha Blogpost From Terry Chrisomalis 'ARCA biopharma Should Be On Your Radar After Latest Advancements',7,positive,0.64,0.5,the stock moved up about 1% and the accompanying blog post title implies potential positive developments for arca biopharma.,164,768,2.0,2019-05-29,85293.0,-3.99385914206504,-1.5999983996152802,15.360001012523169,1.44000283236267,-6.59970715641975,-7.132667594633391,-9.20501882679813
5346,ARBOR REALTY TRUST INC,Arbor Realty Trust Reports 8M Share Common Stock Offering,7,neutral,0.6,0.0,"the headline is a factual note about a proposed stock offering; without details on purpose, pricing, or capital use, it does not indicate a clear positive or negative impact.",133,905,1.0,2019-05-15,90102.0,1.97119209915399,-3.71747203171253,-2.15613130684853,-5.04283010056897,0.84097599610686,1.15030385438563,2.32737961507412
5354,ARBOR REALTY TRUST INC,"Arbor Realty Trust Q1 EPS $0.26 Misses $0.28 Estimate, Adj. FFO $0.33; Raises Qtr. Dividend From $0.27 to $0.28/Share",7,negative,0.6,0.4,"earnings per share miss versus the estimate weighs on sentiment despite a dividend increase and solid adjusted ffo, making the overall headline negative.",166,1031,0.0,2019-05-10,90102.0,1.16368979215621,0.30674817971885,0.46012613375885,1.39036808957431,-0.61680739745497,-3.5179590416802,-5.01104911124582
5362,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Option Alert: Jan 17 $28 Calls Sweep (2) near the Ask: 990 @ $3.451 vs 0 OI; Ref=$24.72,7,positive,0.66,0.7,aggressive near-the-ask sweep of jan 17 $28 calls with zero prior open interest suggests bullish sentiment on acadia among options traders.,166,1098,2.0,2019-05-20,90177.0,-3.1961690634488997,5.40652647614479,7.88278935654585,4.62237224321377,-2.4551799520850097,-3.50809497850825,-2.22656128980499
5370,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading higher after the company reported better-than-expected Q1 sales results and raised 2019 sales guidance.,7,positive,0.75,0.8,"the article reports higher shares, better-than-expected q1 results, and raised 2019 guidance, indicating a positive short-term market reaction and improved outlook for acadia.",154,336,2.0,2019-05-02,90177.0,7.776839286088939,4.00000177323818,1.88235095310254,0.62744999541339,-1.62161905318498,-5.81210546966881,-5.99920609203202
5378,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals Q1 EPS $(0.59) Misses $(0.52) Estimate, Sales $62.959M Beat $60.69M Estimate",7,negative,0.62,0.45,"acadia reported q1 eps of -$0.59 vs -$0.52 expected (a negative miss) but revenue of $62.959m beat the $60.69m estimate, making the overall tone mixed but leaning negative due to the larger eps miss.",161,1376,0.0,2019-05-01,90177.0,-1.62161905318498,7.776839286088939,10.52409021898108,9.63651990691971,-4.25956025719642,-4.44974495078714,-1.63599787959838
5386,ACADIA HEALTHCARE CO INC,"Acadia Healthcare Discloses Results Of Strategic Review, Co. Identified Improvement Opportunities; Board To Evaluate Potential Transaction For Its UK Business",7,positive,0.65,0.45,"the article emphasizes identified improvement opportunities and strategic options (including a potential uk transaction), signaling positive strategic momentum rather than negative news.",150,705,2.0,2019-05-30,13105.0,2.40249764174222,-1.82814896106719,1.1578338171126,3.13832644702873,-1.71726886183023,-2.01773120695314,-0.58933759927559
5394,ACADIA HEALTHCARE CO INC,"Acadia Healthcare Will Conduct A Conference Call With Institutional Investors And Analysts At 9:00am Et On May 30, 2019; During This Call, The Co. Will Provide An Update Regarding Acadia's Strategy And Future Direction",7,neutral,0.72,0.0,"the piece is a routine investor relations update announcing a conference call to discuss strategy, with no stated results or outcomes.",171,515,1.0,2019-05-23,13105.0,-3.789903596043579,1.45780825987458,-0.06203616264799,5.1798946899878695,0.2393000759184299,2.22696638345589,1.79222417880124
5402,AXCELIS TECHNOLOGIES INC,Hearing Northland Downgraded Axcelis Technologies,7,negative,0.72,0.6,"the headline indicates a downgrade by northland, which signals negative sentiment for axcelis technologies.",135,575,0.0,2019-05-08,88417.0,-13.11475038528442,-9.64360684156417,-10.11530574403238,-15.40880809142046,-0.54348204284906,2.6405588826605708e-08,3.2439992104401396
5410,AXCELIS TECHNOLOGIES INC,"Axcelis Technologies Sees Q2 Sales ~$80M vs $98.3M Estimate, EPS $0.01-$0.03",7,negative,0.75,0.6,"the company projects q2 sales of about $80 million versus a $98.3 million estimate, signaling a weaker-than-expected performance.",152,712,0.0,2019-05-07,88417.0,-0.54348204284906,-13.11475038528442,-24.13478781943773,-25.59198141694908,0.54645193740725,3.8081780169711497,4.54545009696345
5418,AXCELIS TECHNOLOGIES INC,"Axcelis Technologies Q1 EPS $0.18 Beats $0.11 Estimate, Sales $91.477M Miss $93.05M Estimate",7,positive,0.63,0.4,"axcelis beat on q1 eps but missed on revenue; the eps outperformance suggests stronger profitability, making the overall news mildly positive with a small revenue miss.",154,1032,2.0,2019-05-07,88417.0,-0.54348204284906,-13.11475038528442,-24.13478781943773,-25.59198141694908,0.54645193740725,3.8081780169711497,4.54545009696345
5426,A E C O M,"AECOM Sees FY19 Adj. EPS $2.60-$2.90 vs $2.76 Est., Adj. EBITDA $920M-$960M",7,neutral,0.65,0.0,"aecom's fy19 adj. eps guidance of $2.60-$2.90 is around the $2.76 estimate (in-line), and thus does not clearly beat or miss; ebitda guidance is provided without a stated comparison.",152,1052,1.0,2019-05-08,91975.0,1.90275162458419,0.355657748878,-1.65975507885508,-4.32721654092662,-1.69239807873964,-1.5169492027541,5.8334759245326515e-08
5434,A E C O M,"Aecom Earlier Reported Q2 EPS $0.69 Beats $0.62 Estimate, Sales $5.04B Beat $4.89B Estimate",7,positive,0.79,0.85,"aecom beat both q2 eps and revenue estimates, indicating stronger-than-expected performance.",151,441,2.0,2019-05-08,91975.0,1.90275162458419,0.355657748878,-1.65975507885508,-4.32721654092662,-1.69239807873964,-1.5169492027541,5.8334759245326515e-08
5442,ACCENTURE PLC IRELAND,Bank of America Downgrades Accenture plc Class A Ordinary Shares (Ireland) to Neutral,7,negative,0.65,0.5,"a downgrade by bank of america to neutral signals reduced investment appeal for the stock, which is negative sentiment for accenture plc ireland.",141,777,0.0,2019-05-03,89071.0,-1.34344371035695,-0.40682633407413,-1.51429127889272,0.76280156471764,-1.05895884335041,-1.795587069124,-1.00436361463458
5450,ACORDA THERAPEUTICS INC,"Wedbush Initiates Coverage On Acorda Therapeutics, Inc. - Common Stock with Neutral Rating, Announces $12 Price Target",7,neutral,0.68,0.0,"the coverage was initiated with a neutral rating, not a buy/sell signal, despite a price target, indicating neither positive nor negative sentiment.",154,321,1.0,2019-05-23,91086.0,-6.28988593816757,-1.16731412708759,-9.63034846434132,-25.097276500548997,0.36596488207578,1.95167320689926,-0.45372210186391
5458,ACORDA THERAPEUTICS INC,"Acorda Therapeutics Q1 Adj. EPS $(0.56) Beats $(0.94) Estimate, Sales $41.334M Beat $33.04M Estimate",7,negative,0.65,0.65,"the quarter shows a loss (-$0.56 per share) despite beating estimates, so the overall tone remains negative even though revenue beat.",163,835,0.0,2019-05-02,91086.0,5.27362897992134,10.9640821814537,9.82986794135896,8.97920507074654,-3.8277477025985696,-9.946233662790627,-8.8021799749451
5466,ACELRX PHARMACEUTICALS INC,"AcelRx Pharmaceuticals Q1 EPS $(0.17) Beats $(0.22) Estimate, Sales $265K Miss $750K Estimate",7,neutral,0.66,0.0,"the company beat its eps estimate but missed its sales estimate, resulting in a mixed outcome rather than clearly positive or negative.",158,957,1.0,2019-05-08,12573.0,-1.40449302271008,-9.40170735120773,-11.96581405900018,-17.37891447286458,-1.65745709091424,-2.73224435483164,-1.497541979311734e-07
5474,ACASTI PHARMA INC,"Acasti Pharma Reports Notices Of Allowance For Added Composition, Use Patents In Mexico, Chile, Israel",7,positive,0.78,0.8,"notices of allowance for added composition and use patents in multiple countries indicate expanded ip protection, which can extend market exclusivity and potentially enhance future revenue prospects.",145,523,2.0,2019-05-15,13750.0,4.938274249434469,1.44705343991518,5.894113696394649,2.32940530150107,1.88679061830043,0.4347217583411299,1.12359592239694
5482,ACASTI PHARMA INC,Acasti Reports Settled Claims With Former CEO; Co. Agreed To Issue 900K Shares Of Common Stock From Treasury To Former CEO,7,negative,0.62,0.5,"issuing 900k shares from treasury to the former ceo as part of a settlement implies shareholder dilution and raises governance concerns, which investors typically view unfavorably despite resolving the claims.",152,721,0.0,2019-05-10,13750.0,0.68589244037866,-1.42517872154712,6.026824514342239,9.11426456716328,0.0,-0.4968954250216399,-4.30107685934616
5490,ACACIA RESEARCH CORP,"Acacia Research Q1 Adj. EPS $(0.1) Up From $(0.51) YoY, Sales $3.387M Down From $62.093M YoY",7,negative,0.62,0.7,"the company narrowed its loss per share year over year, but the revenue collapsed dramatically, indicating overall negative performance.",161,898,0.0,2019-05-09,89611.0,0.0,0.95541309565305,0.63694209032003,-1.27389146800537,0.6410326808690999,0.31948848318559,-0.63291074351163
5498,ACACIA RESEARCH CORP,"Acacia Research Completes Board Reconstitution, Appointing Isaac T. Kohlberg And Luis Rinaldini To Board Of Directors",7,positive,0.65,0.45,"the headline describes a governance enhancement through new board appointments, which is generally seen as a positive development for the company.",150,579,2.0,2019-05-09,89611.0,0.0,0.95541309565305,0.63694209032003,-1.27389146800537,0.6410326808690999,0.31948848318559,-0.63291074351163
5506,ADOBE INC,Adobe Highlights Magento Commerce Branded Stores To Collaborate With Amazon Sellers,7,positive,0.65,0.5,"the headline describes a strategic collaboration between magento-branded stores and amazon sellers, implying potential growth and beneficial outcomes for adobe without indicating any negative implications.",130,713,2.0,2019-05-14,75510.0,1.5539682470262,1.82447656989097,2.28427211089035,0.5591185527924399,-3.87101359665393,-2.9333900626457297,-3.27708116014555
5514,AGREE REALTY CORP,Agree Realty Reports Purchase Of Wawa's Flagship Store In Philadelphia's Center City For $15M,7,positive,0.75,0.65,"acquiring wawa's flagship store in a high-visibility, high-traffic location suggests an accretive, stable asset addition to agree realty's portfolio, signaling a positive development for the company.",141,660,2.0,2019-05-15,80412.0,0.38547390140593,0.32491688616573,-0.54645218699852,-2.05287167419384,0.58156787417829,1.01842198400832,2.11959702447455
5522,ADVANCED EMISSIONS SOLUTIONS INC,"Advanced Emissions Q1 EPS $0.78 Beats $0.64 Estimate, Sales $19.329M Beat $18.98M Estimate",7,positive,0.85,0.75,"advanced emissions beat both its q1 eps and revenue estimates, signaling stronger-than-expected quarterly performance.",155,705,2.0,2019-05-06,90400.0,-0.17699520103633,10.46099588274955,16.84397714843069,10.3424491431677,1.07334423810243,2.0776920330611097,1.3075107663240717e-07
5530,ANALOG DEVICES INC,Analog Devices Announces New Solution For mmWave 5G Wireless Network Infrastructure,7,positive,0.72,0.65,"the headline reports a new solution launch by analog devices, which is generally positive as it suggests innovation and potential growth.",133,707,2.0,2019-05-30,60871.0,0.49943630583584,-1.46848345175385,1.94779083504483,7.87273261656713,1.02976001799106,-0.31497415740475,-0.6279780524012201
5538,ANALOG DEVICES INC,Analog Devices Option Alert: Jul 19 $105 Calls Sweep (41) near the Ask: 700 @ $1.8 vs 38 OI; Ref=$98.1396,7,positive,0.63,0.45,the observed sweep of jul 19 $105 calls implies bullish sentiment from option traders betting on a price increase for analog devices.,157,645,2.0,2019-05-23,60871.0,-2.67152898013591,-0.31399289146065,-1.59822787764227,2.54682667464005,1.5618794597685302,4.0410280237817595,0.60497925277709
5546,ANALOG DEVICES INC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Inc. - Common Stock, Lowers Price Target to $97",7,neutral,0.58,0.0,"while morgan stanley keeps the rating at equal-weight (neutral), the lower price target suggests a modest downside view, resulting in an overall neutral stance.",143,775,1.0,2019-05-23,60871.0,-2.67152898013591,-0.31399289146065,-1.59822787764227,2.54682667464005,1.5618794597685302,4.0410280237817595,0.60497925277709
5554,ANALOG DEVICES INC,Analog Devices shares trading higher following better-than-expected Q2 results but Q3 guidance which was weak.,7,positive,0.65,0.5,"the stock rose on a q2 beat despite weak q3 guidance, so the overall market reaction is positive.",139,770,2.0,2019-05-22,60871.0,1.5618794597685302,-2.67152898013591,-2.7996892585671,-0.90643051431037,2.44102273136377,-0.9421844220306,-4.60362939524601
5562,ANALOG DEVICES INC,Analog Devices CEO Says Co. Won't Be Shipping Anything To Huawei For The Foreseeable Future,7,negative,0.72,0.55,"the headline indicates adi will not ship products to huawei for the foreseeable future, implying a potential loss of revenue and constrained business, which is negative for the company.",138,973,0.0,2019-05-22,60871.0,1.5618794597685302,-2.67152898013591,-2.7996892585671,-0.90643051431037,2.44102273136377,-0.9421844220306,-4.60362939524601
