headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Apollo Global Management shares are trading lower after the company reported worse-than-expected Q2 EPS.,2019-07-31,APO,2019-07-31 15:21:00+00:00,APOLLO GLOBAL MANAGEMENT INC NEW,12591.0,03769M10,-0.05848785489797592,-0.04090910404920589,-0.04454543521323573,-0.04757574973295686,0.026666697601001266,-0.026666698927771182,0.2494607177352115,0.2673188926024266,-0.007644406985491514,-0.03016049145342281,-0.02773925140975264,-0.0034119687592778503,-0.014896081639092174,0.053818431319445414,0.06506300240633722,-1.09,0.12,0.61,0.009,12591,252,-5.8488%,0.0002,1.2946,0.6277,0.1179,1.4873%,2.0311%,46.3772%,-4.6335%,14
Apollo Global Mgmt Q2 EPS $0.50 May Not Compare To $0.57 Estimate,2019-07-31,APO,2019-07-31 11:24:00+00:00,APOLLO GLOBAL MANAGEMENT INC NEW,12591.0,03769M10,-0.05848785489797592,-0.04090910404920589,-0.04454543521323573,-0.04757574973295686,0.026666697601001266,-0.026666698927771182,0.2494607177352115,0.2673188926024266,-0.007644406985491514,-0.03016049145342281,-0.02773925140975264,-0.0034119687592778503,-0.014896081639092174,0.053818431319445414,0.06506300240633722,-1.09,0.12,0.61,0.009,12591,252,-5.8488%,0.0002,1.2946,0.6277,0.1179,1.4873%,2.0311%,46.3772%,-4.6335%,12
"Antero Resources Q2 EPS $(0.01) Beats $(0.05) Estimate, Sales $1.01B Miss $1.04B Estimate",2019-07-31,AR,2019-07-31 21:08:00+00:00,ANTERO RESOURCES CORP,14179.0,03674X10,0.01541853975504637,-0.021691951900720596,0.008676781557677815,-0.04772239798353417,-0.1800434130728713,-0.2733189112567913,-0.2321041489844563,-0.46420824807304106,0.12376237660646439,0.09927356649898655,0.0111358957848946,-0.0901803287918247,-0.07723579819437032,-0.20350875326563755,-0.3668061502495332,-1.09,0.12,0.61,0.009,14179,252,1.5419%,-0.0044,1.4825,1.3976,1.5221,2.6543%,3.1334%,28.2415%,2.0717%,13
"Ardmore Shipping Q2 Adj. EPS $(0.1), Inline, Sales $54.99M May Not Compare To $32.99M Estimate",2019-07-31,ASC,2019-07-31 12:32:00+00:00,ARDMORE SHIPPING CORP,14092.0,Y0207T10,0.006858736742287874,-0.05994550883769989,-0.057220715743096506,-0.10626705335377118,-0.13215262038339393,-0.2002725081288642,-0.002724789679775297,0.1852860580833675,-0.013531787320971489,-0.049543690215464786,-0.0318725409422741,-0.0420499547845109,-0.11636363933152194,0.12848296333127762,-0.04830285742338203,-1.09,0.12,0.61,0.009,14092,252,0.6859%,0.0014,1.0484,1.4359,0.7754,2.8667%,3.1540%,17.3888%,1.1915%,15
Alphatec Holdings Prices 10.9M Share Common Stock Offering At $4.60/Share,2019-07-31,ATEC,2019-07-31 13:12:00+00:00,ALPHATEC HOLDINGS INC,91348.0,02081G20,-0.07114627212285995,0.014893653802573681,0.021276677434041158,0.1021276706253138,0.15531916174354166,0.2595745319860645,0.13404257944886688,0.2276596209499202,0.011999988928437233,-0.021276622363457842,0.003968248857357803,0.09761383418033853,0.17948717489301913,0.1048034903036279,0.34574465851526837,-1.09,0.12,0.61,0.009,91348,252,-7.1146%,0.0028,0.5528,0.0447,-0.2608,4.4020%,4.4492%,2.1077%,-6.3914%,10
AvalonBay Communities Q2 EPS $1.21 Beats $1.17 Estimate,2019-07-31,AVB,2019-07-31 21:21:00+00:00,AVALONBAY COMMUNITIES INC,80381.0,05348410,-0.009816974401473999,-0.027060654014348984,-0.014512183456032446,-0.03913021909676695,-0.021648494796790096,-0.03448439704740813,0.0035442589234242483,0.06232273363298302,0.0019958096090704203,0.011901313725829477,0.019386001623805216,0.019435333547325184,-0.0007108367323842568,0.013457407308753888,0.050905609012047215,-1.09,0.12,0.61,0.009,80381,252,-0.9817%,0.0006,0.3813,-0.3948,-0.0288,0.9854%,1.0622%,13.9382%,-0.5156%,8
American Water Works Company Sees FY19 Adj. EPS $3.54-$3.64 vs $3.60 Est.,2019-07-31,AWK,2019-07-31 20:37:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,-0.00286683882586658,0.01951557584106922,0.021867939250644453,0.0052273771724933304,0.03197419504179866,0.06035453321543849,0.06525390607716952,0.07006570577329074,-0.0017344285733997822,0.00017381406005601008,0.010978394699973526,0.005590979379376693,-0.005615079491445796,-0.021339926391977793,0.0769378961809879,-1.09,0.12,0.61,0.009,92614,252,-0.2867%,0.0008,0.2551,-0.5278,-0.112,0.9838%,1.0438%,11.1727%,0.1208%,12
"American Water Works Co Q2 Adj. EPS $0.94 Beats $0.93 Estimate, Sales $882M Miss $906.81M Estimate",2019-07-31,AWK,2019-07-31 20:36:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,-0.00286683882586658,0.01951557584106922,0.021867939250644453,0.0052273771724933304,0.03197419504179866,0.06035453321543849,0.06525390607716952,0.07006570577329074,-0.0017344285733997822,0.00017381406005601008,0.010978394699973526,0.005590979379376693,-0.005615079491445796,-0.021339926391977793,0.0769378961809879,-1.09,0.12,0.61,0.009,92614,252,-0.2867%,0.0008,0.2551,-0.5278,-0.112,0.9838%,1.0438%,11.1727%,0.1208%,16
"American Express Reports Purchase Of ACOM Solutions' acompay, No Terms Disclosed",2019-07-31,AXP,2019-07-31 19:01:00+00:00,AMERICAN EXPRESS CO,59176.0,02581610,-0.01660471595823765,-0.0022513982839882374,-0.00048247318252681026,-0.02934792509506501,-0.006673648913910646,-0.0138297094770935,-0.043016849269635005,-0.06042656028516746,-0.005660831928253174,-0.0024451613383880133,-0.005348016460872351,-0.01349450665581875,-0.012416025346377757,0.044560681435090954,0.06294003481301114,-1.09,0.12,0.61,0.009,59176,252,-1.6605%,0.0006,1.0926,-0.3345,0.2733,0.6892%,1.2280%,68.4971%,-0.5865%,11
Belden shares are trading lower after the company reported worse-than-expected Q2 sales results. The company also issued FY19 and Q3 EPS below analyst estimates.,2019-07-31,BDC,2019-07-31 17:31:00+00:00,BELDEN INC NEW,79668.0,07745410,-0.1922530233860016,0.007699126843363047,-0.0065991913901704,-0.0101187657852988,-0.011658574312876091,-0.057852999694302354,0.17839860275716402,0.2050506623570938,0.00535904336720705,-0.006004947648752146,0.002672327255937912,0.0270072917155888,0.031524879006707085,-0.03101275956101257,-0.08396116817205546,-1.09,0.12,0.61,0.009,79668,252,-19.2253%,-0.0002,1.5454,1.5034,0.8588,2.2681%,2.8629%,37.2387%,-18.3924%,24
Belden Cuts FY19 Adj. EPS Guidance From $5.65-$6.15 To $5.38-$5.78 vs $5.86 Estimate; Sees Q3 Adj. EPS $1.32-$1.52 vs $1.57 Est.,2019-07-31,BDC,2019-07-31 11:35:00+00:00,BELDEN INC NEW,79668.0,07745410,-0.1922530233860016,0.007699126843363047,-0.0065991913901704,-0.0101187657852988,-0.011658574312876091,-0.057852999694302354,0.17839860275716402,0.2050506623570938,0.00535904336720705,-0.006004947648752146,0.002672327255937912,0.0270072917155888,0.031524879006707085,-0.03101275956101257,-0.08396116817205546,-1.09,0.12,0.61,0.009,79668,252,-19.2253%,-0.0002,1.5454,1.5034,0.8588,2.2681%,2.8629%,37.2387%,-18.3924%,21
"Belden Q2 Adj. EPS $1.39, Inline, Sales $637.53M Miss $643.25M Estimate",2019-07-31,BDC,2019-07-31 11:34:00+00:00,BELDEN INC NEW,79668.0,07745410,-0.1922530233860016,0.007699126843363047,-0.0065991913901704,-0.0101187657852988,-0.011658574312876091,-0.057852999694302354,0.17839860275716402,0.2050506623570938,0.00535904336720705,-0.006004947648752146,0.002672327255937912,0.0270072917155888,0.031524879006707085,-0.03101275956101257,-0.08396116817205546,-1.09,0.12,0.61,0.009,79668,252,-19.2253%,-0.0002,1.5454,1.5034,0.8588,2.2681%,2.8629%,37.2387%,-18.3924%,11
"Brookfield Renewable Q2 EPS $0.05 Up From $(0.01) YoY, FFO $0.74 vs $0.55 In Same Qtr. Last Year",2019-07-31,BEP,2019-07-31 12:12:00+00:00,BROOKFIELD RENEWABLE PARTNERS LP,14009.0,G1625810,-0.0002789217978715897,0.006136714946478605,0.0050209292958327545,0.002231571565293411,-0.011715430644232083,0.0022315714446494717,0.041407445626807426,0.17600145745362838,-0.0005574263632297516,-0.0008358534630625858,-0.0033351565654919924,-0.009392268630079803,-0.0019482236271497477,0.059066744592583875,0.1679552514498468,-1.09,0.12,0.61,0.009,14009,252,-0.0279%,0.0008,0.3531,-0.0539,0.0855,0.8571%,0.9190%,13.0122%,0.3051%,18
Bunge shares are trading higher after the company reported Q2 earnings results.,2019-07-31,BG,2019-07-31 15:19:00+00:00,BUNGE LTD,89138.0,G1696210,0.03672816976904869,-0.008728429675102234,-0.021222003926382182,-0.05356838950216225,-0.036967307337818944,-0.08711278725332616,-0.006971899681166072,-0.05636426473473766,-0.0038883211091159664,-0.01001229025422501,-0.004767798841172621,-0.010707400119704391,0.009312329186978108,-0.019996483413316057,0.11240538907678133,-1.09,0.12,0.61,0.009,89138,252,3.6728%,-0.0003,0.6135,0.1039,0.3811,1.4880%,1.5955%,13.0199%,4.1183%,12
Bunge Q2 EPS $1.52 Does Not Compare To $0.34 Estimate,2019-07-31,BG,2019-07-31 10:08:00+00:00,BUNGE LTD,89138.0,G1696210,0.03672816976904869,-0.008728429675102234,-0.021222003926382182,-0.05356838950216225,-0.036967307337818944,-0.08711278725332616,-0.006971899681166072,-0.05636426473473766,-0.0038883211091159664,-0.01001229025422501,-0.004767798841172621,-0.010707400119704391,0.009312329186978108,-0.019996483413316057,0.11240538907678133,-1.09,0.12,0.61,0.009,89138,252,3.6728%,-0.0003,0.6135,0.1039,0.3811,1.4880%,1.5955%,13.0199%,4.1183%,10
Big 5 Sporting Goods shares are trading higher after the company reported better-than-expected Q2 sales results.,2019-07-31,BGFV,2019-07-31 13:26:00+00:00,BIG 5 SPORTING GOODS CORP,89413.0,08915P10,0.2909091711044312,-0.018779436126351357,0.07042246521778206,-0.02816910029777764,-0.0469484232422851,-0.15492964587268276,0.08940267414006642,0.23883399084080037,0.006097555160522461,-0.01785712649193405,-0.04069770408348605,-0.11764707700552135,-0.14507771361127075,-0.25000003199230536,-0.29294770841192896,-1.09,0.12,0.61,0.009,89413,252,29.0909%,-0.0015,1.0692,2.3471,1.2833,4.7236%,5.0180%,11.3913%,29.3935%,16
BlackRock No Longer in Talks to Take Over Pamplona's Stake in Cybersecurity Firm Cofense,2019-07-31,BLK,2019-07-31 17:26:00+00:00,BLACKROCK INC,87267.0,09247X10,-0.02242848463356495,-0.033634066581726074,-0.041609629283846594,-0.07774543520726296,-0.07973395895149715,-0.12040283548471598,-0.06303085016012722,-0.02012099951900037,0.00020908219448756427,0.0005018931003464289,0.00958070509440434,0.0019897215121864598,0.0025986351109994477,0.08699902070059085,-0.001008852137589833,-1.09,0.12,0.61,0.009,87267,252,-2.2428%,-0.0002,1.3145,-0.1585,0.6289,0.9118%,1.5084%,63.4618%,-1.1871%,14
Boot Barns Sees Q2 EPS $0.17-$0.19,2019-07-31,BOOT,2019-07-31 21:01:00+00:00,BOOT BARN HOLDINGS INC,14953.0,09940610,-0.02976741269230843,0.04697978124022484,-0.03259828516749552,-0.027165237384215835,-0.011824888580725501,-0.06711410016085329,0.12655797919938605,0.18248638738976952,-0.017367450520396233,-0.017367450520396233,-0.019756885151663184,-0.011645758514696292,-0.015267177529468157,-0.048391838640872264,0.042339994334503084,-1.09,0.12,0.61,0.009,14953,252,-2.9767%,0.0018,1.6689,0.912,0.366,2.8634%,3.3623%,27.4754%,-1.4943%,6
Boot Barn shares are trading higher after the company reported better-than-expected Q1 EPS and sales results.,2019-07-31,BOOT,2019-07-31 20:50:00+00:00,BOOT BARN HOLDINGS INC,14953.0,09940610,-0.02976741269230843,0.04697978124022484,-0.03259828516749552,-0.027165237384215835,-0.011824888580725501,-0.06711410016085329,0.12655797919938605,0.18248638738976952,-0.017367450520396233,-0.017367450520396233,-0.019756885151663184,-0.011645758514696292,-0.015267177529468157,-0.048391838640872264,0.042339994334503084,-1.09,0.12,0.61,0.009,14953,252,-2.9767%,0.0018,1.6689,0.912,0.366,2.8634%,3.3623%,27.4754%,-1.4943%,16
"Boot Barn Holdings Q1 Adj. EPS $0.32 Beats $0.22 Estimate, Sales $185.767M Beat $179.97M Estimate",2019-07-31,BOOT,2019-07-31 20:49:00+00:00,BOOT BARN HOLDINGS INC,14953.0,09940610,-0.02976741269230843,0.04697978124022484,-0.03259828516749552,-0.027165237384215835,-0.011824888580725501,-0.06711410016085329,0.12655797919938605,0.18248638738976952,-0.017367450520396233,-0.017367450520396233,-0.019756885151663184,-0.011645758514696292,-0.015267177529468157,-0.048391838640872264,0.042339994334503084,-1.09,0.12,0.61,0.009,14953,252,-2.9767%,0.0018,1.6689,0.912,0.366,2.8634%,3.3623%,27.4754%,-1.4943%,15
