headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Applied Materials shares trading higher after Susquehanna upgraded the stock from Neutral to Positive and raised the price target from $34 to $60.,2019-05-15,AMAT,2019-05-15 13:40:00+00:00,APPLIED MATERIALS INC,14702.0,03822210,0.03724073246121407,0.0038554179482162,0.02891568059418681,-0.027710880474542066,-0.01927706831815501,-0.037200916858628696,0.08245257089307523,0.14203718975876778,0.023535383865237236,-0.0193627686897051,-0.022716179017013394,-0.04851369796349159,-0.09212619758639318,-0.027230800807435118,0.028521208259556063,0.58,0.05,-0.96,0.009,14702,252,3.7241%,-0.0011,1.4766,0.1121,-0.0383,1.8398%,2.3630%,39.3819%,2.8444%,23
"Susquehanna Upgrades Applied Materials, Inc. - Common Stock to Positive, Raises Price Target to $60",2019-05-15,AMAT,2019-05-15 10:48:00+00:00,APPLIED MATERIALS INC,14702.0,03822210,0.03724073246121407,0.0038554179482162,0.02891568059418681,-0.027710880474542066,-0.01927706831815501,-0.037200916858628696,0.08245257089307523,0.14203718975876778,0.023535383865237236,-0.0193627686897051,-0.022716179017013394,-0.04851369796349159,-0.09212619758639318,-0.027230800807435118,0.028521208259556063,0.58,0.05,-0.96,0.009,14702,252,3.7241%,-0.0011,1.4766,0.1121,-0.0383,1.8398%,2.3630%,39.3819%,2.8444%,15
"Berenberg Initiates Coverage On AMETEK, Inc. with Buy Rating, Announces $100 Price Target",2019-05-15,AME,2019-05-15 12:10:00+00:00,AMETEK INC NEW,85257.0,03110010,0.008821453899145126,0.009560449048876762,0.0015157381448469565,-0.0071119628757788655,-0.0018654079182074401,-0.022851802451677394,0.030712618470255748,-0.0035043312936011706,0.010819118469953537,-0.006543644982081154,-0.005032185852027138,-0.005148635688414505,-0.03572645523420859,0.012142816205729323,0.07793419035851068,0.58,0.05,-0.96,0.009,85257,252,0.8821%,0.0006,1.1102,0.2449,0.1973,0.8477%,1.3743%,61.9491%,0.4093%,13
"Morgan Stanley Maintains Equal-Weight on Aon plc Class A Ordinary Shares (UK), Raises Price Target to $182",2019-05-15,AON,2019-05-15 12:57:00+00:00,AON PLC NEW,61735.0,G0403H10,0.004661621991544962,0.015764713287353516,0.009279898526862729,-0.0019566535915799266,0.011627916004074201,0.016100120130053464,0.07653176300561637,0.06144010488419327,0.010327454656362534,-0.005862663859807271,0.008724766220562508,0.007127155012078834,-0.011602066975757608,0.029087266638450293,0.03788391583420192,0.58,0.05,-0.96,0.009,61735,252,0.4662%,0.001,0.8208,-0.2461,0.4341,1.0158%,1.2551%,34.5039%,0.4127%,17
American Realty Investors shares are trading lower after the company reported Q1 EPS and sales down from last year.,2019-05-15,ARL,2019-05-15 20:58:00+00:00,AMERICAN REALTY INVESTORS INC,49322.0,02917410,-0.005996995605528355,-0.00829567201435566,0.0030165884359716344,-0.013574683063136694,-0.0769231092203102,-0.13574661774271513,-0.005279083905347037,-0.06561085037378178,0.014448709785938263,-0.0029895350882709337,0.019877692215205967,-0.014771035613392103,-0.026987592901633994,0.12384164055488589,0.012908135203321569,0.58,0.05,-0.96,0.009,49322,252,-0.5997%,-0.0002,0.953,0.8767,0.5772,3.3322%,3.4819%,8.4143%,-0.6605%,19
"American Realty Investors Q1 EPS $(0.38) Down From $(0.06) YoY, Sales $11.929M Down From $31.083M YoY",2019-05-15,ARL,2019-05-15 20:53:00+00:00,AMERICAN REALTY INVESTORS INC,49322.0,02917410,-0.005996995605528355,-0.00829567201435566,0.0030165884359716344,-0.013574683063136694,-0.0769231092203102,-0.13574661774271513,-0.005279083905347037,-0.06561085037378178,0.014448709785938263,-0.0029895350882709337,0.019877692215205967,-0.014771035613392103,-0.026987592901633994,0.12384164055488589,0.012908135203321569,0.58,0.05,-0.96,0.009,49322,252,-0.5997%,-0.0002,0.953,0.8767,0.5772,3.3322%,3.4819%,8.4143%,-0.6605%,16
Orion Labs Reports Strategic Collaboration With ATN Int'l.'s GEOVERSE To Deliver Enterprise Class Push-To-Talk Communication Services For Private LTE Networks On CBRS,2019-05-15,ATNI,2019-05-15 13:01:00+00:00,A T N INTERNATIONAL INC,77090.0,00215F10,0.007118566893041134,-0.018634535372257233,-0.03453817667718828,-0.03453817667718828,-0.028112449258473116,-0.026506047040950276,-0.08979916988820591,-0.11815737959539974,0.014775924384593964,-0.009137538599281236,0.0061859202243874645,0.011620342800058303,0.012448848054780415,0.06919217729179539,-0.17754478133188978,0.58,0.05,-0.96,0.009,77090,252,0.7119%,0.0015,1.0379,0.989,0.7552,2.5814%,2.8052%,15.3238%,0.7817%,22
"Atara Biotherapeutics Highlights Presentation Of Tab-cel®, Mesothelin-Targeted CAR T Clinical Results at American Society of Clinical Oncology",2019-05-15,ATRA,2019-05-15 21:07:00+00:00,ATARA BIOTHERAPEUTICS INC,14991.0,04651310,-0.005602216348052025,-0.027364196255803108,-0.03460766929755821,-0.05553324033447227,-0.0680080698507749,-0.0832997846959449,-0.18511067334292863,-0.46438630648315804,0.03264458477497101,-0.03884616682840092,-0.08192504533154832,-0.2531380723613934,-0.256249982875687,-0.37289835693780327,-0.3822002637363221,0.58,0.05,-0.96,0.009,14991,252,-0.5602%,-0.0022,1.7631,1.7883,-1.332,3.1475%,4.1162%,41.5301%,-2.9835%,17
Avista Filing Shows Registration For 4.58M Share Common Stock Offering,2019-05-15,AVA,2019-05-15 10:16:00+00:00,AVISTA CORP,24969.0,05379B10,-0.01094298530369997,-0.008239135146141052,-0.010122417469901057,-0.014830533277142677,-0.008768792836249428,-0.017797289325716226,0.055143251996453424,0.09600899502636362,-0.011052257381379604,-0.006247118277544761,0.00940074156812698,-0.009455716033099804,-0.004404233615999176,0.05166504909003522,0.051474668112513555,0.58,0.05,-0.96,0.009,24969,252,-1.0943%,-0.0006,0.1826,0.1676,0.2605,1.1026%,1.1205%,3.1700%,-0.9761%,10
Altaba Reports Planned Sale Of Alibaba Shares,2019-05-15,BABA,2019-05-15 20:34:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01578591763973236,-0.011430173180997372,-0.04521395516869864,-0.09543925447637847,-0.10568695706453368,-0.14938061906395628,-0.037725291448191256,-0.1040541084201736,0.028410105034708977,-0.017752831582873108,-0.02345843071368492,-0.03632253158109833,-0.057821905265644125,-0.03344576048855319,0.052302154580097904,0.58,0.05,-0.96,0.009,14888,252,1.5786%,-0.0009,1.2442,0.1791,-0.7299,1.5505%,2.1639%,48.6571%,0.1417%,7
CORRECTION: Appaloosa Opened New Position In Alibaba; Initial headline incorrectly suggested the stake was liquidated,2019-05-15,BABA,2019-05-15 20:24:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01578591763973236,-0.011430173180997372,-0.04521395516869864,-0.09543925447637847,-0.10568695706453368,-0.14938061906395628,-0.037725291448191256,-0.1040541084201736,0.028410105034708977,-0.017752831582873108,-0.02345843071368492,-0.03632253158109833,-0.057821905265644125,-0.03344576048855319,0.052302154580097904,0.58,0.05,-0.96,0.009,14888,252,1.5786%,-0.0009,1.2442,0.1791,-0.7299,1.5505%,2.1639%,48.6571%,0.1417%,15
Alibaba Group Holding shares are trading higher after the company reported better-than-expected Q4 EPS and sales results. The company said its expecting FY20 sales over RMB500 billion.,2019-05-15,BABA,2019-05-15 18:31:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01578591763973236,-0.011430173180997372,-0.04521395516869864,-0.09543925447637847,-0.10568695706453368,-0.14938061906395628,-0.037725291448191256,-0.1040541084201736,0.028410105034708977,-0.017752831582873108,-0.02345843071368492,-0.03632253158109833,-0.057821905265644125,-0.03344576048855319,0.052302154580097904,0.58,0.05,-0.96,0.009,14888,252,1.5786%,-0.0009,1.2442,0.1791,-0.7299,1.5505%,2.1639%,48.6571%,0.1417%,27
"Alibaba Q4 Revenue Rises 51% Year-Over-Year, Trades Higher Despite Trade Tensions",2019-05-15,BABA,2019-05-15 12:36:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01578591763973236,-0.011430173180997372,-0.04521395516869864,-0.09543925447637847,-0.10568695706453368,-0.14938061906395628,-0.037725291448191256,-0.1040541084201736,0.028410105034708977,-0.017752831582873108,-0.02345843071368492,-0.03632253158109833,-0.057821905265644125,-0.03344576048855319,0.052302154580097904,0.58,0.05,-0.96,0.009,14888,252,1.5786%,-0.0009,1.2442,0.1791,-0.7299,1.5505%,2.1639%,48.6571%,0.1417%,11
Alibaba Sees FY20 Sales RMB500B+,2019-05-15,BABA,2019-05-15 11:03:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01578591763973236,-0.011430173180997372,-0.04521395516869864,-0.09543925447637847,-0.10568695706453368,-0.14938061906395628,-0.037725291448191256,-0.1040541084201736,0.028410105034708977,-0.017752831582873108,-0.02345843071368492,-0.03632253158109833,-0.057821905265644125,-0.03344576048855319,0.052302154580097904,0.58,0.05,-0.96,0.009,14888,252,1.5786%,-0.0009,1.2442,0.1791,-0.7299,1.5505%,2.1639%,48.6571%,0.1417%,5
"Alibaba Group Holding Q4 EPS $1.28 Beats $0.96 Estimate, Sales $13.93B Beat $13.32B Estimate",2019-05-15,BABA,2019-05-15 11:02:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01578591763973236,-0.011430173180997372,-0.04521395516869864,-0.09543925447637847,-0.10568695706453368,-0.14938061906395628,-0.037725291448191256,-0.1040541084201736,0.028410105034708977,-0.017752831582873108,-0.02345843071368492,-0.03632253158109833,-0.057821905265644125,-0.03344576048855319,0.052302154580097904,0.58,0.05,-0.96,0.009,14888,252,1.5786%,-0.0009,1.2442,0.1791,-0.7299,1.5505%,2.1639%,48.6571%,0.1417%,14
"Temasek 13F Shows Cut Stakes In Alibaba, Centurylink, Farfetch",2019-05-15,BABA,2019-05-15 10:56:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01578591763973236,-0.011430173180997372,-0.04521395516869864,-0.09543925447637847,-0.10568695706453368,-0.14938061906395628,-0.037725291448191256,-0.1040541084201736,0.028410105034708977,-0.017752831582873108,-0.02345843071368492,-0.03632253158109833,-0.057821905265644125,-0.03344576048855319,0.052302154580097904,0.58,0.05,-0.96,0.009,14888,252,1.5786%,-0.0009,1.2442,0.1791,-0.7299,1.5505%,2.1639%,48.6571%,0.1417%,9
Baidu Option Alert: Jun 21 $165 Calls Sweep (3) near the Ask: 750 @ $2.161 vs 5687 OI; Earnings 5/16 After Close Ref=$151.97,2019-05-15,BIDU,2019-05-15 16:53:00+00:00,BAIDU INC,90857.0,05675210,0.0007218361715786159,0.007868832908570766,-0.15862296832677203,-0.22918030915879872,-0.2236065488433877,-0.26675410306566893,-0.239081961895524,-0.36157376918879847,0.005609120707958937,-0.027814994248469116,-0.039760538539577284,-0.06007527981665561,-0.08325811601861977,-0.10569245791116588,-0.10390449186855799,0.58,0.05,-0.96,0.009,90857,252,0.0722%,-0.0025,1.1473,0.0847,-0.2804,1.7171%,2.1119%,33.8911%,-0.8810%,23
"Biogen Reported Late Tues. SPINRAZA Received Positive Recommendation From NICE For Funding In US For Treatment of Infants, Children and Adults with Spinal Muscular Atrophy",2019-05-15,BIIB,2019-05-15 11:42:00+00:00,BIOGEN INC,76841.0,09062X10,0.006152385380119085,0.0012142711784690619,-0.0056810682499873755,0.0007372317716280996,0.019298309233496402,-0.02953292796960949,0.03981095386297384,0.022594243244725476,0.015598638914525509,0.013039813102940556,0.0031075913530069776,0.0006985779015236115,-0.0002617910058092532,-0.01423722407717476,-0.3115029961520336,0.58,0.05,-0.96,0.009,76841,252,0.6152%,-0.0005,0.9014,0.1802,0.0439,2.7342%,2.8795%,9.8392%,0.1183%,25
"Bridgeline Digital Q2 EPS $(41.52) Down From $(8.95) YoY, Sales $2.196M Miss $3.71M Estimate",2019-05-15,BLIN,2019-05-15 17:50:00+00:00,BRIDGELINE DIGITAL INC,92091.0,10807Q70,-0.0249554980546236,0.043452863719468215,0.05620893815179162,0.015389305007876386,0.030696666643683868,-0.0866598927746749,-0.030532833963006212,-0.3060655952333554,0.09847901201164211,0.09293114333396213,0.14497550481955246,0.06078614179419284,0.20222430595652607,-0.09075478681366822,-0.34224810487872215,0.58,0.05,-0.96,0.009,92091,252,-2.4955%,-0.0071,0.2657,0.2265,0.1624,8.8351%,8.8394%,0.0978%,-2.5306%,14
"Bluebird Bio's Near-Term Product Launches Pose Risks, Wedbush Says In Downgrade",2019-05-15,BLUE,2019-05-15 18:10:00+00:00,BLUEBIRD BIO INC,13947.0,09609G10,-0.01460371352732182,0.04782504960894585,0.02811819451072539,-0.026836488161869232,0.001441961091231736,-0.034446875103092855,-0.007450141558169476,0.0032043594341690795,0.017673496156930923,-0.049020389970419465,-0.051228309095889935,-0.0754634623058591,-0.10681803265330292,-0.1991401785242527,-0.07553088908646666,0.58,0.05,-0.96,0.009,13947,252,-1.4604%,-0.0013,1.5091,1.3162,-0.6994,2.7205%,3.3874%,35.5015%,-3.1110%,11
"Wedbush Downgrades bluebird bio, Inc. - Common Stock to Neutral, Lowers Price Target to $131",2019-05-15,BLUE,2019-05-15 11:20:00+00:00,BLUEBIRD BIO INC,13947.0,09609G10,-0.01460371352732182,0.04782504960894585,0.02811819451072539,-0.026836488161869232,0.001441961091231736,-0.034446875103092855,-0.007450141558169476,0.0032043594341690795,0.017673496156930923,-0.049020389970419465,-0.051228309095889935,-0.0754634623058591,-0.10681803265330292,-0.1991401785242527,-0.07553088908646666,0.58,0.05,-0.96,0.009,13947,252,-1.4604%,-0.0013,1.5091,1.3162,-0.6994,2.7205%,3.3874%,35.5015%,-3.1110%,15
BioMarin shares trading higher on no fundamental news. The stock rebounded from just below the $80 level on Friday and tested that support level again on Monday.,2019-05-15,BMRN,2019-05-15 18:03:00+00:00,BIOMARIN PHARMACEUTICAL INC,87056.0,09061G10,0.07538557052612305,0.02879755012691021,0.017783334547872176,-0.0057365752110586365,0.006080757967676487,-0.04336858756842832,-0.03591102390656986,-0.11668203065229077,0.008711942471563816,-0.01674144451932047,-0.027944282854979297,-0.011585329295611624,-0.05237923378356668,-0.09370453956177427,-0.13767416564854396,0.58,0.05,-0.96,0.009,87056,252,7.5386%,-0.0004,1.0694,0.3967,-0.6289,1.6819%,2.1539%,39.0242%,6.3463%,27
"Brown & Brown Reports Brown & Brown Of Kentucky Purchase Of United Development Systems, No Terms Disclosed",2019-05-15,BRO,2019-05-15 11:15:00+00:00,BROWN & BROWN INC,63467.0,11523610,0.01147955004125834,0.00882725976407528,-0.0009457374782678718,-0.007250932080833938,0.009772996916241894,-0.0018915344400217693,0.04508203502725183,0.16083447196736778,-0.0012738538207487382,-0.02578434548885722,-0.00978842737952923,-0.02122348065588464,-0.009817238060549571,0.05497663019975163,0.08184113306333396,0.58,0.05,-0.96,0.009,63467,252,1.1480%,0.0007,0.7112,0.1325,0.3687,0.7785%,1.0159%,41.2772%,1.0828%,17
"CACI Wins Prime Position On $982M US Army R4 Multiple-Award Contract To Provide Electronic Warfare, Cyber R&D",2019-05-15,CACI,2019-05-15 12:13:00+00:00,CACI INTERNATIONAL INC,20512.0,12719030,0.01951389200985432,0.017063142731785774,0.007715503034156912,0.00544038202177477,0.03249414900720482,-0.0009397218376016037,0.016321299734186168,0.04471038776314762,0.0063429237343370914,-0.028224198738098782,-0.022765325280309834,-0.005914750852529793,0.017338693523264004,0.06681019039414227,0.10141069801061042,0.58,0.05,-0.96,0.009,20512,252,1.9514%,0.0008,0.7926,0.4647,-0.0809,1.2140%,1.5069%,35.0929%,1.3940%,17
"CASI Pharmaceuticals Q1 EPS $(0.09), Inline",2019-05-15,CASI,2019-05-15 11:46:00+00:00,CASI PHARMACEUTICALS INC CYM,83651.0,G1933S10,-0.01547986175864935,0.012578603811562061,-0.00943395419536297,-0.00943395419536297,0.012578603975621494,0.003144651036663726,-0.028301938032317175,-0.0503144955637852,0.015723254531621933,-0.03869044259717802,-0.02416916363214383,-0.03003000429016689,-0.00920244507187895,0.07666668001150256,-0.10277774492689296,0.58,0.05,-0.96,0.009,83651,252,-1.5480%,-0.0025,1.2471,1.1586,0.1,4.4128%,4.6469%,9.8197%,-2.2623%,6
Emerging & Frontier Markets: Going Abroad Without Leaving The Office,2019-05-15,CAT,2019-05-15 14:00:00+00:00,CATERPILLAR INC,18542.0,14912310,-0.001333632739260793,-0.00542028620839119,-0.03566379276441167,-0.038256108764080365,-0.02937946202658004,-0.0428908618943582,0.06441474205706754,-0.05512493157290166,0.017318420112133026,-0.029465474605306907,-0.028429847742182157,-0.04638286223052901,-0.08571221693973852,-0.08567073836474892,-0.058482508772842556,0.58,0.05,-0.96,0.009,18542,252,-0.1334%,-0.0006,1.6574,0.1315,0.44,1.3106%,2.0339%,58.4810%,-0.6936%,10
"Wells Fargo Initiates Coverage On Cadence Design Systems, Inc. - Common Stock with Market Perform Rating",2019-05-15,CDNS,2019-05-15 11:27:00+00:00,CADENCE DESIGN SYSTEMS INC,11403.0,12738710,0.009546211920678616,0.016147812828421593,-0.0011637206935890543,-0.0599359200011621,-0.058481184794845986,-0.06430023579132726,0.020803033186010067,0.021821359070045565,0.017787665128707886,-0.018310326323069614,-0.008879194043071359,-0.007434433689950892,-0.01859326912132686,0.05077149507797163,0.29497895958787934,0.58,0.05,-0.96,0.009,11403,252,0.9546%,0.0014,0.9299,0.0153,-0.8599,1.2847%,1.7912%,48.5532%,-0.4254%,16
