headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
"Piper Jaffray Maintains Overweight on Alnylam Pharmaceuticals, Raises Price Target to $145",2019-09-03,ALNY,2019-09-03 11:00:00+00:00,ALNYLAM PHARMACEUTICALS INC,90178.0,02043Q10,0.01326062250882387,0.006971620488911867,0.01687863581242044,-0.023728014843197864,0.030699539009330756,0.07411934039566992,-0.011130189162350312,0.45621323284603066,-0.020633535459637642,-0.019800744455414243,-0.018489194544855314,-0.014653767155750175,-5.477978071155576e-10,0.0705851066931169,0.13968924987481168,-0.86,-0.95,0.1,0.009,90178,252,1.3261%,-0.0007,1.2466,1.1362,-0.5194,2.5607%,3.0934%,31.4728%,3.5766%,12
"American Tower shares are trading higher after the company signed a new multiyear agreement with AT&T. The deal is ""essential"" for executing AT&T's 5G network.",2019-09-03,AMT,2019-09-03 17:26:00+00:00,AMERICAN TOWER CORP NEW,86111.0,03027X10,0.0332333892583847,0.013580604456365108,-0.008787405181002073,-0.022073663658282894,-0.09094344791872944,-0.06954252082369605,-0.05329143503601941,-0.0930666784176939,-0.0009548249654470764,0.00021727236520541204,0.0017407597225367333,0.015977379814240633,0.03256632052282771,0.11981905408571425,0.0868726244842064,-0.86,-0.95,0.1,0.009,86111,252,3.3233%,0.0016,0.3101,-0.4593,-0.133,1.0627%,1.1329%,12.0098%,3.1946%,25
AT&T And American Tower Sign New Multiyear Agreement,2019-09-03,AMT,2019-09-03 12:46:00+00:00,AMERICAN TOWER CORP NEW,86111.0,03027X10,0.0332333892583847,0.013580604456365108,-0.008787405181002073,-0.022073663658282894,-0.09094344791872944,-0.06954252082369605,-0.05329143503601941,-0.0930666784176939,-0.0009548249654470764,0.00021727236520541204,0.0017407597225367333,0.015977379814240633,0.03256632052282771,0.11981905408571425,0.0868726244842064,-0.86,-0.95,0.1,0.009,86111,252,3.3233%,0.0016,0.3101,-0.4593,-0.133,1.0627%,1.1329%,12.0098%,3.1946%,8
"Morgan Stanley Maintains Underweight on Abercrombie & Fitch, Lowers Price Target to $14",2019-09-03,ANF,2019-09-03 12:26:00+00:00,ABERCROMBIE & FITCH CO,83976.0,00289620,-0.05335155501961708,0.06286126375198364,0.1286127111235953,0.07225523566465597,0.2142467521105922,0.1886297019420511,0.12129352766156276,0.16447651376253702,0.011764711700379848,-0.1410106069592474,-0.11768255098621105,-0.11016435857327844,-0.06461933658388097,-0.2139785192807404,-0.072335048860947,-0.86,-0.95,0.1,0.009,83976,252,-5.3352%,-0.0004,0.9618,0.6261,0.4479,3.6917%,3.8511%,8.1097%,-4.0780%,13
Why Are Shares Of Ardelyx Ripping Higher?,2019-09-03,ARDX,2019-09-03 18:43:00+00:00,ARDELYX INC,14690.0,03969710,0.7117646932601929,-0.1477663367986679,-0.13917523856587555,-0.16323028000377016,0.03780065472546679,-0.19587634311423308,-0.24226808751095008,0.29553260148067917,-0.031339000910520554,-0.07356947424820903,-0.0785907728345302,-0.03409087590708049,0.3765182394869786,0.3600000438637052,0.2830188652864165,-0.86,-0.95,0.1,0.009,14690,252,71.1765%,0.0036,1.4848,1.1271,0.0511,5.9681%,6.2405%,8.5406%,74.4725%,7
Ardelyx shares are trading higher after the company's pivotal phase 3 AMPLIFY study of tenapanor in combination with phosphate binders in patients with chronic kidney disease met primary and all key secondary endpoints.,2019-09-03,ARDX,2019-09-03 13:31:00+00:00,ARDELYX INC,14690.0,03969710,0.7117646932601929,-0.1477663367986679,-0.13917523856587555,-0.16323028000377016,0.03780065472546679,-0.19587634311423308,-0.24226808751095008,0.29553260148067917,-0.031339000910520554,-0.07356947424820903,-0.0785907728345302,-0.03409087590708049,0.3765182394869786,0.3600000438637052,0.2830188652864165,-0.86,-0.95,0.1,0.009,14690,252,71.1765%,0.0036,1.4848,1.1271,0.0511,5.9681%,6.2405%,8.5406%,74.4725%,33
Ardelyx Shares To Resume Trade At 8:30 a.m. EDT,2019-09-03,ARDX,2019-09-03 12:07:00+00:00,ARDELYX INC,14690.0,03969710,0.7117646932601929,-0.1477663367986679,-0.13917523856587555,-0.16323028000377016,0.03780065472546679,-0.19587634311423308,-0.24226808751095008,0.29553260148067917,-0.031339000910520554,-0.07356947424820903,-0.0785907728345302,-0.03409087590708049,0.3765182394869786,0.3600000438637052,0.2830188652864165,-0.86,-0.95,0.1,0.009,14690,252,71.1765%,0.0036,1.4848,1.1271,0.0511,5.9681%,6.2405%,8.5406%,74.4725%,9
Ardelyx Reports AMPLIFY Pivotal Phase  Study Of Tenapanor In Combination With Phosphate Binders In Patients With Chronic Kidney Disease Met Primary And All Key Secondary Endpoints,2019-09-03,ARDX,2019-09-03 12:02:00+00:00,ARDELYX INC,14690.0,03969710,0.7117646932601929,-0.1477663367986679,-0.13917523856587555,-0.16323028000377016,0.03780065472546679,-0.19587634311423308,-0.24226808751095008,0.29553260148067917,-0.031339000910520554,-0.07356947424820903,-0.0785907728345302,-0.03409087590708049,0.3765182394869786,0.3600000438637052,0.2830188652864165,-0.86,-0.95,0.1,0.009,14690,252,71.1765%,0.0036,1.4848,1.1271,0.0511,5.9681%,6.2405%,8.5406%,74.4725%,26
3 Ways To Double Your Money,2019-09-03,BAC,2019-09-03 18:40:00+00:00,BANK OF AMERICA CORP,59408.0,06050510,-0.01672122813761234,0.016266193240880966,0.04621078058962036,0.03170069751881788,0.09197318106401497,0.1139242665005793,0.10611113153299279,0.24079398515895978,0.006586180068552494,0.02458099940508407,0.03928979775644326,0.039289797874457744,0.017758028858804842,-0.06428569032647147,-0.013271119938818576,-0.86,-0.95,0.1,0.009,59408,252,-1.6721%,0.0003,1.3162,0.017,1.2061,0.8574%,1.6195%,71.9720%,-0.6607%,6
"UPDATE: Barclays Maintains Equal-Weight On Big Lots, Lowers Target To $25 As Firm Notes Despite Co's Various Initiatives 'BIG hasn't proven it can ""comp the comp,"" which leads to limited valuation upside'",2019-09-03,BIG,2019-09-03 17:08:00+00:00,BIG LOTS INC,67467.0,08930210,-0.0004395704891066998,-0.014951634220778942,0.01978895003452985,0.0008795265080496772,0.0747581693766044,-0.012382503749746698,-0.013718958410378512,-0.10771407036329028,0.03362106904387474,0.06258758270913756,0.08333333349794625,0.1022287148524097,0.11246939587591775,-0.13101605124707427,-0.14174559461066938,-0.86,-0.95,0.1,0.009,67467,252,-0.0440%,-0.0016,0.9933,0.651,0.597,2.7788%,2.9993%,14.1595%,1.3743%,32
"Barclays Maintains Equal-Weight on Big Lots, Lowers Price Target to $25",2019-09-03,BIG,2019-09-03 12:28:00+00:00,BIG LOTS INC,67467.0,08930210,-0.0004395704891066998,-0.014951634220778942,0.01978895003452985,0.0008795265080496772,0.0747581693766044,-0.012382503749746698,-0.013718958410378512,-0.10771407036329028,0.03362106904387474,0.06258758270913756,0.08333333349794625,0.1022287148524097,0.11246939587591775,-0.13101605124707427,-0.14174559461066938,-0.86,-0.95,0.1,0.009,67467,252,-0.0440%,-0.0016,0.9933,0.651,0.597,2.7788%,2.9993%,14.1595%,1.3743%,11
BioLineRx Successfully Completes Dose-Escalation Part Of Phase 1/2a Clinical Study For AGI-134 Immunotherapy For Treatment Of Solid Tumors,2019-09-03,BLRX,2019-09-03 11:04:00+00:00,BIOLINERX LTD,12912.0,09071M20,-0.04912276193499565,-0.018450167030096054,0.007380066328813717,-4.0992764738234655e-10,0.07749078816331423,0.08118082096429591,-0.011070102738341081,-0.027675290190627866,-0.032816436141729355,-0.03716220806279702,-0.017241445962535185,-0.06557378953258686,-0.08064516502454133,-0.2962963480174913,-0.44281578269317556,-0.86,-0.95,0.1,0.009,12912,252,-4.9123%,-0.0039,0.4199,1.781,0.2453,4.8989%,5.0197%,4.7539%,-2.9261%,18
"Bank of America Maintains Neutral on Bristol-Myers Squibb, Raises Price Target to $49",2019-09-03,BMY,2019-09-03 12:54:00+00:00,BRISTOL MYERS SQUIBB CO,19393.0,11012210,-0.0006240644725039601,0.0016652375925332308,0.009783459627364044,0.004787667566163334,0.010824322763805627,0.03538719318662498,0.08781987213705511,0.19066213919510933,-0.004143375903367996,-0.012124951834194708,0.0029209132656238257,0.0319879315840943,0.023201365945406227,0.10939297762825895,0.05077561775476713,-0.86,-0.95,0.1,0.009,19393,252,-0.0624%,-0.0008,0.8099,-0.0317,-0.1661,1.5817%,1.8274%,25.0817%,0.6196%,13
"Barclays Reinstates Overweight on Boston Scientific, Announces $48 Price Target",2019-09-03,BSX,2019-09-03 10:33:00+00:00,BOSTON SCIENTIFIC CORP,77605.0,10113710,-0.02480695955455303,0.009119296446442604,0.0225582551377701,0.0427166463883184,-0.008879266694679755,0.015598787036349204,-0.07703381964374345,0.02783785930147431,-0.0025677080266177654,0.005648337391296554,0.01207954283465118,0.03789170288831256,0.013760332419916477,0.0113609357864628,0.054020686863633705,-0.86,-0.95,0.1,0.009,77605,252,-2.4807%,0.0003,0.988,-0.1075,-0.7534,1.0742%,1.6899%,59.5879%,-1.6905%,10
This Analyst Said Burlington Delivered Quality Showing In A Challenging Quarter,2019-09-03,BURL,2019-09-03 15:52:00+00:00,BURLINGTON STORES INC,14182.0,12201710,-0.009383223950862885,0.003140759188681841,0.01789718562842646,0.0004486578387199458,-0.008425158751162898,-0.015653818909312722,0.01051897177676997,0.126526772369018,-0.014263425022363663,0.16863854647471532,0.18846108838636866,0.16400320840195848,0.17637831996701658,0.1252570655619767,0.26256390719233047,-0.86,-0.95,0.1,0.009,14182,252,-0.9383%,0.0013,0.9657,0.4611,-0.0929,2.1906%,2.4731%,21.5366%,0.3305%,11
"Wedbush Maintains Neutral on Burlington Stores, Raises Price Target to $200",2019-09-03,BURL,2019-09-03 12:24:00+00:00,BURLINGTON STORES INC,14182.0,12201710,-0.009383223950862885,0.003140759188681841,0.01789718562842646,0.0004486578387199458,-0.008425158751162898,-0.015653818909312722,0.01051897177676997,0.126526772369018,-0.014263425022363663,0.16863854647471532,0.18846108838636866,0.16400320840195848,0.17637831996701658,0.1252570655619767,0.26256390719233047,-0.86,-0.95,0.1,0.009,14182,252,-0.9383%,0.0013,0.9657,0.4611,-0.0929,2.1906%,2.4731%,21.5366%,0.3305%,11
"Sidoti & Co. Maintains Neutral on Casey's General Stores, Raises Price Target to $166",2019-09-03,CASY,2019-09-03 13:24:00+00:00,CASEYS GENERAL STORES INC,21742.0,14752810,-0.01036643050611019,0.007163942325860262,0.02456204845234078,0.019384752678013983,0.023177449096678515,0.00024076194723066102,-0.030822920891344863,0.0531401998601726,-0.022422777488827705,-0.01588878685398898,-0.005922416221859295,-0.008388953261591614,-0.012763192769752685,0.020520283532720507,0.2534974169249975,-0.86,-0.95,0.1,0.009,21742,252,-1.0366%,0.0019,0.6142,0.3377,0.052,1.3113%,1.4938%,22.9394%,-0.2104%,14
"BIZ Acquires Forensic Accounting Provider Brinig Taylor Zimmer, Inc.; Terms Not Disclosed",2019-09-03,CBZ,2019-09-03 20:31:00+00:00,CBIZ INC,81584.0,12480510,0.01566698215901852,0.005729359108954668,0.021154672996837043,0.014543847999415771,0.021595405439020166,0.05773466014537032,0.0409872318825526,0.1780519550801456,-0.009751742705702782,-0.00799290845927969,-0.014556679258645455,-0.008873147824894234,-0.035405859110638094,0.03521780196648194,0.09995079449455502,-0.86,-0.95,0.1,0.009,81584,252,1.5667%,0.0004,0.6382,0.6289,0.2665,1.1080%,1.3606%,33.6900%,2.7145%,12
CIRCOR Announces Sale Of Non-Core Spence And Nicholson Product Lines For $84.5M,2019-09-03,CIR,2019-09-03 11:33:00+00:00,CIRCOR INTERNATIONAL INC,87268.0,17273K10,0.002327664522454143,-0.0014513566857203841,0.04179967010500607,0.01451378832665573,0.08156741495073949,0.11320747581868629,0.0772133460745803,0.2949201649332551,-0.0037681469693779945,0.019881251463397698,0.03368417914168309,0.012967835085053947,-0.042885016205639226,-0.11280337053782463,-0.2324698634386282,-0.86,-0.95,0.1,0.009,87268,252,0.2328%,0.0008,1.5653,1.5185,0.2929,3.4395%,3.9657%,24.7792%,3.0218%,12
Cleveland-Cliffs Option Alert: Jan 17 $9 Calls at the Ask: 1600 @ $0.37 vs 4217 OI; Earnings 10/18 Before Open [est] Ref=$7.225,2019-09-03,CLF,2019-09-03 13:57:00+00:00,CLEVELAND CLIFFS INC NEW,27422.0,18589910,-0.1460956931114197,0.05457225441932678,0.10176984846457837,0.07079646368159453,0.14601766397410154,0.22861352771662435,0.09742594161252693,0.21853144534972313,-0.0037640819791704416,0.028497443748096707,0.04199477302706889,-0.0037640817611578337,-0.026960758751339298,-0.2973451392141848,-0.1886960972291054,-0.86,-0.95,0.1,0.009,27422,252,-14.6096%,0.0001,1.6357,1.0521,0.5298,2.7240%,3.3112%,32.3200%,-12.4462%,22
Cleveland-Cliffs Reports $0.04/Share Special Dividend,2019-09-03,CLF,2019-09-03 13:49:00+00:00,CLEVELAND CLIFFS INC NEW,27422.0,18589910,-0.1460956931114197,0.05457225441932678,0.10176984846457837,0.07079646368159453,0.14601766397410154,0.22861352771662435,0.09742594161252693,0.21853144534972313,-0.0037640819791704416,0.028497443748096707,0.04199477302706889,-0.0037640817611578337,-0.026960758751339298,-0.2973451392141848,-0.1886960972291054,-0.86,-0.95,0.1,0.009,27422,252,-14.6096%,0.0001,1.6357,1.0521,0.5298,2.7240%,3.3112%,32.3200%,-12.4462%,5
Hydrogenics Receives Court Approval For Deal With Cummins,2019-09-03,CMI,2019-09-03 18:30:00+00:00,CUMMINS INC,41080.0,23102110,-0.02250955067574978,0.020971814170479774,0.059968470666553086,0.06161325329517431,0.12391200835859006,0.11726406616457297,0.14008636485601977,0.27738023057115013,0.001140161999501288,0.02520602984389786,0.04530813057740812,0.05104914635778535,0.009101789519266434,-0.1284233863395815,-0.06320558725653413,-0.86,-0.95,0.1,0.009,41080,252,-2.2510%,0.0008,1.1504,0.128,0.6985,1.0201%,1.5651%,57.5195%,-1.2396%,8
CNH Industrial Takes $250 Million Lead In Nikola's Series D Round,2019-09-03,CNHI,2019-09-03 16:27:00+00:00,C N H INDUSTRIAL N V,14144.0,N2094410,-0.02729051373898983,0.03907819092273712,0.0490982692577171,0.056112266873237004,0.08116236841809221,0.10721449672227479,0.0821643994882999,0.12224452754698723,0.016848372295498848,0.09381664215698704,0.11038966282536666,0.1250000394894668,0.16458566487128623,-0.0019454774033687006,0.1312018281160472,-0.86,-0.95,0.1,0.009,14144,252,-2.7291%,0.0001,1.3564,0.5363,0.5029,1.3770%,2.0198%,53.5232%,-1.1312%,11
CNH Industrial shares are trading lower after the company announced it will acquire AgDNA. The company also announced it will take a $250 million stake in Nikola.,2019-09-03,CNHI,2019-09-03 11:20:00+00:00,C N H INDUSTRIAL N V,14144.0,N2094410,-0.02729051373898983,0.03907819092273712,0.0490982692577171,0.056112266873237004,0.08116236841809221,0.10721449672227479,0.0821643994882999,0.12224452754698723,0.016848372295498848,0.09381664215698704,0.11038966282536666,0.1250000394894668,0.16458566487128623,-0.0019454774033687006,0.1312018281160472,-0.86,-0.95,0.1,0.009,14144,252,-2.7291%,0.0001,1.3564,0.5363,0.5029,1.3770%,2.0198%,53.5232%,-1.1312%,27
"CNH Industrial Acquires AgDNA, Terms Not Disclosed",2019-09-03,CNHI,2019-09-03 10:31:00+00:00,C N H INDUSTRIAL N V,14144.0,N2094410,-0.02729051373898983,0.03907819092273712,0.0490982692577171,0.056112266873237004,0.08116236841809221,0.10721449672227479,0.0821643994882999,0.12224452754698723,0.016848372295498848,0.09381664215698704,0.11038966282536666,0.1250000394894668,0.16458566487128623,-0.0019454774033687006,0.1312018281160472,-0.86,-0.95,0.1,0.009,14144,252,-2.7291%,0.0001,1.3564,0.5363,0.5029,1.3770%,2.0198%,53.5232%,-1.1312%,7
CNH Industrial to Enter into Strategic and Exclusive Heavy-Duty Truck Partnership with Nikola Corporation; CNH to Take $250M Stake,2019-09-03,CNHI,2019-09-03 10:19:00+00:00,C N H INDUSTRIAL N V,14144.0,N2094410,-0.02729051373898983,0.03907819092273712,0.0490982692577171,0.056112266873237004,0.08116236841809221,0.10721449672227479,0.0821643994882999,0.12224452754698723,0.016848372295498848,0.09381664215698704,0.11038966282536666,0.1250000394894668,0.16458566487128623,-0.0019454774033687006,0.1312018281160472,-0.86,-0.95,0.1,0.009,14144,252,-2.7291%,0.0001,1.3564,0.5363,0.5029,1.3770%,2.0198%,53.5232%,-1.1312%,19
Conn's Trades Higher On Big Q2 Earnings Beat,2019-09-03,CONN,2019-09-03 12:58:00+00:00,CONNS INC,89908.0,20824210,0.183035746216774,-0.038993723690509685,0.01677147103663601,0.012578583211356964,0.11823897877615552,0.08469603401597814,0.08218025543908758,-0.08679243469580966,-0.014662720263004192,0.03331622839621451,0.06049445654377661,0.034907611868759014,0.035439163171077315,0.06385218744739984,0.17963719432785896,-0.86,-0.95,0.1,0.009,89908,252,18.3036%,-0.0001,1.5459,1.4169,0.7295,2.8752%,3.4323%,29.8272%,21.1795%,8
Conn's shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2019-09-03,CONN,2019-09-03 12:17:00+00:00,CONNS INC,89908.0,20824210,0.183035746216774,-0.038993723690509685,0.01677147103663601,0.012578583211356964,0.11823897877615552,0.08469603401597814,0.08218025543908758,-0.08679243469580966,-0.014662720263004192,0.03331622839621451,0.06049445654377661,0.034907611868759014,0.035439163171077315,0.06385218744739984,0.17963719432785896,-0.86,-0.95,0.1,0.009,89908,252,18.3036%,-0.0001,1.5459,1.4169,0.7295,2.8752%,3.4323%,29.8272%,21.1795%,15
"Conn's Q2 EPS $0.62 Beats $0.51 Estimate, Sales $401.059M Beat $379.02M Estimate",2019-09-03,CONN,2019-09-03 10:05:00+00:00,CONNS INC,89908.0,20824210,0.183035746216774,-0.038993723690509685,0.01677147103663601,0.012578583211356964,0.11823897877615552,0.08469603401597814,0.08218025543908758,-0.08679243469580966,-0.014662720263004192,0.03331622839621451,0.06049445654377661,0.034907611868759014,0.035439163171077315,0.06385218744739984,0.17963719432785896,-0.86,-0.95,0.1,0.009,89908,252,18.3036%,-0.0001,1.5459,1.4169,0.7295,2.8752%,3.4323%,29.8272%,21.1795%,12
"Bank of America Reiterates Underperform on Campbell Soup, Raises Price Target to $40",2019-09-03,CPB,2019-09-03 12:56:00+00:00,CAMPBELL SOUP CO,25320.0,13442910,0.009555562399327755,-0.007924292236566544,-0.01782965805825032,-0.009905365991224602,0.010125447007981236,0.027734938356765104,0.03364199824595593,0.04450838545836633,0.039020977914333344,0.07219439364614688,0.07015459755483189,0.05435800588802597,0.055347106572336324,0.09038041140475372,0.05522832139798517,-0.86,-0.95,0.1,0.009,25320,252,0.9556%,0.0006,0.3289,-0.4496,0.1497,1.7939%,1.8310%,4.0179%,0.7906%,13
"Consolidated Tomoka Reports Purchase Of Alpine Valley Music Theatre In East Troy, Wisconsin For $7.5M",2019-09-03,CTO,2019-09-03 13:25:00+00:00,C T O REALTY GROWTH INC NEW,26650.0,22948Q10,0.01018166821449995,-0.0013955084141342722,-0.007287970793342202,0.000775361356429638,0.01876258565144373,0.04822454053541625,-0.010699314300723572,-0.01996194182052169,0.0045633502304553986,-0.006690470180131691,-0.0065359784538175925,-0.00218817445219166,0.028847718883815876,0.013364130476782199,0.06270207029974117,-0.86,-0.95,0.1,0.009,26650,252,1.0182%,0.0005,0.5165,0.3339,0.0116,1.4835%,1.6080%,14.8856%,1.7827%,15
"Barclays Initiates Coverage On CareTrust REIT with Overweight Rating, Announces $26 Price Target",2019-09-03,CTRE,2019-09-03 11:20:00+00:00,CARETRUST REIT INC,14651.0,14174T10,0.01050861645489931,0.0024958178400993347,0.002911800724408886,0.007487453582096126,-0.046173067457745964,-0.02870218212488218,-0.014371043039073106,-0.12355868238361711,-0.005850371439009905,0.016666722935221978,0.0004205310584650679,0.002951163721346628,0.021907226917659006,0.027202120252869832,-0.003467708916797596,-0.86,-0.95,0.1,0.009,14651,252,1.0509%,0.0013,0.3768,0.1636,-0.103,1.3528%,1.4298%,10.4730%,1.5503%,13
