Unnamed: 0,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,headline_word_count
4067,ACADIA HEALTHCARE CO INC,Large Option Trader Bullish On Acadia Healthcare Following Latest Drug Data,2,positive,0.8,0.6,,2,12/18/19,ACHC,2019-12-18 20:30:00+00:00,13105,00404A10,0.010612562,-0.002700274,-0.010801098,-0.004500495,-0.014101446,-0.00720077,-0.024002489,-0.573957425,0.015706753,0.028054789,0.016176172,0.028696137,0.033855799,0.05165813,0.003346538,11
4075,ACADIA HEALTHCARE CO INC,Acadia Healthcare Co Option Alert: Mar 20 $40 Calls Sweep (4) near the Ask: 635 @ $0.5 vs 190 OI; Ref=$33.04,2,positive,0.8,0.6,,2,12/18/19,ACHC,2019-12-18 16:15:00+00:00,13105,00404A10,0.010612562,-0.002700274,-0.010801098,-0.004500495,-0.014101446,-0.00720077,-0.024002489,-0.573957425,0.015706753,0.028054789,0.016176172,0.028696137,0.033855799,0.05165813,0.003346538,21
4091,A C I WORLDWIDE INC,"Canaccord Genuity Initiates Coverage On ACI Worldwide with Buy Rating, Announces $44 Price Target",2,positive,0.9,0.8,,2,12/19/19,ACIW,2019-12-19 16:23:00+00:00,81282,00449810,0.015417898,0.008257793,0.003862559,-0.003729338,0.004794894,0.023974367,-0.053276502,-0.435535425,0.014544528,0.00189701,0.01426613,0.016497176,0.022683254,0.1585710251087597,0.2125287434343623,14
4099,AXCELIS TECHNOLOGIES INC,"DA Davidson Initiates Coverage On Axcelis Technologies with Buy Rating, Announces $30 Price Target",2,positive,0.9,0.8,,2,12/5/19,ACLS,2019-12-05 13:29:00+00:00,88417,05454020,0.019730967,0.004397554,-0.003078263,0.003518026,0.03957782,0.094547038,0.1020228539411947,0.062445027,0.035763983,0.051390864,0.04011188,0.033364195,-0.013274388,0.2266225946274664,0.2927535727186867,14
4107,A E C O M,"Baird Maintains Outperform on AECOM, Raises Price Target to $50",2,positive,0.9,0.8,,2,12/11/19,ACM,2019-12-11 14:33:00+00:00,91975,00766T10,0.003045235,0.012377365,0.001401246,0.005604897,0.001634743,0.018215758,0.1401214395647756,-0.079168593,0.009219844,0.012811319,0.017155048,0.004234305,-0.006284927,0.052514722,0.1192973097178498,10
4115,A E C O M,"Citigroup Maintains Buy on AECOM, Raises Price Target to $51",2,positive,0.9,0.8,,2,12/11/19,ACM,2019-12-11 14:18:00+00:00,91975,00766T10,0.003045235,0.012377365,0.001401246,0.005604897,0.001634743,0.018215758,0.1401214395647756,-0.079168593,0.009219844,0.012811319,0.017155048,0.004234305,-0.006284927,0.052514722,0.1192973097178498,10
4123,A E C O M,AECOM Provides 2021 Guidance At Investor Day; Sees FY21 Adj. EBITDA $825M-$865M,2,positive,0.8,0.6,,2,12/10/19,ACM,2019-12-10 13:38:00+00:00,91975,00766T10,0.009219844,0.003045235,0.015460292,0.004450748,0.013352067,0.014054867,0.16327012,-0.097446702,0.003558664,0.007862711,0.008824205,-0.008206384,-0.008438833,0.047807785,0.119047624,12
4131,ACCENTURE PLC IRELAND,"Argus Research Maintains Buy on Accenture, Raises Price Target to $235",2,positive,0.9,0.8,,2,12/26/19,ACN,2019-12-26 13:11:00+00:00,89071,G1151C10,0.002079308,0.000801689,-0.006649392,-0.006979466,-0.010610705,-0.020702662,0.006226921,-0.257460847,0.003699658,0.002415891,0.015890531,0.040363849,0.048196925,0.1133852643862007,0.1048472266304918,11
4139,ACCENTURE PLC IRELAND,"Cowen & Co. Maintains Outperform on Accenture, Raises Price Target to $220",2,positive,0.9,0.8,,2,12/23/19,ACN,2019-12-23 14:18:00+00:00,89071,G1151C10,-0.001279035,0.003699658,0.005786659,0.006592987,-0.001233195,-0.030830527,0.019715575,-0.286065774,0.013442165,0.025952623,0.037856501,0.021484575,0.042211813,0.1163996520283894,0.1035040329392207,12
4147,ACCENTURE PLC IRELAND,"RBC Capital Earlier Maintained Outperform on Accenture, Raised Price Target to $220",2,positive,0.9,0.8,,2,12/20/19,ACN,2019-12-20 18:51:00+00:00,89071,G1151C10,0.013442165,-0.001279035,0.002415891,0.004500222,-0.002179094,-0.033965009,0.009185882,-0.246272914,0.012344521,0.024090508,0.016097576,0.021479034,0.042281694,0.1007768734546663,0.095998247,12
4155,ACCENTURE PLC IRELAND,"Baird Maintains Neutral on Accenture, Raises Price Target to $214",2,positive,0.8,0.6,,2,12/20/19,ACN,2019-12-20 14:39:00+00:00,89071,G1151C10,0.013442165,-0.001279035,0.002415891,0.004500222,-0.002179094,-0.033965009,0.009185882,-0.246272914,0.012344521,0.024090508,0.016097576,0.021479034,0.042281694,0.1007768734546663,0.095998247,10
4163,ACCENTURE PLC IRELAND,"UBS Maintains Neutral on Accenture, Raises Price Target to $205",2,positive,0.8,0.6,,2,12/20/19,ACN,2019-12-20 13:44:00+00:00,89071,G1151C10,0.013442165,-0.001279035,0.002415891,0.004500222,-0.002179094,-0.033965009,0.009185882,-0.246272914,0.012344521,0.024090508,0.016097576,0.021479034,0.042281694,0.1007768734546663,0.095998247,10
4171,ACCENTURE PLC IRELAND,"Citigroup Maintains Buy on Accenture, Raises Price Target to $230",2,positive,0.9,0.8,,2,12/20/19,ACN,2019-12-20 13:02:00+00:00,89071,G1151C10,0.013442165,-0.001279035,0.002415891,0.004500222,-0.002179094,-0.033965009,0.009185882,-0.246272914,0.012344521,0.024090508,0.016097576,0.021479034,0.042281694,0.1007768734546663,0.095998247,10
4179,ACCENTURE PLC IRELAND,"KeyBanc Maintains Overweight on Accenture, Raises Price Target to $219",2,positive,0.9,0.8,,2,12/20/19,ACN,2019-12-20 11:04:00+00:00,89071,G1151C10,0.013442165,-0.001279035,0.002415891,0.004500222,-0.002179094,-0.033965009,0.009185882,-0.246272914,0.012344521,0.024090508,0.016097576,0.021479034,0.042281694,0.1007768734546663,0.095998247,10
4195,ACCENTURE PLC IRELAND,"Accenture Q1 EPS $2.09 Beats $2 Estimate, Sales $11.359B Beat $11.14B Estimate",2,positive,0.9,0.8,,2,12/19/19,ACN,2019-12-19 11:46:00+00:00,89071,G1151C10,0.012344521,0.013442165,0.012145937,0.015890531,0.018819002,0.00062405,0.024245496,-0.271563064,0.011602757,0.00370729,-0.004355024,0.017103269,0.030964989,0.1010273399527803,0.08679016,12
4203,ACCENTURE PLC IRELAND,"JP Morgan Maintains Overweight on Accenture, Raises Price Target to $227",2,positive,0.9,0.8,,2,12/18/19,ACN,2019-12-18 13:45:00+00:00,89071,G1151C10,0.011602757,0.012344521,0.025952623,0.024640394,0.030569638,0.019634567,0.013812658,-0.230565931,-0.007804908,-0.01577475,-0.002550041,0.00752917,0.023396196,0.083067043,0.059283157,11
4211,ACCENTURE PLC IRELAND,Accenture Invests in and Forms Strategic Alliance With TradeIX to Help Digitize Global Trade[ Terms Not Disclosed,2,positive,0.9,0.8,,2,12/17/19,ACN,2019-12-17 10:14:00+00:00,89071,G1151C10,-0.007804908,0.011602757,0.024090508,0.037856501,0.040363849,0.033185841,0.012793018,-0.247154448,-0.008032535,0.005296203,0.013346499,0.014700793,0.027105585,0.089150987,0.066233523,17
4219,ACCENTURE PLC IRELAND,"Accenture to Acquire Clarity Insights, Terms Not Disclosed",2,positive,0.8,0.6,,2,12/13/19,ACN,2019-12-13 18:18:00+00:00,89071,G1151C10,0.013436669,-0.008032535,-0.01577475,-0.004355024,0.021484575,0.019258664,0.010174705,-0.259078952,0.008007885,0.01010498,0.009355043,0.020365234,0.013267072,0.092935987,0.054934267,8
4227,ACCENTURE PLC IRELAND,"Stifel Nicolaus Maintains Buy on Accenture, Raises Price Target to $220",2,positive,0.9,0.8,,2,12/13/19,ACN,2019-12-13 14:24:00+00:00,89071,G1151C10,0.013436669,-0.008032535,-0.01577475,-0.004355024,0.021484575,0.019258664,0.010174705,-0.259078952,0.008007885,0.01010498,0.009355043,0.020365234,0.013267072,0.092935987,0.054934267,11
4235,ACCENTURE PLC IRELAND,Accenture Acquires Australian Government Specialist Consultancy Apis Group; Terms Not Disclosed,2,positive,0.8,0.6,,2,12/2/19,ACN,2019-12-02 04:36:00+00:00,89071,G1151C10,-0.007804769,-0.004208609,-5.01E-05,0.00130272,0.012225074,0.027105585,0.042436986,-0.09170271,-0.000447187,0.001194533,0.014115765,0.022258385,0.025019127,0.081272905,0.01269517,11
4315,ACASTI PHARMA INC,Acasti Expects to Report Trilogy 1 Topline Results in January 2020 With Topline Results for Trilogy 2 Still Expected by End of January 2020; Says Implementation of Trilogy 2 Study Remains on Track,2,positive,0.9,0.7,,2,12/24/19,ACST,2019-12-24 01:35:00+00:00,13750,00430K87,0.013761454,0.2171945720911026,0.1583709936335153,0.1131221698473883,0.07692311,0.018099532,-0.657511337,-0.859230781,-0.240418062,-0.148437453,-0.091666671,0.084577152,0.1783783991962055,0.1295337392604887,0.1122449022429357,33
4395,ADOBE INC,The Street Reviews Adobe's 2019: 'Record Year',2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 19:31:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,7
4403,ADOBE INC,"UPDATE: Nomura Maintains Buy On Adobe, Raises Target To $318 Notes 'After underwhelming bookings momentum around both Marketo (mid-market) and Analytics Cloud subscriptions in 3Q, things seem to have gained some positive traction in the quarter'",2,positive,0.8,0.6,,2,12/13/19,ADBE,2019-12-13 16:36:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,36
4411,ADOBE INC,"UPDATE: Wells Fargo Maintains Outperform On Adobe, Raises Target To $315 As Firm Believes Believes The Stock's Current Valuation Reflects Co's 'successful transition to subscription and ability to increase its total addressable market'",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 16:20:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,33
4419,ADOBE INC,"UPDATE: Credit Suisse Maintains Outperform On Adobe, Raises Target To $350 Notes 'While some may harp on the F1Q20 guide, we believe the outperformance in F4Q19 and reiteration of FY20 net new ARR likely signals upside to Digital Media'",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 16:01:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,39
4427,ADOBE INC,"Canaccord Genuity Maintains Buy on Adobe, Raises Price Target to $350",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 15:23:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,11
4435,ADOBE INC,"Stifel Nicolaus Maintains Buy on Adobe, Raises Price Target to $350",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 14:25:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,11
4443,ADOBE INC,"Nomura Maintains Buy on Adobe, Raises Price Target to $318",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 14:14:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,10
4451,ADOBE INC,"Stifel Maintains Buy on Adobe, Raises Price Target to $350",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 13:22:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,10
4459,ADOBE INC,"Wedbush Maintains Neutral on Adobe, Raises Price Target to $315",2,positive,0.8,0.6,,2,12/13/19,ADBE,2019-12-13 13:19:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,10
4467,ADOBE INC,"PiperJaffray Maintains Overweight on Adobe, Raises Price Target to $360",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 13:18:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,10
4475,ADOBE INC,"Barclays Maintains Overweight on Adobe, Raises Price Target to $350",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 12:56:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,10
4483,ADOBE INC,"Wells Fargo Reiterates Equal-Weight on Adobe, Raises Price Target to $315",2,positive,0.8,0.6,,2,12/13/19,ADBE,2019-12-13 12:35:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,11
4491,ADOBE INC,"Credit Suisse Reiterates Outperform on Adobe, Raises Price Target to $350",2,positive,0.9,0.8,,2,12/13/19,ADBE,2019-12-13 12:20:00+00:00,75510,00724F10,0.039155483,0.018431105,0.015443177,0.020255402,0.03041449,0.032710555,0.10605775,-0.103604467,0.007308887,0.005884795,-0.003549899,0.009668985,-0.010030436,0.098954734,0.093808058,11
4507,ADOBE INC,"Adobe Q4 EPS $2.29 Beats $2.26 Estimate, Sales $2.99B Beat $2.97B Estimate",2,positive,0.9,0.2,,2,12/12/19,ADBE,2019-12-12 21:05:00+00:00,75510,00724F10,0.007308887,0.039155483,0.058308267,0.055203346,0.070826299,0.081154459,0.1590731314394686,0.030298135,-0.001413759,-0.010779996,-0.008131211,0.004065916,-0.013510894,0.11895368,0.066914846,12
4523,ADOBE INC,Adobe's Q4 Earnings Preview,2,positive,0.8,0.6,,2,12/12/19,ADBE,2019-12-12 12:31:00+00:00,75510,00724F10,0.007308887,0.039155483,0.058308267,0.055203346,0.070826299,0.081154459,0.1590731314394686,0.030298135,-0.001413759,-0.010779996,-0.008131211,0.004065916,-0.013510894,0.11895368,0.066914846,4
4531,ADOBE INC,"BMO Capital Maintains Outperform on Adobe, Raises Price Target to $350",2,positive,0.9,0.8,,2,12/11/19,ADBE,2019-12-11 13:59:00+00:00,75510,00724F10,-0.001413759,0.007308887,0.046750553,0.066043322,0.067952907,0.090406346,0.142095231,0.094291213,-0.009379497,-0.006726962,0.003762052,0.000855548,-0.00363596,0.1209508253013365,0.075071647,11
4539,ADOBE INC,UPDATE: Morgan Stanley On Adobe Notes 'Improving (and consistent) execution in Digital Experience could remove this weight from the ADBE multiple and push shares towards our $410 PT',2,positive,0.9,0.8,,2,12/9/19,ADBE,2019-12-09 16:28:00+00:00,75510,00724F10,0.00267765,-0.009379497,-0.010779996,-0.003549899,0.05455138,0.071323973,0.1456115431379114,0.096792056,0.010560051,0.012297118,0.007633863,-0.010661287,0.024866209,0.1354467814208806,0.1014676029783239,28
4547,ADOBE INC,"UPDATE: Morgan Stanley Maintains Overweight On Adobe, Raises Target To $410 Notes 'Durable EPS growth in the Digital Media segment appears undervalued versus comps within a broader Adobe, given investor fears on Digital Experience'",2,positive,0.9,0.8,,2,12/9/19,ADBE,2019-12-09 16:28:00+00:00,75510,00724F10,0.00267765,-0.009379497,-0.010779996,-0.003549899,0.05455138,0.071323973,0.1456115431379114,0.096792056,0.010560051,0.012297118,0.007633863,-0.010661287,0.024866209,0.1354467814208806,0.1014676029783239,34
4555,ADOBE INC,"Morgan Stanley Maintains Overweight on Adobe, Raises Price Target to $410",2,positive,0.9,0.8,,2,12/9/19,ADBE,2019-12-09 12:53:00+00:00,75510,00724F10,0.00267765,-0.009379497,-0.010779996,-0.003549899,0.05455138,0.071323973,0.1456115431379114,0.096792056,0.010560051,0.012297118,0.007633863,-0.010661287,0.024866209,0.1354467814208806,0.1014676029783239,11
4563,AGREE REALTY CORP,Citigroup Upgrades Agree Realty to Buy,2,positive,0.9,0.8,,2,12/12/19,ADC,2019-12-12 11:40:00+00:00,80412,00849210,-0.01877738,-0.015683401,-0.008201435,-0.021870456,-0.004964035,0.011723917,0.102999652,0.052790765,-0.018839182,-0.026926763,-0.02531989,-0.039853531,-0.046189068,-0.097016833,-0.020602668,6
4571,AGREE REALTY CORP,Agree Realty Reports Expansion Of $600M Credit Facility,2,positive,0.9,0.8,,2,12/9/19,ADC,2019-12-09 21:17:00+00:00,80412,00849210,0.001651338,-0.00824287,-0.026926763,-0.045198529,-0.053029272,-0.052016522,0.03305536,0.062013113,-0.0002752,-0.01491119,-0.011830333,-0.028216108,-0.020355919,-0.065097195,0.017121101,8
4579,AGREE REALTY CORP,"Capital One Financial Initiates Coverage On Agree Realty with Overweight Rating, Announces $82 Price Target",2,positive,0.9,0.8,,2,12/5/19,ADC,2019-12-05 13:17:00+00:00,80412,00849210,-0.014640019,-0.0002752,0.001375684,-0.006878525,-0.043885024,-0.048631212,0.032534107,0.077348525,0.003127492,0.008062262,-0.013506313,-0.006598511,-0.018493972,-0.044801329,0.041923436,15
4587,AGREE REALTY CORP,Agree Realty Raises Quarterly Cash Dividend From $0.57 To $0.585,2,positive,0.9,0.8,,2,12/3/19,ADC,2019-12-03 21:11:00+00:00,80412,00849210,0.004919385,0.003127492,-0.011558314,-0.011830333,-0.018357335,-0.07560508,-0.007376926,0.019776945,-0.021396074,-0.019297807,-0.01454352,-0.005841602,-0.020085699,-0.036471321,-0.01037743,10
4595,ANALOG DEVICES INC,Analog Devices Option Alert: Jan 17 $125 Calls Sweep (61) near the Ask: 1148 @ $0.4 vs 4818 OI; Earnings 2/19 Before Open [est] Ref=$119.0175,2,positive,0.8,0.6,,2,12/30/19,ADI,2019-12-30 16:52:00+00:00,60871,03265410,-0.004939274,-0.000168301,0.013208814,-0.004627318,0.006057557,0.005636868,-0.000420692,-0.216278887,-0.002338649,-0.002255298,0.002349575,0.00631845,0.013920715,0.051227624,0.1013917092790173,25
4603,ANALOG DEVICES INC,Analog Devices Option Alert: Mar 20 $125 Calls at the Ask: 1250 @ $3.3 vs 592 OI; Earnings 2/19 Before Open [est] Ref=$119.38,2,positive,0.8,0.6,,2,12/26/19,ADI,2019-12-26 19:21:00+00:00,60871,03265410,8.354607416549698e-05,-0.002338649,-0.007266372,-0.00743345,-0.011860066,-0.009688496,-0.057045034,-0.212649471,0.004615281,-0.000834572,0.008593128,0.007574495,0.046412004,0.068768923,0.076612744,23
4611,ANALOG DEVICES INC,JCET Enters Into Strategic Business Agreement with Analog Devices to Grow Singapore Test Business,2,positive,0.9,0.8,,2,12/24/19,ADI,2019-12-24 10:24:00+00:00,60871,03265410,0.004615281,8.354607416549698e-05,-0.002255298,-0.007183433,0.005930497,0.007851675,-0.062228573,-0.284579393,-0.005424817,0.003959573,0.018546993,0.00260809,0.039696347,0.059434858,0.078326037,14
