custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
3320,ACUITY BRANDS INC,"JMP Securities Maintains Market Outperform on Acuity Brands, Lowers Price Target to $160",2,neutral,0.6,0.2,,127,28,1.0,2019-10-18,89216.0,0.75652836821973,1.60253912691399,2.48921964938846,0.05678631132468,-1.15412341579073,1.05702712015414,-0.2192,0.0638,1.3176,-0.49,-0.36,0.86,0.007,0.4194240000000001,-0.4401,1.1791,0.9806,-2.0837,-0.3387,1.3364,0.0935,0.953,-2.15,-1.1192
3328,ALIBABA GROUP HOLDING LTD,"Alibaba shares trading lower with broader US, Chinese stock markets. The company's Pictures unit is expecting to reporting a net loss between RMB370 million and RMB400 million during the second half of 2019.",2,negative,0.8,0.7,,152,28,0.0,2019-10-18,14888.0,2.59563606232404,3.06272825250424,4.33394518291399,-0.15243282541632,0.8899611166584199,3.32437609911986,-4.3653,-3.2592,1.2872,-0.49,-0.36,0.86,0.007,-3.741572,1.7269,-1.461,-0.1549,1.0389,0.2438,1.4774,-0.8072,-0.237,0.0036,-1.5242
3336,ALIBABA GROUP HOLDING LTD,Alibaba Shares Down 2.4% For Session; Hearing Co.'s Pictures Unit Expecting 2H'19 Net Loss RMB370M-RMB400M,2,negative,0.8,0.7,,144,28,0.0,2019-10-18,14888.0,2.59563606232404,3.06272825250424,4.33394518291399,-0.15243282541632,0.8899611166584199,3.32437609911986,-4.3653,-3.2592,1.2872,-0.49,-0.36,0.86,0.007,-3.741572,1.7269,-1.461,-0.1549,1.0389,0.2438,1.4774,-0.8072,-0.237,0.0036,-1.5242
3344,B C B BANCORP INC,BCB Bancorp Q3 EPS $0.3 Up From $0.27 YoY,2,positive,0.8,0.7,,130,28,2.0,2019-10-18,91015.0,0.61919447034597,-0.15480226984886,0.6191945131423601,0.30959723517298,0.46511955165708,-0.23094482088711,-0.3086,-0.3408,0.7089,-0.49,-0.36,0.86,0.007,0.0317609999999999,-0.2852,-0.6016,-0.5481,0.6171,-1.1115,0.1641,-0.9151,1.1763,0.2949,-0.934
3352,BANK OF NEW YORK MELLON CORP,Bank of New York Mellon shares are trading higher after Credit Suisse raised the price target of the stock from $46 to $48.,2,positive,0.9,0.8,,139,28,2.0,2019-10-18,49656.0,0.72782975621521,2.9775052253072603,4.70933637166275,-0.13500801287591,0.04508668791829,1.07037396673146,2.1631,1.8887,0.9197,-0.49,-0.36,0.86,0.007,2.606753,-0.254,0.5525,0.8028,-0.3862,0.3273,0.7267,-0.9192,0.7881,1.0118,-0.8555
3360,BANK OF NEW YORK MELLON CORP,"Credit Suisse Maintains Neutral on Bank of New York Mellon, Raises Price Target to $48",2,positive,0.8,0.6,,132,28,2.0,2019-10-18,49656.0,0.72782975621521,2.9775052253072603,4.70933637166275,-0.13500801287591,0.04508668791829,1.07037396673146,2.1631,1.8887,0.9197,-0.49,-0.36,0.86,0.007,2.606753,-0.254,0.5525,0.8028,-0.3862,0.3273,0.7267,-0.9192,0.7881,1.0118,-0.8555
3368,BANCO LATINOAMERICANO DE CO EX S,Foreign Trade Bank Q3 EPS $0.52 Misses $0.55 Estimate,2,negative,0.8,0.6,,136,28,0.0,2019-10-18,77920.0,0.6605648435652199,6.96137675147208,7.69254220324924,-0.2516413806006299,-0.10080875334949,0.7625806399905001,-0.7064,-0.9084,0.6127,-0.49,-0.36,0.86,0.007,-0.413177,-0.0873,3.0849,0.6494,0.6438,1.0699,0.6855,0.272,-0.6114,0.2339,-0.6732
3376,BADGER METER INC,"Baird Maintains Neutral on Badger Meter, Raises Price Target to $52",2,positive,0.8,0.6,,122,28,2.0,2019-10-18,53110.0,-3.24081256985664,-3.72278187635553,-3.25743564827725,10.12855619192123,5.465398947890749,6.9820296493119605,6.4202,7.1751,0.7937,-0.49,-0.36,0.86,0.007,6.802113,-3.9333,0.402,-0.7907,0.6839,-1.4479,-1.1343,0.3645,1.1626,-0.9366,-0.507
3384,BURLINGTON STORES INC,"UPDATE: Credit Suisse Maintains Outperform On Burlington Stores, Raises Tgt To $245 On 'Conservative 4Q guidance + emerging SSS/margin drivers (with accelerating tailwinds from stepped up 2019 new store opens) that should support a best-in-class EPS algo'",2,positive,0.9,0.8,,166,28,2.0,2019-10-18,14182.0,-3.25512290000915,-3.12669877362626,-5.21610148413675,-1.46428998559713,-0.07399793178404,1.06781072317179,-0.0494,0.5425,0.9814,-0.49,-0.36,0.86,0.007,0.424486,-3.974,-0.1353,-1.0195,0.9807,-0.3507,-1.6083,-0.1193,-0.1885,-0.6078,-1.2919
3392,BURLINGTON STORES INC,"Credit Suisse Maintains Outperform on Burlington Stores, Raises Price Target to $245",2,positive,0.9,0.8,,124,28,2.0,2019-10-18,14182.0,-3.25512290000915,-3.12669877362626,-5.21610148413675,-1.46428998559713,-0.07399793178404,1.06781072317179,-0.0494,0.5425,0.9814,-0.49,-0.36,0.86,0.007,0.424486,-3.974,-0.1353,-1.0195,0.9807,-0.3507,-1.6083,-0.1193,-0.1885,-0.6078,-1.2919
3400,CHEESECAKE FACTORY INC,"Morgan Stanley Maintains Equal-Weight on Cheesecake Factory, Lowers Price Target to $43",2,neutral,0.7,0.2,,132,28,1.0,2019-10-18,77902.0,2.42573991417884,8.88572637692126,8.85977679967171,0.1562436344102,0.39153669436695,1.34386904872552,0.221,0.3421,0.5599,-0.49,-0.36,0.86,0.007,0.488351,1.8004,1.669,1.5731,-1.8566,4.3176,-0.2449,3.8097,-4.1212,0.8274,-0.9586
3408,CHEESECAKE FACTORY INC,"Barclays Maintains Underweight on Cheesecake Factory, Lowers Price Target to $37",2,negative,0.8,0.7,,131,28,0.0,2019-10-18,77902.0,2.42573991417884,8.88572637692126,8.85977679967171,0.1562436344102,0.39153669436695,1.34386904872552,0.221,0.3421,0.5599,-0.49,-0.36,0.86,0.007,0.488351,1.8004,1.669,1.5731,-1.8566,4.3176,-0.2449,3.8097,-4.1212,0.8274,-0.9586
3416,CATERPILLAR INC,Caterpillar shares are trading lower after Morgan Stanley downgraded the stock from Overweight to Equal-Weight and lowered the price target $150 to $145 per share.,2,negative,0.8,0.9,,140,28,0.0,2019-10-18,18542.0,1.16287115961313,6.90076389475444,10.54242077462686,1.44404703751206,0.79371786281035,2.8742812543343503,-0.2499,0.178,1.4668,-0.49,-0.36,0.86,0.007,0.461832,-0.0694,1.1744,0.7504,-1.0282,3.5681,-0.605,0.8098,-0.5269,-1.0303,2.8318
3424,CATERPILLAR INC,UPDATE: Morgan Stanley On Caterpillar Also Notes 'We believe that the US Construction Equipment market peaked in 2019 and that E&T markets will fail to re-accelerate in 2020',2,negative,0.8,0.9,,146,28,0.0,2019-10-18,18542.0,1.16287115961313,6.90076389475444,10.54242077462686,1.44404703751206,0.79371786281035,2.8742812543343503,-0.2499,0.178,1.4668,-0.49,-0.36,0.86,0.007,0.461832,-0.0694,1.1744,0.7504,-1.0282,3.5681,-0.605,0.8098,-0.5269,-1.0303,2.8318
3432,CATERPILLAR INC,"UPDATE: Morgan Stanley Downgrades Caterpillar To Equal-Weight, Lowers Target To $145 As Firm Notes 'We see increasing downside risks to CAT's Construction and Energy & Transportation segments'",2,negative,0.8,0.9,,144,28,0.0,2019-10-18,18542.0,1.16287115961313,6.90076389475444,10.54242077462686,1.44404703751206,0.79371786281035,2.8742812543343503,-0.2499,0.178,1.4668,-0.49,-0.36,0.86,0.007,0.461832,-0.0694,1.1744,0.7504,-1.0282,3.5681,-0.605,0.8098,-0.5269,-1.0303,2.8318
3440,CATERPILLAR INC,"Morgan Stanley Downgrades Caterpillar to Equal-Weight, Lowers Price Target to $145",2,negative,0.8,0.9,,126,28,0.0,2019-10-18,18542.0,1.16287115961313,6.90076389475444,10.54242077462686,1.44404703751206,0.79371786281035,2.8742812543343503,-0.2499,0.178,1.4668,-0.49,-0.36,0.86,0.007,0.461832,-0.0694,1.1744,0.7504,-1.0282,3.5681,-0.605,0.8098,-0.5269,-1.0303,2.8318
3448,CROWN CASTLE INC,Crown Castle International shares are trading higher after SunTrust Robinson Humphrey maintained a Buy rating on the company's stock and raised the price target from $135 to $150.,2,positive,0.9,0.8,,139,28,2.0,2019-10-18,86339.0,-0.49284426495432,-2.12411327316399,-4.6091903001783,3.6305584013462,3.661350142947059,2.53433970700871,3.2096,3.524,0.3475,-0.49,-0.36,0.86,0.007,3.372875,-0.5697,-0.9498,-0.3272,0.0691,-0.5392,-1.3379,0.0657,-0.4712,-0.4694,-0.8334
3456,CROWN CASTLE INC,"SunTrust Robinson Humphrey Maintains Buy on Crown Castle Intl, Raises Price Target to $150",2,positive,0.9,0.8,,124,28,2.0,2019-10-18,86339.0,-0.49284426495432,-2.12411327316399,-4.6091903001783,3.6305584013462,3.661350142947059,2.53433970700871,3.2096,3.524,0.3475,-0.49,-0.36,0.86,0.007,3.372875,-0.5697,-0.9498,-0.3272,0.0691,-0.5392,-1.3379,0.0657,-0.4712,-0.4694,-0.8334
3464,CROWN CASTLE INC,"UBS Maintains Neutral on Crown Castle Intl, Raises Price Target to $137",2,positive,0.8,0.6,,121,28,2.0,2019-10-18,86339.0,-0.49284426495432,-2.12411327316399,-4.6091903001783,3.6305584013462,3.661350142947059,2.53433970700871,3.2096,3.524,0.3475,-0.49,-0.36,0.86,0.007,3.372875,-0.5697,-0.9498,-0.3272,0.0691,-0.5392,-1.3379,0.0657,-0.4712,-0.4694,-0.8334
3472,CROWN HOLDINGS INC,"Crown Holdings shares are trading higher after analysts at multiple firms reiterated bullish ratings and raised price targets following Q3 results, citing positive global beverage can outlook.",2,positive,0.9,0.8,,135,28,2.0,2019-10-18,17726.0,-0.55817859247326,0.08587023300636,4.7803009610200595,6.23327419161796,7.365569733532549,5.4201831888257095,3.5265,3.9658,0.8922,-0.49,-0.36,0.86,0.007,3.956678,-1.2789,-0.4803,0.1125,-0.534,0.8582,2.7339,0.806,0.897,-0.4666,-0.6405
3480,CROWN HOLDINGS INC,"Deutsche Bank Maintains Buy on Crown Holdings, Raises Price Target to $75",2,positive,0.9,0.8,,121,28,2.0,2019-10-18,17726.0,-0.55817859247326,0.08587023300636,4.7803009610200595,6.23327419161796,7.365569733532549,5.4201831888257095,3.5265,3.9658,0.8922,-0.49,-0.36,0.86,0.007,3.956678,-1.2789,-0.4803,0.1125,-0.534,0.8582,2.7339,0.806,0.897,-0.4666,-0.6405
3488,CROWN HOLDINGS INC,"Wells Fargo Maintains Outperform on Crown Holdings, Raises Price Target to $75",2,positive,0.9,0.8,,122,28,2.0,2019-10-18,17726.0,-0.55817859247326,0.08587023300636,4.7803009610200595,6.23327419161796,7.365569733532549,5.4201831888257095,3.5265,3.9658,0.8922,-0.49,-0.36,0.86,0.007,3.956678,-1.2789,-0.4803,0.1125,-0.534,0.8582,2.7339,0.806,0.897,-0.4666,-0.6405
3496,CITIZENS FINANCIAL GROUP INC,Citizens Financial Group Q3 EPS $0.98 Beats $0.96 Estimate,2,positive,0.9,0.8,,128,28,2.0,2019-10-18,14889.0,0.7361329160630701,1.50056290479838,3.09519767803398,-0.34159619826823,-0.31321359649538,1.30207446329386,0.8855,0.2738,1.296,-0.49,-0.36,0.86,0.007,1.51354,-0.7677,0.0669,-0.5955,-0.013,-0.1104,0.3739,-0.93,0.8697,0.252,-0.2784
3504,COMSTOCK HOLDING COMPANIES INC,Comstock Holding Cos. Reports Rolls-Royce North America To Move Its Headquarters To Reston Station In Early 2020,2,positive,0.8,0.6,,138,28,2.0,2019-10-18,90476.0,7.04367086291313,13.10275307212469,2.49936836553459,-1.29870008677244,-0.26246698195904,-1.04166571555995,4.2368,4.034,0.722,-0.49,-0.36,0.86,0.007,4.5835799999999995,6.4183,11.6849,0.0002,-5.1936,-0.7661,-3.7015,1.2663,-4.169,-3.7215,0.116
3512,CHOICE HOTELS INTERNATIONAL INC,"Wells Fargo Maintains Market Perform on Choice Hotels Intl, Lowers Price Target to $88",2,negative,0.8,0.7,,126,28,0.0,2019-10-18,85517.0,0.4041553009301399,1.01617196184613,2.57506169579966,-0.82645006477832,-0.69153226641693,-0.32995894316145,-1.1416,-0.6277,0.8089,-0.49,-0.36,0.86,0.007,-0.7522389999999999,-0.16,-1.546,0.8541,0.0392,0.7364,-0.3674,-0.3089,0.1771,1.194,-0.3853
3520,CHEMUNG FINANCIAL CORP,Chemung Financial Q3 EPS $0.4 Down From $1.11 YoY,2,negative,0.8,0.7,,129,28,0.0,2019-10-18,13694.0,-1.30226109176874,-2.44459604692791,-0.98240882561697,-1.34733989834785,-2.08521803068055,2.12766303915619,1.3194,1.3834,0.8023,-0.49,-0.36,0.86,0.007,1.705527,-2.104,-1.7584,0.546,0.7815,-1.4585,0.1007,-0.052,0.0982,-0.0584,0.3391
3528,CIGNA GROUP,"UPDATE: Mizuho On Cigna Also Notes 'In the near-term, we think earnings will be a catalyst to drive multiple expansion if CI meets its guidance for Express Scripts'",2,positive,0.8,0.6,,139,28,2.0,2019-10-18,64186.0,-0.08389225113205,2.76246452374189,7.568306314051999,2.04372517764568,2.87837194158799,8.70167725028274,1.2806,1.6656,0.8978,-0.49,-0.36,0.86,0.007,1.7135220000000002,-0.7485,2.4359,1.2254,-1.777,0.3339,1.3915,1.8799,-0.9636,1.5302,-0.4685
3536,CIGNA GROUP,"UPDATE: Mizhuo Initiates Cigna With Buy, $180 Target As Firm Thinks 'Cigna and Express Scripts combined create revenue synergies that support the company's 2021 adjusted EPS outlook of $21.00-22.00 and the long-term EPS CAGR of +10-13%'",2,positive,0.9,0.8,,168,28,2.0,2019-10-18,64186.0,-0.08389225113205,2.76246452374189,7.568306314051999,2.04372517764568,2.87837194158799,8.70167725028274,1.2806,1.6656,0.8978,-0.49,-0.36,0.86,0.007,1.7135220000000002,-0.7485,2.4359,1.2254,-1.777,0.3339,1.3915,1.8799,-0.9636,1.5302,-0.4685
3544,CIGNA GROUP,"Mizuho Initiates Coverage On Cigna with Buy Rating, Announces $180 Price Target",2,positive,0.9,0.8,,123,28,2.0,2019-10-18,64186.0,-0.08389225113205,2.76246452374189,7.568306314051999,2.04372517764568,2.87837194158799,8.70167725028274,1.2806,1.6656,0.8978,-0.49,-0.36,0.86,0.007,1.7135220000000002,-0.7485,2.4359,1.2254,-1.777,0.3339,1.3915,1.8799,-0.9636,1.5302,-0.4685
3552,CORE LABORATORIES INC,"Citigroup Maintains Neutral on Core Laboratories, Lowers Price Target to $44",2,negative,0.8,0.7,,123,28,0.0,2019-10-18,82656.0,4.13469187915325,9.53206849857344,15.32558208351815,-2.22528204321861,-4.33221008430823,-3.3560064735406203,-3.9933,-3.8719,1.4224,-0.49,-0.36,0.86,0.007,-3.303324,2.474,-0.2699,2.9284,2.011,-1.1295,1.1312,3.5619,-4.9612,1.3549,2.3863
3560,CLEARSIGN TECHNOLOGIES CORP,"ClearSign Wins Purchase Order From ExxonMobil To Perform Daily Engineering, Installation Planning, No Terms Disclosed",2,positive,0.9,0.8,,134,28,2.0,2019-10-18,13369.0,-11.8110217154026,-13.38582368212522,-21.25984103389866,-0.94339540228247,-6.2500048079528305,-10.06424552990358,20.9524,20.1809,-0.354,-0.49,-0.36,0.86,0.007,20.77194,-11.9774,2.5255,-7.9108,2.9425,0.9726,-5.9552,-2.5725,3.3216,-8.9831,6.5349
3568,COMERICA INC,Argus Research Downgrades Comerica to Hold,2,negative,0.8,0.7,,111,28,0.0,2019-10-18,25081.0,0.09168096585199,0.21390286100395,3.3155168410482,-1.37425800785422,-3.59702038758724,-1.0266713991082,1.3315,0.7275,1.1886,-0.49,-0.36,0.86,0.007,1.906914,-1.3771,-0.4785,-0.8439,-0.513,0.5744,0.7969,0.0334,0.9418,-0.4362,0.5825
3576,CHIPOTLE MEXICAN GRILL INC,"Bank Of America Upgrades Chipotle On Stronger Comps, Margin Outlook",2,positive,0.9,0.8,,130,28,2.0,2019-10-18,91068.0,1.19551243260502,-6.370916371140501,-8.65736302787786,0.70695504546165,0.28183189993498,0.11350903436322,1.4969,2.2193,0.6739,-0.49,-0.36,0.86,0.007,1.820111,0.7763,-1.9709,-5.2215,0.8698,-1.7152,-1.2312,-2.2205,0.9879,0.4675,-1.6787
3584,CHIPOTLE MEXICAN GRILL INC,"UPDATE: Suntrust On Chipotle Notes 'The primary driver to our higher estimates is the impact of CMG's 9/19 national launch of Carne Asada'; Firm Also Sees 'momentum with digital sales (+99% Y/Y in 2Q19) driven by delivery, mobile order', Chipotle Rewards",2,positive,0.9,0.8,,181,28,2.0,2019-10-18,91068.0,1.19551243260502,-6.370916371140501,-8.65736302787786,0.70695504546165,0.28183189993498,0.11350903436322,1.4969,2.2193,0.6739,-0.49,-0.36,0.86,0.007,1.820111,0.7763,-1.9709,-5.2215,0.8698,-1.7152,-1.2312,-2.2205,0.9879,0.4675,-1.6787
3592,CHIPOTLE MEXICAN GRILL INC,"UPDATE: Suntrust Maintains Buy On Chipotle, Raises Tgt To $920 Ahead Of Earnings 10/22 Notes 'We are increasing our 3Q19, 4Q19, '19 SSS estimates to +10.0% each, from +9.5%, +7.5% and +9.2%, respectively, and our '20 estimate to +8.4%, from +7.0%'",2,positive,0.9,0.8,,205,28,2.0,2019-10-18,91068.0,1.19551243260502,-6.370916371140501,-8.65736302787786,0.70695504546165,0.28183189993498,0.11350903436322,1.4969,2.2193,0.6739,-0.49,-0.36,0.86,0.007,1.820111,0.7763,-1.9709,-5.2215,0.8698,-1.7152,-1.2312,-2.2205,0.9879,0.4675,-1.6787
3600,CHIPOTLE MEXICAN GRILL INC,"Morgan Stanley Maintains Equal-Weight on Chipotle Mexican Grill, Raises Price Target to $746",2,positive,0.8,0.7,,135,28,2.0,2019-10-18,91068.0,1.19551243260502,-6.370916371140501,-8.65736302787786,0.70695504546165,0.28183189993498,0.11350903436322,1.4969,2.2193,0.6739,-0.49,-0.36,0.86,0.007,1.820111,0.7763,-1.9709,-5.2215,0.8698,-1.7152,-1.2312,-2.2205,0.9879,0.4675,-1.6787
3608,CHIPOTLE MEXICAN GRILL INC,"UPDATE: Bank Of America On Chipotle Also Notes Co's 'Strong sales momentum (we model 10% 3Q / 9% 4Q SSS, aided by the launch of carne asada) and normalizing avocado prices alleviate our near-term EPS concerns (we move to $3.30 for 3Q vs $3.19 consensus)'",2,positive,0.9,0.8,,189,28,2.0,2019-10-18,91068.0,1.19551243260502,-6.370916371140501,-8.65736302787786,0.70695504546165,0.28183189993498,0.11350903436322,1.4969,2.2193,0.6739,-0.49,-0.36,0.86,0.007,1.820111,0.7763,-1.9709,-5.2215,0.8698,-1.7152,-1.2312,-2.2205,0.9879,0.4675,-1.6787
3616,CHIPOTLE MEXICAN GRILL INC,"UPDATE: Bank Of America Upgrades Chipotle To Neutral, Raises Target To $850 Notes 'While we still struggle with the valuation upside, our expectations that CMG will deliver near-term EPS upside to consensus makes a correction in the multiple unlikely'",2,positive,0.8,0.6,,163,28,2.0,2019-10-18,91068.0,1.19551243260502,-6.370916371140501,-8.65736302787786,0.70695504546165,0.28183189993498,0.11350903436322,1.4969,2.2193,0.6739,-0.49,-0.36,0.86,0.007,1.820111,0.7763,-1.9709,-5.2215,0.8698,-1.7152,-1.2312,-2.2205,0.9879,0.4675,-1.6787
3624,CHIPOTLE MEXICAN GRILL INC,"SunTrust Robinson Humphrey Maintains Buy on Chipotle Mexican Grill, Raises Price Target to $920",2,positive,0.9,0.8,,135,28,2.0,2019-10-18,91068.0,1.19551243260502,-6.370916371140501,-8.65736302787786,0.70695504546165,0.28183189993498,0.11350903436322,1.4969,2.2193,0.6739,-0.49,-0.36,0.86,0.007,1.820111,0.7763,-1.9709,-5.2215,0.8698,-1.7152,-1.2312,-2.2205,0.9879,0.4675,-1.6787
3632,CENTENE CORP DEL,"Centene, WellCare Report 5 Added State Insurance Dept. Approvals For Pending Merger",2,positive,0.9,0.8,,124,28,2.0,2019-10-18,89269.0,-2.36774869263172,2.87968917667624,11.1988048700292,3.60122844576835,4.35744598324954,7.471523290827029,-0.6359,0.377,1.0633,-0.49,-0.36,0.86,0.007,-0.121883,-3.0492,7.1436,-0.8769,-2.0483,0.6067,-0.107,2.8897,7.7312,-1.4673,-2.7581
3640,COPART INC,Guggenheim Upgrades Copart to Buy,2,positive,0.9,0.8,,110,28,2.0,2019-10-18,80320.0,1.57920680940151,1.96793339347585,0.7167200353230301,-0.4423698876053,-0.88084320238125,-0.80803581371957,1.6045,2.4052,0.9184,-0.49,-0.36,0.86,0.007,2.047516,1.0222,-0.0167,-0.2454,1.4234,-1.2891,-0.5901,1.0875,-1.3737,-1.412,-0.3823
3648,CHARLES RIVER LABS INTL INC,Bank of America Downgrades Charles River to Neutral,2,negative,0.8,0.9,,122,28,0.0,2019-10-18,88281.0,-4.18528094887733,-3.88740039322839,-1.1617497232635898,0.97210807725787,1.49175794730587,1.62062249373768,-1.3155,-0.0933,1.2245,-0.49,-0.36,0.86,0.007,-0.7224949999999999,-4.9089,-0.9115,-0.3771,0.4656,0.465,0.6676,1.3177,-0.8245,-1.6927,1.1618
3656,SALESFORCE INC,Large Salesforce Option Traders Betting On A Bullish Bounce,2,positive,0.8,0.7,,115,28,2.0,2019-10-18,90215.0,0.3192495787516199,4.44167472985004,10.86127389822901,-0.54433085024356,-4.30143201359856,-2.14232932118492,-1.423,0.1658,1.3225,-0.49,-0.36,0.86,0.007,-0.781975,-0.269,-0.1992,1.9237,0.8111,0.9832,1.7556,0.8727,0.5189,-1.0679,1.4639
3664,C S X CORP,CSX shares are trading lower following news the company agreed to purchase about 4.7 million shares of common stock from Mantle Ridge.,2,neutral,0.7,0.2,,132,28,1.0,2019-10-18,62148.0,3.0289819464087397,5.31527828541851,5.24246196926905,1.13043300807476,0.8818861114592199,1.7794650412279198,-1.5907,-1.4567,1.0909,-0.49,-0.36,0.86,0.007,-1.063159,2.0696,2.1024,-0.4583,-0.6237,0.3034,-1.6903,-1.112,0.6212,-0.4437,1.2033
3672,C T O REALTY GROWTH INC NEW,Consolidated-Tomoka Announces Sale Pf Golf Operations For $3.45M,2,positive,0.8,0.7,,133,28,2.0,2019-10-18,26650.0,0.38899185601621,-4.87731080892319,-5.07180675315643,4.01061102747917,4.46708818460357,5.12618275140563,0.2851,0.6871,0.5168,-0.49,-0.36,0.86,0.007,0.531332,-0.0393,-1.2139,0.5325,-4.0818,-0.9596,-1.418,-0.1718,0.9435,1.1292,-1.5029
