custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
5242,ABBVIE INC,AbbVie To Present Results From Several Studies And Clinical Trials Investigating Medicines Across More Than 15 Cancers At The 2019 ASCO And EHA Meetings,7,uncertain,0.55,0.0,"the article only notes that abbvie will present results at major conferences, with no data provided, so the stock's direction depends on the forthcoming trial outcomes.",155,1037,1.0,2019-05-30,13721.0,-0.5764757283031899,-1.15964636206626,-0.6957878066247,1.72657683535626,0.0384451879654,-2.4981264894497297,-3.80776818748488
5250,ABBVIE INC,"Goldman Sachs Initiates Coverage On AbbVie with Neutral Rating, Announces $84 Price Target",7,uncertain,0.6,0.2,"uncertain, because a neutral rating with a $84 target provides no clear upside signal, and the stock's reaction will depend on whether the current price is above or below that target.",141,1170,1.0,2019-05-28,13721.0,-2.53559686243534,0.0384451879654,-1.64039317629717,0.17941732636308,-1.34319644421339,-1.87522836065507,-1.01384732731126
5258,ABBVIE INC,AbbVie Reports Study On Depatuxizumab Mafodotin Did Not Meet Primary Endpoint,7,decrease,0.6,0.3,negative trial results for a drug asset typically weigh on abbvie's stock because it raises development risk and reduces potential future revenue.,141,1158,0.0,2019-05-17,13721.0,-0.05031561595387,0.45305890962481,0.75509494584526,-4.7319434302175,0.91393906623125,1.35134814453927,3.42135704490662
5266,ABBVIE INC,MC10 And AbbVie Announce Clinical Trials In Multiple Sclerosis Using The BioStamp nPoint System,7,uncertain,0.55,0.15,"the news describes a collaborative, early-stage clinical trial using a wearable monitoring system, which is positive but unlikely to have a decisive near-term impact on abbvie's stock without clear milestones or financial implications.",143,725,1.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5274,ABBVIE INC,AbbVie shares are trading higher after the company settled its HUMIRA patent litigation with Boehringer Ingelheim.,7,increase,0.65,0.4,"the settlement reduces legal uncertainty around humira and the initial market reaction was positive, suggesting investors expect a clearer path forward for abbvie's revenue prospects.",145,842,2.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5282,ABBVIE INC,AbbVie Resolves HUMIRA US Patent Litigation With Boehringer Ingelheim; Co. Will Grant BI A Non-Exclusive License To HUMIRA-Related Intellectual Property In US,7,uncertain,0.62,0.0,"the settlement reduces ongoing litigation risk but granting a non-exclusive humira ip license to bi creates mixed implications for future us competition and abbvie's humira revenue, leading to an unclear immediate stock reaction.",159,1617,1.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5290,AMERISOURCEBERGEN CORP,Aurora Cannabis shares are trading lower after the company reported a larger-than-expected decline in Q3 EPS and EBITDA.,7,uncertain,0.65,0.0,"the article concerns aurora cannabis, not amerisourcebergen corp; therefore abc's stock movement cannot be inferred from this news.",154,642,1.0,2019-05-15,81540.0,1.52562018483877,-0.34678175579756,5.60101034715549,1.10844468746953,1.33456941694021,-1.00683971996575,-3.14473081917346
5298,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher following a report Raymond James said Walgreens may acquire the company for $95/share.,7,increase,0.75,0.4,the report of a potential walgreens acquisition at $95 per share is bullish for amerisourcebergen and could lift the stock as investors price in a buyout premium.,155,782,2.0,2019-05-14,81540.0,1.33456941694021,1.52562018483877,5.59996318499687,2.69029375934426,-2.31057293713092,-4.42030815533802,-3.86178972582572
5306,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher after the company raised its 2019 EPS expectations.,7,increase,0.8,0.6,"raising eps guidance is positive news and typically prompts investors to push the stock higher, leading to a rise in price.",150,772,2.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5314,AMERISOURCEBERGEN CORP,AmerisourceBergen Raises FY19 Adj. EPS Guidance From $6.65-$6.85 To $6.70-$6.90 vs  $6.76 Estimate,7,increase,0.65,0.25,"the company raised full-year adjusted eps guidance and the new midpoint exceeds the consensus, suggesting a modest positive reaction for the stock.",168,1029,2.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5322,AMERISOURCEBERGEN CORP,"AmerisourceBergen Q2 EPS $2.11 Beats $1.95 Estimate, Sales $43.32B Miss $43.63B Estimate",7,uncertain,0.55,0.0,the mixed results—eps beat but revenue miss—create no clear directional signal for the stock without guidance or broader market context.,163,1030,1.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5330,AMBEV SA,Ambev shares are trading lower after the company reported worse-than-expected Q1 financial results.,7,decrease,0.68,0.4,"worse-than-expected q1 results typically trigger negative investor sentiment and selling pressure, leading to a drop in ambev's stock price.",141,836,0.0,2019-05-07,85254.0,-1.75825040787458,2.0134262740612,-4.4742687386024595,-5.81654932141189,-0.43763634748756,-0.21929282194644,-2.15053549205508
5338,ARCA BIOPHARMA INC,ARCA biopharma Shares Up 1% Over Last Few Mins. Following Seeking Alpha Blogpost From Terry Chrisomalis 'ARCA biopharma Should Be On Your Radar After Latest Advancements',7,increase,0.65,0.01,"the article notes a positive intraday move (about 1%) following a favorable seeking alpha post, indicating bullish sentiment that could support higher prices in the near term.",170,1294,2.0,2019-05-29,85293.0,-3.99385914206504,-1.5999983996152802,15.360001012523169,1.44000283236267,-6.59970715641975,-7.132667594633391,-9.20501882679813
5346,ARBOR REALTY TRUST INC,Arbor Realty Trust Reports 8M Share Common Stock Offering,7,uncertain,0.65,0.0,"an 8 million share offering is typically dilutive and could pressure the stock, but the actual impact depends on the offering price, use of proceeds, and market conditions, so the direction can't be determined from the headline alone.",139,1178,1.0,2019-05-15,90102.0,1.97119209915399,-3.71747203171253,-2.15613130684853,-5.04283010056897,0.84097599610686,1.15030385438563,2.32737961507412
5354,ARBOR REALTY TRUST INC,"Arbor Realty Trust Q1 EPS $0.26 Misses $0.28 Estimate, Adj. FFO $0.33; Raises Qtr. Dividend From $0.27 to $0.28/Share",7,decrease,0.55,0.25,"the q1 eps miss versus the estimate may weigh on sentiment, and without a clear, strong beat on adj. ffo or guidance, investors could push arbor realty trust's stock lower, though the modest dividend increase offers only modest support.",172,1438,0.0,2019-05-10,90102.0,1.16368979215621,0.30674817971885,0.46012613375885,1.39036808957431,-0.61680739745497,-3.5179590416802,-5.01104911124582
5362,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Option Alert: Jan 17 $28 Calls Sweep (2) near the Ask: 990 @ $3.451 vs 0 OI; Ref=$24.72,7,increase,0.65,0.45,"a sweep of jan 17 $28 calls near the ask with new open interest signals bullish option activity, suggesting traders expect upside for acadia in the near term.",172,1550,2.0,2019-05-20,90177.0,-3.1961690634488997,5.40652647614479,7.88278935654585,4.62237224321377,-2.4551799520850097,-3.50809497850825,-2.22656128980499
5370,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading higher after the company reported better-than-expected Q1 sales results and raised 2019 sales guidance.,7,increase,0.68,0.6,better-than-expected q1 results and raised full-year guidance are positive signals that typically drive investors to bid up the stock.,160,709,2.0,2019-05-02,90177.0,7.776839286088939,4.00000177323818,1.88235095310254,0.62744999541339,-1.62161905318498,-5.81210546966881,-5.99920609203202
5378,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals Q1 EPS $(0.59) Misses $(0.52) Estimate, Sales $62.959M Beat $60.69M Estimate",7,uncertain,0.6,0.5,"acadia posted a q1 eps miss of $0.59 versus a $0.52 estimate alongside a revenue beat of $62.959m vs $60.69m, creating mixed signals that make the near-term stock direction uncertain.",167,1311,1.0,2019-05-01,90177.0,-1.62161905318498,7.776839286088939,10.52409021898108,9.63651990691971,-4.25956025719642,-4.44974495078714,-1.63599787959838
5386,ACADIA HEALTHCARE CO INC,"Acadia Healthcare Discloses Results Of Strategic Review, Co. Identified Improvement Opportunities; Board To Evaluate Potential Transaction For Its UK Business",7,uncertain,0.6,0.0,"the improvement opportunities from the strategic review are positive, but the board's consideration of a potential uk transaction creates mixed signals, leading to an uncertain near-term stock reaction.",156,969,1.0,2019-05-30,13105.0,2.40249764174222,-1.82814896106719,1.1578338171126,3.13832644702873,-1.71726886183023,-2.01773120695314,-0.58933759927559
5394,ACADIA HEALTHCARE CO INC,"Acadia Healthcare Will Conduct A Conference Call With Institutional Investors And Analysts At 9:00am Et On May 30, 2019; During This Call, The Co. Will Provide An Update Regarding Acadia's Strategy And Future Direction",7,uncertain,0.65,0.0,"a routine investor conference call announcing a strategy update is generally neutral; without new data or guidance, the stock's immediate movement is uncertain and depends on the content revealed during the call.",177,1233,1.0,2019-05-23,13105.0,-3.789903596043579,1.45780825987458,-0.06203616264799,5.1798946899878695,0.2393000759184299,2.22696638345589,1.79222417880124
5402,AXCELIS TECHNOLOGIES INC,Hearing Northland Downgraded Axcelis Technologies,7,decrease,0.57,0.33,"a downgrade from a broker typically creates negative sentiment and near-term selling pressure, implying a likely decline in axcelis's stock price.",141,1160,0.0,2019-05-08,88417.0,-13.11475038528442,-9.64360684156417,-10.11530574403238,-15.40880809142046,-0.54348204284906,2.6405588826605708e-08,3.2439992104401396
5410,AXCELIS TECHNOLOGIES INC,"Axcelis Technologies Sees Q2 Sales ~$80M vs $98.3M Estimate, EPS $0.01-$0.03",7,,,,,158,915,,2019-05-07,88417.0,-0.54348204284906,-13.11475038528442,-24.13478781943773,-25.59198141694908,0.54645193740725,3.8081780169711497,4.54545009696345
5418,AXCELIS TECHNOLOGIES INC,"Axcelis Technologies Q1 EPS $0.18 Beats $0.11 Estimate, Sales $91.477M Miss $93.05M Estimate",7,uncertain,0.62,0.5,"axcelis posted an earnings beat but a revenue miss, creating mixed signals that leave the stock's direction uncertain without additional guidance or context.",160,841,1.0,2019-05-07,88417.0,-0.54348204284906,-13.11475038528442,-24.13478781943773,-25.59198141694908,0.54645193740725,3.8081780169711497,4.54545009696345
5426,A E C O M,"AECOM Sees FY19 Adj. EPS $2.60-$2.90 vs $2.76 Est., Adj. EBITDA $920M-$960M",7,uncertain,0.6,0.25,"fy19 adj. eps guidance around the consensus and a wide ebitda range indicate results are broadly in line with expectations, leading to a neutral to modest stock reaction rather than a clear move.",158,1298,1.0,2019-05-08,91975.0,1.90275162458419,0.355657748878,-1.65975507885508,-4.32721654092662,-1.69239807873964,-1.5169492027541,5.8334759245326515e-08
5434,A E C O M,"Aecom Earlier Reported Q2 EPS $0.69 Beats $0.62 Estimate, Sales $5.04B Beat $4.89B Estimate",7,increase,0.65,0.6,"aecom's q2 results beat both eps and revenue estimates, which is typically interpreted as bullish by investors and could push the stock price higher in the near term.",157,910,2.0,2019-05-08,91975.0,1.90275162458419,0.355657748878,-1.65975507885508,-4.32721654092662,-1.69239807873964,-1.5169492027541,5.8334759245326515e-08
5442,ACCENTURE PLC IRELAND,Bank of America Downgrades Accenture plc Class A Ordinary Shares (Ireland) to Neutral,7,decrease,0.58,0.25,"a downgrade by a major bank to neutral generally triggers negative sentiment and modest selling pressure, likely causing a small immediate drop in price, unless price targets or fundamentals offset the move.",147,976,0.0,2019-05-03,89071.0,-1.34344371035695,-0.40682633407413,-1.51429127889272,0.76280156471764,-1.05895884335041,-1.795587069124,-1.00436361463458
5450,ACORDA THERAPEUTICS INC,"Wedbush Initiates Coverage On Acorda Therapeutics, Inc. - Common Stock with Neutral Rating, Announces $12 Price Target",7,uncertain,0.6,0.0,neutral initiation with a fixed price target offers no clear directional signal without knowing how the current price compares to the target.,160,708,1.0,2019-05-23,91086.0,-6.28988593816757,-1.16731412708759,-9.63034846434132,-25.097276500548997,0.36596488207578,1.95167320689926,-0.45372210186391
5458,ACORDA THERAPEUTICS INC,"Acorda Therapeutics Q1 Adj. EPS $(0.56) Beats $(0.94) Estimate, Sales $41.334M Beat $33.04M Estimate",7,increase,0.65,0.5,"acorda beat estimates on both adjusted eps (better than expected) and revenue, which is typically interpreted as positive news for the stock and could lead to a price rise, despite the negative absolute eps figure.",169,1175,2.0,2019-05-02,91086.0,5.27362897992134,10.9640821814537,9.82986794135896,8.97920507074654,-3.8277477025985696,-9.946233662790627,-8.8021799749451
5466,ACELRX PHARMACEUTICALS INC,"AcelRx Pharmaceuticals Q1 EPS $(0.17) Beats $(0.22) Estimate, Sales $265K Miss $750K Estimate",7,uncertain,0.58,0.0,"mixed results—eps beat but sales miss—with no clear guidance, leading to an uncertain near-term stock reaction.",164,1411,1.0,2019-05-08,12573.0,-1.40449302271008,-9.40170735120773,-11.96581405900018,-17.37891447286458,-1.65745709091424,-2.73224435483164,-1.497541979311734e-07
5474,ACASTI PHARMA INC,"Acasti Pharma Reports Notices Of Allowance For Added Composition, Use Patents In Mexico, Chile, Israel",7,increase,0.62,0.25,"notices of allowance for added composition and use patents in mexico, chile, and israel suggest extended ip protection and potential future exclusivity for acasti's products, which can improve the company's competitive position and investor sentiment, though the impact on near-term revenues may be modest.",151,734,2.0,2019-05-15,13750.0,4.938274249434469,1.44705343991518,5.894113696394649,2.32940530150107,1.88679061830043,0.4347217583411299,1.12359592239694
5482,ACASTI PHARMA INC,Acasti Reports Settled Claims With Former CEO; Co. Agreed To Issue 900K Shares Of Common Stock From Treasury To Former CEO,7,decrease,0.6,0.25,"settlement of claims reduces uncertainty, but issuing 900k treasury shares to the former ceo dilutes existing shareholders, which is likely to exert downward pressure on the stock in the near term.",158,978,0.0,2019-05-10,13750.0,0.68589244037866,-1.42517872154712,6.026824514342239,9.11426456716328,0.0,-0.4968954250216399,-4.30107685934616
5490,ACACIA RESEARCH CORP,"Acacia Research Q1 Adj. EPS $(0.1) Up From $(0.51) YoY, Sales $3.387M Down From $62.093M YoY",7,decrease,0.62,0.65,"although q1 adjusted loss narrowed, the revenue collapse yoy is extreme, likely dragging the stock down despite the improved earnings metric.",167,1351,0.0,2019-05-09,89611.0,0.0,0.95541309565305,0.63694209032003,-1.27389146800537,0.6410326808690999,0.31948848318559,-0.63291074351163
5498,ACACIA RESEARCH CORP,"Acacia Research Completes Board Reconstitution, Appointing Isaac T. Kohlberg And Luis Rinaldini To Board Of Directors",7,uncertain,0.55,0.0,"the stock reaction is uncertain because the impact of board appointments depends on the directors' credentials and how the change affects strategy and governance, which are not detailed in the announcement.",156,975,1.0,2019-05-09,89611.0,0.0,0.95541309565305,0.63694209032003,-1.27389146800537,0.6410326808690999,0.31948848318559,-0.63291074351163
5506,ADOBE INC,Adobe Highlights Magento Commerce Branded Stores To Collaborate With Amazon Sellers,7,uncertain,0.56,0.25,"the news hints at potential long-term growth for adobe by expanding magento's ecosystem with amazon seller collaborations, but the immediate impact on the stock is uncertain due to lack of concrete financial metrics and execution risk.",136,1104,1.0,2019-05-14,75510.0,1.5539682470262,1.82447656989097,2.28427211089035,0.5591185527924399,-3.87101359665393,-2.9333900626457297,-3.27708116014555
5514,AGREE REALTY CORP,Agree Realty Reports Purchase Of Wawa's Flagship Store In Philadelphia's Center City For $15M,7,increase,0.6,0.25,"purchasing a high-quality, credit-tenant wawa storefront in a prime market could enhance agree realty's portfolio quality and cash flow, which investors typically view positively and could lift the stock price, though execution, financing terms, and market conditions temper certainty.",147,1055,2.0,2019-05-15,80412.0,0.38547390140593,0.32491688616573,-0.54645218699852,-2.05287167419384,0.58156787417829,1.01842198400832,2.11959702447455
5522,ADVANCED EMISSIONS SOLUTIONS INC,"Advanced Emissions Q1 EPS $0.78 Beats $0.64 Estimate, Sales $19.329M Beat $18.98M Estimate",7,increase,0.78,0.6,"both q1 eps and revenue beat street expectations, which typically leads to positive investor sentiment and an upward move in advanced emissions solutions inc’s stock price, all else equal.",161,786,2.0,2019-05-06,90400.0,-0.17699520103633,10.46099588274955,16.84397714843069,10.3424491431677,1.07334423810243,2.0776920330611097,1.3075107663240717e-07
5530,ANALOG DEVICES INC,Analog Devices Announces New Solution For mmWave 5G Wireless Network Infrastructure,7,increase,0.66,0.45,"the news suggests growth in a high-growth mmwave 5g infrastructure market, which could improve adi's revenue prospects and investor sentiment, though the actual stock move depends on broader market conditions and company specifics.",139,1106,2.0,2019-05-30,60871.0,0.49943630583584,-1.46848345175385,1.94779083504483,7.87273261656713,1.02976001799106,-0.31497415740475,-0.6279780524012201
5538,ANALOG DEVICES INC,Analog Devices Option Alert: Jul 19 $105 Calls Sweep (41) near the Ask: 700 @ $1.8 vs 38 OI; Ref=$98.1396,7,uncertain,0.34,0.15,,163,1563,1.0,2019-05-23,60871.0,-2.67152898013591,-0.31399289146065,-1.59822787764227,2.54682667464005,1.5618794597685302,4.0410280237817595,0.60497925277709
5546,ANALOG DEVICES INC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Inc. - Common Stock, Lowers Price Target to $97",7,decrease,0.6,0.08,a lower price target paired with a neutral rating implies limited upside and could put downward pressure on adi's stock in the near term.,149,1352,0.0,2019-05-23,60871.0,-2.67152898013591,-0.31399289146065,-1.59822787764227,2.54682667464005,1.5618794597685302,4.0410280237817595,0.60497925277709
5554,ANALOG DEVICES INC,Analog Devices shares trading higher following better-than-expected Q2 results but Q3 guidance which was weak.,7,increase,0.65,0.3,"the article notes analog devices rose on better-than-expected q2 results, suggesting a positive market reaction despite weak q3 guidance.",145,774,2.0,2019-05-22,60871.0,1.5618794597685302,-2.67152898013591,-2.7996892585671,-0.90643051431037,2.44102273136377,-0.9421844220306,-4.60362939524601
