custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
5147,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results; the company also issued Q2 EPS and sales guidance below analyst estimates.,8,decrease,0.7,0.6,"negative earnings and weaker guidance typically lead to a fall in stock price, and the report states shares are trading lower.",172,1087,0.0,2019-05-08,14145.0,-0.16555880429223,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687
5155,APPLIED OPTOELECTRONICS INC,"Applied Optoelectronics, Inc. - Common Stock Sees Q2 EPS $(0.43)-(0.35) vs $(0.23) Est; Sees Sales $40M-45M vs $52.42M Est",8,decrease,0.68,0.65,"the company posted q2 eps well below estimates (-0.35 to -0.43 vs -0.23) and issued weaker-than-expected revenue guidance (40–45m vs 52.42m), a combination that typically leads to a lower stock price.",184,1316,0.0,2019-05-08,14145.0,-0.16555880429223,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687
5163,APPLIED OPTOELECTRONICS INC,"Applied Optoelectronics Q1 EPS $(0.27) Misses $(0.22) Estimate, Sales $52.7M Miss $52.86M Estimate",8,decrease,0.65,0.4,"both q1 eps and revenue missed estimates, which typically weighs on the stock in the near term, suggesting a likely price decrease though actual move depends on broader market sentiment and any forward guidance.",170,1875,0.0,2019-05-08,14145.0,-0.16555880429223,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687
5171,APPLIED OPTOELECTRONICS INC,A Preview Of Applied Optoelectronics Q1 Earnings,8,,0.53,0.0,"a preview of q1 earnings does not provide actual results, so the stock's direction depends on how the preview compares to expectations, making the move uncertain and likely modest until the earnings release.",146,1363,,2019-05-08,14145.0,-0.16555880429223,-9.36981812119484,-16.99834255626434,-24.70978738101129,-4.80693206191062,-4.12698764573757,-0.08271487798687
5179,AAON INC,UPDATE: DA Davidson Downgrades AAON To Underperform As Firm Is Concerned 'a bubble is forming in these shares' As 'shares currently trade over 20x 2020 EBITDA and typical premium to peers has meaningfully expanded',8,decrease,0.6,0.3,"a downgrade to underperform with concerns about a price bubble and elevated multiples suggests negative sentiment for aaon in the near term, implying a potential stock price decline, though the actual move depends on market reaction.",171,918,0.0,2019-05-06,76868.0,-4.74812351167202,-3.99188958108425,-5.65348998118107,-5.28874772379507,4.62439581751823,3.8901191161432704,3.18662066884543
5187,AAON INC,"DA Davidson Downgrades AAON, Inc. - Common Stock to Underperform, Announces $35 Price Target",8,decrease,0.48,0.32,"a downgrade to underperform with a $35 price target suggests negative sentiment and could pressure the stock, but the actual move will depend on broader market factors and whether the news is already reflected in the price.",145,1238,0.0,2019-05-06,76868.0,-4.74812351167202,-3.99188958108425,-5.65348998118107,-5.28874772379507,4.62439581751823,3.8901191161432704,3.18662066884543
5195,AAON INC,"AAON Q1 EPS $0.21 Misses $0.23 Estimate, Sales $113.822M Beat $109.92M Estimate",8,uncertain,0.58,0.0,"eps miss offset by a revenue beat creates a mixed signal, leading to an uncertain near-term stock move with no clear direction.",153,1158,1.0,2019-05-02,76868.0,-0.7018216885626299,4.62439581751823,-4.139740104650381,-6.48222782401698,-0.67715626209974,-0.43921185890725,0.18079579017882
5203,ADVANCE AUTO PARTS INC,"Advance Auto Parts shares are trading higher, despite providing FY19 sales guidance slightly below estimates, after the company reported better-than-expected Q1 EPS and sales results.",8,increase,0.6,0.5,"the stock rose on better-than-expected q1 eps and sales, despite guidance below estimates, indicating positive sentiment from the quarterly beat.",161,775,2.0,2019-05-22,89217.0,3.09360828250646,-3.90281453728675,-4.14937396357029,-6.84947965147341,1.67675465345382,2.1079962542037,2.5559538398374397
5211,ADVANCE AUTO PARTS INC,Advance Auto Parts Sees FY19 Comps Up 1-2.5%,8,increase,0.65,0.22,"the forecast of fy19 comps up 1-2.5% is modestly positive, likely prompting a small-to-moderate uptick in the stock rather than a large move.",145,1362,2.0,2019-05-22,89217.0,3.09360828250646,-3.90281453728675,-4.14937396357029,-6.84947965147341,1.67675465345382,2.1079962542037,2.5559538398374397
5219,ADVANCE AUTO PARTS INC,Advance Auto Parts Sees FY19 Sales $9.65B-$9.8B vs $9.78B Estimate,8,uncertain,0.65,0.15,"fy19 sales guidance is in line with consensus since $9.78b lies within the $9.65b-$9.8b range, so there is no clear surprise; market reaction is likely neutral/uncertain.",154,1500,1.0,2019-05-22,89217.0,3.09360828250646,-3.90281453728675,-4.14937396357029,-6.84947965147341,1.67675465345382,2.1079962542037,2.5559538398374397
5227,ADVANCE AUTO PARTS INC,"Advance Auto Parts Q1 Adj. EPS $2.46 Beats $2.36 Estimate, Sales $2.952B Beat $2.95B Estimate",8,increase,0.65,0.3,"both adjusted eps and revenue beat estimates, signaling positive momentum for the stock, though the very small sales beat and lack of guidance may limit upside.",161,1604,2.0,2019-05-22,89217.0,3.09360828250646,-3.90281453728675,-4.14937396357029,-6.84947965147341,1.67675465345382,2.1079962542037,2.5559538398374397
5235,ADVANCE AUTO PARTS INC,Q1 Earnings Outlook For Advance Auto Parts,8,uncertain,0.45,0.0,the headline provides only a topic—q1 earnings outlook—without any data or guidance to indicate whether sentiment will be positive or negative for the stock.,137,971,1.0,2019-05-21,89217.0,1.67675465345382,3.09360828250646,-3.42219708681845,-4.1475524814288995,0.42412998154759,0.8647002841310301,1.80324550561818
5243,ABBVIE INC,AbbVie To Present Results From Several Studies And Clinical Trials Investigating Medicines Across More Than 15 Cancers At The 2019 ASCO And EHA Meetings,8,uncertain,0.55,0.2,"the article only announces forthcoming presentations with no results disclosed, so the stock move is uncertain and depends on the data reported at the meetings.",157,1416,1.0,2019-05-30,13721.0,-0.5764757283031899,-1.15964636206626,-0.6957878066247,1.72657683535626,0.0384451879654,-2.4981264894497297,-3.80776818748488
5251,ABBVIE INC,"Goldman Sachs Initiates Coverage On AbbVie with Neutral Rating, Announces $84 Price Target",8,uncertain,0.45,0.0,neutral coverage with a price target does not provide a clear directional signal for abbv’s stock in the immediate term; the reaction depends on how the target compares to the current price and broader market conditions.,143,1493,1.0,2019-05-28,13721.0,-2.53559686243534,0.0384451879654,-1.64039317629717,0.17941732636308,-1.34319644421339,-1.87522836065507,-1.01384732731126
5259,ABBVIE INC,AbbVie Reports Study On Depatuxizumab Mafodotin Did Not Meet Primary Endpoint,8,decrease,0.65,0.25,"a failure to meet the primary endpoint for a candidate drug generally introduces negative sentiment and can pressure abbvie's stock in the near term, depending on the asset's role in the pipeline.",143,1492,0.0,2019-05-17,13721.0,-0.05031561595387,0.45305890962481,0.75509494584526,-4.7319434302175,0.91393906623125,1.35134814453927,3.42135704490662
5267,ABBVIE INC,MC10 And AbbVie Announce Clinical Trials In Multiple Sclerosis Using The BioStamp nPoint System,8,uncertain,0.6,0.0,"the announcement relates to early-stage clinical trials and a collaboration rather than an imminent approval or milestone, so abbvie's stock impact is uncertain and likely modest.",145,1610,1.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5275,ABBVIE INC,AbbVie shares are trading higher after the company settled its HUMIRA patent litigation with Boehringer Ingelheim.,8,increase,0.65,0.5,"the settlement reduces litigation risk and improves revenue clarity for humira, supporting a positive move in abbvie's stock, though actual impact depends on terms and competitive landscape.",147,1358,2.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5283,ABBVIE INC,AbbVie Resolves HUMIRA US Patent Litigation With Boehringer Ingelheim; Co. Will Grant BI A Non-Exclusive License To HUMIRA-Related Intellectual Property In US,8,uncertain,0.55,0.4,"resolving the litigation reduces legal risk but a non-exclusive license to humira ip could hasten us competition, creating mixed implications for abbvie's humira revenue and thus an uncertain near-term stock move.",161,1686,1.0,2019-05-14,13721.0,2.04240884631872,0.43344763107597,3.11065101142165,-0.48445302529538,-0.74886279180645,-1.33487471504513,-1.43607536278002
5291,AMERISOURCEBERGEN CORP,Aurora Cannabis shares are trading lower after the company reported a larger-than-expected decline in Q3 EPS and EBITDA.,8,uncertain,0.65,0.0,"the article concerns aurora cannabis, not amerisourcebergen, so there is no direct relevance to abc's stock and any impact would be indirect and uncertain.",156,1678,1.0,2019-05-15,81540.0,1.52562018483877,-0.34678175579756,5.60101034715549,1.10844468746953,1.33456941694021,-1.00683971996575,-3.14473081917346
5299,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher following a report Raymond James said Walgreens may acquire the company for $95/share.,8,increase,0.7,0.12,"the report that walgreens may acquire amerisourcebergen for $95 per share suggests a potential premium for holders, which typically lifts the stock, though deal certainty remains uncertain.",157,1359,2.0,2019-05-14,81540.0,1.33456941694021,1.52562018483877,5.59996318499687,2.69029375934426,-2.31057293713092,-4.42030815533802,-3.86178972582572
5307,AMERISOURCEBERGEN CORP,AmerisourceBergen shares are trading higher after the company raised its 2019 EPS expectations.,8,increase,0.65,0.4,positive news that the company raised its eps expectations typically leads to a higher stock price as investors adjust growth and earnings prospects upward.,152,832,2.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5315,AMERISOURCEBERGEN CORP,AmerisourceBergen Raises FY19 Adj. EPS Guidance From $6.65-$6.85 To $6.70-$6.90 vs  $6.76 Estimate,8,increase,0.65,0.4,"the company raised fy19 adj. eps guidance and the new range sits above the consensus estimate, signaling improved outlook and likely boosting sentiment and the stock.",170,1802,2.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5323,AMERISOURCEBERGEN CORP,"AmerisourceBergen Q2 EPS $2.11 Beats $1.95 Estimate, Sales $43.32B Miss $43.63B Estimate",8,uncertain,0.65,0.25,"eps beat but revenue miss creates a mixed signal, leading to an uncertain near-term stock reaction without guidance.",165,1282,1.0,2019-05-02,81540.0,5.00067882239818,2.69919782876968,2.75110665740634,0.6877741342311701,-1.83253437280654,-1.50315757280075,-0.89129456484355
5331,AMBEV SA,Ambev shares are trading lower after the company reported worse-than-expected Q1 financial results.,8,decrease,0.75,0.55,"the article states ambev shares are trading lower after the company reported worse-than-expected q1 results, implying negative sentiment and a likely near-term price decline.",143,1165,0.0,2019-05-07,85254.0,-1.75825040787458,2.0134262740612,-4.4742687386024595,-5.81654932141189,-0.43763634748756,-0.21929282194644,-2.15053549205508
5339,ARCA BIOPHARMA INC,ARCA biopharma Shares Up 1% Over Last Few Mins. Following Seeking Alpha Blogpost From Terry Chrisomalis 'ARCA biopharma Should Be On Your Radar After Latest Advancements',8,increase,0.6,0.35,"the combination of a positive seeking alpha piece and an intraday 1% uptick suggests potential near-term upside, though the move is modest and not a guarantee of sustained gains.",172,1488,2.0,2019-05-29,85293.0,-3.99385914206504,-1.5999983996152802,15.360001012523169,1.44000283236267,-6.59970715641975,-7.132667594633391,-9.20501882679813
5347,ARBOR REALTY TRUST INC,Arbor Realty Trust Reports 8M Share Common Stock Offering,8,decrease,0.62,0.45,"an 8 million-share common stock offering typically dilutes existing shareholders and increases share supply, pressuring the stock price in the near term unless the proceeds materially improve the company’s fundamentals.",141,914,0.0,2019-05-15,90102.0,1.97119209915399,-3.71747203171253,-2.15613130684853,-5.04283010056897,0.84097599610686,1.15030385438563,2.32737961507412
5355,ARBOR REALTY TRUST INC,"Arbor Realty Trust Q1 EPS $0.26 Misses $0.28 Estimate, Adj. FFO $0.33; Raises Qtr. Dividend From $0.27 to $0.28/Share",8,uncertain,0.58,0.42,"arbor posted an eps miss versus the estimate while adj. ffo wasn't tied to a published target and only a $0.01 dividend raise; the mix of negative earnings news with a higher dividend creates mixed signals, making the near-term stock move uncertain.",174,1569,1.0,2019-05-10,90102.0,1.16368979215621,0.30674817971885,0.46012613375885,1.39036808957431,-0.61680739745497,-3.5179590416802,-5.01104911124582
5363,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Option Alert: Jan 17 $28 Calls Sweep (2) near the Ask: 990 @ $3.451 vs 0 OI; Ref=$24.72,8,uncertain,0.58,0.0,the jan 17 $28 call sweep suggests bullish sentiment but the stock is currently around $24.72 and the option is out-of-the-money; such activity alone does not guarantee an immediate price move.,174,2006,1.0,2019-05-20,90177.0,-3.1961690634488997,5.40652647614479,7.88278935654585,4.62237224321377,-2.4551799520850097,-3.50809497850825,-2.22656128980499
5371,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading higher after the company reported better-than-expected Q1 sales results and raised 2019 sales guidance.,8,increase,0.75,0.65,"positive q1 results and raised 2019 sales guidance are typically viewed favorably by investors, signaling improved business prospects and likely pushing the stock higher.",162,714,2.0,2019-05-02,90177.0,7.776839286088939,4.00000177323818,1.88235095310254,0.62744999541339,-1.62161905318498,-5.81210546966881,-5.99920609203202
5379,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals Q1 EPS $(0.59) Misses $(0.52) Estimate, Sales $62.959M Beat $60.69M Estimate",8,uncertain,0.58,0.0,"the q1 eps miss (-$0.59 vs -$0.52 expected) contrasts with a revenue beat ($62.959m vs $60.69m expected), creating mixed signals and leaving the short-term stock reaction uncertain without further guidance or context.",169,1696,1.0,2019-05-01,90177.0,-1.62161905318498,7.776839286088939,10.52409021898108,9.63651990691971,-4.25956025719642,-4.44974495078714,-1.63599787959838
5387,ACADIA HEALTHCARE CO INC,"Acadia Healthcare Discloses Results Of Strategic Review, Co. Identified Improvement Opportunities; Board To Evaluate Potential Transaction For Its UK Business",8,uncertain,0.56,0.3,"the news includes positive signals (improvement opportunities) and a potential uk transaction that could be positive or negative, creating an uncertain stock reaction.",158,1993,1.0,2019-05-30,13105.0,2.40249764174222,-1.82814896106719,1.1578338171126,3.13832644702873,-1.71726886183023,-2.01773120695314,-0.58933759927559
5395,ACADIA HEALTHCARE CO INC,"Acadia Healthcare Will Conduct A Conference Call With Institutional Investors And Analysts At 9:00am Et On May 30, 2019; During This Call, The Co. Will Provide An Update Regarding Acadia's Strategy And Future Direction",8,uncertain,0.55,0.0,"the article reports a neutral pre-announcement of a conference call with no new information, so the near-term stock impact is uncertain and depends on the specifics of what is shared during the call.",179,1748,1.0,2019-05-23,13105.0,-3.789903596043579,1.45780825987458,-0.06203616264799,5.1798946899878695,0.2393000759184299,2.22696638345589,1.79222417880124
5403,AXCELIS TECHNOLOGIES INC,Hearing Northland Downgraded Axcelis Technologies,8,decrease,0.58,0.22,"a downgrade by northland capital markets typically signals lower expectations for axcelis and is likely to weigh on the stock in the near term, potentially leading to a modest price decline.",143,1681,0.0,2019-05-08,88417.0,-13.11475038528442,-9.64360684156417,-10.11530574403238,-15.40880809142046,-0.54348204284906,2.6405588826605708e-08,3.2439992104401396
5411,AXCELIS TECHNOLOGIES INC,"Axcelis Technologies Sees Q2 Sales ~$80M vs $98.3M Estimate, EPS $0.01-$0.03",8,decrease,0.65,0.6,"a sales miss versus estimates is typically negative for axcelis stock in the near term, and the sizable gap to the $98.3m estimate suggests downside risk, though the provided eps range may temper the reaction.",160,1305,0.0,2019-05-07,88417.0,-0.54348204284906,-13.11475038528442,-24.13478781943773,-25.59198141694908,0.54645193740725,3.8081780169711497,4.54545009696345
5419,AXCELIS TECHNOLOGIES INC,"Axcelis Technologies Q1 EPS $0.18 Beats $0.11 Estimate, Sales $91.477M Miss $93.05M Estimate",8,uncertain,0.58,0.0,"eps beat but revenue miss and no guidance create mixed signals, leading to an uncertain near-term stock reaction.",162,1218,1.0,2019-05-07,88417.0,-0.54348204284906,-13.11475038528442,-24.13478781943773,-25.59198141694908,0.54645193740725,3.8081780169711497,4.54545009696345
5427,A E C O M,"AECOM Sees FY19 Adj. EPS $2.60-$2.90 vs $2.76 Est., Adj. EBITDA $920M-$960M",8,uncertain,0.55,0.08,"the eps guidance is a mixed signal (upper end above consensus and lower end below), with no clear ebitda comparison, leading to an uncertain near-term stock reaction.",160,1997,1.0,2019-05-08,91975.0,1.90275162458419,0.355657748878,-1.65975507885508,-4.32721654092662,-1.69239807873964,-1.5169492027541,5.8334759245326515e-08
5435,A E C O M,"Aecom Earlier Reported Q2 EPS $0.69 Beats $0.62 Estimate, Sales $5.04B Beat $4.89B Estimate",8,increase,0.72,0.6,"aecom beat both eps and revenue estimates for q2, a positive earnings surprise that is likely to push the stock higher, all else equal, though guidance and market conditions could modify the move.",159,1811,2.0,2019-05-08,91975.0,1.90275162458419,0.355657748878,-1.65975507885508,-4.32721654092662,-1.69239807873964,-1.5169492027541,5.8334759245326515e-08
5443,ACCENTURE PLC IRELAND,Bank of America Downgrades Accenture plc Class A Ordinary Shares (Ireland) to Neutral,8,decrease,0.55,0.3,"a downgrade to neutral by a major bank can trigger short-term selling pressure and negative sentiment, though the actual move depends on the bank's price target and broader market factors.",149,1551,0.0,2019-05-03,89071.0,-1.34344371035695,-0.40682633407413,-1.51429127889272,0.76280156471764,-1.05895884335041,-1.795587069124,-1.00436361463458
5451,ACORDA THERAPEUTICS INC,"Wedbush Initiates Coverage On Acorda Therapeutics, Inc. - Common Stock with Neutral Rating, Announces $12 Price Target",8,uncertain,0.65,0.0,"initiation with a neutral rating and a $12 target provides no clear buy/sell signal, so the near-term stock movement is uncertain and depends on how the current price relates to the target and broader market sentiment.",162,1112,1.0,2019-05-23,91086.0,-6.28988593816757,-1.16731412708759,-9.63034846434132,-25.097276500548997,0.36596488207578,1.95167320689926,-0.45372210186391
5459,ACORDA THERAPEUTICS INC,"Acorda Therapeutics Q1 Adj. EPS $(0.56) Beats $(0.94) Estimate, Sales $41.334M Beat $33.04M Estimate",8,increase,0.66,0.4,"acorda beat estimates on both adjusted eps and revenue, which typically signals positive sentiment and could push the stock higher, though the move depends on broader factors and guidance.",171,1161,2.0,2019-05-02,91086.0,5.27362897992134,10.9640821814537,9.82986794135896,8.97920507074654,-3.8277477025985696,-9.946233662790627,-8.8021799749451
5467,ACELRX PHARMACEUTICALS INC,"AcelRx Pharmaceuticals Q1 EPS $(0.17) Beats $(0.22) Estimate, Sales $265K Miss $750K Estimate",8,decrease,0.6,0.25,"eps beat is offset by a sizable revenue miss, which is more likely to pressure the stock on this news.",166,1475,0.0,2019-05-08,12573.0,-1.40449302271008,-9.40170735120773,-11.96581405900018,-17.37891447286458,-1.65745709091424,-2.73224435483164,-1.497541979311734e-07
5475,ACASTI PHARMA INC,"Acasti Pharma Reports Notices Of Allowance For Added Composition, Use Patents In Mexico, Chile, Israel",8,increase,0.58,0.28,"notices of allowance for added composition and use patents in multiple countries strengthen acasti's ip position and potential future revenue, a positive driver for the stock, though the actual impact depends on broader market factors.",153,1366,2.0,2019-05-15,13750.0,4.938274249434469,1.44705343991518,5.894113696394649,2.32940530150107,1.88679061830043,0.4347217583411299,1.12359592239694
5483,ACASTI PHARMA INC,Acasti Reports Settled Claims With Former CEO; Co. Agreed To Issue 900K Shares Of Common Stock From Treasury To Former CEO,8,uncertain,0.42,0.0,"the news could reduce litigation risk but also dilutes existing shareholders by issuing 900k treasury shares, creating mixed signals about the company’s governance and financial impact, leading to an unclear stock price reaction.",160,1942,1.0,2019-05-10,13750.0,0.68589244037866,-1.42517872154712,6.026824514342239,9.11426456716328,0.0,-0.4968954250216399,-4.30107685934616
5491,ACACIA RESEARCH CORP,"Acacia Research Q1 Adj. EPS $(0.1) Up From $(0.51) YoY, Sales $3.387M Down From $62.093M YoY",8,decrease,0.62,0.42,"revenue collapsed yoy while adjusted eps improved only modestly into negative territory, suggesting weaker underlying business and likely negative near-term sentiment for the stock.",169,1861,0.0,2019-05-09,89611.0,0.0,0.95541309565305,0.63694209032003,-1.27389146800537,0.6410326808690999,0.31948848318559,-0.63291074351163
5499,ACACIA RESEARCH CORP,"Acacia Research Completes Board Reconstitution, Appointing Isaac T. Kohlberg And Luis Rinaldini To Board Of Directors",8,uncertain,0.42,0.25,"board reconstitution with two new directors could be seen as governance improvement but lacks concrete signals on strategy or performance impact, making near-term stock movement uncertain.",158,1227,1.0,2019-05-09,89611.0,0.0,0.95541309565305,0.63694209032003,-1.27389146800537,0.6410326808690999,0.31948848318559,-0.63291074351163
5507,ADOBE INC,Adobe Highlights Magento Commerce Branded Stores To Collaborate With Amazon Sellers,8,uncertain,0.52,0.1,"while the collaboration could signal stronger magento adoption and revenue opportunities, the actual stock move will depend on broader market conditions and execution details, making the direction uncertain.",138,1352,1.0,2019-05-14,75510.0,1.5539682470262,1.82447656989097,2.28427211089035,0.5591185527924399,-3.87101359665393,-2.9333900626457297,-3.27708116014555
5515,AGREE REALTY CORP,Agree Realty Reports Purchase Of Wawa's Flagship Store In Philadelphia's Center City For $15M,8,increase,0.58,0.25,"the acquisition of a high-quality, long-term wawa-anchored asset in a premier center city location can improve agree realty's portfolio quality and potentially be accretive, suggesting a modest positive stock reaction pending financing and cap-rate details.",149,1757,2.0,2019-05-15,80412.0,0.38547390140593,0.32491688616573,-0.54645218699852,-2.05287167419384,0.58156787417829,1.01842198400832,2.11959702447455
5523,ADVANCED EMISSIONS SOLUTIONS INC,"Advanced Emissions Q1 EPS $0.78 Beats $0.64 Estimate, Sales $19.329M Beat $18.98M Estimate",8,increase,0.65,0.55,"the q1 results beat both eps and revenue estimates, signaling positive sentiment that could push the stock higher, though the actual move will depend on guidance and broader market conditions.",163,1038,2.0,2019-05-06,90400.0,-0.17699520103633,10.46099588274955,16.84397714843069,10.3424491431677,1.07334423810243,2.0776920330611097,1.3075107663240717e-07
5531,ANALOG DEVICES INC,Analog Devices Announces New Solution For mmWave 5G Wireless Network Infrastructure,8,uncertain,0.42,0.25,"the news could be viewed positively for analog devices' mmwave/5g capabilities, but the actual stock reaction depends on broader market conditions and how investors assess the product's revenue impact.",141,1618,1.0,2019-05-30,60871.0,0.49943630583584,-1.46848345175385,1.94779083504483,7.87273261656713,1.02976001799106,-0.31497415740475,-0.6279780524012201
5539,ANALOG DEVICES INC,Analog Devices Option Alert: Jul 19 $105 Calls Sweep (41) near the Ask: 700 @ $1.8 vs 38 OI; Ref=$98.1396,8,uncertain,0.6,0.0,"the sweep suggests bullish call activity, but with a $105 strike and the stock around $98.14, the option is out-of-the-money and the immediate impact on adi's price is not guaranteed.",165,2642,1.0,2019-05-23,60871.0,-2.67152898013591,-0.31399289146065,-1.59822787764227,2.54682667464005,1.5618794597685302,4.0410280237817595,0.60497925277709
5547,ANALOG DEVICES INC,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Inc. - Common Stock, Lowers Price Target to $97",8,uncertain,0.58,0.0,"neutral rating with a lower price target indicates a potentially negative signal, but the immediate stock move is uncertain as it depends on current price versus the new target and market interpretation.",151,2319,1.0,2019-05-23,60871.0,-2.67152898013591,-0.31399289146065,-1.59822787764227,2.54682667464005,1.5618794597685302,4.0410280237817595,0.60497925277709
