headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
increase,0.7,0.8,12391,ELECTRONIC ARTS INC,"$3M 'Apex Legends Global Series' To Start Next Month, Feature 12 Live Events",6,the announcement of a $3m 'apex legends global series' with 12 live events is likely to boost investor sentiment as it indicates strong engagement and potential revenue growth from the popular game.,143,74,2.0,2019-12-17,75828.0,0.0283756904536858,1.2576849199831486,2.6477570230618364,1.5035426715907407,1.1190799996256828,0.5994908479608929,2.441864698720164
decrease,0.7,0.8,22059,P G & E CORP,' Does nothing about existing liabilities.' -Jim Chanos (2/2),6,"jim chanos' statement suggests that p g & e corp is not addressing its existing liabilities, which is likely to negatively impact investor sentiment.",138,65,0.0,2019-06-20,13688.0,14.807593822479252,-2.588038332760334,1.6122231526296993,-7.551967768729773,7.262285053730011,8.739415393037442,11.093080263993803
decrease,0.8,0.9,34725,P G & E CORP,"' PG&E Knew for Years Its Lines Could Spark Wildfires, And Didn't Fix Them' -Dow Jones",6,the news that pg&e knew for years about the risk of its lines sparking wildfires and did not take action is likely to significantly decrease investor sentiment due to potential legal liabilities and reputational damage.,145,76,0.0,2019-07-10,13688.0,-2.23846398293972,-4.439247027039528,-13.785041700758406,-11.728973483529415,0.7363085635006428,0.4589190928019127,-2.1457372841654054
decrease,0.5,0.7,38734,WYNN RESORTS LTD,"' Wynn Resorts terminates ""all discussions with Crown Resorts concerning any transaction""' -CNBC",6,terminating discussions with crown resorts may be perceived negatively by investors as it could indicate missed opportunities for growth or strategic partnerships.,141,60,0.0,2019-04-09,89533.0,-3.8591723889112473,1.2494654394686222,3.920728743260859,3.690937507683212,2.774232812225818,3.708747865026174,5.245950092799512
uncertain,0.3,0.6,12614,SPDR DOW JONES IND AVG ETF TRUST,' believe the biggest banks are still too big to fail. See @MinneapolisFed plan to End TBTF. Fed liquidity rules forcing banks to have ample short-term liquidity makes banks safer- but not safe enough. They need a lot more capital. ' -Fed's Kashkari Tweet,6,"the news highlights concerns about the stability of major banks, which could affect investor sentiment, but it does not directly relate to the spdr dow jones ind avg etf trust, making the impact uncertain.",188,77,1.0,2019-04-11,85765.0,-0.076457264367491,1.0214283131062984,1.6517114949880174,1.5674988850006066,0.0344141095411032,-0.6154529160330213,-0.9691087051106662
increase,0.6,0.8,30478,QUALCOMM INC,"'""We expect Apple will likely adopt 5G baseband chips made by Qualcomm (focus on mmWave markets) and Samsung (focus on Sub-6GHz markets) for lowering supply risk, reducing costs and having better bargaining power.""' -Tweet From CNBC Technology Reporter",6,"the news suggests that apple will continue to use qualcomm's 5g baseband chips, which is positive for qualcomm's business and revenue prospects.",170,64,2.0,2019-04-22,77178.0,2.603582292795181,5.79480305314064,6.441379480808673,7.661337988877914,1.0242761112749577,13.39957856255818,39.716683334839395
increase,0.6,0.8,7826,ALIBABA GROUP HOLDING LTD,'#Alibaba on Wednesday launched online market place #Taobao Taiwan by licensing the Taobao brand to a UK company's #Taiwan subsidiary' -Tweet From National Business Daily,6,"the launch of taobao taiwan through a licensing agreement suggests strategic expansion and potential revenue growth, which is likely to positively influence investor sentiment.",158,62,2.0,2019-10-24,14888.0,1.5477900393307211,1.0199910029768944,2.387710894998918,8.177340272663391,0.0176577668753452,-2.074692355731056,0.4670922436253555
decrease,0.8,0.9,33649,P G & E CORP,'#BREAKING: CAL FIRE formally blames PG&E equipment for cause of deadly #CampFire in Paradise last year.' -Tweet From Editor For Comstock Mag,6,the formal blame by cal fire on pg&e equipment for causing the deadly camp fire is likely to significantly decrease investor sentiment due to potential legal liabilities and reputational damage.,155,69,0.0,2019-05-15,13688.0,-1.633993163704872,0.6090842187404633,5.2048756718468425,-1.5503810181594302,0.7131161168217659,-1.2903213057228302,-5.11627783000791
uncertain,0.2,0.8,32271,LIBERTY ALL STAR EQUITY FD,"'#BREAKING: US Navy warship has seized a ""significant cache"" of suspected Iranian guided missile parts headed to rebels in Yemen' -Kann's Amichai Stein",6,"the news about the us navy seizing missile parts is geopolitical and not directly related to the performance or operations of liberty all star equity fd, making its impact on investor sentiment uncertain.",162,75,1.0,2019-12-04,70797.0,0.7692337036132814,0.3053432097658515,0.3053431902011017,1.832059211119508,-0.6116202101111412,-1.2158043416240605,-1.365707912487768
decrease,0.6,0.7,17977,ISHARES INC,"'#China is not the only victim of the #US' repeated trade bullying policies, China's Foreign Ministry spokesperson said, after the US announced plans to impose more tariffs on all goods coming from #Mexico.' -Tweet From China Global Times",6,"the news highlights potential trade tensions and tariffs involving the us, which could negatively impact global markets and investor sentiment towards ishares inc.",165,63,0.0,2019-05-31,83223.0,-3.6371860653162,-0.5824790336191654,1.5144491295674856,3.308485647673809,1.4347553253173828,2.8637452198342572,1.689501529756865
uncertain,0.2,0.5,43277,ISHARES INC,"'#Turkey President @RTErdogan has spoken by phone with @POTUS and reconfirmed he'll visit the @WhiteHouse on Nov. 13, according to Turkish officials.' - Tweet From Steve Herman",6,"the news about a phone call between the turkish president and the u.s. president, and a planned visit, does not directly relate to ishares inc or provide clear information on how it would impact investor sentiment towards the company.",162,82,1.0,2019-11-06,92600.0,1.036270335316658,2.1301735192537308,3.274161354553917,6.232741134033426,-0.1591683598235249,0.8440554836932623,1.414714573511433
uncertain,0.3,0.6,43269,ISHARES INC,"'#Turkish Defence Minister Hulusi Akar: ""Despite the agreements with the #US and #Russia, the PKK/YPG has not withdrawn from the area and violated the agreements.""' -Tweet",6,"the news pertains to geopolitical tensions involving turkey, the us, and russia, which may not have a direct or clear impact on ishares inc without additional context on the company's specific investments or exposure to the region.",159,79,1.0,2019-11-07,92600.0,2.130173519253731,-0.4248694516718387,0.1545033702379017,4.364623730350314,1.036270335316658,0.8754525609970809,1.8890725156010648
increase,0.8,0.9,4857,AETERNA ZENTARIS INC,'$AEZS Aeterna Zentaris receives European Commission Approval for Macimorelin for diagnosis of adult growth hormone deficiency.' -Tweet From TradeHawk,6,european commission approval for macimorelin is a significant regulatory milestone that is likely to boost investor confidence in aeterna zentaris inc.,157,62,2.0,2019-01-11,88240.0,6.340058147907257,5.691057816147804,-4.065043208107566,4.336038929518415,2.3598797619342804,3.5820933922793285,-0.5730655036903953
decrease,0.7,0.8,5051,ATHERSYS INC,"'$ATHX is using the story of a stroke survivor to promote the development of an experimental stem cell therapy. But by doing so, the company has obscured the treatment's clinical trial failure' -STAT's Adam Feuerstein",6,"the news highlights the company's attempt to promote an experimental therapy despite its clinical trial failure, which is likely to decrease investor confidence.",164,61,0.0,2019-06-26,92456.0,-4.624279960989952,-4.848480224609375,-0.6060597138278001,-3.0302998859147112,-1.1428560130298138,-1.7045437954698706,-3.888885305589085
decrease,0.7,0.8,6564,BIOGEN INC,"'$BIIB Scorecard for its ""high RISK high reward"" R&D strategy. Pretty much everything except Spinraza on this pipeline chart from 2015 failed' -Tweet From Notable Biotech Source",6,"the news highlights the failure of most of biogen's r&d pipeline from 2015, which is likely to negatively impact investor sentiment due to concerns over the company's ability to successfully develop new products.",160,76,0.0,2019-03-21,76841.0,-29.230478405952447,-4.482544958591461,2.6181250601672756,3.5966096139046,-0.9791244752705096,-1.5523017366774527,-2.8132291822270616
increase,0.5,0.7,14821,DILLARDS INC,"'$BYND is def not ""worth"" $200+ but it got here due to low float and expensive borrow.  (Long $DDS)' -Tweet From Mox Reports",6,"the tweet indicates a long position in dillard's inc. ($dds), which generally suggests positive sentiment and confidence in the stock.",155,61,2.0,2019-07-25,49429.0,-1.6850396990776058,-0.2963862614706158,-11.89432448415263,-12.860819436664404,3.0417779460549355,1.283202855884058,-0.5292983617336544
decrease,0.5,0.7,27593,MCDONALDS CORP,'$BYND quick roll as $MCD #McDonalds says they are not planning to add #plantbased burger to menu' -HammerstoneMarkets Tweets,6,the decision not to add a plant-based burger may disappoint investors who are looking for mcdonald's to innovate and cater to the growing demand for plant-based options.,156,67,0.0,2019-05-23,43449.0,-0.4951017443090677,-0.6031044758856297,0.231192087359533,3.876050236771289,0.0600532337557524,0.4874622950679086,0.3714514206604402
decrease,0.8,0.9,8220,CHEGG INC,"'$CHGG is the poster child for institutionalized academic cheating. tgt- $25 Cannot be disputed, cheating now matters   $CHGG activities illegal in 17 states...' -Tweet From Citron Research",6,"the tweet from citron research accuses chegg inc of facilitating academic cheating and mentions that its activities are illegal in 17 states, which is likely to significantly harm investor sentiment.",158,72,0.0,2019-03-22,14273.0,-7.31215700507164,1.4417916536331177,3.699675289978366,0.7072963966377577,-3.1028596684336662,-4.433735307459541,-3.7845738048146393
decrease,0.7,0.8,14226,ENPHASE ENERGY INC,'$ENPH $SEDG duopoly has come to an abrupt end...' -Tweet From Citron,6,"the tweet suggests that the duopoly of enphase energy inc. and solaredge technologies inc. has ended, which could imply increased competition and potential loss of market share for enphase energy inc.",141,75,0.0,2019-09-12,13323.0,-10.19416898488998,-0.5405443254858255,22.162162237978663,4.436931382369735,6.185561046004295,3.865546851931611,-2.677166284132249
decrease,0.6,0.8,12016,CISCO SYSTEMS INC,"'$FNJN $CSCO Markman opinion issued in the Finjan vs Cisco Systems patent infringement lawsuit.  The court adopted all of Finjans proposed claim constructions, nice win for $FNJN.' -TradeHawk Tweets",6,"the court's adoption of all of finjan's proposed claim constructions in the patent infringement lawsuit against cisco systems is likely to be viewed negatively by investors, as it suggests a legal setback for cisco.",166,75,0.0,2019-02-06,76076.0,0.4655125550925731,-1.642794348299503,0.0421240719927107,4.064870264164822,-0.1900742412544787,-0.1689941459908195,-0.0634438444133467
decrease,0.6,0.8,18384,GILEAD SCIENCES INC,'$GILD's comment on M&A: late stage opportunities are few and far between.' -Tweet From Notable Biotech Investor Brad Loncar,6,"the comment suggests a scarcity of late-stage m&a opportunities, which could be perceived negatively by investors looking for growth through acquisitions.",152,61,0.0,2019-02-04,77274.0,0.0,-3.3833015710115433,-3.4689511711345045,-4.696646487068435,0.0571359996683895,0.3150525756100863,0.6610241923603821
decrease,0.7,0.8,18616,GENWORTH FINANCIAL INC,'$GNW down hard. Not much news we see other than Oceanwide's $1b LA development owing contractors $50m and still stalled due to financial troubles. Oceanwide also attempting to sell off their NYC development.' -Hindenberg Research Tweets,6,"the news about oceanwide's financial troubles and stalled developments is likely to negatively impact investor sentiment towards genworth financial inc, as it suggests potential financial instability and associated risks.",176,73,0.0,2019-02-25,90162.0,-6.511632353067398,-4.228857532143593,-3.233827638394593,-10.44776298389225,-5.2863385528326035,-4.231616653088466,-5.286338590935824
decrease,0.6,0.8,19574,INTERCEPT PHARMACEUTICALS INC,'$ICPT — Anyone else disappointed w/ this morning's NASH study update? Not much new to chew over. The per protocol efficacy results seem like marketing material. Safety data essentially same as previously disclosed. Am I missing something?' -STAT's Adam F,6,"the news suggests disappointment with the nash study update, indicating that the results were not as promising or informative as expected, which is likely to negatively impact investor sentiment.",181,69,0.0,2019-04-11,13643.0,-13.20019960403442,-9.107399731874466,-16.582341820626567,-14.377086267897942,1.9342858344316485,0.4160426639326253,3.1188598588786753
decrease,0.7,0.8,22128,JACK IN THE BOX INC,'$JACK Trades Lower on Cautious Chatter: SI The fall appears tied to a rumor the company's auction is struggling' -Walter Bloomberg Tweets,6,"the news suggests that the company's auction is struggling, which is likely to negatively impact investor sentiment.",151,55,0.0,2019-02-14,77453.0,-5.282572656869888,0.8290366269648075,2.034923688131851,-0.0376841798356952,0.9852212853729724,-0.9311565812258228,1.3383176779470096
decrease,0.8,0.9,22194,GRAND CANYON EDUCATION INC,'$LOPE.  DEAD or fraud' -Tweet From Citron,6,"the tweet from citron, a known short-seller, suggests potential serious issues with grand canyon education inc, which is likely to decrease investor sentiment significantly.",139,70,0.0,2019-09-09,92852.0,2.940651401877403,-4.2369164526462555,-4.577616564809661,-1.6860314861865566,-4.022098705172539,-4.712939223040246,-9.51257406120918
decrease,0.8,0.9,23050,MCKESSON H B O C INC,'$MCK as a public nuisance.  The whole story has changed.  Citron is proud to present to changing status of the opioid lawsuit and why $MCK will trade down to $80...' -Tweet From Citron,6,"the tweet suggests that mckesson is being implicated as a public nuisance in the opioid lawsuit, which is likely to negatively impact investor sentiment and cause the stock to trade down to $80.",175,74,0.0,2019-09-27,81061.0,-2.615505829453468,0.8337673731148243,-3.5785479894893446,-0.5828917626232943,-2.1995818242430687,-0.8124862617693185,-2.6306547597868546
decrease,0.7,0.8,25305,NETFLIX INC,'$NFLX investors at this level as blind as Bird Box.  Market cap up $45 bill in 12 days or 12 $DWA / 12 $LGF / 10 $ROKU / 5 Hulu.  $NFLX to trade back to $300' -Tweet From Citron Research,6,"the tweet from citron research suggests that netflix's market cap increase is unsustainable and predicts a significant drop in stock price, which is likely to decrease investor sentiment.",183,69,0.0,2019-01-11,89393.0,3.982625529170036,-1.3774086721241474,0.4472907900574974,-0.5716973851510598,1.4689374715089798,1.3707230786224267,2.9555424199924074
decrease,0.7,0.8,30577,QUALCOMM INC,"'$QCOM down again; yesterday, hedge fund says it will lose FTC case; counter point: I spoke to a former FTC chair who said the agency had set an ambitious goal here...' -CNBC's Josh Lipton Tweets (1/2)",6,"the news suggests that a hedge fund believes qualcomm will lose its ftc case, which is likely to negatively impact investor sentiment despite a counterpoint from a former ftc chair.",167,70,0.0,2019-01-24,77178.0,-1.8543539568781848,0.9643728844821452,-2.53887208547926,-0.5117145186536387,-4.641739651560783,-6.332549374115071,-5.477451201475992
increase,0.7,0.8,31297,R H,'$RH by far the most compelling story in retail.  Citron explains why we believe $RH days as a standalone public company is limited as suitors will line up to buy this rare trophy asset with 0 competition...' -Tweet From Citron,6,"the news suggests that rh is a highly valuable asset with potential acquisition interest, which is likely to boost investor sentiment.",165,58,2.0,2019-01-24,13687.0,-0.4516891669481992,4.160581156611443,4.4912684605104225,3.4453553375916046,0.3534046001732349,-3.4732572896156833,0.7637048491628606
decrease,0.7,0.8,12841,AMDOCS LTD,"'$T AT&T revenues disappoint, company says ""priority is to pay down debt"" - which generally translates into cut costs and squeeze suppliers. $DOX 30% of sales tied to AT&T' -Tweet From Spruce Point Capital",6,"since 30% of amdocs ltd's sales are tied to at&t, the news about at&t's disappointing revenues and focus on cutting costs and squeezing suppliers is likely to negatively impact investor sentiment towards amdocs ltd.",167,82,0.0,2019-01-30,86144.0,-0.3420317312702537,0.9393071755766867,-0.3432124963716254,1.4270248023809715,0.3432056168094277,0.1984138126602141,0.4702447542233479
uncertain,0.3,0.6,34618,UNITEDHEALTH GROUP INC,"'$TWLO chart bad, fundies good... Where does it end? Watch $UNH for a tell..  I know, different group, but it's a real warning' -Jim Cramer Tweets",6,"the tweet mentions $unh as a warning but does not provide specific details, making the impact on investor sentiment uncertain.",162,60,1.0,2019-09-26,92655.0,-3.011208772659302,-0.1020982163026928,-0.0556873649584455,3.828661567906577,-1.257778611034155,-2.884996230712178,-4.6030320208768405
uncertain,0.1,0.9,34986,VIA RENEWABLES INC,"'$VIAB's Bakish downplaying speculation Viacom-$CBS plans to immediate snap up @Lionsgate  @Discovery, which has depressed shares following CBS merge' -FBN's Charlie Gasparino",6,"the news is about viacomcbs and its potential acquisition plans, which are unrelated to via renewables inc, making it unlikely to significantly impact investor sentiment for via renewables inc.",167,78,1.0,2019-09-04,14830.0,0.7299238350242376,0.1035220455378294,3.519670435856259,4.9689494606915074,1.3742083683609962,0.7352908439171024,0.956431422871451
decrease,0.8,0.9,27427,VANDA PHARMACEUTICALS INC,"'$VNDA amended Qui Tam complaint now unsealed.  Three new whistleblowers allege illegal activity at the company including a former sales manager, sales rep, and unidentified current employee.  Documents now live:...' -Tweets Aurelius Value",6,the unsealing of a qui tam complaint with allegations of illegal activity by multiple whistleblowers is likely to significantly decrease investor sentiment due to potential legal and financial repercussions for the company.,178,73,0.0,2019-06-10,91186.0,-2.9181484133005138,-1.9794754683971405,9.237530836165252,1.3196432498053134,1.5907466411590576,-5.003379500244609,-7.929227266744332
decrease,0.7,0.8,37897,X P O INC,"'$XPO - stock promo or a company dedicated to superior client service?  ""The Better Business Bureau has received hundreds of complaints of missing packages, missed deliveries and poor customer service""' -Spruce Point Capital Tweets",6,"the news highlights significant customer service issues and numerous complaints, which are likely to negatively impact investor sentiment.",162,56,0.0,2019-01-29,90175.0,-1.461753342300653,2.2251563146710396,-0.4944770591292502,-3.3789339554255116,-0.9013380855321884,1.1333749180632235,0.7197753058646228
decrease,0.6,0.8,39424,WELLS FARGO & CO NEW,''Are all of your online systems down?' Wells Fargo customers fume over website problems' -The Charlotte Observer,6,the news about wells fargo's online systems being down is likely to decrease investor sentiment as it suggests operational issues and potential customer dissatisfaction.,149,62,0.0,2019-02-01,38703.0,0.0,0.3066888777539134,-2.576156869064705,0.6338200538409389,-1.4573773369193077,-0.982946129663642,-0.923323674804688
uncertain,0.1,0.3,11283,ISHARES TRUST,"''Let's do this deal,' Trump tells May' -BBC",6,"the news headline is about a political statement between trump and may, which does not directly relate to ishares trust, making its impact on investor sentiment uncertain.",131,68,1.0,2019-06-04,14907.0,1.16499001160264,-0.0933787494432181,2.6143795026084327,2.0235753279970625,0.2208888996392488,-0.532414885574628,-0.1885589626806183
decrease,0.7,0.8,22242,TESLA INC,"''There's absolutely no reason to own' Tesla in the near term, says wealth manager' -CNBC",6,a negative statement from a wealth manager suggesting there's no reason to own tesla in the near term is likely to decrease investor sentiment.,138,61,0.0,2019-10-04,93436.0,-0.6866095121949911,2.717888168990612,7.112304790362001,11.027101009811592,-4.154158756136894,-4.765214678322815,-3.2548664911234537
uncertain,0.3,0.5,32033,STARBUCKS CORP,"'... Besides, America already has that! I only hope that Starbucks is still paying me their rent in Trump Tower!' -Trump Tweets (2/2)",6,"the tweet mentions starbucks paying rent in trump tower, which could be seen as neutral or slightly positive, but the overall sentiment is unclear without more context.",154,66,1.0,2019-01-28,77702.0,-0.2831939607858658,0.2092666458338499,1.0164427923917252,5.1658550577963425,3.6299020051956177,0.9935210095924684,2.599781226908582
uncertain,0.5,0.6,9650,CHURCH & DWIGHT INC,'...$CHD thinks its stock is cheap in the $70s though early this yr paid $66.04 average. What's going on here?' -Spruce Point Capital,6,"the news suggests mixed signals as the company believes its stock is undervalued in the $70s, but it previously paid a lower average price, leading to uncertainty in investor sentiment.",161,73,1.0,2019-09-12,23393.0,1.085291150957346,-0.9222273714840412,0.1651687509676813,2.7391573518536383,0.4051423631608486,-2.4035804493587887,-5.309616114252624
uncertain,0.2,0.3,11307,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",6,"the news is related to a potential trade deal involving the u.k. and does not directly mention ishares trust, making its impact on investor sentiment uncertain.",162,68,1.0,2019-06-03,14907.0,0.2208888996392488,1.1649900116026402,3.2745560366608917,1.9849643421609775,-0.7516434881836176,-0.4085454308132119,-1.2157146473774638
decrease,0.7,0.9,26052,SABRE CORP,"'...Airline and airport sources are telling ABC News that Sabre, a company that airlines use for reservations, printing bag tags, and in some cases check-in, is having computer issues affecting the check-in process at multiple airports...' -Jeffrey Cook",6,the news about sabre corp experiencing computer issues affecting the check-in process at multiple airports is likely to decrease investor sentiment due to potential disruptions in airline operations and customer dissatisfaction.,170,70,0.0,2019-03-26,14608.0,1.6746429726481442,-1.5529408119618893,1.8352912547706437,1.5058809374343118,-0.6181695964187384,-3.3749402888660796,-1.1820331814999196
uncertain,0.3,0.5,14945,ISHARES INC,'...It is Billions of Dollars a year better than the very bad NAFTA deal which it replaces. The difference pays for Wall many times over! (2/2' -Tweet From Pres Trump,6,"the tweet from president trump discusses the replacement of nafta with a new deal, which could have various implications for different sectors and investments, making the impact on ishares inc uncertain.",160,73,1.0,2019-01-11,83223.0,-0.4274520557373762,0.4744756035506725,1.8300980612636184,0.7907869911226051,0.2254843013361096,1.3451895359029242,3.0127442406443494
decrease,0.7,0.8,21549,ALPHABET INC,"'...Thiel believes Google should be investigated for treason. He accuses Google of working with the Chinese Government."" @foxandfriends  A great and brilliant guy who knows this subject better than anyone! The Trump Administration will take a look!'",6,accusations of treason and potential investigations by the trump administration are likely to negatively impact investor sentiment towards alphabet inc.,169,60,0.0,2019-07-16,14542.0,0.2816550200805068,-0.6267428863793612,-0.638880228687988,6.203302587089565,0.4751455504447222,0.5357412737883482,0.8645470077487616
decrease,0.7,0.8,21768,IROBOT CORP,"'...Wouldn't a d/g to ""Sell"" make sense given the current price premium?' -Spruce Point Capital Tweets (2/2)",6,a suggestion to downgrade irobot corp to 'sell' due to a current price premium is likely to decrease investor sentiment.,150,62,0.0,2019-02-07,90971.0,9.639904648065569,6.252547353506088,17.584657410169946,22.909016280827732,0.359146692790091,-1.3677535607067637,0.4606180943111715
decrease,0.7,0.8,21633,LIGAND PHARMACEUTICALS INC,'...on @CitronResearch $LGND report. What I found most disappointing (and fundamentally dishonest) about Andrew's work is the accusation that $LGND is lying to investors about its royalty-based business model (1/4)' -Tweet From STAT's Adam Feuerstein,6,the accusation of dishonesty about ligand pharmaceuticals' business model by a reputable source like citron research is likely to decrease investor sentiment significantly.,187,64,0.0,2019-01-16,78081.0,-16.483266651630398,0.6088125053793192,2.7260335161495286,7.314852500021596,2.648601122200489,-2.1679398390028415,-3.088914404587862
increase,0.5,0.7,30569,QUALCOMM INC,'...that antitrust law is generally sympathetic to dominant companies setting prices for the products they create' -CNBC's Josh Lipton Tweets (2/2),6,"the news suggests that antitrust law is generally favorable towards dominant companies like qualcomm setting prices, which could be seen positively by investors as it implies regulatory support for qualcomm's pricing strategies.",149,73,2.0,2019-01-24,77178.0,-1.8543539568781848,0.9643728844821452,-2.53887208547926,-0.5117145186536387,-4.641739651560783,-6.332549374115071,-5.477451201475992
decrease,0.8,0.9,7240,ACTIVISION BLIZZARD INC,"'..they brace for today's layoffs, Blizzard employees are crying and hugging in the parking lot, according to a person there. Still no official word from the company, but people in publishing and esports are expecting big cuts.' -Jason Schreier Tweets 1/2",6,"layoffs typically signal internal issues and can negatively impact employee morale and productivity, leading to decreased investor confidence.",176,57,0.0,2019-02-12,79678.0,3.889298439025879,6.959447264671326,2.6637887086623513,0.2879837705741739,-7.601933181285858,-8.757958356762675,-6.720928640424628
decrease,0.6,0.8,24155,RED ROBIN GOURMET BURGERS INC,'.@redrobinburgers has installed a poison pill and hired a top #activist defense adviser who has had some success in the past defending companies against Vintage Capital's Brian Kahn. Sources tell @rorol Vintage is likely pushing for some M&A...',6,"the installation of a poison pill and hiring a top activist defense adviser suggests that red robin gourmet burgers inc. is anticipating a hostile takeover attempt, which can create uncertainty and concern among investors about the company's stability and future direction.",184,81,0.0,2019-06-12,89453.0,-3.924531862139702,31.500396132469177,22.113124063684552,19.5601012326704,0.7987792603671551,1.2223058646341878,1.4936781455711312
uncertain,0.2,0.7,16152,ISHARES INC,'10:00AM THE PRESIDENT delivers remarks on the national security and humanitarian crisis on our southern border' -Bloomberg's Jennifer Epstein,6,"the news is about a presidential address on national security and a humanitarian crisis, which does not directly relate to ishares inc or its business operations, making its impact on investor sentiment uncertain.",146,74,1.0,2019-02-15,83223.0,0.9916980750858784,0.3882122924551368,2.2379527981350344,-1.667046124987959,1.7124079167842865,-1.4097293460760607,-1.2975181415276205
