headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,sum_exret_1,sum_exret_5,sum_exret_10
uncertain,0.2,0.4,19364,LIBERTY ALL STAR EQUITY FD,"'#BREAKING: US Navy warship has seized a ""significant cache"" of suspected Iranian guided missile parts headed to rebels in Yemen' -Kann's Amichai Stein",5,,184,182,1.0,2019-12-04,70797.0,0.3053432097658515,0.3053431902011017,1.832059211119508,-0.6116202101111412,-1.2158043416240605,-1.365707912487768,0.7692,0.2403,0.8689,0.6,0.13,0.24,0.007,0.4257,-0.2872999999999999,-0.2811
decrease,0.6,0.75,44854,ISHARES INC,"'#China is not the only victim of the #US' repeated trade bullying policies, China's Foreign Ministry spokesperson said, after the US announced plans to impose more tariffs on all goods coming from #Mexico.' -Tweet From China Global Times",5,,187,34,0.0,2019-05-31,83223.0,-0.5824790336191654,1.5144491295674856,3.308485647673809,1.4347553253173828,2.8637452198342572,1.689501529756865,-3.6372,-2.848,0.5971,-1.37,-0.22,-0.1,0.009,-3.2005999999999997,-3.8901,-2.409
uncertain,0.2,0.5,13962,ISHARES INC,"'#Turkey President @RTErdogan has spoken by phone with @POTUS and reconfirmed he'll visit the @WhiteHouse on Nov. 13, according to Turkish officials.' - Tweet From Steve Herman",5,,184,134,1.0,2019-11-06,92600.0,2.1301735192537308,3.274161354553917,6.232741134033426,-0.1591683598235249,0.8440554836932623,1.414714573511433,1.0363,1.0643,0.6752,-0.05,-0.72,0.23,0.006,2.9318999999999997,3.8364,6.3198
increase,0.6,0.75,23082,AETERNA ZENTARIS INC,'$AEZS Aeterna Zentaris receives European Commission Approval for Macimorelin for diagnosis of adult growth hormone deficiency.' -Tweet From TradeHawk,5,,179,33,2.0,2019-01-11,88240.0,5.691057816147804,-4.065043208107566,4.336038929518415,2.3598797619342804,3.5820933922793285,-0.5730655036903953,6.3401,6.34,0.9971,-0.01,0.12,0.22,0.01,12.6193,0.5547999999999984,10.1664
decrease,0.7,0.85,8506,ATHERSYS INC,"'$ATHX is using the story of a stroke survivor to promote the development of an experimental stem cell therapy. But by doing so, the company has obscured the treatment's clinical trial failure' -STAT's Adam Feuerstein",5,,186,34,0.0,2019-06-26,92456.0,-4.848480224609375,-0.6060597138278001,-3.0302998859147112,-1.1428560130298138,-1.7045437954698706,-3.888885305589085,-4.6243,-4.5521,1.3572,-0.06,-0.05,0.25,0.009,-10.2103,-8.8166,-11.424
uncertain,0.3,0.6,17484,DILLARDS INC,"'$BYND is def not ""worth"" $200+ but it got here due to low float and expensive borrow.  (Long $DDS)' -Tweet From Mox Reports",5,,177,34,1.0,2019-07-25,49429.0,-0.2963862614706158,-11.89432448415263,-12.860819436664404,3.0417779460549355,1.283202855884058,-0.5292983617336544,-1.685,-1.2365,0.7315,-0.63,-0.66,-0.12,0.009,-2.1417,-12.2806,-12.781000000000002
decrease,0.6,0.75,14606,ENPHASE ENERGY INC,'$ENPH $SEDG duopoly has come to an abrupt end...' -Tweet From Citron,5,,163,34,0.0,2019-09-12,13323.0,-0.5405443254858255,22.162162237978663,4.436931382369735,6.185561046004295,3.865546851931611,-2.677166284132249,-10.1942,-10.4851,1.274,0.22,-0.3,-0.13,0.009,-11.0219,10.408900000000004,-3.126799999999996
decrease,0.6,0.75,32674,GILEAD SCIENCES INC,'$GILD's comment on M&A: late stage opportunities are few and far between.' -Tweet From Notable Biotech Investor Brad Loncar,5,,174,34,0.0,2019-02-04,77274.0,-3.3833015710115433,-3.4689511711345045,-4.696646487068435,0.0571359996683895,0.3150525756100863,0.6610241923603821,0.0,-0.6901,0.9432,0.72,0.49,-0.47,0.01,-4.489,-3.7225,-7.437700000000001
decrease,0.6,0.75,15910,INTERCEPT PHARMACEUTICALS INC,'$ICPT — Anyone else disappointed w/ this morning's NASH study update? Not much new to chew over. The per protocol efficacy results seem like marketing material. Safety data essentially same as previously disclosed. Am I missing something?' -STAT's Adam F,5,,203,34,0.0,2019-04-11,13643.0,-9.107399731874466,-16.582341820626567,-14.377086267897942,1.9342858344316485,0.4160426639326253,3.1188598588786753,-13.2002,-13.2102,1.9969,0.0,-0.31,0.41,0.01,-23.6256,-31.8024,-31.5924
decrease,0.7,0.85,28626,LIGAND PHARMACEUTICALS INC,'$LGND tgt $35.  Our most comprehensive piece of pharma research since Valeant.  Citron exposes the deception behind $LGND and details the truth of their pipeline with pictures and filings.' -Tweet From Citron Research,5,,200,34,0.0,2019-01-16,78081.0,0.6088125053793192,2.7260335161495286,7.314852500021596,2.648601122200489,-2.1679398390028415,-3.088914404587862,-16.4833,-16.857,1.2815,0.28,0.04,0.92,0.01,-17.2193,-15.0277,-13.721100000000002
decrease,0.7,0.85,32038,GRAND CANYON EDUCATION INC,'$LOPE.  DEAD or fraud' -Tweet From Citron,5,,161,34,0.0,2019-09-09,92852.0,-4.2369164526462555,-4.577616564809661,-1.6860314861865566,-4.022098705172539,-4.712939223040246,-9.51257406120918,2.9407,2.8921,0.5658,0.07,0.75,3.06,0.009,-1.4500000000000002,-2.3213,0.8960000000000001
decrease,0.2,0.75,23858,NETFLIX INC,'$NFLX investors at this level as blind as Bird Box.  Market cap up $45 bill in 12 days or 12 $DWA / 12 $LGF / 10 $ROKU / 5 Hulu.  $NFLX to trade back to $300' -Tweet From Citron Research,5,,205,34,0.0,2019-01-11,89393.0,-1.3774086721241474,0.4472907900574974,-0.5716973851510598,1.4689374715089798,1.3707230786224267,2.9555424199924074,3.9826,3.9912,1.8557,-0.01,0.12,0.22,0.01,3.7172,-0.5137,0.5271999999999997
increase,0.7,0.85,22594,R H,'$RH by far the most compelling story in retail.  Citron explains why we believe $RH days as a standalone public company is limited as suitors will line up to buy this rare trophy asset with 0 competition...' -Tweet From Citron,5,,187,33,2.0,2019-01-24,13687.0,4.160581156611443,4.4912684605104225,3.4453553375916046,0.3534046001732349,-3.4732572896156833,0.7637048491628606,-0.4517,-0.7,1.035,0.23,0.44,-0.01,0.01,2.5191,1.313,0.3239999999999994
uncertain,0.3,0.6,17566,VIA RENEWABLES INC,"'$VIAB's Bakish downplaying speculation Viacom-$CBS plans to immediate snap up @Lionsgate  @Discovery, which has depressed shares following CBS merge' -FBN's Charlie Gasparino",5,,189,129,1.0,2019-09-04,14830.0,0.1035220455378294,3.519670435856259,4.9689494606915074,1.3742083683609962,0.7352908439171024,0.956431422871451,0.7299,0.2134,0.4701,1.08,-0.22,0.43,0.009,-0.3597,2.8621999999999996,4.250499999999999
decrease,0.7,0.85,27066,VANDA PHARMACEUTICALS INC,"'$VNDA amended Qui Tam complaint now unsealed.  Three new whistleblowers allege illegal activity at the company including a former sales manager, sales rep, and unidentified current employee.  Documents now live:...' -Tweets Aurelius Value",5,,200,34,0.0,2019-06-10,91186.0,-1.9794754683971405,9.237530836165252,1.3196432498053134,1.5907466411590576,-5.003379500244609,-7.929227266744332,-2.9181,-3.7162,1.4811,0.53,-0.04,0.08,0.009,-5.5269,5.4392999999999985,-4.588000000000002
decrease,0.7,0.85,6562,X P O INC,"'$XPO - stock promo or a company dedicated to superior client service?  ""The Better Business Bureau has received hundreds of complaints of missing packages, missed deliveries and poor customer service""' -Spruce Point Capital Tweets",5,,184,34,0.0,2019-01-29,90175.0,2.2251563146710396,-0.4944770591292502,-3.3789339554255116,-0.9013380855321884,1.1333749180632235,0.7197753058646228,-1.4618,-1.2138,1.3622,-0.19,-0.01,0.17,0.01,-1.0556,-6.769499999999999,-10.3135
decrease,0.6,0.75,39442,WELLS FARGO & CO NEW,''Are all of your online systems down?' Wells Fargo customers fume over website problems' -The Charlotte Observer,5,,171,34,0.0,2019-02-01,38703.0,0.3066888777539134,-2.576156869064705,0.6338200538409389,-1.4573773369193077,-0.982946129663642,-0.923323674804688,0.0,-0.1286,0.8475,0.14,-0.14,0.43,0.01,-0.4421,-2.9012,-1.7639000000000005
uncertain,0.2,0.4,14338,ISHARES TRUST,"''Let's do this deal,' Trump tells May' -BBC",5,,153,34,1.0,2019-06-04,14907.0,-0.0933787494432181,2.6143795026084327,2.0235753279970625,0.2208888996392488,-0.532414885574628,-0.1885589626806183,1.165,-0.2861,0.6165,2.33,0.42,-0.03,0.009,-0.8200000000000001,0.5965999999999999,-0.7781000000000001
decrease,0.6,0.75,4475,TESLA INC,"''There's absolutely no reason to own' Tesla in the near term, says wealth manager' -CNBC",5,,160,34,0.0,2019-10-04,93436.0,2.71788816899061,7.112304790361999,11.027101009811592,-4.15415875613689,-4.76521467832281,-3.25486649112345,-0.6866,-2.483,1.2778,1.39,-0.47,-0.07,0.007,0.7517999999999998,3.5924,6.605099999999999
increase,0.6,0.75,14358,CHURCH & DWIGHT INC,'...$CHD thinks its stock is cheap in the $70s though early this yr paid $66.04 average. What's going on here?' -Spruce Point Capital,5,,183,33,2.0,2019-09-12,23393.0,-0.9222273714840412,0.1651687509676813,2.7391573518536383,0.4051423631608486,-2.4035804493587887,-5.309616114252624,1.0853,0.9931,0.3781,0.22,-0.3,-0.13,0.009,0.0656999999999999,1.1847,4.1632
uncertain,0.3,0.6,16074,ISHARES TRUST,"'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K. gets rid of the shackles. Already starting to talk!' -Trump Tweets",5,,184,34,1.0,2019-06-03,14907.0,1.1649900116026402,3.2745560366608917,1.9849643421609775,-0.7516434881836176,-0.4085454308132119,-1.2157146473774638,0.2209,0.4597,0.6189,-0.4,0.35,1.66,0.009,0.1735999999999999,0.4728999999999999,-0.8698000000000001
decrease,0.7,0.85,4623,SABRE CORP,"'...Airline and airport sources are telling ABC News that Sabre, a company that airlines use for reservations, printing bag tags, and in some cases check-in, is having computer issues affecting the check-in process at multiple airports...' -Jeffrey Cook",5,,192,34,0.0,2019-03-26,14608.0,-1.5529408119618893,1.8352912547706437,1.5058809374343118,-0.6181695964187384,-3.3749402888660796,-1.1820331814999196,1.6746,0.8984,1.0154,0.76,0.17,0.46,0.009,-0.1559,0.9769,0.1943999999999998
uncertain,0.3,0.6,9826,ACTIVISION BLIZZARD INC,'...Earnings is at 5pm ET - news should be around then.' -Jason Schreier Tweets 2/2,5,,171,144,1.0,2019-02-12,79678.0,6.959447264671326,2.6637887086623513,0.2879837705741739,-7.601933181285858,-8.757958356762675,-6.720928640424628,3.8893,2.1557,1.2767,1.36,0.02,-0.16,0.01,8.7477,3.0626999999999995,0.2517999999999994
uncertain,0.3,0.6,23538,ISHARES INC,'...It is Billions of Dollars a year better than the very bad NAFTA deal which it replaces. The difference pays for Wall many times over! (2/2' -Tweet From Pres Trump,5,,182,34,1.0,2019-01-11,83223.0,0.4744756035506725,1.8300980612636184,0.7907869911226051,0.2254843013361096,1.3451895359029242,3.0127442406443494,-0.4275,-0.4308,0.6629,-0.01,0.12,0.22,0.01,0.4313999999999999,-0.4925,-0.8634
uncertain,0.3,0.6,4971,ISHARES INC,"'...There is good will on both [Turkey, Kurds] & a really good chance for success. The U.S. has secured the Oil, & the ISIS Fighters are double secured by Kurds & Turkey...' -Trump Tweet",5,,188,34,1.0,2019-10-18,92600.0,-1.80328097194433,2.78688647768625,1.96721114240918,3.59930582344532,2.26883023081239,4.0958543407414,2.1348,2.4813,0.7175,-0.49,-0.36,0.86,0.007,0.1615999999999999,4.3205,2.4972
decrease,0.5,0.75,9316,ALPHABET INC,"'...Thiel believes Google should be investigated for treason. He accuses Google of working with the Chinese Government."" @foxandfriends  A great and brilliant guy who knows this subject better than anyone! The Trump Administration will take a look!'",5,,191,34,0.0,2019-07-16,14542.0,-0.6267428863793612,-0.638880228687988,6.203302587089565,0.4751455504447222,0.5357412737883482,0.8645470077487616,0.2817,0.6763,1.2602,-0.32,0.35,0.1,0.009,0.8471,-0.0563000000000001,6.6439
decrease,0.6,0.75,36674,IROBOT CORP,"'...Wouldn't a d/g to ""Sell"" make sense given the current price premium?' -Spruce Point Capital Tweets (2/2)",5,,172,34,0.0,2019-02-07,90971.0,6.252547353506088,17.584657410169946,22.909016280827732,0.359146692790091,-1.3677535607067637,0.4606180943111715,9.6399,11.5166,1.9769,-0.93,-0.14,0.4,0.01,17.581200000000003,25.327900000000003,26.788200000000003
decrease,0.6,0.75,28594,LIGAND PHARMACEUTICALS INC,'...on @CitronResearch $LGND report. What I found most disappointing (and fundamentally dishonest) about Andrew's work is the accusation that $LGND is lying to investors about its royalty-based business model (1/4)' -Tweet From STAT's Adam Feuerstein,5,,209,34,0.0,2019-01-16,78081.0,0.6088125053793192,2.7260335161495286,7.314852500021596,2.648601122200489,-2.1679398390028415,-3.088914404587862,-16.4833,-16.857,1.2815,0.28,0.04,0.92,0.01,-17.2193,-15.0277,-13.721100000000002
increase,0.6,0.75,22514,QUALCOMM INC,'...that antitrust law is generally sympathetic to dominant companies setting prices for the products they create' -CNBC's Josh Lipton Tweets (2/2),5,,171,33,2.0,2019-01-24,77178.0,0.9643728844821452,-2.53887208547926,-0.5117145186536387,-4.641739651560783,-6.332549374115071,-5.477451201475992,-1.8544,-2.109,1.0625,0.23,0.44,-0.01,0.01,-2.1109,-7.1523,-5.277900000000001
uncertain,0.2,0.4,30242,ISHARES INC,'10:00AM THE PRESIDENT delivers remarks on the national security and humanitarian crisis on our southern border' -Bloomberg's Jennifer Epstein,5,,168,34,1.0,2019-02-15,83223.0,0.3882122924551368,2.2379527981350344,-1.667046124987959,1.7124079167842865,-1.4097293460760607,-1.2975181415276205,0.9917,0.3096,0.5926,1.13,0.25,0.47,0.01,0.5751999999999999,2.0055,-1.8152999999999997
uncertain,0.2,0.5,8922,TESLA INC,'2020 Tesla Model S And Model X Standard Range Show Up On EPA Site' -InsideEVs,5,,160,34,1.0,2019-11-20,93436.0,0.7410099729895592,-5.942306690638832,-6.2035108944663016,2.7229346334934235,2.0870531575541085,2.9111156329376886,-2.0305,-1.6006,1.3408,-0.33,0.0,-0.45,0.006,-0.6779000000000001,-9.7328,-8.398599999999998
decrease,0.6,0.75,24526,SOUTHWEST AIRLINES CO,'737 Max grounding tests Southwest's relationship with Boeing' -Article From The Air Current ~1 Hour Ago,5,,164,34,0.0,2019-04-23,58683.0,0.2652005758136511,2.7277865735522377,-1.0986965115135416,-0.9007305838167668,-1.99014270840131,-2.027282574399669,2.0886,1.3357,0.7733,0.97,0.72,-0.48,0.01,1.7688,3.7714000000000008,1.453700000000001
uncertain,0.3,0.6,7330,VIA RENEWABLES INC,"'@CBS board members scheduled to meet Friday to discuss M&A matters including possible @Viacom merger--sources. Meeting will not be with full board, just members who deal w M&A more now' -FBN's Charlie Gasparino Tweets",5,,197,34,1.0,2019-06-12,14830.0,0.9990885853767396,1.4532229229643925,-2.4523202722605775,-2.535206638276577,0.2898526269042634,2.2660149834014875,6.0694,6.1364,0.3746,-0.2,0.41,-0.99,0.009,6.9317,6.9114,3.3166000000000007
uncertain,0.2,0.4,17918,CATERPILLAR INC,"'@CaterpillarInc and continue our Administration's fight for a free and fair trade deal. While the Democrats are focused on Presidential harassment, we will continue to fight for what matters most to the American people.' -VP Pence",5,,191,34,1.0,2019-09-30,18542.0,-3.119305521249771,-4.797717998002716,1.6388308278076469,0.1582379569299519,-0.0157999082856963,0.4762270878793551,-0.2212,-0.9195,1.378,0.5,-0.17,-0.48,0.009,-2.2407,-4.0569,1.3239000000000003
uncertain,0.3,0.6,17228,T MOBILE U S INC,'@TMobile - @sprint discuss last-minute settlement negotiations w NY Ags...' -Tweet From FOX Business' Charlie Gasparino,5,,171,34,1.0,2019-12-06,91937.0,-2.4054478853940964,-2.919985450378737,-0.4373505077060913,-1.7870742827653885,-1.3716186442502054,-0.9015932585307418,1.0398,0.3665,0.7346,0.91,0.24,0.37,0.007,-1.8035,-3.1312,-1.8761
uncertain,0.3,0.6,19548,T MOBILE U S INC,'@TMobile @sprint deal participants say formal @JusticeATR announcement now likely Friday' -FBN's Charlie Gasparino Tweets,5,,171,34,1.0,2019-07-25,91937.0,5.431105196475983,-0.7508521142477687,-2.515332088637634,3.1609944999217987,3.798605060530979,4.106935521558297,-0.8684,-0.391,0.773,-0.63,-0.66,-0.12,0.009,4.3972999999999995,0.4691999999999995,-0.7283000000000006
uncertain,0.3,0.6,9406,T MOBILE U S INC,'@TMobile @sprint discussed possible repricing of merger amid divestitures; cos now leaning against repricing but no final decision made-sources' -Tweet From Charlie Gasparino,5,,182,34,1.0,2019-08-01,91937.0,-1.992175355553627,-1.7778288398213935,-2.572186278693689,-1.9311187788844109,-3.2167928324298822,-5.364981043487715,-0.5268,0.3035,0.8047,-1.04,-0.42,-1.9,0.007,-0.9956,-0.8940000000000001,0.9633999999999998
increase,0.6,0.75,29022,T MOBILE U S INC,'@TMobile @sprint execs tell regulators merger would reduce wireless costs for consumers by increasing capacity; banking on antitrust chief Delharim @FCC chief Pai to approve deal. ' -Charlie Gasparino Tweets (1/2),5,,192,33,2.0,2019-04-08,91937.0,0.2667342545464635,3.593987713093494,3.537830368114925,0.428258953616023,1.9565195112617009,0.8891368182139425,1.2509,1.1759,0.8257,0.08,-0.29,0.1,0.01,1.9694,4.3706000000000005,3.5057
decrease,0.6,0.75,11734,MORGAN STANLEY DEAN WITTER & CO,"'@Uber IPO debacle sparks criticism of co officials underwriters and @NYSE as small investors experienced huge losses while professional traders ""flipped"" shares. @MorganStanley @NYSE @Uber officials all under fire for mispricing IPO...' -Tweet Gasparino",5,,208,34,0.0,2019-05-13,69032.0,-0.3847939893603325,-0.7016780972504577,-4.549574868275585,-0.2368150977417826,-0.4083357750287675,-0.7921193376275726,-4.6612,-1.5051,1.1986,-2.67,-0.73,0.28,0.009,-3.0136000000000003,-3.4923000000000006,-5.732
uncertain,0.2,0.4,37950,GEVO INC,"'@realDonaldTrump is on the phone w @SecretarySonny who is w/ farmers & ranchers in  attendance at the Farm Progress Show in Decatur, Illinois. Our @POTUS is working hard for our farmers & supports them in all that they do!' -WH Press Sec Grisham",5,,202,34,1.0,2019-08-28,12579.0,-2.247197739779949,11.98501625523123,22.09737457469143,-4.3636322021484375,-4.014594700239371,-5.7347615539223735,1.5209,0.7476,1.1296,0.68,0.47,0.62,0.007,-3.0315000000000003,9.6286,17.331699999999998
decrease,0.6,0.75,35094,QUALCOMM INC,'A Headline Negative': Intel Analysts React To Chipmaker's Exit From 5G Modems,5,,158,34,0.0,2019-04-17,77178.0,1.0242761112749577,7.574605286275271,10.192207284871335,23.20740967988968,23.704997852084908,26.028614187234233,12.2498,12.5499,0.9512,-0.32,-0.7,0.83,0.01,13.459499999999998,19.2522,21.947399999999995
decrease,0.6,0.75,27326,ALTRIA GROUP INC,"'A House panel is threatening to subpoena Juul, saying the e-cigarette maker is not cooperating with a congressional probe' -CNBC",5,,170,34,0.0,2019-09-18,13901.0,-1.7629804089665413,-0.685599334273379,-1.5426077612095468,-0.2414838876575231,-1.6662627262174934,-5.2271578199017625,-1.1377,-1.1243,0.4525,-0.05,-0.76,0.06,0.009,-2.8737000000000004,-1.4316000000000004,-0.6903000000000004
uncertain,0.3,0.6,26634,ISHARES TRUST,'A Look Inside Can Prove Meaningful': Queries Warranted With China ETFs,5,,157,34,1.0,2019-02-06,12628.0,-1.460226159542799,-0.1342763279955972,0.3356779628145734,1.8267961218953133,2.120441043309995,1.5005890704944402,-1.0299,-0.8008,1.1072,-0.22,-0.02,0.07,0.01,-1.2412999999999998,-2.0006999999999997,-2.5887
increase,0.6,0.75,30798,WINNEBAGO INDUSTRIES INC,'A Natural Fit With Our Portfolio': Winnebago To Buy Newmar For $344M,5,,165,29,2.0,2019-09-16,51086.0,3.212955594062805,6.479019223112603,1.8321791876990456,4.252906143665314,4.907278971163298,7.798299189223212,2.4204,2.661,1.0845,-0.23,0.9,0.53,0.009,5.6806,9.4434,6.3123000000000005
decrease,0.7,0.85,28778,NETAPP INC,"'A Negative Inflection': Wells Fargo, Morgan Stanley React To NetApp's Q3 Sales Miss, Weak Guidance",5,,161,34,0.0,2019-02-14,82598.0,0.5812110379338264,3.707189506280773,4.021365676866306,0.3127779113128781,2.153796678467268,2.045452214582233,-5.4788,-5.2133,1.3151,-0.21,0.52,-0.58,0.01,-6.1281,-3.9694,-4.347899999999999
increase,0.6,0.75,7634,ELECTRONIC ARTS INC,'A Network Effect': New Model For Video Games Relies On In-Game Cash,5,,161,33,2.0,2019-02-20,75828.0,-1.7945824190974236,-0.8009741842997742,-3.913617277434645,-3.631596267223358,-2.175772859024583,0.6943756510807253,-4.2055,-4.4382,1.1692,0.19,0.21,0.55,0.01,-5.8102,-5.6552,-7.5306
decrease,0.7,0.85,37846,NORWEGIAN CRUISE LINE HLDGS LTD,"'A Norwegian Cruise Line employee sexually assaulted an 11-year-old passenger after using a master key to enter her cabin, a lawsuit alleges' -Business Insider",5,,187,34,0.0,2019-05-01,13760.0,-1.896549016237259,-1.1379307526141358,-2.1896559806247384,-1.2088339775800705,-1.5365829864087632,-0.7218307272810032,2.8551,3.8846,1.232,-0.83,-0.1,-0.02,0.009,2.1761999999999997,4.3879,4.72
decrease,0.3,0.7,35758,TESLA INC,'A Tesla car went on fire in a repair shop in Hangzhou' -YouTube,5,,156,34,0.0,2019-08-19,93436.0,-0.4276335705071687,-5.215360220474219,-0.8023660649736697,1.9940655678510664,0.1457094806063041,-6.408509871783052,3.1327,1.6762,1.2845,1.14,0.01,0.22,0.007,2.2049,-1.5541,2.0835
decrease,0.7,0.85,17750,ACADIA PHARMACEUTICALS,'A safety watchdog argues the FDA should reconsider approval of a Parkinson's psychosis drug' -STAT News,5,,171,34,0.0,2019-04-02,90177.0,0.1098121749237179,-2.37920821277966,-6.625181381183309,0.4841682035475969,1.276276872191584,2.8201210838929125,1.2602,1.3499,1.9694,-0.05,-0.13,-0.44,0.01,0.918,-1.6948,-8.487
increase,0.6,0.7,30831,ISHARES TRUST,'A selection who will please biopharma and investors.' -Tweet From STAT News' Adam Feuerstein Responding To Report Trump Could Name Ned Sharpless Acting FDA Commissioner,5,,174,33,2.0,2019-03-12,88893.0,1.3054423965513706,1.7972123386068797,-1.3501381360135345,2.136082947254181,1.6400961263043137,0.964774307057792,0.8203,0.5139,1.1931,0.25,-0.28,-0.09,0.009,0.999,0.5567000000000001,-1.6854
increase,0.6,0.75,12626,DISH NETWORK CORP,"'AT&T May Spinoff DirecTV, UBS Says, Clearing Way for Dish to Buy' -Bloomberg",5,,167,33,2.0,2019-06-06,81696.0,2.542836219072342,4.726365603046134,8.04311724932283,-0.9103498421609402,1.0976622301364536,-0.5261767836839848,0.7238,-0.0112,1.3192,0.55,-1.04,0.01,0.009,1.1506999999999998,2.2771,2.642199999999999
increase,0.6,0.75,18823,ASTRAZENECA PLC,"'According to representatives from several large investment banks, it is their firm belief that Astrazeneca will acquire Aveo Oncology...' -Seeking Alpha Blog Post From TheBlueLion",5,,179,33,2.0,2019-03-27,79363.0,0.7737350650131702,-3.6576818778569775,-4.947246244530912,0.9165673516690732,0.821785596058433,-0.0232878718163687,-0.6754,-0.4687,0.4275,-0.5,0.1,0.5,0.009,0.125,-5.0739,-6.7217
