headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
negative,0.35,0.65,13101,P G & E CORP,$0 Or $40? PG&E Price Targets Reflect Uncertain Outlook On Wall Street,0,,117,609,0.0,2019-10-10,13688.0,-29.052820801734917,2.95250955969095,0.5134784597915001,-7.573814472553781,0.73394426144659,-4.52174311213484,1.01195647796594
negative,0.75,0.72,22054,P G & E CORP,' Does nothing about existing liabilities.' -Jim Chanos (2/2),0,,115,289,0.0,2019-06-20,13688.0,14.807593822479252,-2.58803833276033,1.61222315262969,-7.55196776872977,7.262285053730009,8.73941539303744,11.0930802639938
negative,0.7,0.75,38729,WYNN RESORTS LTD,"' Wynn Resorts terminates ""all discussions with Crown Resorts concerning any transaction""' -CNBC",0,,118,545,0.0,2019-04-09,89533.0,-3.85917238891124,1.24946543946862,3.9207287432608497,3.6909375076832096,2.7742328122258098,3.70874786502617,5.24595009279951
neutral,0.0,0.8,12609,SPDR DOW JONES IND AVG ETF TRUST,' believe the biggest banks are still too big to fail. See @MinneapolisFed plan to End TBTF. Fed liquidity rules forcing banks to have ample short-term liquidity makes banks safer- but not safe enough. They need a lot more capital. ' -Fed's Kashkari Tweet,0,,165,609,1.0,2019-04-11,85765.0,-0.07645726436749,1.02142831310629,1.65171149498801,1.5674988850006,0.0344141095411,-0.61545291603302,-0.96910870511066
positive,0.8,0.78,30473,QUALCOMM INC,"'""We expect Apple will likely adopt 5G baseband chips made by Qualcomm (focus on mmWave markets) and Samsung (focus on Sub-6GHz markets) for lowering supply risk, reducing costs and having better bargaining power.""' -Tweet From CNBC Technology Reporter",0,,147,545,2.0,2019-04-22,77178.0,2.60358229279518,5.79480305314064,6.441379480808671,7.66133798887791,1.02427611127495,13.39957856255818,39.716683334839395
positive,0.65,0.78,7821,ALIBABA GROUP HOLDING LTD,'#Alibaba on Wednesday launched online market place #Taobao Taiwan by licensing the Taobao brand to a UK company's #Taiwan subsidiary' -Tweet From National Business Daily,0,,135,417,2.0,2019-10-24,14888.0,1.54779003933072,1.01999100297689,2.38771089499891,8.17734027266339,0.01765776687534,-2.07469235573105,0.46709224362535
neutral,0.0,0.65,19517,ISHARES TRUST,"'#BREAKING UK PM to suspend parliament from Oct 8-14, according to Downing St' -AFP news agency Tweets",0,,122,481,1.0,2019-10-02,14907.0,-2.86357589066028,0.56310058571398,0.33123672876986,5.29976924000969,-1.11358696594834,-0.98757399121525,-1.01910733184336
negative,0.92,0.84,33644,P G & E CORP,'#BREAKING: CAL FIRE formally blames PG&E equipment for cause of deadly #CampFire in Paradise last year.' -Tweet From Editor For Comstock Mag,0,,132,545,0.0,2019-05-15,13688.0,-1.63399316370487,0.6090842187404599,5.20487567184684,-1.55038101815943,0.71311611682176,-1.29032130572283,-5.1162778300079
neutral,0.0,0.6,32266,LIBERTY ALL STAR EQUITY FD,"'#BREAKING: US Navy warship has seized a ""significant cache"" of suspected Iranian guided missile parts headed to rebels in Yemen' -Kann's Amichai Stein",0,,139,801,1.0,2019-12-04,70797.0,0.76923370361328,0.30534320976585,0.3053431902011,1.8320592111195,-0.61162021011114,-1.21580434162406,-1.36570791248776
neutral,0.0,0.75,17972,ISHARES INC,"'#China is not the only victim of the #US' repeated trade bullying policies, China's Foreign Ministry spokesperson said, after the US announced plans to impose more tariffs on all goods coming from #Mexico.' -Tweet From China Global Times",0,,142,607,1.0,2019-05-31,83223.0,-3.6371860653162,-0.5824790336191601,1.51444912956748,3.3084856476738,1.43475532531738,2.86374521983425,1.68950152975686
positive,0.4,0.65,30960,N I O INC,"'#NIO indeed faced pressure in Jul. and Aug. as the government cut subsidies for #NEV, but sales figures in the last two months (2019 and 2526, respectively) give him confidence, said Li Bin, Chairman and founder of #ElectricVehicle maker $NIO.' -NBD",0,,159,481,2.0,2019-11-20,18087.0,0.5464475601911499,7.608694583177559,33.69565104839225,23.3695616979928,1.66667178273201,1.66667178273201,4.57143100936483
neutral,0.0,0.78,43272,ISHARES INC,"'#Turkey President @RTErdogan has spoken by phone with @POTUS and reconfirmed he'll visit the @WhiteHouse on Nov. 13, according to Turkish officials.' - Tweet From Steve Herman",0,,139,481,1.0,2019-11-06,92600.0,1.03627033531665,2.13017351925373,3.27416135455391,6.23274113403342,-0.15916835982352,0.8440554836932601,1.41471457351143
neutral,0.0,0.75,43264,ISHARES INC,"'#Turkish Defence Minister Hulusi Akar: ""Despite the agreements with the #US and #Russia, the PKK/YPG has not withdrawn from the area and violated the agreements.""' -Tweet",0,,136,545,1.0,2019-11-07,92600.0,2.13017351925373,-0.42486945167183,0.1545033702379,4.36462373035031,1.03627033531665,0.87545256099708,1.88907251560106
positive,0.9,0.8,4852,AETERNA ZENTARIS INC,'$AEZS Aeterna Zentaris receives European Commission Approval for Macimorelin for diagnosis of adult growth hormone deficiency.' -Tweet From TradeHawk,0,,134,422,2.0,2019-01-11,88240.0,6.34005814790725,5.6910578161478,-4.06504320810756,4.33603892951841,2.35987976193428,3.58209339227932,-0.57306550369039
negative,0.8,0.78,5046,ATHERSYS INC,"'$ATHX is using the story of a stroke survivor to promote the development of an experimental stem cell therapy. But by doing so, the company has obscured the treatment's clinical trial failure' -STAT's Adam Feuerstein",0,,141,481,0.0,2019-06-26,92456.0,-4.62427996098995,-4.848480224609371,-0.6060597138278,-3.03029988591471,-1.14285601302981,-1.70454379546987,-3.88888530558908
positive,0.8,0.75,7737,BIOGEN INC,"'$BIIB *ALEX DENNER TALKS BIOGEN AT 13D CONFERENCE *DENNER: BIOGEN CASH FLOWS ARE THERE, 'LOTS AND LOTS OF CASH''-Tweets Christian Fromhertz",0,,138,481,2.0,2019-04-16,76841.0,-1.57076809555292,-0.6733160931616999,-1.88877544833562,0.3410279180796099,-0.90831760317087,-0.62438805517174,-3.2919940782559403
negative,0.9,0.82,6559,BIOGEN INC,"'$BIIB Scorecard for its ""high RISK high reward"" R&D strategy. Pretty much everything except Spinraza on this pipeline chart from 2015 failed' -Tweet From Notable Biotech Source",0,,137,481,0.0,2019-03-21,76841.0,-29.230478405952447,-4.482544958591459,2.6181250601672703,3.5966096139046,-0.9791244752705,-1.55230173667745,-2.81322918222706
positive,0.5,0.7,14816,DILLARDS INC,"'$BYND is def not ""worth"" $200+ but it got here due to low float and expensive borrow.  (Long $DDS)' -Tweet From Mox Reports",0,,132,673,2.0,2019-07-25,49429.0,-1.6850396990776,-0.29638626147061,-11.89432448415263,-12.8608194366644,3.04177794605493,1.28320285588405,-0.52929836173365
neutral,0.0,0.62,27588,MCDONALDS CORP,'$BYND quick roll as $MCD #McDonalds says they are not planning to add #plantbased burger to menu' -HammerstoneMarkets Tweets,0,,133,863,1.0,2019-05-23,43449.0,-0.49510174430906,-0.60310447588562,0.23119208735953,3.87605023677128,0.06005323375575,0.4874622950679,0.37145142066044
negative,0.85,0.78,8215,CHEGG INC,"'$CHGG is the poster child for institutionalized academic cheating. tgt- $25 Cannot be disputed, cheating now matters   $CHGG activities illegal in 17 states...' -Tweet From Citron Research",0,,135,481,0.0,2019-03-22,14273.0,-7.31215700507164,1.44179165363311,3.699675289978361,0.70729639663775,-3.10285966843366,-4.43373530745954,-3.7845738048146305
positive,0.85,0.82,12652,CORCEPT THERAPEUTICS INC,'$CORT Corcept Therapeutics gets European Commission approval of Relacorilant for the treatment of Cushing's Syndrome.' -Tweets TradeHawk,0,,134,289,2.0,2019-05-29,90125.0,0.39880322292447,-0.69513106718659,1.19165735127013,3.3763672681662102,-2.7158165350556303,-4.29389153164684,-1.66666749873208
positive,0.55,0.65,14808,DILLARDS INC,"'$DDS earnings are in abt 10 trading days.  i expect very ""meh"" earnings.   but the disclosure of new tighter float bc of buyback will send stock much higher.' -Tweet From Mox Reports",0,,141,737,2.0,2019-07-25,49429.0,-1.6850396990776,-0.29638626147061,-11.89432448415263,-12.8608194366644,3.04177794605493,1.28320285588405,-0.52929836173365
neutral,0.0,0.6,14221,ENPHASE ENERGY INC,'$ENPH $SEDG duopoly has come to an abrupt end...' -Tweet From Citron,0,,118,1441,1.0,2019-09-12,13323.0,-10.19416898488998,-0.54054432548582,22.16216223797866,4.43693138236973,6.18556104600429,3.8655468519316103,-2.6771662841322397
negative,0.8,0.72,12011,CISCO SYSTEMS INC,"'$FNJN $CSCO Markman opinion issued in the Finjan vs Cisco Systems patent infringement lawsuit.  The court adopted all of Finjans proposed claim constructions, nice win for $FNJN.' -TradeHawk Tweets",0,,143,550,0.0,2019-02-06,76076.0,0.4655125550925699,-1.6427943482994998,0.04212407199271,4.06487026416482,-0.19007424125447,-0.16899414599081,-0.06344384441334
negative,0.6,0.58,18379,GILEAD SCIENCES INC,'$GILD's comment on M&A: late stage opportunities are few and far between.' -Tweet From Notable Biotech Investor Brad Loncar,0,,129,737,0.0,2019-02-04,77274.0,0.0,-3.3833015710115397,-3.4689511711345005,-4.69664648706843,0.05713599966838,0.31505257561008,0.66102419236038
negative,0.7,0.68,18611,GENWORTH FINANCIAL INC,'$GNW down hard. Not much news we see other than Oceanwide's $1b LA development owing contractors $50m and still stalled due to financial troubles. Oceanwide also attempting to sell off their NYC development.' -Hindenberg Research Tweets,0,,153,417,0.0,2019-02-25,90162.0,-6.51163235306739,-4.22885753214359,-3.2338276383945903,-10.44776298389225,-5.2863385528326,-4.2316166530884605,-5.28633859093582
neutral,0.0,0.68,20939,INTERCEPT PHARMACEUTICALS INC,"'$ICPT says eDISH plot for REGENERATE looks v similar to FLINT. 3 on pbo entered Hy's law quadrant, vs total of 3 btwn low/high dose OCA' -Tweet From Notable FDA Source",0,,156,1441,1.0,2019-02-28,13643.0,7.52479061484336,6.96812197566032,2.65690977180963,11.23922171722462,0.0,-1.57045386731624,-0.63202607488906
negative,0.7,0.78,19569,INTERCEPT PHARMACEUTICALS INC,'$ICPT — Anyone else disappointed w/ this morning's NASH study update? Not much new to chew over. The per protocol efficacy results seem like marketing material. Safety data essentially same as previously disclosed. Am I missing something?' -STAT's Adam F,0,,158,417,0.0,2019-04-11,13643.0,-13.20019960403442,-9.10739973187446,-16.58234182062656,-14.37708626789794,1.93428583443164,0.4160426639326199,3.11885985887867
negative,0.65,0.68,22123,JACK IN THE BOX INC,'$JACK Trades Lower on Cautious Chatter: SI The fall appears tied to a rumor the company's auction is struggling' -Walter Bloomberg Tweets,0,,128,545,0.0,2019-02-14,77453.0,-5.28257265686988,0.8290366269648001,2.03492368813185,-0.03768417983569,0.98522128537297,-0.93115658122582,1.338317677947
negative,0.8,0.72,21660,LIGAND PHARMACEUTICALS INC,'$LGND tgt $35.  Our most comprehensive piece of pharma research since Valeant.  Citron exposes the deception behind $LGND and details the truth of their pipeline with pictures and filings.' -Tweet From Citron Research,0,,155,609,0.0,2019-01-16,78081.0,-16.483266651630398,0.60881250537931,2.7260335161495197,7.3148525000215905,2.64860112220048,-2.16793983900284,-3.08891440458786
negative,0.85,0.75,22189,GRAND CANYON EDUCATION INC,'$LOPE.  DEAD or fraud' -Tweet From Citron,0,,116,737,0.0,2019-09-09,92852.0,2.9406514018774,-4.23691645264625,-4.577616564809659,-1.68603148618655,-4.02209870517253,-4.71293922304024,-9.51257406120917
negative,0.82,0.72,23045,MCKESSON H B O C INC,'$MCK as a public nuisance.  The whole story has changed.  Citron is proud to present to changing status of the opioid lawsuit and why $MCK will trade down to $80...' -Tweet From Citron,0,,152,545,0.0,2019-09-27,81061.0,-2.61550582945346,0.83376737311482,-3.5785479894893397,-0.58289176262329,-2.19958182424306,-0.8124862617693099,-2.63065475978685
negative,0.75,0.65,25300,NETFLIX INC,'$NFLX investors at this level as blind as Bird Box.  Market cap up $45 bill in 12 days or 12 $DWA / 12 $LGF / 10 $ROKU / 5 Hulu.  $NFLX to trade back to $300' -Tweet From Citron Research,0,,160,609,0.0,2019-01-11,89393.0,3.98262552917003,-1.37740867212414,0.44729079005749,-0.5716973851510501,1.46893747150897,1.37072307862242,2.9555424199924003
negative,0.7,0.7,30572,QUALCOMM INC,"'$QCOM down again; yesterday, hedge fund says it will lose FTC case; counter point: I spoke to a former FTC chair who said the agency had set an ambitious goal here...' -CNBC's Josh Lipton Tweets (1/2)",0,,144,545,0.0,2019-01-24,77178.0,-1.85435395687818,0.96437288448214,-2.53887208547926,-0.51171451865363,-4.64173965156078,-6.332549374115071,-5.47745120147599
positive,0.8,0.72,31292,R H,'$RH by far the most compelling story in retail.  Citron explains why we believe $RH days as a standalone public company is limited as suitors will line up to buy this rare trophy asset with 0 competition...' -Tweet From Citron,0,,142,422,2.0,2019-01-24,13687.0,-0.45168916694819,4.16058115661144,4.49126846051042,3.4453553375915997,0.35340460017323,-3.4732572896156797,0.7637048491628601
negative,0.7,0.7,12836,AMDOCS LTD,"'$T AT&T revenues disappoint, company says ""priority is to pay down debt"" - which generally translates into cut costs and squeeze suppliers. $DOX 30% of sales tied to AT&T' -Tweet From Spruce Point Capital",0,,144,673,0.0,2019-01-30,86144.0,-0.34203173127025,0.93930717557668,-0.34321249637162,1.42702480238097,0.34320561680942,0.19841381266021,0.47024475422334
negative,0.65,0.7,34613,UNITEDHEALTH GROUP INC,"'$TWLO chart bad, fundies good... Where does it end? Watch $UNH for a tell..  I know, different group, but it's a real warning' -Jim Cramer Tweets",0,,139,609,0.0,2019-09-26,92655.0,-3.0112087726593,-0.10209821630269,-0.05568736495844,3.82866156790657,-1.25777861103415,-2.88499623071217,-4.60303202087684
neutral,0.0,0.6,34981,VIA RENEWABLES INC,"'$VIAB's Bakish downplaying speculation Viacom-$CBS plans to immediate snap up @Lionsgate  @Discovery, which has depressed shares following CBS merge' -FBN's Charlie Gasparino",0,,144,479,1.0,2019-09-04,14830.0,0.72992383502423,0.10352204553782,3.5196704358562503,4.9689494606914995,1.37420836836099,0.7352908439171,0.95643142287145
negative,0.72,0.68,27422,VANDA PHARMACEUTICALS INC,"'$VNDA amended Qui Tam complaint now unsealed.  Three new whistleblowers allege illegal activity at the company including a former sales manager, sales rep, and unidentified current employee.  Documents now live:...' -Tweets Aurelius Value",0,,155,289,0.0,2019-06-10,91186.0,-2.9181484133005102,-1.97947546839714,9.23753083616525,1.31964324980531,1.59074664115905,-5.0033795002446,-7.929227266744331
negative,0.75,0.72,37892,X P O INC,"'$XPO - stock promo or a company dedicated to superior client service?  ""The Better Business Bureau has received hundreds of complaints of missing packages, missed deliveries and poor customer service""' -Spruce Point Capital Tweets",0,,139,546,0.0,2019-01-29,90175.0,-1.46175334230065,2.22515631467103,-0.4944770591292499,-3.3789339554255102,-0.90133808553218,1.13337491806322,0.71977530586462
negative,0.8,0.78,39419,WELLS FARGO & CO NEW,''Are all of your online systems down?' Wells Fargo customers fume over website problems' -The Charlotte Observer,0,,126,486,0.0,2019-02-01,38703.0,0.0,0.30668887775391,-2.5761568690647,0.63382005384093,-1.4573773369193002,-0.98294612966364,-0.92332367480468
neutral,0.0,0.65,11278,ISHARES TRUST,"''Let's do this deal,' Trump tells May' -BBC",0,,108,609,1.0,2019-06-04,14907.0,1.16499001160264,-0.09337874944321,2.61437950260843,2.0235753279970603,0.22088889963924,-0.53241488557462,-0.18855896268061
negative,0.9,0.8,22237,TESLA INC,"''There's absolutely no reason to own' Tesla in the near term, says wealth manager' -CNBC",0,,115,353,0.0,2019-10-04,93436.0,-0.68660951219499,2.71788816899061,7.112304790361999,11.027101009811592,-4.15415875613689,-4.76521467832281,-3.25486649112345
neutral,0.0,0.6,32028,STARBUCKS CORP,"'... Besides, America already has that! I only hope that Starbucks is still paying me their rent in Trump Tower!' -Trump Tweets (2/2)",0,,131,673,1.0,2019-01-28,77702.0,-0.28319396078586,0.20926664583384,1.01644279239172,5.16585505779634,3.62990200519561,0.99352100959246,2.59978122690858
negative,0.25,0.65,9645,CHURCH & DWIGHT INC,'...$CHD thinks its stock is cheap in the $70s though early this yr paid $66.04 average. What's going on here?' -Spruce Point Capital,0,,138,865,0.0,2019-09-12,23393.0,1.08529115095734,-0.92222737148404,0.16516875096768,2.73915735185363,0.40514236316084,-2.40358044935878,-5.30961611425262
negative,0.78,0.68,26047,SABRE CORP,"'...Airline and airport sources are telling ABC News that Sabre, a company that airlines use for reservations, printing bag tags, and in some cases check-in, is having computer issues affecting the check-in process at multiple airports...' -Jeffrey Cook",0,,147,481,0.0,2019-03-26,14608.0,1.67464297264814,-1.5529408119618802,1.83529125477064,1.5058809374343098,-0.61816959641873,-3.37494028886607,-1.18203318149991
neutral,0.0,0.8,7227,ACTIVISION BLIZZARD INC,'...Earnings is at 5pm ET - news should be around then.' -Jason Schreier Tweets 2/2,0,,126,353,1.0,2019-02-12,79678.0,3.88929843902587,6.95944726467132,2.66378870866235,0.28798377057417,-7.60193318128585,-8.75795835676267,-6.72092864042462
negative,0.8,0.73,8207,CHEGG INC,"'...If Chegg turns over the customer list, the stock could be a 0.' -Tweet From Citron",0,,118,353,0.0,2019-03-22,14273.0,-7.31215700507164,1.44179165363311,3.699675289978361,0.70729639663775,-3.10285966843366,-4.43373530745954,-3.7845738048146305
positive,0.9,0.75,14940,ISHARES INC,'...It is Billions of Dollars a year better than the very bad NAFTA deal which it replaces. The difference pays for Wall many times over! (2/2' -Tweet From Pres Trump,0,,137,993,2.0,2019-01-11,83223.0,-0.42745205573737,0.47447560355067,1.83009806126361,0.7907869911226001,0.2254843013361,1.34518953590292,3.01274424064434
neutral,0.0,0.7,22901,ISHARES INC,"'...There is good will on both [Turkey, Kurds] & a really good chance for success. The U.S. has secured the Oil, & the ISIS Fighters are double secured by Kurds & Turkey...' -Trump Tweet",0,,143,610,1.0,2019-10-18,92600.0,2.13478542864322,-1.80328097194433,2.78688647768625,1.96721114240918,3.59930582344532,2.26883023081239,4.0958543407414
positive,0.7,0.65,40540,T MOBILE U S INC,"'...WhiteHouse sources tell @FoxBusiness DOJ Antitrust policy advisers haven't decided against @TMobile @sprint merger despite staff resistance; Admin economic officials still support deal, believe merger presents no antitrus...' -Tweets Charles Gasparino",0,,147,545,2.0,2019-05-22,91937.0,-1.0369449853897,-0.44531282037496,-0.41912194605304,-0.5239048066796801,-1.45612386986613,2.3616808071034603,2.3481088437707203
negative,0.72,0.68,21763,IROBOT CORP,"'...Wouldn't a d/g to ""Sell"" make sense given the current price premium?' -Spruce Point Capital Tweets (2/2)",0,,127,481,0.0,2019-02-07,90971.0,9.63990464806556,6.25254735350608,17.58465741016994,22.90901628082773,0.35914669279009,-1.36775356070676,0.46061809431117
positive,0.7,0.65,21628,LIGAND PHARMACEUTICALS INC,'...on @CitronResearch $LGND report. What I found most disappointing (and fundamentally dishonest) about Andrew's work is the accusation that $LGND is lying to investors about its royalty-based business model (1/4)' -Tweet From STAT's Adam Feuerstein,0,,164,673,2.0,2019-01-16,78081.0,-16.483266651630398,0.60881250537931,2.7260335161495197,7.3148525000215905,2.64860112220048,-2.16793983900284,-3.08891440458786
neutral,0.0,0.62,30564,QUALCOMM INC,'...that antitrust law is generally sympathetic to dominant companies setting prices for the products they create' -CNBC's Josh Lipton Tweets (2/2),0,,126,929,1.0,2019-01-24,77178.0,-1.85435395687818,0.96437288448214,-2.53887208547926,-0.51171451865363,-4.64173965156078,-6.332549374115071,-5.47745120147599
negative,0.85,0.72,7235,ACTIVISION BLIZZARD INC,"'..they brace for today's layoffs, Blizzard employees are crying and hugging in the parking lot, according to a person there. Still no official word from the company, but people in publishing and esports are expecting big cuts.' -Jason Schreier Tweets 1/2",0,,153,481,0.0,2019-02-12,79678.0,3.88929843902587,6.95944726467132,2.66378870866235,0.28798377057417,-7.60193318128585,-8.75795835676267,-6.72092864042462
negative,0.65,0.68,24150,RED ROBIN GOURMET BURGERS INC,'.@redrobinburgers has installed a poison pill and hired a top #activist defense adviser who has had some success in the past defending companies against Vintage Capital's Brian Kahn. Sources tell @rorol Vintage is likely pushing for some M&A...',0,,161,609,0.0,2019-06-12,89453.0,-3.924531862139699,31.500396132469177,22.11312406368455,19.5601012326704,0.7987792603671501,1.22230586463418,1.49367814557113
neutral,0.0,0.75,16147,ISHARES INC,'10:00AM THE PRESIDENT delivers remarks on the national security and humanitarian crisis on our southern border' -Bloomberg's Jennifer Epstein,0,,123,292,1.0,2019-02-15,83223.0,0.99169807508587,0.38821229245513,2.23795279813503,-1.66704612498795,1.7124079167842798,-1.40972934607606,-1.29751814152762
negative,0.68,0.68,39297,22ND CENTURY GROUP INC,"'22nd Century - Key Patents Behind MRTP And PMTA Applications Have Expired!' -Seeking Alpha Blog Post From 'Fuzzy Panda,' A Contributor With 754 Followers",0,,138,865,0.0,2019-04-17,14523.0,-1.56249850988388,-1.05820009484887,2.1164000510332603,18.51852030994727,1.58730000257492,-4.61965798947972e-08,-2.53807478430143
neutral,0.0,0.7,17988,ISHARES INC,"'90% of the Drugs coming into the United States come through Mexico & our Southern Border. 80,000 people died last year, 1,000,000 people ruined. This has gone on for many years & nothing has been done about it...' -Tweet From Pres Trump",0,,153,543,1.0,2019-05-31,83223.0,-3.6371860653162,-0.5824790336191601,1.51444912956748,3.3084856476738,1.43475532531738,2.86374521983425,1.68950152975686
neutral,0.0,0.65,39533,VIA RENEWABLES INC,'@CBS -@Viacom execs bracing for possible Aug 8 announcement of CBS/Viacom merger' -Tweet From Charlie Gasparino,0,,133,481,1.0,2019-08-01,14830.0,-0.8226618170738199,1.56682096421718,-0.36866320536048,-3.3179778681337297,-0.54545835591852,-0.45496079545406,-0.45496079545406
neutral,0.0,0.6,27286,VIA RENEWABLES INC,"'@CBS board members scheduled to meet Friday to discuss M&A matters including possible @Viacom merger--sources. Meeting will not be with full board, just members who deal w M&A more now' -FBN's Charlie Gasparino Tweets",0,,152,609,1.0,2019-06-12,14830.0,6.06936514377594,0.99908858537673,1.45322292296439,-2.45232027226057,-2.53520663827657,0.28985262690426,2.26601498340148
neutral,0.0,0.6,9157,CATERPILLAR INC,"'@CaterpillarInc and continue our Administration's fight for a free and fair trade deal. While the Democrats are focused on Presidential harassment, we will continue to fight for what matters most to the American people.' -VP Pence",0,,146,804,1.0,2019-09-30,18542.0,-0.22118554916232,-3.1193055212497702,-4.79771799800271,1.63883082780764,0.15823795692995,-0.01579990828569,0.47622708787935
neutral,0.0,0.8,30620,QUALCOMM INC,"'@Qualcomm has about 500 people working on cameras, 600 working on graphics, CTO Thompson says' -Shara Tibken Tweets",0,,123,545,1.0,2019-01-18,77178.0,0.91290855780243,-1.77311301231384,-8.377059955253891,-10.09589622956601,-0.90464986860752,-1.72258943975167,-4.41535571052371
neutral,0.0,0.62,29778,T MOBILE U S INC,'@TMobile - @sprint discuss last-minute settlement negotiations w NY Ags...' -Tweet From FOX Business' Charlie Gasparino,0,,126,609,1.0,2019-12-06,91937.0,1.03976530954241,-2.40544788539409,-2.91998545037873,-0.43735050770609,-1.78707428276538,-1.3716186442502,-0.90159325853074
neutral,0.0,0.65,26126,T MOBILE U S INC,'@TMobile - @sprint execs believe @JusticeATR announcement on controversial $26b merger is imminent could be as early as today so stay tuned interesting to note @JohnLegere and @marceloclaure spent the weekend and into Monday in DC story developing',0,,154,481,1.0,2019-06-25,91937.0,-1.27084869891405,-2.06489786505699,1.20675995942547,5.43040432331671,-0.21135539282113,-3.06685408453438,-3.50025281488041
neutral,0.0,0.58,41584,T MOBILE U S INC,'@TMobile @sprint deal participants say formal @JusticeATR announcement now likely Friday' -FBN's Charlie Gasparino Tweets,0,,126,353,1.0,2019-07-25,91937.0,-0.8683748543262401,5.43110519647598,-0.75085211424776,-2.51533208863763,3.16099449992179,3.79860506053097,4.10693552155829
neutral,0.0,0.62,36933,T MOBILE U S INC,'@TMobile @sprint discussed possible repricing of merger amid divestitures; cos now leaning against repricing but no final decision made-sources' -Tweet From Charlie Gasparino,0,,137,927,1.0,2019-08-01,91937.0,-0.52678510546684,-1.99217535555362,-1.77782883982139,-2.57218627869368,-1.9311187788844104,-3.21679283242988,-5.36498104348771
positive,0.7,0.75,35025,T MOBILE U S INC,'@TMobile @sprint execs tell regulators merger would reduce wireless costs for consumers by increasing capacity; banking on antitrust chief Delharim @FCC chief Pai to approve deal. ' -Charlie Gasparino Tweets (1/2),0,,147,481,2.0,2019-04-08,91937.0,1.2508953921496802,0.26673425454646,3.59398771309349,3.53783036811492,0.42825895361602,1.9565195112617,0.88913681821394
