date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-10-30,81678.0,"Lincoln Electric Holdings Q3 Adj. EPS $1.09 Misses $1.24 Estimate, Sales $730.78M Miss $751.05M Estimate",LINCOLN ELECTRIC HOLDINGS INC,-0.16718850238248706,2.8644667698473736,1.2037469189512207,2.644466608762741,2.655640574663476,5.562396631717292,-4.877,-5.1998,1.1694,0.27,-0.37,-1.16,0.007,-5.199737999999999,0.2702,0.8496,2.3384,-1.2154,-0.5615,-0.742,-0.356,-0.4039,0.4854,-1.4077
2019-10-22,81678.0,Lincoln Electric Holdings Raises Qtr. Dividend From $0.47 To $0.49/Share,LINCOLN ELECTRIC HOLDINGS INC,2.5161435827612877,6.9024098408465795,5.247644733789492,-0.5255330819636583,-0.8088392620997142,1.3738506976135767,1.3323,1.713,1.137,-0.34,0.22,0.85,0.007,1.7118800000000003,2.2249,-1.5082,2.2447,-0.6941,2.7875,-5.1998,0.2702,0.8496,2.3384,-1.2154
2019-10-09,81678.0,"Stifel Nicolaus Downgrades Lincoln Electric Holdings to Hold, Lowers Price Target to $84",LINCOLN ELECTRIC HOLDINGS INC,1.171543449163437,5.919352948536627,11.542731652064674,-3.3457260578870773,-3.8071397920923955,-3.06675049781292,0.6079,-0.4582,1.1495,0.92,-0.55,-0.09,0.007,-0.45663999999999993,0.4863,1.5038,0.3301,-0.0271,0.6901,1.7668,0.2734,-1.3512,1.713,2.2249
2019-10-08,81678.0,Oppenheimer Downgrades Lincoln Electric Holdings to Perform,LINCOLN ELECTRIC HOLDINGS INC,0.6079378072172403,6.116625866766734,9.466507583154037,-0.47738575376570225,0.28863240982104355,0.7004007289029834,-3.3457,-1.507,1.1512,-1.61,-0.13,-0.12,0.007,-1.4992679999999998,-0.4582,0.4863,1.5038,0.3301,-0.0271,0.6901,1.7668,0.2734,-1.3512,1.713
2019-10-30,60943.0,SunTrust Robinson Humphrey Downgrades Leggett & Platt to Hold,LEGGETT & PLATT INC,-1.117968000471592,5.127216290911685,3.353889490372075,11.720103770494461,13.966850194079704,16.51604529628006,0.6011,0.3123,1.0433,0.27,-0.37,-1.16,0.007,0.312409,-0.7285,-1.1508,1.9047,2.9405,1.0449,0.5418,-0.0872,-1.3669,-0.2098,-1.2687
2019-10-29,60943.0,Leggett & Platt shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,LEGGETT & PLATT INC,0.6011273711919785,4.712042604595124,5.293774709260712,2.0110493525862694,4.292818717424263,2.874974174292788,11.7201,11.8564,1.0437,-0.13,0.3,0.51,0.007,11.848781,0.3123,-0.7285,-1.1508,1.9047,2.9405,1.0449,0.5418,-0.0872,-1.3669,-0.2098
2019-10-28,60943.0,"Leggett & Platt Q3 EPS $0.74 Beats $0.67 Estimate, Sales $1.239B Beat $1.21B Estimate",LEGGETT & PLATT INC,11.720103770494461,13.669847246619792,17.677642918708216,2.2367864847183228,0.8468933779129051,1.4119252842972774,2.011,1.3211,1.1023,0.62,0.27,-0.24,0.007,1.3205740000000001,11.8564,0.3123,-0.7285,-1.1508,1.9047,2.9405,1.0449,0.5418,-0.0872,-1.3669
2019-10-03,52708.0,"Analysts Like Lennar Q3 Print, Say Homebuilder Well Positioned For Growth",LENNAR CORP,1.674933172762394,0.5810975505319949,4.409504446152113,3.7688415497541428,3.52730771742491,5.665201901155337,1.1934,0.6348,0.6904,0.8,-0.22,-0.89,0.007,0.6340800000000001,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695,-0.3923
2019-10-03,52708.0,"BTIG Maintains Buy on Lennar, Raises Price Target to $75",LENNAR CORP,1.674933172762394,0.5810975505319949,4.409504446152113,3.7688415497541428,3.52730771742491,5.665201901155337,1.1934,0.6348,0.6904,0.8,-0.22,-0.89,0.007,0.6340800000000001,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695,-0.3923
2019-10-03,52708.0,"Buckingham Maintains Buy on Lennar, Raises Price Target to $67",LENNAR CORP,1.674933172762394,0.5810975505319949,4.409504446152113,3.7688415497541428,3.52730771742491,5.665201901155337,1.1934,0.6348,0.6904,0.8,-0.22,-0.89,0.007,0.6340800000000001,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695,-0.3923
2019-10-03,52708.0,"JMP Securities Reiterates Market Outperform on Lennar, Raises Price Target to $65",LENNAR CORP,1.674933172762394,0.5810975505319949,4.409504446152113,3.7688415497541428,3.52730771742491,5.665201901155337,1.1934,0.6348,0.6904,0.8,-0.22,-0.89,0.007,0.6340800000000001,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695,-0.3923
2019-10-03,52708.0,"RBC Capital Maintains Outperform on Lennar, Raises Price Target to $63",LENNAR CORP,1.674933172762394,0.5810975505319949,4.409504446152113,3.7688415497541428,3.52730771742491,5.665201901155337,1.1934,0.6348,0.6904,0.8,-0.22,-0.89,0.007,0.6340800000000001,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695,-0.3923
2019-10-02,52708.0,CORRECTION: Lennar Gave Q4 Deliveries Guidance On Call Of 15.8-16K Homes; Initial headline included incorrect deliveries figures from the source,LENNAR CORP,1.1933563277125359,2.0754077828912143,5.7938404571119095,-0.23276142310351133,1.8274853251512235,0.2699325780897377,3.7688,5.0038,0.6895,-1.73,0.9,-0.36,0.007,4.954635,0.6348,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695
2019-10-02,52708.0,From Lennar Q3 Earnings Conference Call: Sees Q4 Deliveries 15.8K-16K Homes,LENNAR CORP,1.1933563277125359,2.0754077828912143,5.7938404571119095,-0.23276142310351133,1.8274853251512235,0.2699325780897377,3.7688,5.0038,0.6895,-1.73,0.9,-0.36,0.007,4.954635,0.6348,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695
2019-10-02,52708.0,From Lennar Q3 Earnings Conference Call: Sees Q4 Gross Margins 21.25-21.5%,LENNAR CORP,1.1933563277125359,2.0754077828912143,5.7938404571119095,-0.23276142310351133,1.8274853251512235,0.2699325780897377,3.7688,5.0038,0.6895,-1.73,0.9,-0.36,0.007,4.954635,0.6348,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695
2019-10-02,52708.0,Lennar Reports Q3 Earnings Beat,LENNAR CORP,1.1933563277125359,2.0754077828912143,5.7938404571119095,-0.23276142310351133,1.8274853251512235,0.2699325780897377,3.7688,5.0038,0.6895,-1.73,0.9,-0.36,0.007,4.954635,0.6348,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695
2019-10-02,52708.0,Lennar Reports Q3 Home Orders Up 9%,LENNAR CORP,1.1933563277125359,2.0754077828912143,5.7938404571119095,-0.23276142310351133,1.8274853251512235,0.2699325780897377,3.7688,5.0038,0.6895,-1.73,0.9,-0.36,0.007,4.954635,0.6348,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695
2019-10-02,52708.0,"Lennar Q3 EPS $1.59 Beats $1.32 Estimate, Sales $5.857B Beat $5.49B Estimate",LENNAR CORP,1.1933563277125359,2.0754077828912143,5.7938404571119095,-0.23276142310351133,1.8274853251512235,0.2699325780897377,3.7688,5.0038,0.6895,-1.73,0.9,-0.36,0.007,4.954635,0.6348,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619,2.5695
2019-10-01,52708.0,"After Resilient Q3, Positive Tone As Fed Speakers Awaited, LEN Earnings Tomorrow",LENNAR CORP,3.7688415497541428,6.137828770989007,7.196694826430594,2.0650533959269524,0.5038668087478326,0.5219530209498391,-0.2328,0.7044,0.7179,-1.31,-0.46,-0.59,0.007,0.700649,5.0038,0.6348,0.7083,0.0086,0.7764,-0.8384,-0.6969,-1.4018,0.9016,0.5619
2019-10-01,86233.0,Centrus Energy Announces It Has Fully Repaid $27.5M In Outstanding Notes,CENTRUS ENERGY CORP,0.0,25.945939635760595,4.054048855787373,4.885059595108032,7.35294085882594,7.988164719360147,1.3699,2.0811,0.5402,-1.31,-0.46,-0.59,0.007,2.070562,0.9275,2.2679,13.7195,2.5382,5.6928,3.1256,-14.419,-4.5226,-2.908,-1.1183
2019-10-31,77918.0,"Stifel Nicolaus Maintains Hold on Littelfuse, Lowers Price Target to $165",LITTELFUSE INC,3.13265360891819,5.137545599523707,0.29047954089611583,-7.793648540973663,-7.779010884563286,-7.445955456364306,0.746,1.2769,1.4129,-0.38,-0.26,-0.44,0.007,1.2759019999999999,1.6008,1.4793,0.4308,-0.4266,-0.5392,-0.8645,-0.6381,-0.9652,-2.1878,-0.5678
2019-10-31,77918.0,Oppenheimer Downgrades Littelfuse to Perform,LITTELFUSE INC,3.13265360891819,5.137545599523707,0.29047954089611583,-7.793648540973663,-7.779010884563286,-7.445955456364306,0.746,1.2769,1.4129,-0.38,-0.26,-0.44,0.007,1.2759019999999999,1.6008,1.4793,0.4308,-0.4266,-0.5392,-0.8645,-0.6381,-0.9652,-2.1878,-0.5678
2019-10-30,77918.0,"Littelfuse Sees Q4 Adj. EPS $1.06-$1.20 vs $1.34 Est., Sales $333M-$345M vs $351.58M Est.",LITTELFUSE INC,0.7459706161171198,5.921840796202904,1.5091467003970571,0.01587488950463012,0.37708149070820873,1.6347564899968026,-7.7936,-8.185,1.4157,0.27,-0.37,-1.16,0.007,-8.182839,1.2769,1.6008,1.4793,0.4308,-0.4266,-0.5392,-0.8645,-0.6381,-0.9652,-2.1878
2019-10-30,77918.0,"Littelfuse Q3 Adj. EPS $1.78 Beats $1.57 Estimate, Sales $362M Miss $368.19M Estimate",LITTELFUSE INC,0.7459706161171198,5.921840796202904,1.5091467003970571,0.01587488950463012,0.37708149070820873,1.6347564899968026,-7.7936,-8.185,1.4157,0.27,-0.37,-1.16,0.007,-8.182839,1.2769,1.6008,1.4793,0.4308,-0.4266,-0.5392,-0.8645,-0.6381,-0.9652,-2.1878
2019-10-03,77918.0,"Jefferies Initiates Coverage On Littelfuse with Buy Rating, Announces $215 Price Target",LITTELFUSE INC,2.0506925880908966,0.5240662680195962,6.824264272779246,-0.5501488223671913,-3.1470316368232942,-3.234352474392632,2.2244,1.1049,1.3934,0.8,-0.22,-0.89,0.007,1.10268,0.1069,0.0452,-0.1384,-0.8195,0.131,0.8667,0.6925,0.4287,0.1065,0.9177
2019-10-30,13599.0,LifeVantage Issued FY20 EPS Guidance Of $0.62 - $0.71 vs $0.65 Estimate; Sales $235M - $245M vs 240M Estimate,LIFEVANTAGE CORP,-4.507037997245789,4.436620596935681,0.42253822944042785,-1.1659813113510609,-1.6382237434124924,-1.3013735006512928,-1.4573,-1.7032,0.8889,0.27,-0.37,-1.16,0.007,-1.704303,-4.1762,0.732,5.2873,1.6685,0.1745,-1.9719,-0.4888,0.1637,-2.3463,0.1256
2019-10-30,13599.0,"Lifevantage Q1 EPS $0.13 Beats $0.12 Estimate, Sales $56.2M Miss $56.38M Estimate",LIFEVANTAGE CORP,-4.507037997245789,4.436620596935681,0.42253822944042785,-1.1659813113510609,-1.6382237434124924,-1.3013735006512928,-1.4573,-1.7032,0.8889,0.27,-0.37,-1.16,0.007,-1.704303,-4.1762,0.732,5.2873,1.6685,0.1745,-1.9719,-0.4888,0.1637,-2.3463,0.1256
2019-10-24,12062.0,LabCorp Narrows FY19 Adj. EPS From $11-$11.40 To $11.20-$11.30 vs $11.27 Estimate,LABORATORY CORP AMERICA HLDGS,0.8705759420990944,0.31048938639899326,0.9375433103315345,0.853124912828207,0.6010532055598983,0.9494782489769094,-2.8335,-3.0457,0.8187,0.25,-0.26,-0.89,0.007,-3.045175,0.446,-1.6046,0.8667,0.5097,-0.6243,0.2276,-0.609,-0.5251,0.1109,0.0248
2019-10-24,12062.0,"Laboratory Corp Q3 Adj. EPS $2.9 Beats $2.85 Estimate, Sales $2.929B Beat $2.91B Estimate",LABORATORY CORP AMERICA HLDGS,0.8705759420990944,0.31048938639899326,0.9375433103315345,0.853124912828207,0.6010532055598983,0.9494782489769094,-2.8335,-3.0457,0.8187,0.25,-0.26,-0.89,0.007,-3.045175,0.446,-1.6046,0.8667,0.5097,-0.6243,0.2276,-0.609,-0.5251,0.1109,0.0248
2019-10-21,12062.0,"LabCorp Reports Strategic Collaboration Deal With HealthEC, New Jersey Primary Care For Community Health Centers, No Terms Disclosed",LABORATORY CORP AMERICA HLDGS,-0.24993941187858582,-2.5112984590927034,-1.1901927781898025,-1.782987266778946,-1.4825209342126389,-0.1907211943592002,0.3463,-0.2436,0.8222,0.71,0.16,0.35,0.007,-0.244462,0.0226,0.6405,-3.0457,0.446,-1.6046,0.8667,0.5097,-0.6243,0.2276,-0.609
2019-10-21,12062.0,"UBS Maintains Buy on Laboratory Corp, Lowers Price Target to $200",LABORATORY CORP AMERICA HLDGS,-0.24993941187858582,-2.5112984590927034,-1.1901927781898025,-1.782987266778946,-1.4825209342126389,-0.1907211943592002,0.3463,-0.2436,0.8222,0.71,0.16,0.35,0.007,-0.244462,0.0226,0.6405,-3.0457,0.446,-1.6046,0.8667,0.5097,-0.6243,0.2276,-0.609
2019-10-23,87034.0,"JP Morgan Maintains Underweight on Lennox International, Lowers Price Target to $200",LENNOX INTERNATIONAL INC,2.340357005596161,3.7111355209474173,4.960713487745916,-0.2457994967699051,-2.2815184536167377,-1.3076060140768564,-3.3446,-3.5583,0.8253,0.25,-0.09,0.26,0.007,-3.557925,2.127,-1.1658,1.0251,0.6545,-0.2702,-0.0089,-0.3618,-0.2589,-0.1259,1.0976
2019-10-22,87034.0,"Wells Fargo Earlier Maintained Market Perform on Lennox International, Lowered Price Target to $255",LENNOX INTERNATIONAL INC,-3.3446431159973145,0.2787215108382757,0.38374431821730504,-2.040735073387623,-1.0644228633485686,2.6641305245611147,-0.2458,0.0288,0.8264,-0.34,0.22,0.85,0.007,0.028176000000000034,-3.5583,2.127,-1.1658,1.0251,0.6545,-0.2702,-0.0089,-0.3618,-0.2589,-0.1259
2019-10-22,87034.0,"Morgan Stanley Maintains Underweight on Lennox International, Raises Price Target to $211",LENNOX INTERNATIONAL INC,-3.3446431159973145,0.2787215108382757,0.38374431821730504,-2.040735073387623,-1.0644228633485686,2.6641305245611147,-0.2458,0.0288,0.8264,-0.34,0.22,0.85,0.007,0.028176000000000034,-3.5583,2.127,-1.1658,1.0251,0.6545,-0.2702,-0.0089,-0.3618,-0.2589,-0.1259
2019-10-22,87034.0,"Lennox International Files for Potential Mixed Shelf Offering, Size Not Disclosed",LENNOX INTERNATIONAL INC,-3.3446431159973145,0.2787215108382757,0.38374431821730504,-2.040735073387623,-1.0644228633485686,2.6641305245611147,-0.2458,0.0288,0.8264,-0.34,0.22,0.85,0.007,0.028176000000000034,-3.5583,2.127,-1.1658,1.0251,0.6545,-0.2702,-0.0089,-0.3618,-0.2589,-0.1259
2019-10-21,87034.0,Lennox International Cuts FY19 EPS Guidance from $11.30-$11.90 to $11.15-$11.45 vs $11.41 Est,LENNOX INTERNATIONAL INC,-0.2457994967699051,-0.5157747775790256,0.28206367813634614,0.9966512210667133,4.802879647446789,4.5563323509139275,-2.0407,-2.6429,0.8282,0.71,0.16,0.35,0.007,-2.6357220000000003,0.0288,-3.5583,2.127,-1.1658,1.0251,0.6545,-0.2702,-0.0089,-0.3618,-0.2589
2019-10-21,87034.0,"Lennox International Q3 EPS $3.34 Misses $3.43 Estimate, Sales $1.033B Beat $1.02B Estimate",LENNOX INTERNATIONAL INC,-0.2457994967699051,-0.5157747775790256,0.28206367813634614,0.9966512210667133,4.802879647446789,4.5563323509139275,-2.0407,-2.6429,0.8282,0.71,0.16,0.35,0.007,-2.6357220000000003,0.0288,-3.5583,2.127,-1.1658,1.0251,0.6545,-0.2702,-0.0089,-0.3618,-0.2589
2019-10-11,87034.0,UPDATE: Morgan Stanley On Lennox International Also Notes 'The risk/reward appears unfavorable to us given a required acceleration in share gains to offset disruption despite weakening share trends in the last 2 3 years',LENNOX INTERNATIONAL INC,1.0244793258607388,6.369399301592482,2.061554436898927,0.727433618158102,0.08605267563051022,-0.4876585090939245,2.3815,1.3463,0.8382,1.23,0.47,0.19,0.007,1.3435139999999999,1.1683,-0.1567,-0.0418,3.4516,1.4018,-2.6429,0.0288,-3.5583,2.127,-1.1658
2019-10-11,87034.0,"UPDATE: Morgan Stanley Maintains Underweight On Lennox International, Lowers Target To $207 Notes 'the replacement cycle is approaching a 2019 peak, after which the industry begins to lap the lower installations from the beginning of the housing crisis'",LENNOX INTERNATIONAL INC,1.0244793258607388,6.369399301592482,2.061554436898927,0.727433618158102,0.08605267563051022,-0.4876585090939245,2.3815,1.3463,0.8382,1.23,0.47,0.19,0.007,1.3435139999999999,1.1683,-0.1567,-0.0418,3.4516,1.4018,-2.6429,0.0288,-3.5583,2.127,-1.1658
