Unnamed: 0,custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,Magnitude,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,ret_f11,ret_f12,ret_f13,ret_f14,ret_f15,ret_f16,ret_f17,ret_f18,ret_f19,ret_f20,ret_f21,ret_f22,ret_f23,ret_f24,ret_f25,ret_f26,ret_f27,ret_f28,ret_f29,ret_f30,ret_f31,ret_f32,ret_f33,ret_f34,ret_f35,ret_f36,ret_f37,ret_f38,ret_f39,ret_f40,ret_f41,ret_f42,ret_f43,ret_f44,ret_f45,ret_f46,ret_f47,ret_f48,ret_f49,ret_f50,ret_f51,ret_f52,ret_f53,ret_f54,ret_f55,ret_f56,ret_f57,ret_f58,ret_f59,ret_f60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
7040,7040,OXFORD INDUSTRIES INC,"Oxford Industries Q1 Adj. EPS $1.3 Beats $1.21 Estimate, Sales $281.973M Beat $277.29M Estimate",3,positive,0.9,0.8,,,2.0,2019-06-12,OXM,2019-06-12 20:07:00+00:00,34948.0,69149730,-0.0225883834064006,0.0840116068720817,0.0973836730620292,0.0795057173956541,0.1040697050714709,0.0712208377996392,0.0455074630537342,0.0747319862777262,-0.0216816905885934,-0.0056505381095176,0.0138268617096293,-0.0218176730363441,-0.0487837902537837,-0.1519277142828207,-0.0667523581733474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,34948,252,-2.2588%,-0.0002,0.8573,1.1256,0.3245,1.5076%,1.8497%,33.5670%,-2.2649%,14
7048,7048,PACIRA BIOSCIENCES INC,Pacira BioSciences Highlights New Data Showing Use Of EXPAREL Was Associated With Improved Clinical And Economic Outcomes Following Hip Replacement Surgery,3,positive,0.9,0.8,,,2.0,2019-06-12,PCRX,2019-06-12 11:34:00+00:00,12583.0,69512710,0.0088248318061232,0.014733038842678,0.0050644848739804,-0.0151933681701812,0.0043739046373696,-0.0055248129020891,-0.0294659036437137,-0.173572684202949,0.0004646946326829,-0.0266727005866357,0.0177263046703115,-0.0085194330742893,0.0115104951689186,0.0808233292361793,0.1149664103143974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,12583,252,0.8825%,0.001,0.6848,0.796,-0.4043,2.6072%,2.8031%,13.4863%,0.2844%,21
7056,7056,PENN ENTERTAINMENT INC,Penn National Gaming Receives Regulatory Approval For Hollywood Casino Morgantown; Development Of The Nearly $111 Million Facility Expected To Begin As Soon As Possible,3,positive,0.9,0.8,,,2.0,2019-06-12,PENN,2019-06-12 17:31:00+00:00,80563.0,70756910,-0.0015098482836037,0.0070564206689596,-0.0126008063170195,-0.0050403418626744,-0.0070564209539746,-0.078629006100513,-0.0488910930299204,-0.0050403413248798,-0.0104581220075488,0.0076065686145192,0.0535525017722271,0.0569149800967281,-0.0354368713540935,-0.0976384928722763,-0.1017179007953993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,80563,252,-0.1510%,-0.0017,1.2665,0.6164,-0.2871,2.1416%,2.6016%,32.2370%,-0.4467%,24
7064,7064,PFIZER INC,"Pfizer Announces Results From XELJANZ XR ORAL Shift Study, The First Phase 3b/4 Study To Evaluate Methotrexate Withdrawal With JAK Inhibitor",3,positive,0.9,0.8,,,2.0,2019-06-12,PFE,2019-06-12 12:12:00+00:00,21936.0,71708110,0.0096087101846933,-0.0134633658453822,-0.0074281219659305,-0.004642543108116,0.0097492608471703,-0.002089140004677,-0.0095172611787252,-0.144764906976462,-0.0092872427776454,-0.00582479089047,-0.0009365707799059,0.0104191005084233,0.018377006674767,0.0873447908479612,0.0303490084951623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,21936,252,0.9609%,0.0004,0.6899,-0.3969,-0.1211,0.9696%,1.2007%,34.7931%,1.1499%,21
7072,7072,PROGRESSIVE CORP OH,"Progressive Issues Correction, Says May Net PRemiums Written Up 16% YoY, Not 10%",3,positive,0.9,0.8,,,2.0,2019-06-12,PGR,2019-06-12 12:44:00+00:00,64390.0,74331510,-0.0174397770315408,0.0062862336635589,0.0102305168074801,0.0040675683735726,0.0075188047045173,-0.0313077904970213,0.0018125264371409,-0.0449584782335402,-0.0002421194367343,-0.0073335010055285,-0.0069753677223131,0.0091664632056089,0.0387470360556843,0.0708079254493561,0.1232691396062961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,64390,252,-1.7440%,0.0011,0.9431,-0.1485,0.1862,1.2208%,1.5112%,34.7397%,-1.3385%,13
7080,7080,PROGRESSIVE CORP OH,"Progressive Reports May EPS $0.13, Net Premiums Written Up 10% YoY",3,positive,0.8,0.7,,,2.0,2019-06-12,PGR,2019-06-12 12:40:00+00:00,64390.0,74331510,-0.0174397770315408,0.0062862336635589,0.0102305168074801,0.0040675683735726,0.0075188047045173,-0.0313077904970213,0.0018125264371409,-0.0449584782335402,-0.0002421194367343,-0.0073335010055285,-0.0069753677223131,0.0091664632056089,0.0387470360556843,0.0708079254493561,0.1232691396062961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,64390,252,-1.7440%,0.0011,0.9431,-0.1485,0.1862,1.2208%,1.5112%,34.7397%,-1.3385%,11
7088,7088,PARKER HANNIFIN CORP,"Parker Aerospace JV Company ACE Services Expanding Capabilities to Become Center of Excellence for Boeing 747-400, 747-800 Flight Control Maintenance, Repair, and Overhaul",3,positive,0.9,0.8,,,2.0,2019-06-12,PH,2019-06-12 08:12:00+00:00,41355.0,70109410,-0.013406784273684,0.0058238701894879,-0.0038218251393836,-0.0199587077540693,0.0169255555457312,0.0327590949487648,0.0755277670501688,0.0583433825763852,0.0016786496853455,0.0093029394208536,0.0312944112442217,0.0364764583233938,0.0762689791840576,-0.0846679401869046,-0.0165956008139175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,41355,252,-1.3407%,0.0002,1.336,0.3323,0.501,1.0371%,1.6493%,60.4564%,-0.7325%,23
7096,7096,DAVE & BUSTERS ENTERTAINMENT INC,Wells Fargo On Dave & Buster's: Time To Hit 'Pause',3,negative,0.8,0.7,,,0.0,2019-06-12,PLAY,2019-06-12 16:12:00+00:00,15014.0,23833710,-0.2237531393766403,0.0015000343555584,-0.010499954413161,0.0097499848457218,-0.0292499552621243,-0.0157906406662461,-0.0039962555198741,0.0502080283124335,0.018983568996191,0.0469320901837235,0.041220388380748,0.0044834227566974,-0.0065548484303473,-0.1298548139811419,0.0769168549639094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,15014,252,-22.3753%,0.0002,0.907,0.892,0.3642,2.5601%,2.7592%,13.9126%,-22.5190%,10
7104,7104,DAVE & BUSTERS ENTERTAINMENT INC,"UPDATE: SunTrust Downgrades Dave & Buster's To Hold As Firm Notes 'sharp deceleration in SSS in the back half of 1Q19, slow start to 2Q19 and increasingly difficult year-ago compares shakes our confidence that PLAY will generate positive SSS in '19'",3,negative,0.8,0.9,,,0.0,2019-06-12,PLAY,2019-06-12 13:23:00+00:00,15014.0,23833710,-0.2237531393766403,0.0015000343555584,-0.010499954413161,0.0097499848457218,-0.0292499552621243,-0.0157906406662461,-0.0039962555198741,0.0502080283124335,0.018983568996191,0.0469320901837235,0.041220388380748,0.0044834227566974,-0.0065548484303473,-0.1298548139811419,0.0769168549639094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,15014,252,-22.3753%,0.0002,0.907,0.892,0.3642,2.5601%,2.7592%,13.9126%,-22.5190%,41
7112,7112,DAVE & BUSTERS ENTERTAINMENT INC,Gordon Haskett Downgrades Dave & Buster's Enter to Hold,3,negative,0.8,0.7,,,0.0,2019-06-12,PLAY,2019-06-12 11:03:00+00:00,15014.0,23833710,-0.2237531393766403,0.0015000343555584,-0.010499954413161,0.0097499848457218,-0.0292499552621243,-0.0157906406662461,-0.0039962555198741,0.0502080283124335,0.018983568996191,0.0469320901837235,0.041220388380748,0.0044834227566974,-0.0065548484303473,-0.1298548139811419,0.0769168549639094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,15014,252,-22.3753%,0.0002,0.907,0.892,0.3642,2.5601%,2.7592%,13.9126%,-22.5190%,9
7120,7120,DAVE & BUSTERS ENTERTAINMENT INC,Wells Fargo Downgrades Dave & Buster's Enter to Market Perform,3,negative,0.8,0.7,,,0.0,2019-06-12,PLAY,2019-06-12 10:55:00+00:00,15014.0,23833710,-0.2237531393766403,0.0015000343555584,-0.010499954413161,0.0097499848457218,-0.0292499552621243,-0.0157906406662461,-0.0039962555198741,0.0502080283124335,0.018983568996191,0.0469320901837235,0.041220388380748,0.0044834227566974,-0.0065548484303473,-0.1298548139811419,0.0769168549639094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,15014,252,-22.3753%,0.0002,0.907,0.892,0.3642,2.5601%,2.7592%,13.9126%,-22.5190%,10
7128,7128,DAVE & BUSTERS ENTERTAINMENT INC,"SunTrust Robinson Humphrey Downgrades Dave & Buster's Enter to Hold, Lowers Price Target to $47",3,negative,0.8,0.9,,,0.0,2019-06-12,PLAY,2019-06-12 10:51:00+00:00,15014.0,23833710,-0.2237531393766403,0.0015000343555584,-0.010499954413161,0.0097499848457218,-0.0292499552621243,-0.0157906406662461,-0.0039962555198741,0.0502080283124335,0.018983568996191,0.0469320901837235,0.041220388380748,0.0044834227566974,-0.0065548484303473,-0.1298548139811419,0.0769168549639094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,15014,252,-22.3753%,0.0002,0.907,0.892,0.3642,2.5601%,2.7592%,13.9126%,-22.5190%,15
7136,7136,DAVE & BUSTERS ENTERTAINMENT INC,Dave & Buster's shares are trading lower after the company reported worse-than-expected Q1 sales results; the company also cut its FY19 guidance.,3,negative,0.9,0.8,,,0.0,2019-06-12,PLAY,2019-06-12 10:25:00+00:00,15014.0,23833710,-0.2237531393766403,0.0015000343555584,-0.010499954413161,0.0097499848457218,-0.0292499552621243,-0.0157906406662461,-0.0039962555198741,0.0502080283124335,0.018983568996191,0.0469320901837235,0.041220388380748,0.0044834227566974,-0.0065548484303473,-0.1298548139811419,0.0769168549639094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,15014,252,-22.3753%,0.0002,0.907,0.892,0.3642,2.5601%,2.7592%,13.9126%,-22.5190%,22
7144,7144,P N M RESOURCES INC,UBS Upgrades PNM Resources to Neutral,3,neutral,0.8,0.2,,,1.0,2019-06-12,PNM,2019-06-12 10:49:00+00:00,55511.0,69349H10,0.020752727985382,0.0071756155230104,0.0109627881207523,0.0149491735019706,0.0253139430406972,0.0183376922561209,-0.0031891530912059,0.0129825604469195,-0.0100704934448004,-0.0126556304850169,-0.0142398534852146,0.0115250328194553,0.0486452445570548,0.0863344489710737,0.0485649349145487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,55511,252,2.0753%,0.0014,0.2407,-0.118,-0.0713,1.2540%,1.2798%,4.0024%,2.1231%,6
7152,7152,POST HOLDINGS INC,"Evercore ISI Group Initiates Coverage On Post Holdings with Outperform Rating, Announces $125 Price Target",3,positive,0.9,0.8,,,2.0,2019-06-12,POST,2019-06-12 10:36:00+00:00,13188.0,73744610,0.0015146124642342,-0.0094517953693866,-0.0238185650006849,-0.0093573290187451,-0.0035917281745955,-0.0293950898986856,0.0470699018381868,-0.0029301050686356,0.0022770194336771,-0.010768812798401,-0.0041478359745662,0.0013270080528664,-0.0099343740863309,-0.0534898401186247,0.0263285654441804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,13188,252,0.1515%,0.0006,0.6646,-0.3337,-0.1316,1.4157%,1.5732%,19.0202%,0.2801%,15
7160,7160,P T C INC,"PTC Forms Strategic Alliance With Vodafone Business, Enabling Customers To Develop New IoT And Augmented Reality Applications",3,positive,0.9,0.8,,,2.0,2019-06-12,PTC,2019-06-12 20:00:00+00:00,75912.0,69370C10,-0.0096240770071744,-0.0131473820656538,-0.0408139900210651,-0.0344118228712421,0.0056018958706154,-0.0025151616987426,-0.1665713906082444,-0.2325369154551608,-0.0269912648946046,-0.0049572153113386,0.0135414302589269,0.0481841602158197,0.0222221984754373,-0.0293438651150581,-0.0315789173343482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,75912,252,-0.9624%,-0.0006,1.2267,0.2725,-1.0755,1.3712%,2.1816%,60.4958%,-1.9380%,17
7168,7168,QUALCOMM INC,Qualcomm shares are trading lower on concerns that LG may not be able to renew its chip license deal with the company due to differences over how to handle Qualcomm's request that US courts put their antitrust decision against it on hold.,3,negative,0.8,0.9,,,0.0,2019-06-12,QCOM,2019-06-12 13:40:00+00:00,77178.0,74752510,-0.0231611672788858,0.0048858169466257,-0.0125017272286291,-0.0068974821808016,0.0317575351333627,0.077022573716061,0.0827705485409204,0.1329214066890509,0.0099234040826559,0.0371232398329366,0.0540020977725876,0.0503877317072922,0.0998781402398187,-0.1759422685264332,0.27030105333368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,77178,252,-2.3161%,0.0012,1.0317,0.2742,0.3275,2.2892%,2.4993%,16.1031%,-1.9337%,42
7176,7176,QUALCOMM INC,Sales of LG Electronics' New 5g Smartphone in Doubt over Failure to Renew Chip License With Qualcomm,3,negative,0.8,0.9,,,0.0,2019-06-12,QCOM,2019-06-12 08:45:00+00:00,77178.0,74752510,-0.0231611672788858,0.0048858169466257,-0.0125017272286291,-0.0068974821808016,0.0317575351333627,0.077022573716061,0.0827705485409204,0.1329214066890509,0.0099234040826559,0.0371232398329366,0.0540020977725876,0.0503877317072922,0.0998781402398187,-0.1759422685264332,0.27030105333368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,77178,252,-2.3161%,0.0012,1.0317,0.2742,0.3275,2.2892%,2.4993%,16.1031%,-1.9337%,17
7184,7184,RESTAURANT BRANDS INTL INC,Evercore ISI Group Initiates Coverage On Restaurant Brands Intl with Outperform Rating,3,positive,0.8,0.7,,,2.0,2019-06-12,QSR,2019-06-12 11:15:00+00:00,15113.0,76131D10,0.01777184009552,0.0022010495886206,0.0026412370836443,0.0033802533245359,0.0262918990035967,0.0057453752244063,0.0956180034863867,0.1167558053023842,0.0020951719488948,-0.0007462027028972,0.0199542648597697,0.0317411006903034,-0.0177497298325757,0.0222900613471683,0.0608365021922285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,15113,252,1.7772%,0.0004,0.5634,-0.1264,-0.3206,1.3048%,1.4646%,20.6303%,1.6377%,12
7192,7192,R F INDUSTRIES LTD,"RF Industries Q2 EPS $0.11 Down From $0.34 YoY, Sales $13.6M Down From $22.38M YoY",3,negative,0.8,0.9,,,0.0,2019-06-12,RFIL,2019-06-12 20:02:00+00:00,86474.0,74955210,-0.0119681051000952,0.0592193901538848,0.0403768765504486,0.0107672141599328,1.3305290202936249e-10,0.0551817398286358,-0.0002593330072643,0.0658504066838441,-0.0079024536535143,0.0026666639659602,-0.0157067909129485,-0.0013280510743586,-0.0635585133387338,-0.0182767492689557,0.117379924457329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,86474,252,-1.1968%,0.0004,1.0026,0.4221,0.1384,3.5777%,3.7266%,7.8341%,-1.1183%,15
7200,7200,R H,RH shares are trading higher after the company reported better-than-expected Q1 EPS and sales results; the company also raised its FY19 guidance.,3,positive,0.9,0.8,,,2.0,2019-06-12,RH,2019-06-12 20:14:00+00:00,13687.0,74967X10,0.017587125301361,0.1582885980606079,0.1736748254945577,0.1925387824810871,0.2361682417720041,0.1497523446100899,0.3474549740453405,0.5709770157264467,0.0091991173103451,0.0483417992452921,0.0586966158502544,0.012486443704365,0.0405043201354484,-0.1316696066026736,-0.3046752657367729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,13687,252,1.7587%,0.0002,1.0275,1.4504,-0.4122,3.6467%,3.9649%,15.4033%,0.9574%,22
7208,7208,R H,RH Raises FY19 Sales Guidance From $2.585B-$2.635B To $2.6428B-$2.6628B,3,positive,0.9,0.8,,,2.0,2019-06-12,RH,2019-06-12 20:14:00+00:00,13687.0,74967X10,0.017587125301361,0.1582885980606079,0.1736748254945577,0.1925387824810871,0.2361682417720041,0.1497523446100899,0.3474549740453405,0.5709770157264467,0.0091991173103451,0.0483417992452921,0.0586966158502544,0.012486443704365,0.0405043201354484,-0.1316696066026736,-0.3046752657367729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,13687,252,1.7587%,0.0002,1.0275,1.4504,-0.4122,3.6467%,3.9649%,15.4033%,0.9574%,9
7216,7216,R H,RH Raises FY19 Adj. EPS Guidance From $8.01-$8.69 To $8.76-$9.27 vs $8.40 Est.,3,positive,0.9,0.8,,,2.0,2019-06-12,RH,2019-06-12 20:12:00+00:00,13687.0,74967X10,0.017587125301361,0.1582885980606079,0.1736748254945577,0.1925387824810871,0.2361682417720041,0.1497523446100899,0.3474549740453405,0.5709770157264467,0.0091991173103451,0.0483417992452921,0.0586966158502544,0.012486443704365,0.0405043201354484,-0.1316696066026736,-0.3046752657367729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,13687,252,1.7587%,0.0002,1.0275,1.4504,-0.4122,3.6467%,3.9649%,15.4033%,0.9574%,13
7224,7224,R H,"RH Says Sees A Clear Path $4-$5B In North American Sales, Int'l. Opportunity Could Lead To RH Becoming $7B-$10B Global Brand",3,positive,0.9,0.8,,,2.0,2019-06-12,RH,2019-06-12 20:12:00+00:00,13687.0,74967X10,0.017587125301361,0.1582885980606079,0.1736748254945577,0.1925387824810871,0.2361682417720041,0.1497523446100899,0.3474549740453405,0.5709770157264467,0.0091991173103451,0.0483417992452921,0.0586966158502544,0.012486443704365,0.0405043201354484,-0.1316696066026736,-0.3046752657367729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,13687,252,1.7587%,0.0002,1.0275,1.4504,-0.4122,3.6467%,3.9649%,15.4033%,0.9574%,21
7232,7232,R H,"RH Q1 Adj. EPS $1.85 Beats $1.55 Estimate, Sales $598.421M Beat $586.62M Estimate",3,positive,0.9,0.8,,,2.0,2019-06-12,RH,2019-06-12 20:11:00+00:00,13687.0,74967X10,0.017587125301361,0.1582885980606079,0.1736748254945577,0.1925387824810871,0.2361682417720041,0.1497523446100899,0.3474549740453405,0.5709770157264467,0.0091991173103451,0.0483417992452921,0.0586966158502544,0.012486443704365,0.0405043201354484,-0.1316696066026736,-0.3046752657367729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,13687,252,1.7587%,0.0002,1.0275,1.4504,-0.4122,3.6467%,3.9649%,15.4033%,0.9574%,13
7240,7240,R P M INTERNATIONAL INC,"RPM Reports Purchase Of Schul Int'l. And Willseal, No Terms Disclosed",3,positive,0.8,0.7,,,2.0,2019-06-12,RPM,2019-06-12 20:20:00+00:00,65307.0,74968510,0.0116783576086163,0.0057718055322766,-0.0016490512618172,-0.0080804398537938,-0.0037928688499294,-0.0234168555743227,0.1019973387040158,0.1295266043693834,0.0068872813135385,0.0089210365654224,0.0221691553082616,0.0648427371619635,0.0988084213817985,-0.0118694574349259,0.0600371518023732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,65307,252,1.1678%,0.0009,0.6748,0.2345,0.0435,1.3189%,1.4953%,22.1970%,1.2564%,11
7248,7248,RED ROBIN GOURMET BURGERS INC,'.@redrobinburgers has installed a poison pill and hired a top #activist defense adviser who has had some success in the past defending companies against Vintage Capital's Brian Kahn. Sources tell @rorol Vintage is likely pushing for some M&A...',3,negative,0.8,0.9,,,0.0,2019-06-12,RRGB,2019-06-12 17:46:00+00:00,89453.0,75689M10,-0.039245318621397,0.315003961324692,0.3000785459792863,0.2741555342797781,0.2211312406368455,0.1956010123267038,0.342498104254298,0.2981147204283461,0.0079877926036715,0.0122230586463418,0.0149367814557113,-0.0003772258335383,-0.1137123709051101,-0.1793125115447239,-0.0814558240650221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,89453,252,-3.9245%,-0.0014,1.0747,1.1629,0.9618,2.6472%,2.9076%,17.1113%,-3.2850%,38
7256,7256,STARBUCKS CORP,"Evercore ISI Group Initiates Coverage On Starbucks with In-Line Rating, Announces $82 Price Target",3,neutral,0.7,0.2,,,1.0,2019-06-12,SBUX,2019-06-12 10:37:00+00:00,77702.0,85524410,0.0067985616624355,0.0050644902512431,0.015796425480048,0.001085208585924,0.0106113262682421,0.0054262265206235,0.0970698545246202,0.1588323116357721,0.0053704679012298,-0.0013336640225518,0.0119164767446124,0.049032172754035,0.0881110432734217,0.0759319274341117,0.1709343499212983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,77702,252,0.6799%,0.0014,0.691,-0.2787,-0.0258,1.2406%,1.4160%,23.2466%,0.9091%,14
7264,7264,SEAGEN INC,Seattle Genetics Announces Multiple ADCETRIS Presentations At Congress Of The European Hematology Association And The International Conference On Malignant Lymphoma Jun. 13-16,3,positive,0.8,0.7,,,2.0,2019-06-12,SGEN,2019-06-12 12:06:00+00:00,88949.0,81181C10,0.0009016765397973,0.0354354456067085,0.0285285520944593,0.0752252591373923,0.0867867699671858,0.0151651980565097,0.1015015391722782,0.0579579676072907,-0.0210386980324983,-0.056839150098511,-0.03593155455795,-0.0412103832161931,-0.0270507138548655,-0.0293216934270944,-0.1082819796238252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,88949,252,0.0902%,0.0001,1.3767,0.472,-0.387,2.1261%,2.6540%,35.8256%,-0.2278%,22
7272,7272,STREAMLINE HEALTH SOLUTIONS INC,"Streamline Health Solns Q1 EPS $0.01, Inline, Sales $5.357M Miss $5.65M Estimate",3,negative,0.8,0.7,,,0.0,2019-06-12,STRM,2019-06-12 20:22:00+00:00,83391.0,86323X10,0.0143884755671024,0.2482269704341888,0.2127660107741837,0.234042587282381,0.2127660116415286,0.2765957421371803,-0.0567375287030492,0.0035461048417493,-0.0347222723066806,-0.0347222723066806,0.0145985226219369,-0.0279720064882981,0.0072463605444716,0.3899999725191794,0.263636315294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,83391,252,1.4388%,0.0005,0.1376,-0.7866,0.2985,4.6499%,4.6736%,1.0102%,2.1083%,12
7280,7280,TANDEM DIABETES CARE INC,"Trader Idea Feed: 'Worth watching the $72.05 area in this Tandem Diabetes. This stock has that ""angry"" look... if it breaks resistance, it could make a fierce run up to $80 area' @traderstewie Via Twitter",3,positive,0.8,0.7,,,2.0,2019-06-12,TNDM,2019-06-12 18:59:00+00:00,14325.0,87537220,0.0290792100131511,-0.0141286980360747,-0.0926216372601632,-0.0881975249809247,-0.0445269436526281,-0.136577704457849,-0.1305837208296064,-0.0214071550703851,0.0174835361540317,-0.0503486879656109,-0.0334989479526826,-0.0426041403434699,0.0381155644483537,0.0749920363958736,-0.0691730100689975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,14325,252,2.9079%,0.0065,1.4882,2.0776,-2.2015,3.7331%,4.7699%,38.7467%,0.1532%,35
7288,7288,TRUECAR INC,Watching TrueCar Shares Following 947K Share Block Trade At $5.26; Shares Currently Trading At Session Highs At $5.40/Share,3,positive,0.8,0.6,,,2.0,2019-06-12,TRUE,2019-06-12 17:11:00+00:00,14677.0,89785L10,0.0456273294985294,0.007272720336914,-0.0018182236955793,-0.0290908807470763,-0.0163636634918794,-0.0454545447519573,-0.0599999843669305,-0.2545454842383963,-0.025925900787115,-0.0348623092281529,5.899440935763778e-10,-0.0094161415311745,-0.1806853325380332,-0.1781249739661613,-0.2409811861977495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,14677,252,4.5627%,-0.0023,0.2893,0.826,-1.037,3.0900%,3.2624%,10.2889%,3.2907%,18
7296,7296,TYSON FOODS INC,Bernstein Downgrades Beyond Meat Amid Growing Valuation Concerns,3,negative,0.8,0.9,,,0.0,2019-06-12,TSN,2019-06-12 13:36:00+00:00,77730.0,90249410,-0.0051026386208832,0.0078153545036911,0.0002442819295582,-0.0410306601526389,-0.050433475990596,-0.0289412982620969,-0.0026865471149278,0.054973482849542,-0.0021820864640176,-0.0016979914752358,0.0062346515306961,0.0375645482960218,0.0299118246772096,0.1147199392657314,0.2682032250266208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.41,-0.99,0.009,77730,252,-0.5103%,0.0007,0.5311,0.132,0.1278,1.3694%,1.4657%,12.7053%,-0.3494%,8
