date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-06-11,13721.0,AbbVie shares are trading higher after the company's SKYRIZI maintained its complete skin clearance.,ABBVIE INC,0.5117072258144599,0.1023434106663,-15.952413666860672,-0.61991908587515,-0.15570617214024002,-0.14274670837345999,1.5854,1.6769,0.835,-0.12,-0.25,0.55,0.009,1.6766,0.6697,0.0406,-0.1127,-0.185,-1.3843,-1.092,0.1957,0.7265,-0.1468,-15.457
2019-06-06,13721.0,AbbVie Reports Recommendation From Pan-Canadian Oncology Drug Review Expert Review Committee For Combo VENCLEXTA With Rituxuimab As Treatment For Patients With Chronic Lymphocytic Leukemia,ABBVIE INC,0.46710860915482,2.43933725315086,1.64784822016468,0.40390561334788,1.7965663112322598,0.45626188969534,0.013,-0.459,0.841,0.55,-1.04,0.01,0.009,-0.45855,-0.4166,-1.0738,1.6769,0.6697,0.0406,-0.1127,-0.185,-1.3843,-1.092,0.1957
2019-06-04,13721.0,AbbVie Highlights Publication Of Data From Venetoclax Chemotherapy-Free Combination Regimen For Patients With Previously Untreated Chronic Lymphocytic Leukemia,ABBVIE INC,0.40390561334788,1.85016040773937,1.95439733566977,-1.31664993241429,-2.46102781143817,-3.02331631174164,1.3871,-0.5815,0.8436,2.33,0.42,-0.03,0.009,-0.587488,-0.1956,-0.459,-0.4166,-1.0738,1.6769,0.6697,0.0406,-0.1127,-0.185,-1.3843
2019-06-03,81540.0,"Argus Research Maintains Buy on AmerisourceBergen, Lowers Price Target to $100",AMERISOURCEBERGEN CORP,2.28940676897764,5.47467175845166,6.18389131329069,-0.58733285404741,-0.62539614204286,-3.7458263317736002,3.2237,3.5277,0.7716,-0.4,0.35,1.66,0.009,3.52334,0.4825,-1.2316,-0.3092,1.3089,1.1304,0.0242,0.9238,0.8334,-1.4095,0.2158
2019-06-04,85293.0,"A Look At Benzinga Pro's Most-Searched Tickers For June 4, 2019",ARCA BIOPHARMA INC,-1.2328787706792301,-8.90411064599446,-14.52055329005364,27.115720510482788,19.67479743729125,17.76000259355177,-0.8152,-1.7331,0.3733,2.33,0.42,-0.03,0.009,-1.6939890000000002,-1.5032,5.1939,-4.3574,-10.8921,2.027,-4.6002,5.1678,-2.7545,-1.451,-2.8953
2019-06-04,85293.0,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning of Tue., June 4, 2019",ARCA BIOPHARMA INC,-1.2328787706792301,-8.90411064599446,-14.52055329005364,27.115720510482788,19.67479743729125,17.76000259355177,-0.8152,-1.7331,0.3733,2.33,0.42,-0.03,0.009,-1.6939890000000002,-1.5032,5.1939,-4.3574,-10.8921,2.027,-4.6002,5.1678,-2.7545,-1.451,-2.8953
2019-06-03,85293.0,ARCA Biopharma Shares Halted On Circuit Breaker,ARCA BIOPHARMA INC,-0.81521663814783,-11.41304539068193,-13.04347851925041,-5.85366077721118,-7.360000698072181,-11.05991177940123,27.1157,27.2724,0.3901,-0.4,0.35,1.66,0.009,27.26274,-1.7331,-1.5032,5.1939,-4.3574,-10.8921,2.027,-4.6002,5.1678,-2.7545,-1.451
2019-06-18,47730.0,"ABM Initiates Energy Performance Contracting Program In Warren County, Pennsylvania; Terms Not Disclosed",A B M INDUSTRIES INC,0.30090003274381,-2.2316935179467,-1.0004793660201014e-07,0.60362596996128,0.47726353914929,0.42680932757006,-0.3,-1.3655,1.0101,1.04,0.16,0.33,0.009,-1.359504,-0.0313,-0.9075,-1.2478,-1.0614,1.292,-0.1024,1.2193,0.2111,0.0598,-1.2665
2019-06-06,47730.0,ABM Industries shares are trading higher after the company reported better-than-expected Q2 EPS results; the company also provided FY19 EPS guidance above analyst estimates.,A B M INDUSTRIES INC,-1.0558024048805201,0.07542129582818,0.55304480904889,-0.85106305778026,2.61491025227209,2.84137591609292,6.706,6.1466,1.0142,0.55,-1.04,0.01,0.009,6.13919,-2.1196,-0.2622,0.4923,0.7246,-0.5881,0.1394,0.4423,-1.3655,-0.0313,-0.9075
2019-06-05,47730.0,ABM Industries Sees FY19 Adj. EPS $1.95-$2.05 vs $1.99 Est.,A B M INDUSTRIES INC,6.70600906014442,6.84013741533722,7.296141104194801,3.4957241266965795,3.7241337000163597,2.70417327240861,-0.8511,-1.565,1.0007,0.7,-0.98,-0.97,0.009,-1.56059,6.1466,-2.1196,-0.2622,0.4923,0.7246,-0.5881,0.1394,0.4423,-1.3655,-0.0313
2019-06-05,47730.0,"ABM Industries Q2 Adj. EPS $0.47 Beats $0.41 Estimate, Sales $1.595B Miss $1.61B Estimate",A B M INDUSTRIES INC,6.70600906014442,6.84013741533722,7.296141104194801,3.4957241266965795,3.7241337000163597,2.70417327240861,-0.8511,-1.565,1.0007,0.7,-0.98,-0.97,0.009,-1.56059,6.1466,-2.1196,-0.2622,0.4923,0.7246,-0.5881,0.1394,0.4423,-1.3655,-0.0313
2019-06-27,82276.0,Deutsche Bank Upgrades Arch Capital Group to Buy,ARCH CAPITAL GROUP LTD NEW,2.4592518806457497,4.94612056381638,5.80271459383383,-1.7822315916419003,-2.51520123041179,-3.21075241754043,2.6084,2.1742,0.7263,0.6,1.42,-0.09,0.009,2.1636200000000003,1.9564,1.492,-0.6933,0.2683,0.1699,0.3654,1.0703,-0.1728,-0.4335,-0.5775
2019-06-03,81282.0,ACI Worldwide Making Strategic Investment in India's Mindgate Solutions; Financial Details Not Disclosed,A C I WORLDWIDE INC,4.7992143779993,6.92132193914345,4.570681337244889,-1.9632317125797198,-1.06918289916709,-1.50282229233715,-2.6383,-2.125,1.3109,-0.4,0.35,1.66,0.009,-2.12294,1.7358,-0.4401,-0.3033,-1.5704,0.5591,0.9434,-0.4417,-0.421,-1.0523,-1.3795
2019-06-25,88417.0,Axcelis Announces First Order For 'Purion XE Power Series' Implanter,AXCELIS TECHNOLOGIES INC,2.70269662141799,7.89473409177954,6.614504391648119,-0.9681904688477501,-2.18579673765864,-2.0519849094135,-1.8156,-0.2001,1.6587,-0.98,0.34,0.71,0.009,-0.19907399999999997,2.7932,3.0307,-0.9385,1.3388,-1.9912,-1.441,0.2232,-0.5622,-0.9107,0.3409
2019-06-11,88417.0,Axcelis Cuts Q2 Prelim. Sales Guidance From $80M To $75M vs $82.93M,AXCELIS TECHNOLOGIES INC,-2.31941938400268,-2.71702999424725,-6.82571038960835,4.72388602793216,5.7085253987738405,5.2842809005027895,-4.1296,-3.9423,1.6395,-0.12,-0.25,0.55,0.009,-3.94186,-2.0005,1.7833,-3.1345,-2.929,1.6591,-0.9468,-1.3432,-0.8924,-0.417,-0.2001
2019-06-26,91975.0,AECOM Wins Contract With US Department Of State To Provide Diplomatic Platform Support Services; Contract Ceiling Is $6B Over 5-Yr Period,A E C O M,1.49172563105821,1.60021741721705,-0.51532045061115,0.13683425495401,-0.02731782181099,-0.38115817121096,0.7652,0.8197,1.0576,-0.06,-0.05,0.25,0.009,0.8196559999999999,0.8588,0.42,-0.9919,-1.1903,-0.6517,-0.3564,-0.3043,-0.0652,-0.9751,-0.5372
2019-06-20,91975.0,UPDATE: Starboard Value Says Outright Sale Of MS Segment May Be 'Prudent Course Of Action' For Current Shareholders,A E C O M,-0.35393703728914,1.8785696130679999,1.52464297830337,2.010053768754,3.89537352399746,9.401195444648321,0.52,-0.4375,1.0649,0.89,-0.36,-0.23,0.009,-0.43676099999999995,-0.1393,0.189,1.1695,0.8197,0.8588,0.42,-0.9919,-1.1903,-0.6517,-0.3564
2019-06-20,91975.0,"Starboard Value Delivers Letter To AECOM Board, Says Believes Co.'s Franchises Are Deeply Undervalued; Says Believes A More Expansive And Open-Minded Strategic Review Of Co.'s Assets Is Necessary And Co. Must Identify Path To Grow Profitability Of MS Unit",A E C O M,-0.35393703728914,1.8785696130679999,1.52464297830337,2.010053768754,3.89537352399746,9.401195444648321,0.52,-0.4375,1.0649,0.89,-0.36,-0.23,0.009,-0.43676099999999995,-0.1393,0.189,1.1695,0.8197,0.8588,0.42,-0.9919,-1.1903,-0.6517,-0.3564
2019-06-17,91975.0,ACM Research Highlights Strategic Plan To Extend Access To China's Capital Markets,A E C O M,1.8481705337762802,3.89537351633562,7.4210997389768,-0.05983436130918,0.60241191455283,-0.08973612273041,5.2994,5.1319,1.0608,0.15,0.63,-1.12,0.009,5.13128,0.7359,1.6607,-0.4375,-0.1393,0.189,1.1695,0.8197,0.8588,0.42,-0.9919
2019-06-17,91975.0,"AECOM Signs Alliance Deal With Toshiba 'to work together on decommissioning nuclear reactors in Japan,' No Terms Disclosed",A E C O M,1.8481705337762802,3.89537351633562,7.4210997389768,-0.05983436130918,0.60241191455283,-0.08973612273041,5.2994,5.1319,1.0608,0.15,0.63,-1.12,0.009,5.13128,0.7359,1.6607,-0.4375,-0.1393,0.189,1.1695,0.8197,0.8588,0.42,-0.9919
2019-06-17,91975.0,AECOM shares are trading higher after the company announced it plans to spin-off its Management Services segment into a standalone government services company.,A E C O M,1.8481705337762802,3.89537351633562,7.4210997389768,-0.05983436130918,0.60241191455283,-0.08973612273041,5.2994,5.1319,1.0608,0.15,0.63,-1.12,0.009,5.13128,0.7359,1.6607,-0.4375,-0.1393,0.189,1.1695,0.8197,0.8588,0.42,-0.9919
2019-06-17,91975.0,Aecom To Spin Off Management Services Unit,A E C O M,1.8481705337762802,3.89537351633562,7.4210997389768,-0.05983436130918,0.60241191455283,-0.08973612273041,5.2994,5.1319,1.0608,0.15,0.63,-1.12,0.009,5.13128,0.7359,1.6607,-0.4375,-0.1393,0.189,1.1695,0.8197,0.8588,0.42,-0.9919
2019-06-17,91975.0,"AECOM To Spin Off its Management Services Business in 2H 2020, Management Services Generated $3.7B of Revenue and $239M of Adj. Income in 2018",A E C O M,1.8481705337762802,3.89537351633562,7.4210997389768,-0.05983436130918,0.60241191455283,-0.08973612273041,5.2994,5.1319,1.0608,0.15,0.63,-1.12,0.009,5.13128,0.7359,1.6607,-0.4375,-0.1393,0.189,1.1695,0.8197,0.8588,0.42,-0.9919
2019-06-03,91975.0,"AECOM Reports Madison Square Garden Selected Co. As General Contractor For MSG Sphere At Venetian, No Terms Disclosed",A E C O M,2.59819459170103,3.4642712160569,8.78439891710509,1.4953843317925901,2.1780919588882197,2.1126755475364902,1.348,1.765,1.0606,-0.4,0.35,1.66,0.009,1.7632400000000001,0.1181,-0.3924,-0.9237,-0.2371,-0.6304,0.0583,-0.4855,0.1034,0.217,5.1319
2019-06-28,89071.0,Sell-Side Weighs In On Accenture's 'Steady' Quarter,ACCENTURE PLC IRELAND,1.13654313609004,2.9983185166496398,5.709802862933469,-0.16911110142245,-1.02757923415687,-1.6710551133533698,0.9672,0.2975,0.9722,0.68,0.64,0.61,0.009,0.2971039999999999,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351,0.2683,-0.4237
2019-06-27,89071.0,Accenture PLC shares are trading lower despite the company reporting better-than-expected Q3 EPS and sales results. The company also raised its FY19 guidance above analyst estimates.,ACCENTURE PLC IRELAND,0.9672154672443801,4.58469910446059,7.21858288452068,-0.85992235690355,-1.5044882686127299,-1.21254585338141,-0.1691,-0.7525,0.9717,0.6,1.42,-0.09,0.009,-0.76112,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351,0.2683
2019-06-27,89071.0,Accenture Ticks Lower Despite Q3 Earnings Beat,ACCENTURE PLC IRELAND,0.9672154672443801,4.58469910446059,7.21858288452068,-0.85992235690355,-1.5044882686127299,-1.21254585338141,-0.1691,-0.7525,0.9717,0.6,1.42,-0.09,0.009,-0.76112,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351,0.2683
2019-06-27,89071.0,Accenture Sees Q4 Sales $10.85B-$11.15B vs $11B Estimate,ACCENTURE PLC IRELAND,0.9672154672443801,4.58469910446059,7.21858288452068,-0.85992235690355,-1.5044882686127299,-1.21254585338141,-0.1691,-0.7525,0.9717,0.6,1.42,-0.09,0.009,-0.76112,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351,0.2683
2019-06-27,89071.0,"UPDATE: Accenture Raises FY19 EPS Guidance From $7.18-$7.32 To $7.28-$7.35 vs $7.31 Estimate; Reaffirms Operating, Free Cash Flow",ACCENTURE PLC IRELAND,0.9672154672443801,4.58469910446059,7.21858288452068,-0.85992235690355,-1.5044882686127299,-1.21254585338141,-0.1691,-0.7525,0.9717,0.6,1.42,-0.09,0.009,-0.76112,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351,0.2683
2019-06-27,89071.0,Accenture Raises FY19 Guidance,ACCENTURE PLC IRELAND,0.9672154672443801,4.58469910446059,7.21858288452068,-0.85992235690355,-1.5044882686127299,-1.21254585338141,-0.1691,-0.7525,0.9717,0.6,1.42,-0.09,0.009,-0.76112,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351,0.2683
2019-06-27,89071.0,"Accenture Q3 EPS $1.93 Beats $1.89 Estimate, Sales $11.1B Beat $11.04B Estimate",ACCENTURE PLC IRELAND,0.9672154672443801,4.58469910446059,7.21858288452068,-0.85992235690355,-1.5044882686127299,-1.21254585338141,-0.1691,-0.7525,0.9717,0.6,1.42,-0.09,0.009,-0.76112,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351,0.2683
2019-06-26,89071.0,A Preview Of Accenture's Q3 Earnings,ACCENTURE PLC IRELAND,-0.16911110142245,4.1787156966670995,6.19715278309049,-0.65015675500035,-0.35568208625709,-0.8685451108889901,-0.8599,-0.8102,0.9736,-0.06,-0.05,0.25,0.009,-0.810484,-0.7525,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351
2019-06-26,89071.0,Accenture Will Acquire Australian Cybersecurity Firm BCT Solutions,ACCENTURE PLC IRELAND,-0.16911110142245,4.1787156966670995,6.19715278309049,-0.65015675500035,-0.35568208625709,-0.8685451108889901,-0.8599,-0.8102,0.9736,-0.06,-0.05,0.25,0.009,-0.810484,-0.7525,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351
2019-06-26,89071.0,Accenture to Acquire Privately Held BCT Solutions,ACCENTURE PLC IRELAND,-0.16911110142245,4.1787156966670995,6.19715278309049,-0.65015675500035,-0.35568208625709,-0.8685451108889901,-0.8599,-0.8102,0.9736,-0.06,-0.05,0.25,0.009,-0.810484,-0.7525,0.2975,0.3984,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351
2019-06-20,89071.0,"Bank of America Maintains Neutral on Accenture, Raises Price Target to $186",ACCENTURE PLC IRELAND,-0.51469369791448,-1.88719935584709,2.6109773366466302,-0.29810464475303,0.02719034293618,-0.55144310934357,1.3971,0.5187,0.9795,0.89,-0.36,-0.23,0.009,0.516345,-0.318,0.6209,0.3001,-0.8102,-0.7525,0.2975,0.3984,0.7821,0.4971,0.3074
2019-06-20,89071.0,"Citigroup Maintains Buy on Accenture, Raises Price Target to $211",ACCENTURE PLC IRELAND,-0.51469369791448,-1.88719935584709,2.6109773366466302,-0.29810464475303,0.02719034293618,-0.55144310934357,1.3971,0.5187,0.9795,0.89,-0.36,-0.23,0.009,0.516345,-0.318,0.6209,0.3001,-0.8102,-0.7525,0.2975,0.3984,0.7821,0.4971,0.3074
2019-06-13,89071.0,"Wells Fargo Maintains Outperform on Accenture, Raises Price Target to $200",ACCENTURE PLC IRELAND,0.010816043504739999,0.8488820476991701,-1.05433740468399,0.66532217897474,0.08132395558178,0.9129664304401199,0.195,-0.324,0.9803,0.52,0.67,-0.04,0.009,-0.323756,0.2665,-0.7346,-0.7026,-0.62,0.5187,-0.318,0.6209,0.3001,-0.8102,-0.7525
2019-06-03,89071.0,"Accenture Reports Purchase Of BRIDGE Energy, No Terms Disclosed",ACCENTURE PLC IRELAND,1.6042461618780999,5.29801246724983,4.98971801700909,-0.41941613890229995,0.25899822750317,-0.1793777877645,-1.6342,-1.2468,0.9943,-0.4,0.35,1.66,0.009,-1.24548,-0.7215,0.196,-0.0825,0.3647,0.3014,-0.4713,0.8526,-0.324,0.2665,-0.7346
2019-06-26,13750.0,Acasti Pharma Trades Higher Despite 'Material Uncertainty',ACASTI PHARMA INC,-9.16666761040687,13.33332958937261,16.6666593415824,3.9603922516107497,4.9999951826833,3.96039226433164,14.2857,14.347,1.1444,-0.06,-0.05,0.25,0.009,14.345364,-9.8509,3.8111,0.8902,9.313,6.1781,4.5194,3.4807,0.4694,-5.9139,0.4904
2019-06-26,13750.0,Acasti Pharma Says There Exists A Material Uncertainty About Co.'s Ability To Continue As A Going Concern.,ACASTI PHARMA INC,-9.16666761040687,13.33332958937261,16.6666593415824,3.9603922516107497,4.9999951826833,3.96039226433164,14.2857,14.347,1.1444,-0.06,-0.05,0.25,0.009,14.345364,-9.8509,3.8111,0.8902,9.313,6.1781,4.5194,3.4807,0.4694,-5.9139,0.4904
2019-06-26,13750.0,"H.C. Wainwright Initiates Coverage On Acasti Pharma with Buy Rating, Announces $6 Price Target",ACASTI PHARMA INC,-9.16666761040687,13.33332958937261,16.6666593415824,3.9603922516107497,4.9999951826833,3.96039226433164,14.2857,14.347,1.1444,-0.06,-0.05,0.25,0.009,14.345364,-9.8509,3.8111,0.8902,9.313,6.1781,4.5194,3.4807,0.4694,-5.9139,0.4904
2019-06-26,13750.0,Acasti Pharma shares are trading higher on continued strength after a bullish blog post was published on Seeking Alpha on Tuesday.,ACASTI PHARMA INC,-9.16666761040687,13.33332958937261,16.6666593415824,3.9603922516107497,4.9999951826833,3.96039226433164,14.2857,14.347,1.1444,-0.06,-0.05,0.25,0.009,14.345364,-9.8509,3.8111,0.8902,9.313,6.1781,4.5194,3.4807,0.4694,-5.9139,0.4904
2019-06-25,13750.0,Acasti Pharma shares are trading higher following a bullish Seeking Alpha blog post that mentioned potential valuation around $55 per share.,ACASTI PHARMA INC,14.28572386503219,20.95238417930112,32.38095606175653,0.9999990463256799,1.2236278656985178e-08,1.2236278656985178e-08,3.9604,5.1155,1.1706,-0.98,0.34,0.71,0.009,5.098588,14.347,-9.8509,3.8111,0.8902,9.313,6.1781,4.5194,3.4807,0.4694,-5.9139
2019-06-25,13750.0,Acasti Pharma Shares Moving Higher Following Bullish Blog Post Mentioning Potential Valuation Around $55/Share,ACASTI PHARMA INC,14.28572386503219,20.95238417930112,32.38095606175653,0.9999990463256799,1.2236278656985178e-08,1.2236278656985178e-08,3.9604,5.1155,1.1706,-0.98,0.34,0.71,0.009,5.098588,14.347,-9.8509,3.8111,0.8902,9.313,6.1781,4.5194,3.4807,0.4694,-5.9139
2019-06-24,13750.0,Acasti Pharma Awarded Notice Of Allowance For Second Patent In China Covering CaPre's Omega-3 Phospholipid Composition,ACASTI PHARMA INC,3.9603922516107497,14.85148259940727,45.544557614647815,-0.99009806290268,-0.99009806290268,8.1081069649713,1.0,1.3893,1.1879,-0.34,-0.9,0.08,0.009,1.394886,5.1155,14.347,-9.8509,3.8111,0.8902,9.313,6.1781,4.5194,3.4807,0.4694
2019-06-04,13750.0,Acasti Pharma shares are trading higher after the company reported its TRILOGY 2 Trial achieved 100% patient randomization target in patients with severe Hypertriglyceridemia.,ACASTI PHARMA INC,0.18529555527493,0.7527510388922201,7.12217855877397,-2.82284766435623,0.5288625946104,3.1497014095406497,-1.2466,-4.1293,1.1978,2.33,0.42,-0.03,0.009,-4.046474,-0.6622,0.3967,0.885,-0.9838,-2.1118,0.8071,1.1003,1.3957,0.9444,0.4136
