"combination_id","train_proportion","model","prompt","V","regression","coef_name","coef_mean","coef_sd","bias_mean","bias_norm","mse_mean","coverage_mean"
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","20",0.396294935379465,0.0223009280322755,-0.00987246550159213,-0.442693034446997,0.000594299634789757,0.932
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","3",0.338450991565533,0.0259759840444245,0.0116627727717041,0.448982904815398,0.000810097264053523,0.925
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","Other",0.31109739880909,0.00804943116445097,-0.0015576880395448,-0.193515294151974,6.71549407577042e-05,0.959
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","14",0.320209299739401,0.117671530239232,0.00232850503741383,0.0197881767380764,0.013838164375523,0.947
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","15",0.279822497257367,0.0585738722700877,-0.00162080171170508,-0.0276710698625399,0.0034300946123885,0.938
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","19",0.277473751517386,0.0517256281106264,-0.000345516593144144,-0.00667979502163187,0.00267298444455153,0.932
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","20",0.406506938363914,0.050975339205803,0.00033953748285667,0.00666081850845275,0.0025960020076418,0.935
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","3",0.323377775640734,0.0671152455047082,-0.0034104431530948,-0.0508147311009323,0.00451158284547859,0.942
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","Other",0.312775714290632,0.0213875482925812,0.000120627441997549,0.00564007806539432,0.000456984345725287,0.954
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","14",0.31499424133683,0.0878832116289284,-0.00288655336515629,-0.0328453331603795,0.0077240676176587,0.92
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","15",0.27966887596318,0.0677405423923934,-0.00177442300589213,-0.0261944020999067,0.00458734087953586,0.927
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","19",0.2791826778069,0.0552377191511486,0.00136340969637005,0.0246825849676977,0.00305001329740432,0.937
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","20",0.407971595937524,0.0647788377141264,0.00180419505646682,0.027851612040785,0.0041953566375793,0.947
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","3",0.328748092117447,0.0787708511569548,0.00195987332361763,0.0248806924748405,0.00620248324844377,0.936
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","Other",0.312516543560688,0.0293456214101012,-0.000138543287946941,-0.00472108891513379,0.000860323524691679,0.942
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","14",0.298596804626768,0.0209641806997114,-0.019283990075219,-0.919854219510923,0.000810929648758885,0.85
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","15",0.292899800367525,0.0241187249229962,0.011456501398453,0.475004438876025,0.000712382603312003,0.92
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","19",0.292999300251856,0.0197898292531528,0.0151800321413262,0.767062309994807,0.000621679080338773,0.901
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","20",0.39888006838798,0.0226442107350548,-0.00728733249307793,-0.321818789726975,0.000565352734398428,0.932
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","3",0.355794001333618,0.02721636511216,0.0290057825397891,1.06574784767381,0.00158132522013402,0.83
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","Other",0.309621110300837,0.00880652432440259,-0.00303397654779791,-0.344514638924105,8.66823294982059e-05,0.921
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","14",0.315512570503944,0.117074029885287,-0.00236822419804254,-0.0202284332431625,0.0136982306309597,0.947
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","15",0.279542250897338,0.0595780738178211,-0.0019010480717338,-0.0319085185188574,0.00354961131673295,0.932
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","19",0.277354219055194,0.0523205721974741,-0.000465049055335762,-0.00888845507232838,0.0027349211034199,0.947
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","20",0.407491680856883,0.0505748943214026,0.00132427997582543,0.0261845327329733,0.0025570158331398,0.946
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","3",0.329348925393271,0.0720428863080634,0.00256070659944158,0.0355441977781361,0.00519154450841737,0.921
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","Other",0.312790981396224,0.0225687634649276,0.00013589454758924,0.00602135548101355,0.00050885820257958,0.938
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","train_V_Yhuman","14",0.316207602009189,0.0849547236665705,-0.00167319269279764,-0.0196951107670548,0.00721288734197733,0.935
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","train_V_Yhuman","15",0.283882426836171,0.0645390153427023,0.00243912786709841,0.0377930753071865,0.00416706856165621,0.945
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","train_V_Yhuman","19",0.277519570646688,0.0550218675872107,-0.000299697463841825,-0.00544687915885077,0.00302446832544159,0.942
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","train_V_Yhuman","20",0.406644461668825,0.0663791778383909,0.00047706078776742,0.0071869041362472,0.00440201664224545,0.937
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","train_V_Yhuman","3",0.331128545502264,0.0806143152206775,0.00434032670843547,0.0538406447608473,0.0065110075866162,0.932
10,0.1,"gpt-3.5-turbo-0125",3,"Senate","train_V_Yhuman","Other",0.311627326471613,0.0282581955930416,-0.00102776037702134,-0.03637034691891,0.000798783383948994,0.948
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","5k_V_Yllm","14",0.306131486481644,0.0213997959200738,-0.0117493082203431,-0.549038330282478,0.000595539557812011,0.907
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","5k_V_Yllm","15",0.308984313731893,0.0234003060267321,0.0275410147628211,1.1769510506127,0.0013055342419885,0.813
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","5k_V_Yllm","19",0.283758839297843,0.0219615547262284,0.00593957118731294,0.27045312872223,0.000517106081996289,0.943
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","5k_V_Yllm","20",0.391985627558842,0.0251594153052627,-0.0141817733222154,-0.563676585888263,0.000833485876886884,0.889
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","5k_V_Yllm","3",0.364933985199595,0.0271973931179397,0.0381457664057663,1.40255230493414,0.00219405798890263,0.741
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","5k_V_Yllm","Other",0.309813261498752,0.00815719485467827,-0.00284182534988289,-0.34838267327316,7.45492593885295e-05,0.939
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","alpha_star","14",0.322620676184234,0.112427309693075,0.00473988148224686,0.0421595206288103,0.0126497265413236,0.957
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","alpha_star","15",0.281738685532683,0.0580426690944474,0.000295386563610657,0.00508912784713609,0.00336566973739387,0.941
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","alpha_star","19",0.276259530670975,0.0518045332736129,-0.00155973743955479,-0.0301081264706472,0.00268345873890952,0.949
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","alpha_star","20",0.408106401557772,0.0567173251871751,0.00193900067671438,0.0341870966290354,0.00321739784503568,0.935
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","alpha_star","3",0.326404846709261,0.0724209621573051,-0.000383372084568201,-0.00529366185077023,0.00523969793818525,0.933
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","alpha_star","Other",0.312171760183522,0.022201499203233,-0.000483326665112713,-0.0217700012367782,0.000492647264969495,0.959
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","train_V_Yhuman","14",0.316187660022811,0.0835252776212685,-0.00169313467917536,-0.0202709254897973,0.0069723622347501,0.94
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","train_V_Yhuman","15",0.282270083237066,0.062670242369527,0.000826784267993397,0.0131926132201368,0.0039243152916024,0.949
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","train_V_Yhuman","19",0.275967427793453,0.0515178626916154,-0.001851840317077,-0.035945596737234,0.00265486539869578,0.953
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","train_V_Yhuman","20",0.405126810128565,0.0638263566245859,-0.00104059075249219,-0.0163034647052273,0.00407081282528302,0.957
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","train_V_Yhuman","3",0.326783517697663,0.0782051816370808,-4.70109616578817e-06,-6.01123361314355e-05,0.00610993440655421,0.941
14,0.1,"gpt-3.5-turbo-0125",4,"Senate","train_V_Yhuman","Other",0.31313336123274,0.0285188469769629,0.000478274384105575,0.016770467070142,0.00081274005464902,0.955
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","5k_V_Yllm","14",0.307392864814816,0.0223129916234703,-0.0104879298871706,-0.470036921276784,0.000607368398912074,0.913
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","5k_V_Yllm","15",0.301051505743916,0.0223981394358324,0.0196082067748441,0.875439088635862,0.000885656746461845,0.891
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","5k_V_Yllm","19",0.291838309009064,0.0215943645035972,0.0140190408985339,0.64919904895551,0.000662383769450671,0.898
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","5k_V_Yllm","20",0.383166525847104,0.0237468365372054,-0.0230008750339536,-0.9685869104256,0.00109238858560678,0.831
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","5k_V_Yllm","3",0.366238600847717,0.0298967565075032,0.0394503820538882,1.31955391361559,0.00244925487781702,0.735
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","5k_V_Yllm","Other",0.3103978772813,0.00879370622769376,-0.00225720956733439,-0.256684668430909,8.2346934980627e-05,0.931
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","alpha_star","14",0.313917620115607,0.112713866596748,-0.00396317458638015,-0.0351613754903738,0.0127074180602684,0.943
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","alpha_star","15",0.280813159565138,0.0594983314677973,-0.000630139403934449,-0.0105908752126184,0.00353690847167282,0.933
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","alpha_star","19",0.275438189944719,0.0515300453601404,-0.00238107816581102,-0.0462075697618702,0.00265835976247501,0.939
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","alpha_star","20",0.403415342392613,0.0518448491936049,-0.0027520584884441,-0.0530825825756971,0.00269277432544354,0.94
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","alpha_star","3",0.327089783944834,0.06858422086178,0.000301565151005433,0.00439700483895831,0.00469918249740651,0.938
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","alpha_star","Other",0.314252606948176,0.0220464300972016,0.00159752009954127,0.0724616226980009,0.000488111105419202,0.952
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","train_V_Yhuman","14",0.315657353695913,0.0859761638644331,-0.0022234410060738,-0.0258611329714561,0.00738945254199849,0.93
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","train_V_Yhuman","15",0.279776063587855,0.0652069740697753,-0.00166723538121688,-0.0255683599032343,0.0042504771916854,0.937
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","train_V_Yhuman","19",0.276661010367417,0.0558923026481978,-0.00115825774311319,-0.0207230278273485,0.0031221671068219,0.93
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","train_V_Yhuman","20",0.40402673387295,0.0650622106434317,-0.00214066700810747,-0.0329018486604955,0.00423344061779607,0.941
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","train_V_Yhuman","3",0.326474941727923,0.0796922869058333,-0.000313277065905851,-0.00393108389869686,0.00634460787420939,0.939
18,0.1,"gpt-3.5-turbo-0125",5,"Senate","train_V_Yhuman","Other",0.31395672627674,0.0297929713884967,0.00130163942810574,0.0436894800163608,0.000888427788212429,0.935
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","5k_V_Yllm","14",0.308908401702097,0.0213233566657947,-0.00897239299988994,-0.420777701208871,0.000534734690101669,0.926
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","5k_V_Yllm","15",0.287591075784946,0.0239758780742097,0.0061477768158742,0.256415085063651,0.00061206304647774,0.948
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","5k_V_Yllm","19",0.299111400698608,0.0214733946823144,0.0212921325880782,0.991558759249861,0.000914000482651565,0.834
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","5k_V_Yllm","20",0.391328180321178,0.022827005466276,-0.0148392205598795,-0.6500730278355,0.000740753573203587,0.903
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","5k_V_Yllm","3",0.361597516357734,0.0285436668552094,0.034809297563905,1.21951036425973,0.00202561337351612,0.748
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","5k_V_Yllm","Other",0.308103906859255,0.00805447444106647,-0.00455117998938013,-0.565049901477808,8.55229232590054e-05,0.923
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","alpha_star","14",0.314349912150048,0.11436763198155,-0.00353088255193842,-0.0308730931187596,0.0130793424214177,0.933
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","alpha_star","15",0.281975268568035,0.0565350778144991,0.000531969598962593,0.00940954924848735,0.00319330180012219,0.952
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","alpha_star","19",0.273613628559788,0.0526635929084691,-0.00420563955074212,-0.0798585762663714,0.0027883679680417,0.932
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","alpha_star","20",0.405282439623719,0.053023332312986,-0.000884961257338113,-0.0166900347212123,0.00280944545223076,0.946
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","alpha_star","3",0.331592068522898,0.0679192896277783,0.00480384972906865,0.070728798186722,0.00463149384585796,0.945
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","alpha_star","Other",0.312958548874554,0.0224005633550476,0.000303462025919,0.0135470711655392,0.000501375542586054,0.942
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","train_V_Yhuman","14",0.315096388617992,0.0842494991469476,-0.00278440608399504,-0.0330495268480884,0.00709863304564558,0.929
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","train_V_Yhuman","15",0.279420893572557,0.0656442377712997,-0.0020224053965157,-0.0308085746011955,0.00430894691021022,0.931
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","train_V_Yhuman","19",0.276235268726229,0.0548694051494658,-0.00158399938430121,-0.0288685357529639,0.00301015002388423,0.947
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","train_V_Yhuman","20",0.405731983097923,0.0664510259609608,-0.000435417783134939,-0.00655246140805624,0.0044115127010589,0.941
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","train_V_Yhuman","3",0.326061260919205,0.079687941131038,-0.000726957874624343,-0.00912255812242584,0.00634434626149355,0.939
22,0.1,"gpt-3.5-turbo-0125",6,"Senate","train_V_Yhuman","Other",0.310937820813212,0.0279393761777145,-0.00171726603542314,-0.0614640078039,0.000782777135095061,0.952
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","5k_V_Yllm","14",0.294066493220995,0.0223409208460574,-0.0238143014809913,-1.06594986147108,0.00106573858253309,0.786
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","5k_V_Yllm","15",0.299562229825279,0.0253321043367895,0.0181189308562067,0.715255654063163,0.000969369449991859,0.899
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","5k_V_Yllm","19",0.296717740083097,0.0214681965695584,0.0188984719725667,0.88030086324831,0.000817574823383141,0.877
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","5k_V_Yllm","20",0.395238389314743,0.0217631992221359,-0.0109290115663142,-0.502178537942069,0.000592606497358623,0.927
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","5k_V_Yllm","3",0.343877775260533,0.0242481826157127,0.0170895564667042,0.704776796576509,0.00087943932603346,0.915
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","5k_V_Yllm","Other",0.309864364200149,0.00861726595195564,-0.00279072264848543,-0.323852445084638,8.19711481150167e-05,0.936
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","alpha_star","14",0.318399960588714,0.115881056863322,0.000519165886727204,0.00448016182092251,0.0134152604536386,0.946
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","alpha_star","15",0.286868230552433,0.0580418000304678,0.00542493158336118,0.0934659431739449,0.00339491158291019,0.951
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","alpha_star","19",0.27950900890442,0.0527287123704326,0.00168974079389013,0.0320459331913753,0.0027803920150861,0.952
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","alpha_star","20",0.406898137672128,0.0506139602767088,0.000730736791070448,0.0144374553398998,0.00255974517817519,0.939
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","alpha_star","3",0.329941735376858,0.0690732328795274,0.0031535165830286,0.0456546834651382,0.00477628505576844,0.931
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","alpha_star","Other",0.311419557372521,0.0225910688929579,-0.00123552947611361,-0.0546910587528128,0.000511372570418991,0.95
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","train_V_Yhuman","14",0.312795660335472,0.0879397927296497,-0.00508513436651428,-0.0578251802588088,0.00775153232971394,0.927
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","train_V_Yhuman","15",0.284564948825353,0.0642184817919028,0.00312164985628078,0.0486098358163675,0.00412963408807851,0.946
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","train_V_Yhuman","19",0.278982737408205,0.0540684038150276,0.00116346929767444,0.0215184694864446,0.00292182255962043,0.96
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","train_V_Yhuman","20",0.404493745873353,0.0633325295254088,-0.00167365500770442,-0.0264264670974961,0.00400979940787551,0.95
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","train_V_Yhuman","3",0.328661447737593,0.0804564213928789,0.00187322894376383,0.0232825287445562,0.00647027149428092,0.943
26,0.1,"gpt-3.5-turbo-0125",7,"Senate","train_V_Yhuman","Other",0.312766852949863,0.0287453253956551,0.000111766101228676,0.0038881487577653,0.000825479930031376,0.947
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","5k_V_Yllm","14",0.299049493282911,0.0230266747163487,-0.0188313014190755,-0.817803771106627,0.000884315433880114,0.86
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","5k_V_Yllm","15",0.301879480760729,0.0279705188657729,0.0204361817916565,0.730632917098435,0.00119920510191657,0.88
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","5k_V_Yllm","19",0.294033549172612,0.0208567997261525,0.0162142810620814,0.777409826769837,0.000697473999082189,0.871
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","5k_V_Yllm","20",0.39535937994915,0.0227350018027995,-0.0108080209319079,-0.47539125026931,0.000633176743130883,0.905
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","5k_V_Yllm","3",0.337769422101128,0.026528083943527,0.0109812033072991,0.413946341947496,0.00082362232455334,0.933
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","5k_V_Yllm","Other",0.308959676846138,0.00808352403756298,-0.00369541000249713,-0.457153338732598,7.89340725915485e-05,0.938
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","alpha_star","14",0.3193917920552,0.104167063918221,0.00151099735321314,0.0145055192723815,0.0108422095411387,0.954
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","alpha_star","15",0.280811482395131,0.0600386468513656,-0.000631816573941531,-0.0105234978980403,0.00360143366881035,0.933
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","alpha_star","19",0.277916179714787,0.0540331791916133,9.69116042564336e-05,0.0017935573235986,0.00291667426095848,0.935
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","alpha_star","20",0.406065508083382,0.0521381608108171,-0.000101892797675862,-0.00195428446441713,0.0027156798070641,0.937
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","alpha_star","3",0.325443451667503,0.067421057528938,-0.00134476712632597,-0.019945802922904,0.0045428617979461,0.919
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","alpha_star","Other",0.3123543504841,0.0227229396917109,-0.000300736364535252,-0.0132349233248618,0.000515906098605851,0.952
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","train_V_Yhuman","14",0.317307811309051,0.0907576746414777,-0.000572983392935469,-0.0063133326762606,0.00822904686079056,0.913
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","train_V_Yhuman","15",0.279371030144915,0.065059319374219,-0.00207226882415717,-0.0318519905232569,0.00423277662047876,0.946
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","train_V_Yhuman","19",0.277336784417768,0.0555945617638509,-0.000482483692762509,-0.00867861311349041,0.0030878973329307,0.939
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","train_V_Yhuman","20",0.40631593908737,0.0641584254592093,0.000148538206312603,0.00231517848590348,0.00411220931744625,0.949
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","train_V_Yhuman","3",0.325317224267706,0.078418406172283,-0.00147099452612285,-0.0187582813515887,0.00614546080507043,0.938
30,0.1,"gpt-3.5-turbo-0125",8,"Senate","train_V_Yhuman","Other",0.313950131338347,0.0281705341390116,0.00129504448971215,0.0459715986683663,0.000794462554913876,0.948
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","5k_V_Yllm","14",0.293795232386232,0.0217480495448489,-0.0240855623157545,-1.10748149005662,0.00105261899341229,0.81
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","5k_V_Yllm","15",0.301117501478055,0.0258199753175985,0.0196742025089823,0.761976038589498,0.00105307869864044,0.875
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","5k_V_Yllm","19",0.301858068277271,0.021854360491086,0.0240388001667407,1.09995440848272,0.00105499937285836,0.8
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","5k_V_Yllm","20",0.391738111054402,0.021254328771711,-0.0144292898266552,-0.678887109616004,0.00065949914994606,0.881
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","5k_V_Yllm","3",0.342763081914619,0.0252317075562019,0.0159748631207902,0.633126516911598,0.000891198678863478,0.908
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","5k_V_Yllm","Other",0.307641670675828,0.0085057122644,-0.00501341617280708,-0.58941756045409,9.74091357054035e-05,0.912
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","alpha_star","14",0.32066772727,0.114069090812379,0.00278693256801345,0.0244319696787747,0.0130065127144227,0.944
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","alpha_star","15",0.280751671936914,0.060251372234267,-0.000691627032158369,-0.0114790253982799,0.0036270759762077,0.937
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","alpha_star","19",0.27878912662872,0.052210573435999,0.000969858518190181,0.0185759024343806,0.00272415866008263,0.949
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","alpha_star","20",0.408042859272178,0.0520794512510021,0.00187545839112027,0.0360114852608817,0.00271307431753972,0.932
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","alpha_star","3",0.326094315151463,0.064433213939292,-0.000693903642365591,-0.0107693470485482,0.00414796892175292,0.936
34,0.1,"gpt-3.5-turbo-0125",9,"Senate","alpha_star","Other",0.311505590984424,0.0222417541664116,-0.00114949586421111,-0.0516818887400088,0.000495522273512525,0.944
