custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
5297,ABBVIE INC,From AbbVie Q2 Earnings Conference Call: Raises FY19 Sales Growth Guidance From ~1% To ~2%,2,increase,0.65,0.2,,131,737,2.0,2019-07-26,13721.0,-0.8559648878872299,-3.55667582429477,-3.2172375761957,-1.18588116019964,-1.57980164046196,-1.9705828500266,1.6502,0.9173,0.8825,0.82,0.39,-0.19,0.009,0.91755,-0.5826,0.1413,0.1108,-0.3241,0.0733,2.5077,-1.8038,-0.5442,-0.1179,0.8463
5305,ABBVIE INC,Abbvie CEO Says Co Remains 'Well Positioned' To Deliver Double-Digit Earnings Growth In 2019,2,increase,0.66,0.58,,131,934,2.0,2019-07-26,13721.0,-0.8559648878872299,-3.55667582429477,-3.2172375761957,-1.18588116019964,-1.57980164046196,-1.9705828500266,1.6502,0.9173,0.8825,0.82,0.39,-0.19,0.009,0.91755,-0.5826,0.1413,0.1108,-0.3241,0.0733,2.5077,-1.8038,-0.5442,-0.1179,0.8463
5313,ABBVIE INC,AbbVie shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised its FY19 EPS guidance above analyst estimates.,2,increase,0.8,0.6,,142,609,2.0,2019-07-26,13721.0,-0.8559648878872299,-3.55667582429477,-3.2172375761957,-1.18588116019964,-1.57980164046196,-1.9705828500266,1.6502,0.9173,0.8825,0.82,0.39,-0.19,0.009,0.91755,-0.5826,0.1413,0.1108,-0.3241,0.0733,2.5077,-1.8038,-0.5442,-0.1179,0.8463
5321,ABBVIE INC,UPDATE: AbbVie Raises FY19 Adj EPS Guidance From $8.73-$8.83 To $8.82-$8.92 vs $8.82 Estimate,2,increase,0.65,0.5,,143,929,2.0,2019-07-26,13721.0,-0.8559648878872299,-3.55667582429477,-3.2172375761957,-1.18588116019964,-1.57980164046196,-1.9705828500266,1.6502,0.9173,0.8825,0.82,0.39,-0.19,0.009,0.91755,-0.5826,0.1413,0.1108,-0.3241,0.0733,2.5077,-1.8038,-0.5442,-0.1179,0.8463
5329,ABBVIE INC,AbbVie Raises FY19 Guidance,2,increase,0.7,0.5,,115,609,2.0,2019-07-26,13721.0,-0.8559648878872299,-3.55667582429477,-3.2172375761957,-1.18588116019964,-1.57980164046196,-1.9705828500266,1.6502,0.9173,0.8825,0.82,0.39,-0.19,0.009,0.91755,-0.5826,0.1413,0.1108,-0.3241,0.0733,2.5077,-1.8038,-0.5442,-0.1179,0.8463
5337,ABBVIE INC,"AbbVie Q2 Adj. EPS $2.26 Beats $2.2 Estimate, Sales $8.255B Beat $8.1B Estimate",2,increase,0.78,0.65,,140,801,2.0,2019-07-26,13721.0,-0.8559648878872299,-3.55667582429477,-3.2172375761957,-1.18588116019964,-1.57980164046196,-1.9705828500266,1.6502,0.9173,0.8825,0.82,0.39,-0.19,0.009,0.91755,-0.5826,0.1413,0.1108,-0.3241,0.0733,2.5077,-1.8038,-0.5442,-0.1179,0.8463
5345,ABBVIE INC,AbbVie Acquires Mavupharma; Terms Not Disclosed,2,uncertain,0.6,0.0,,123,738,1.0,2019-07-15,13721.0,-1.57961156219244,-3.23039242089785,-4.39731963548408,0.1544089987874,-0.41870575675025,0.15440901093626,-0.0142,0.0126,0.8921,-0.04,-0.35,-1.07,0.009,0.012484,-1.3032,-0.6518,-0.4246,0.918,-1.0207,-0.9834,-0.9922,-0.6385,0.9173,-0.5826
5353,ABBVIE INC,"CytomX Therapeutics Announces Second Target Selection And Program Initiation With AbbVie Under Ongoing, Multi-Program Strategic Oncology Collaboration",2,increase,0.6,0.1,,136,1377,2.0,2019-07-09,13721.0,0.57552452199161,-1.44167027277298,-3.4795307763605896,-2.42498517036438,-4.989324794079019,-4.05496690493926,0.0281,-0.1448,0.9041,0.18,-0.15,-0.43,0.009,-0.143638,0.2049,-0.7535,-0.3343,0.0126,-1.3032,-0.6518,-0.4246,0.918,-1.0207,-0.9834
5361,AMBEV SA,Ambev shares are trading higher on seemingly no company-specific news.,2,uncertain,0.6,0.0,,121,1634,1.0,2019-07-29,85254.0,-1.48148005828261,-5.740739640327909,-9.62962928257814,1.55038619413971,10.78223597660004,9.39456841211727,3.0534,3.2411,0.6142,-0.32,-0.34,-0.46,0.009,3.240944,-1.3861,-0.2785,1.013,-0.416,-0.972,0.3537,1.1137,-3.3725,-0.5087,-2.561
5369,AMBEV SA,JP Morgan Upgrades Ambev to Neutral,2,increase,0.6,0.2,,117,737,2.0,2019-07-26,85254.0,3.05344145745039,9.453171578854835e-09,-3.62594644500107,9.09090563654899,7.72442381753368,8.17609813365227,1.5504,1.0362,0.6147,0.82,0.39,-0.19,0.009,1.037346,3.2411,-1.3861,-0.2785,1.013,-0.416,-0.972,0.3537,1.1137,-3.3725,-0.5087
5377,AMBEV SA,Ambev SA shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2,increase,0.8,0.12,,130,737,2.0,2019-07-25,85254.0,1.55038619413971,2.51938214887255,-1.16278965432724,-1.25260837376117,-0.8385735708754101,-1.45833678962685,9.0909,9.4863,0.6161,-0.63,-0.66,-0.12,0.009,9.470043,1.0362,3.2411,-1.3861,-0.2785,1.013,-0.416,-0.972,0.3537,1.1137,-3.3725
5385,AMBEV SA,"Ambev SA Earlier Reported Q2 EPS R$0.05 Beats R$0.04 Est., Sales R$3.279B Beat R$3.090B Estimate.",2,increase,0.65,0.5,,146,673,2.0,2019-07-25,85254.0,1.55038619413971,2.51938214887255,-1.16278965432724,-1.25260837376117,-0.8385735708754101,-1.45833678962685,9.0909,9.4863,0.6161,-0.63,-0.66,-0.12,0.009,9.470043,1.0362,3.2411,-1.3861,-0.2785,1.013,-0.416,-0.972,0.3537,1.1137,-3.3725
5393,ASBURY AUTOMOTIVE GROUP INC,"Asbury Automotive Group Q2 Adj. EPS $2.38 Beats $2.26 Estimate, Sales $1.804B Beat $1.8B Estimate",2,increase,0.72,0.45,,150,673,2.0,2019-07-26,89327.0,5.6089349091053,2.97207133572015,3.41899188399381,-0.79575730487704,3.5533014852367804,6.2374296700655005,-0.2897,-0.9522,0.8021,0.82,0.39,-0.19,0.009,-0.956422,5.8566,-1.5139,-0.0981,0.1827,1.4414,1.3935,0.8159,-1.0856,-0.4416,0.2074
5401,ASBURY AUTOMOTIVE GROUP INC,Asbury Automotive Group's Q2 Earnings Outlook,2,uncertain,0.5,0.0,,126,610,1.0,2019-07-25,89327.0,-0.28966369573026,1.91622255021384,3.53163798918296,4.383944347500799,7.089603008771631,7.15300885812533,-0.7958,-0.303,0.797,-0.63,-0.66,-0.12,0.009,-0.3026899999999999,-0.9522,5.8566,-1.5139,-0.0981,0.1827,1.4414,1.3935,0.8159,-1.0856,-0.4416
5409,ACADIA PHARMACEUTICALS,ACADIA Raises FY19 Sales Guidance From $290M-$300M To $320M-$330M Vs $292.81 Estimates,2,increase,0.78,0.75,,147,1126,2.0,2019-07-31,90177.0,16.63954555988311,18.02278457575132,18.470305519918277,3.86373214423656,7.112253038447309,10.13215505300786,-1.68,0.453,1.9558,-1.09,0.12,0.61,0.009,0.4428220000000002,18.6665,1.8359,5.2571,-1.4073,0.3859,-2.335,3.0712,1.8669,-3.5506,4.1509
5417,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals Q2 EPS $(0.38) Beats $(0.45) Estimate, Sales $83.205M Beat $72.57M Estimate",2,increase,0.72,0.65,,152,806,2.0,2019-07-31,90177.0,16.63954555988311,18.02278457575132,18.470305519918277,3.86373214423656,7.112253038447309,10.13215505300786,-1.68,0.453,1.9558,-1.09,0.12,0.61,0.009,0.4428220000000002,18.6665,1.8359,5.2571,-1.4073,0.3859,-2.335,3.0712,1.8669,-3.5506,4.1509
5425,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals shares are trading lower after the company reported its Phase 3 ENHANCE trial of Pimavanserin did not achieve statistical significance on its primary endpoint.,2,decrease,0.65,0.45,,153,615,0.0,2019-07-23,90177.0,3.5553596913814505,12.51125467098834,29.882995698319668,1.0505779646337,-0.68833771399455,1.56433172233181,-14.4397,-15.7526,1.9656,0.65,-0.23,0.81,0.009,-15.72634,2.249,-0.1137,1.1903,3.7534,4.1913,0.453,18.6665,1.8359,5.2571,-1.4073
5433,ACADIA PHARMACEUTICALS,"ACADIA Pharma Reports Top-Line Results From Phase 3 ENHANCE Trial Of Pimavanserin As Adjunctive Treatment For Patients With Schizophrenia: 'did not achieve statistical significance on the primary endpoint, but showed a consistent trend in improvement...'",2,decrease,0.65,0.45,,172,546,0.0,2019-07-22,90177.0,-14.439737796783438,-7.316131899687239,10.08856874537962,-1.7208369448781,0.50841248812838,-2.1697741125349,1.0506,0.5393,2.0059,0.25,-0.45,-0.49,0.009,0.5401250000000001,-15.7526,2.249,-0.1137,1.1903,3.7534,4.1913,0.453,18.6665,1.8359,5.2571
5441,ACADIA PHARMACEUTICALS,ACADIA Pharmaceuticals Option Alert: Jul 19 $30 Calls Sweep (22) near the Ask: 500 @ $0.401 vs 151 OI; Earnings 8/7 After Close [est] Ref=$26.89,2,increase,0.55,0.15,,168,1761,2.0,2019-07-01,90177.0,-0.8172336965799301,1.0772622858083498,-2.41456030281245,1.13507090136408,5.90332736518315,3.68502283685967,0.7108,-0.8012,2.015,0.75,-0.54,-0.13,0.009,-0.80945,-1.1083,0.2551,0.0075,-0.3589,1.426,-0.4732,-0.5756,-1.1519,-1.8011,-1.0501
5449,A C C O BRANDS CORP,ACCO Brands shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,2,increase,0.78,0.28,,138,993,2.0,2019-07-31,90825.0,-0.61349146999418,-4.60122527804983,-3.98772395528465,-0.24509197100996,0.12300405020064,1.24378580843778,20.1474,21.1692,0.8479,-1.09,0.12,0.61,0.009,21.062611,0.2613,-0.0833,1.5897,-0.8807,-2.4713,1.0313,-1.6487,1.6409,0.3592,0.6671
5457,A C C O BRANDS CORP,ACCO Brands Narrows FY19 Adj. EPS Guidance From $1.10-$1.20 To $1.15-$1.20 vs $1.17 Est.,2,uncertain,0.6,0.0,,152,1122,1.0,2019-07-30,90825.0,20.14741152524948,17.44471731688519,17.444717447295098,0.36900041159242,1.49253586501734,-0.9708728595526,-0.2451,-0.0935,0.9457,-0.17,1.37,0.89,0.009,-0.093331,21.1692,0.2613,-0.0833,1.5897,-0.8807,-2.4713,1.0313,-1.6487,1.6409,0.3592
5465,A C C O BRANDS CORP,"ACCO Brands Q2 EPS $0.36 Beats $0.32 Estimate, Sales $518.7M Beat $493.87M Estimate",2,increase,0.72,0.65,,147,737,2.0,2019-07-30,90825.0,20.14741152524948,17.44471731688519,17.444717447295098,0.36900041159242,1.49253586501734,-0.9708728595526,-0.2451,-0.0935,0.9457,-0.17,1.37,0.89,0.009,-0.093331,21.1692,0.2613,-0.0833,1.5897,-0.8807,-2.4713,1.0313,-1.6487,1.6409,0.3592
5473,ARCH CAPITAL GROUP LTD NEW,"MKM Partners Maintains Buy on Arch Capital Group, Raises Price Target to $45",2,increase,0.65,0.15,,128,1377,2.0,2019-07-30,82276.0,-2.1744642406702,-1.7193433622818202,-0.22756039049732,0.0,0.49987491220235,1.08494269996166,3.534,3.6489,0.7292,-0.17,1.37,0.89,0.009,3.648964,-1.3886,0.3995,1.0751,-0.2374,1.9806,0.944,-0.971,0.3929,-0.0212,0.0848
5481,ARCH CAPITAL GROUP LTD NEW,"Arch Capital Group Q2 EPS $0.77 Beats $0.67 Estimate, Sales $1.464B Beat $1.22B Estimate",2,increase,0.75,0.6,,141,481,2.0,2019-07-29,82276.0,3.53402718901634,-1.15183896931126,2.09423868792071,0.49987491220235,1.08494269996166,1.70393869457283,0.0,0.2237,0.7287,-0.32,-0.34,-0.46,0.009,0.224184,3.6489,-1.3886,0.3995,1.0751,-0.2374,1.9806,0.944,-0.971,0.3929,-0.0212
5489,ARCH CAPITAL GROUP LTD NEW,"Buckingham Research Downgrades Arch Capital Group to Neutral, Announces $38 Price Target",2,decrease,0.65,0.25,,128,1122,0.0,2019-07-19,82276.0,-0.42576808482408,1.6498108425281302,3.03352662131561,0.31480260659009,-0.72689189286595,-0.46849681766369,-1.7259,-1.3255,0.7326,-0.56,0.15,0.86,0.009,-1.3246439999999997,-0.6179,-0.111,0.1202,1.0345,-0.1075,0.2237,3.6489,-1.3886,0.3995,1.0751
5497,ARCH CAPITAL GROUP LTD NEW,"Barclays Maintains Overweight on Arch Capital Group, Raises Price Target to $42",2,increase,0.65,0.05,,129,1185,2.0,2019-07-01,82276.0,-0.5813985597342199,1.5327643392236598,1.79704101398632,2.4592518806457497,5.13184388040475,3.25815094589252,2.0496,1.492,0.7353,0.75,-0.54,-0.13,0.009,1.489125,-0.6933,0.2683,0.1699,0.3654,1.0703,-0.1728,-0.4335,-0.5775,0.3595,0.4842
5505,ACADIA HEALTHCARE CO INC,"Raymond James Downgrades Acadia Healthcare Co to Outperform, Announces $45 Price Target",2,uncertain,0.52,0.0,,134,1250,1.0,2019-07-31,13105.0,-7.20100551843643,-7.95241372603635,-12.586100638591413,-0.3937039989977999,-0.93373903220451,2.33354067766686,-2.8884,-1.8363,0.9764,-1.09,0.12,0.61,0.009,-1.8331239999999995,-6.1926,-1.0438,1.4494,0.9655,0.5038,-2.4442,-0.9371,-0.46,1.2106,-0.8246
5513,ACCENTURE PLC IRELAND,Accenture Awarded Second US Patent for Quantum Computing,2,increase,0.6,0.25,,125,673,2.0,2019-07-01,89071.0,0.92578316107392,2.25825510488337,3.94927224323118,0.96721546724438,0.79646869709213,-0.07030267220344,1.1365,0.3984,0.9618,0.75,-0.54,-0.13,0.009,0.4061500000000002,0.7821,0.4971,0.3074,-0.0135,0.2271,-0.0721,1.351,0.2683,-0.4237,-0.2461
5521,A C N B CORP,ACNB Corp To Acquire Frederick County Bancorp,2,uncertain,0.6,0.0,,122,674,1.0,2019-07-02,12480.0,0.8748621679842399,1.13997958800298,-0.74231858831008,-2.47662253677845,5.69707491688726,9.41309835132695,-2.2545,-2.3475,0.599,0.14,-0.79,-0.81,0.009,-2.34736,0.3986,0.1821,0.2058,0.4882,-0.5864,0.5327,-1.967,-0.0117,1.028,-1.3113
5529,ACORDA THERAPEUTICS INC,Acorda Reports Received Positive CHMP Opinion For INBRIJA,2,increase,0.68,0.32,,133,801,2.0,2019-07-26,91086.0,1.17993988096714,-54.277289846146346,-56.9321543674143,-0.4398857709020299,0.44378296631486,3.19148985290962,-0.1473,-1.3209,1.4659,0.82,0.39,-0.19,0.009,-1.3583379999999998,1.64,2.4266,0.4373,-10.8968,-47.6305,-0.704,0.9434,0.8735,-6.2257,0.2355
5537,ACORDA THERAPEUTICS INC,Acorda Therapeutics Option Alert: Oct 18 $7 Puts Sweep (25) below Bid!: 630 @ $1.101 vs 1094 OI; Earnings 8/1 Before Open [est] Ref=$7.77,2,decrease,0.65,0.25,,170,1570,0.0,2019-07-02,91086.0,-1.04849180206656,-6.9462673503890295,-9.56749672436444,0.26075593195855,3.91891841016218,10.96681457861343,-0.7802,-0.9916,1.4444,0.14,-0.79,-0.81,0.009,-0.991416,-2.1841,-2.3821,-2.9824,-3.5147,3.0703,-1.6907,-6.1995,-0.8583,5.3258,1.1898
5545,ARES COMMERCIAL REAL ESTATE CORP,Ares Commercial Real Q2 EPS $0.38 Beats $0.34 Estimate,2,increase,0.65,0.3,,136,993,2.0,2019-07-26,13332.0,0.46083377674221,0.26333091571275,0.06583438525296,-1.05960788205266,-0.73090100120515,0.26845618581334,1.6734,1.2954,0.4566,0.82,0.39,-0.19,0.009,1.289988,0.598,0.3963,-0.4258,0.2739,0.9867,-0.6438,1.0711,0.4875,-1.9803,1.0773
5553,ARES COMMERCIAL REAL ESTATE CORP,Ares Commercial Real Estate Names David Roth Pres,2,uncertain,0.6,0.2,,128,994,1.0,2019-07-26,13332.0,0.46083377674221,0.26333091571275,0.06583438525296,-1.05960788205266,-0.73090100120515,0.26845618581334,1.6734,1.2954,0.4566,0.82,0.39,-0.19,0.009,1.289988,0.598,0.3963,-0.4258,0.2739,0.9867,-0.6438,1.0711,0.4875,-1.9803,1.0773
5561,ARES COMMERCIAL REAL ESTATE CORP,"Ares Commercial Real Estate Names David Roth as President of Company, Effective July 22, 2019",2,uncertain,0.65,0.0,,140,738,1.0,2019-07-26,13332.0,0.46083377674221,0.26333091571275,0.06583438525296,-1.05960788205266,-0.73090100120515,0.26845618581334,1.6734,1.2954,0.4566,0.82,0.39,-0.19,0.009,1.289988,0.598,0.3963,-0.4258,0.2739,0.9867,-0.6438,1.0711,0.4875,-1.9803,1.0773
5569,ARES COMMERCIAL REAL ESTATE CORP,Ares Commercial Real Q2 Earnings Preview,2,uncertain,0.6,0.0,,127,610,1.0,2019-07-25,13332.0,1.67336016893386,1.33869326216227,1.00402001483435,0.33222718629986,1.3422870472181,1.68350164611754,-1.0596,-0.7865,0.45,-0.63,-0.66,-0.12,0.009,-0.7850999999999999,1.2954,0.598,0.3963,-0.4258,0.2739,0.9867,-0.6438,1.0711,0.4875,-1.9803
5577,ACELRX PHARMACEUTICALS INC,Credit Suisse Assumes AcelRx Pharmaceuticals at Outperform,2,increase,0.65,0.15,,132,737,2.0,2019-07-10,12573.0,-3.1358856707811302,-1.39372697207429,-3.83274911394125,10.61224415898323,10.61224415898323,11.98346898107993,5.9041,6.0374,-0.353,0.4,-0.15,-0.36,0.009,6.036299999999999,-3.0778,-0.1822,2.5038,-1.8702,1.2239,-0.6041,-3.3877,-1.0363,0.9305,2.0337
5585,ACASTI PHARMA INC,Acasti Pharma shares are trading higher on seemingly no company-specific news.,2,increase,0.65,0.25,,129,673,2.0,2019-07-29,13750.0,8.208955824375149,-20.89552926843217,-27.23880633180398,10.00000238418579,-1.28205010906246,13.79310238010516,16.0173,16.4182,1.261,-0.32,-0.34,-0.46,0.009,16.41182,8.4143,-15.5493,4.2666,-0.8995,-8.7873,1.9503,4.4393,-3.2402,-7.6533,-4.8337
5593,ACASTI PHARMA INC,Acasti Pharma Comments On Trading Activity And Reaffirms No Plans To Raise Capital,2,uncertain,0.45,0.25,,132,738,1.0,2019-07-25,13750.0,10.00000238418579,18.0952442800989,9.04762196533424,15.27093350887298,19.38774845262054,36.84209688213715,-10.2564,-9.4975,1.2432,-0.63,-0.66,-0.12,0.009,-9.482184,8.9716,16.4182,8.4143,-15.5493,4.2666,-0.8995,-8.7873,1.9503,4.4393,-3.2402
5601,ACASTI PHARMA INC,Acasti Pharma shares are trading higher on seemingly no company-specific news. Shares have gained since the stock broke the $2.10 level.,2,increase,0.6,0.12,,143,1825,2.0,2019-07-24,13750.0,-10.25641113519668,2.99146015996614,-1.70940042933265,3.57142500579357,18.7134455466206,28.48100682782339,15.2709,14.4814,1.2189,0.66,0.75,0.86,0.009,14.457425999999998,-9.4975,8.9716,16.4182,8.4143,-15.5493,4.2666,-0.8995,-8.7873,1.9503,4.4393
5609,ACASTI PHARMA INC,Acasti Pharma shares are trading higher after Oppenheimer initiated coverage on the company's stock with an Outperform rating and a $7 price target.,2,increase,0.68,0.5,,144,737,2.0,2019-07-18,13750.0,8.227847516536709,32.91138224520062,56.962021538525654,-2.14285515248775,-4.19580040151597,-3.5211235766939604,15.3285,14.9131,1.185,0.35,-0.29,0.02,0.009,14.90475,8.8824,14.3192,2.7978,14.4814,-9.4975,8.9716,16.4182,8.4143,-15.5493,4.2666
5617,ACASTI PHARMA INC,"Oppenheimer Initiates Coverage On Acasti Pharma with Outperform Rating, Announces $7 Price Target",2,increase,0.6,0.2,,136,673,2.0,2019-07-18,13750.0,8.227847516536709,32.91138224520062,56.962021538525654,-2.14285515248775,-4.19580040151597,-3.5211235766939604,15.3285,14.9131,1.185,0.35,-0.29,0.02,0.009,14.90475,8.8824,14.3192,2.7978,14.4814,-9.4975,8.9716,16.4182,8.4143,-15.5493,4.2666
5625,ACME UNITED CORP,"Acme United Q2 EPS $0.77 Beats $0.75 Estimate, Sales $40.2M Miss $40.92M Estimate",2,uncertain,0.55,0.0,,141,738,1.0,2019-07-19,60038.0,3.58745008707046,4.8330903595090495,0.1494802800277,3.64393964409828,1.5816299089011598,-3.862864498678379,0.8036,0.9746,0.319,-0.56,0.15,0.86,0.009,0.97324,3.4987,-2.0469,2.0845,0.2414,0.4466,-0.9534,0.0452,0.2548,-1.5326,-1.2233
5633,ADOBE INC,Adobe Option Alert: Jan 17 $290 Puts at the Ask: 10000 @ $14.85 vs 1083 OI; Earnings 9/17 After Close Ref=$307.15,2,decrease,0.65,0.35,,151,1890,0.0,2019-07-29,75510.0,-1.16528430953621,-8.74292556038659,-6.04453057432553,0.8227182552218401,0.32230000269068,1.1010732142912,-1.3011,-0.7756,1.6713,-0.32,-0.34,-0.46,0.009,-0.7752839999999998,-0.8902,0.2342,1.5744,-0.1571,0.5158,-0.0414,0.8597,-0.2166,0.2845,0.0658
5641,AGREE REALTY CORP,Agree Realty shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised its FY19 acquisition guidance to $625-$675 million.,2,increase,0.9,0.8,,149,417,2.0,2019-07-23,80412.0,0.40608253329992,1.32351462900148,2.15069984996298,-0.53831562399864,-3.24965446761655,-2.98069551462798,5.8421,5.6686,0.266,0.65,-0.23,0.81,0.009,5.6602,0.2215,-1.3238,1.9886,-0.0547,0.3805,-0.4877,0.0681,0.709,1.2097,0.5972
5649,AGREE REALTY CORP,"Agree Realty Raises FY19 Acquisition Guidance To $625M-$675M, Disposition Guidance $50M-$75M",2,increase,0.65,0.4,,137,865,2.0,2019-07-22,80412.0,5.8420855551958,6.876790246303011,7.11557016679087,-2.72601339966058,-2.45559876243022,-2.56093783155766,-0.5383,-0.6098,0.253,0.25,-0.45,-0.49,0.009,-0.61055,5.6686,0.2215,-1.3238,1.9886,-0.0547,0.3805,-0.4877,0.0681,0.709,1.2097
