date,permno,headline,company_name,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
2019-07-25,89327.0,Asbury Automotive Group's Q2 Earnings Outlook,ASBURY AUTOMOTIVE GROUP INC,-0.28966369573026,1.91622255021384,3.53163798918296,4.383944347500799,7.089603008771631,7.15300885812533,-0.7958,0.3902,0.8486,-0.63,-0.66,-0.12,0.009,-0.2701819999999999,-1.2308,6.4479,-3.2166,-0.4752,1.4334,1.6858,1.4161,1.3968,-0.8021,-0.3834
2019-07-31,90177.0,ACADIA Raises FY19 Sales Guidance From $290M-$300M To $320M-$330M Vs $292.81 Estimates,ACADIA PHARMACEUTICALS,16.63954555988311,18.02278457575132,18.470305519918277,3.8637321442365598,7.112253038447309,10.13215505300786,-1.68,-0.0002,1.4785,-1.09,0.12,0.61,0.009,-0.0774349999999997,18.1143,2.2197,3.5294,-0.2556,-0.7927,-1.5898,3.5288,0.088,-2.8898,1.3855
2019-07-31,90177.0,"ACADIA Pharmaceuticals Q2 EPS $(0.38) Beats $(0.45) Estimate, Sales $83.205M Beat $72.57M Estimate",ACADIA PHARMACEUTICALS,16.63954555988311,18.02278457575132,18.470305519918277,3.8637321442365598,7.112253038447309,10.13215505300786,-1.68,-0.0002,1.4785,-1.09,0.12,0.61,0.009,-0.0774349999999997,18.1143,2.2197,3.5294,-0.2556,-0.7927,-1.5898,3.5288,0.088,-2.8898,1.3855
2019-07-23,90177.0,ACADIA Pharmaceuticals shares are trading lower after the company reported its Phase 3 ENHANCE trial of Pimavanserin did not achieve statistical significance on its primary endpoint.,ACADIA PHARMACEUTICALS,3.5553596913814505,12.51125467098834,29.882995698319668,1.0505779646337,-0.68833771399455,1.56433172233181,-14.4397,-14.4753,1.4792,0.65,-0.23,0.81,0.009,-15.41018,1.1405,1.2606,0.437,4.2011,1.0822,-0.0002,18.1143,2.2197,3.5294,-0.2556
2019-07-22,90177.0,"ACADIA Pharma Reports Top-Line Results From Phase 3 ENHANCE Trial Of Pimavanserin As Adjunctive Treatment For Patients With Schizophrenia: 'did not achieve statistical significance on the primary endpoint, but showed a consistent trend in improvement...'",ACADIA PHARMACEUTICALS,-14.439737796783438,-7.316131899687239,10.08856874537962,-1.7208369448781,0.50841248812838,-2.1697741125349,1.0506,1.5475,1.5644,0.25,-0.45,-0.49,0.009,0.6505000000000001,-14.4753,1.1405,1.2606,0.437,4.2011,1.0822,-0.0002,18.1143,2.2197,3.5294
2019-07-01,90177.0,ACADIA Pharmaceuticals Option Alert: Jul 19 $30 Calls Sweep (22) near the Ask: 500 @ $0.401 vs 151 OI; Earnings 8/7 After Close [est] Ref=$26.89,ACADIA PHARMACEUTICALS,-0.8172336965799301,1.0772622858083498,-2.41456030281245,1.13507090136408,5.90332736518315,3.68502283685967,0.7108,0.8936,1.5271,0.75,-0.54,-0.13,0.009,-0.44352499999999995,0.4655,0.5099,0.1806,0.5612,1.6075,-0.1377,1.5702,-1.1213,-1.5665,-2.0581
2019-07-31,90825.0,ACCO Brands shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.,A C C O BRANDS CORP,-0.61349146999418,-4.60122527804983,-3.98772395528465,-0.24509197100996,0.12300405020064,1.24378580843778,20.1474,20.6305,0.907,-1.09,0.12,0.61,0.009,21.12703,2.5119,0.3332,1.6365,0.1129,-1.9575,1.1192,-0.8747,1.4501,0.9698,0.7286
2019-07-30,90825.0,ACCO Brands Narrows FY19 Adj. EPS Guidance From $1.10-$1.20 To $1.15-$1.20 vs $1.17 Est.,A C C O BRANDS CORP,20.14741152524948,17.44471731688519,17.444717447295098,0.36900041159242003,1.49253586501734,-0.9708728595525999,-0.2451,-2.4574,0.9819,-0.17,1.37,0.89,0.009,-0.08717699999999998,20.6305,2.5119,0.3332,1.6365,0.1129,-1.9575,1.1192,-0.8747,1.4501,0.9698
2019-07-30,90825.0,"ACCO Brands Q2 EPS $0.36 Beats $0.32 Estimate, Sales $518.7M Beat $493.87M Estimate",A C C O BRANDS CORP,20.14741152524948,17.44471731688519,17.444717447295098,0.36900041159242003,1.49253586501734,-0.9708728595525999,-0.2451,-2.4574,0.9819,-0.17,1.37,0.89,0.009,-0.08717699999999998,20.6305,2.5119,0.3332,1.6365,0.1129,-1.9575,1.1192,-0.8747,1.4501,0.9698
2019-07-30,82276.0,"MKM Partners Maintains Buy on Arch Capital Group, Raises Price Target to $45",ARCH CAPITAL GROUP LTD NEW,-2.1744642406702,-1.7193433622818202,-0.22756039049732,0.0,0.49987491220235003,1.08494269996166,3.534,3.4541,0.7937,-0.17,1.37,0.89,0.009,3.659929,-1.5036,1.0059,1.1285,-0.0741,2.0853,1.1568,-1.0198,0.4977,0.0938,0.1396
2019-07-29,82276.0,"Arch Capital Group Q2 EPS $0.77 Beats $0.67 Estimate, Sales $1.464B Beat $1.22B Estimate",ARCH CAPITAL GROUP LTD NEW,3.53402718901634,-1.15183896931126,2.09423868792071,0.49987491220235003,1.08494269996166,1.70393869457283,0.0,0.3715,0.7962,-0.32,-0.34,-0.46,0.009,0.245784,3.4541,-1.5036,1.0059,1.1285,-0.0741,2.0853,1.1568,-1.0198,0.4977,0.0938
2019-07-19,82276.0,"Buckingham Research Downgrades Arch Capital Group to Neutral, Announces $38 Price Target",ARCH CAPITAL GROUP LTD NEW,-0.42576808482408,1.6498108425281302,3.03352662131561,0.31480260659009,-0.72689189286595,-0.46849681766369,-1.7259,-1.541,0.8015,-0.56,0.15,0.86,0.009,-1.28606,-0.4998,-0.3696,-0.1644,1.1165,-0.1146,0.3715,3.4541,-1.5036,1.0059,1.1285
2019-07-01,82276.0,"Barclays Maintains Overweight on Arch Capital Group, Raises Price Target to $42",ARCH CAPITAL GROUP LTD NEW,-0.5813985597342199,1.5327643392236598,1.79704101398632,2.4592518806457497,5.13184388040475,3.25815094589252,2.0496,1.483,0.8208,0.75,-0.54,-0.13,0.009,1.425,-0.4292,0.3112,-0.1259,0.4019,1.1962,-0.0907,-0.4563,-0.7535,0.6969,0.4742
2019-07-31,13105.0,"Raymond James Downgrades Acadia Healthcare Co to Outperform, Announces $45 Price Target",ACADIA HEALTHCARE CO INC,-7.20100551843643,-7.95241372603635,-12.586100638591411,-0.39370399899779995,-0.93373903220451,2.33354067766686,-2.8884,-2.1264,0.9345,-1.09,0.12,0.61,0.009,-1.8787949999999998,-5.412,-0.7807,1.3022,1.6194,0.6404,-2.3079,-0.4825,-0.7823,1.6091,-1.1345
2019-07-01,89071.0,Accenture Awarded Second US Patent for Quantum Computing,ACCENTURE PLC IRELAND,0.92578316107392,2.25825510488337,3.9492722432311798,0.9672154672443801,0.79646869709213,-0.07030267220344,1.1365,0.2183,0.9431,0.75,-0.54,-0.13,0.009,0.4201750000000002,0.3863,0.4327,0.5401,-0.1512,0.0987,-0.1828,1.1225,0.4179,-0.7456,-0.1213
2019-07-02,12480.0,ACNB Corp To Acquire Frederick County Bancorp,A C N B CORP,0.8748621679842399,1.13997958800298,-0.74231858831008,-2.47662253677845,5.69707491688726,9.41309835132695,-2.2545,-1.1866,0.621,0.14,-0.79,-0.81,0.009,-2.35044,0.5866,-0.4272,0.6262,0.8429,-0.2724,1.2613,-2.3611,0.8424,0.658,-0.8334
2019-07-26,91086.0,Acorda Reports Received Positive CHMP Opinion For INBRIJA,ACORDA THERAPEUTICS INC,1.17993988096714,-54.277289846146346,-56.9321543674143,-0.43988577090202996,0.44378296631486003,3.19148985290962,-0.1473,-1.9446,1.2142,0.82,0.39,-0.19,0.009,-1.1519439999999999,2.2409,-0.3263,-0.0584,-10.4634,-47.157,-1.3079,2.2448,0.9192,-5.8822,1.0705
2019-07-02,91086.0,Acorda Therapeutics Option Alert: Oct 18 $7 Puts Sweep (25) below Bid!: 630 @ $1.101 vs 1094 OI; Earnings 8/1 Before Open [est] Ref=$7.77,ACORDA THERAPEUTICS INC,-1.0484918020665601,-6.9462673503890295,-9.567496724364439,0.26075593195855,3.9189184101621803,10.96681457861343,-0.7802,0.8098,1.2595,0.14,-0.79,-0.81,0.009,-0.96553,-1.8969,-2.8947,-2.1882,-3.1027,3.5165,-0.0667,-6.5428,-0.0149,4.5454,1.4649
2019-07-26,13332.0,Ares Commercial Real Q2 EPS $0.38 Beats $0.34 Estimate,ARES COMMERCIAL REAL ESTATE CORP,0.46083377674221004,0.26333091571275,0.06583438525296,-1.05960788205266,-0.73090100120515,0.26845618581334,1.6734,1.1886,0.4462,0.82,0.39,-0.19,0.009,1.2985160000000002,0.777,-0.1899,-0.5514,0.61,1.0754,-0.6957,1.2878,0.5541,-1.9475,1.2199
2019-07-26,13332.0,Ares Commercial Real Estate Names David Roth Pres,ARES COMMERCIAL REAL ESTATE CORP,0.46083377674221004,0.26333091571275,0.06583438525296,-1.05960788205266,-0.73090100120515,0.26845618581334,1.6734,1.1886,0.4462,0.82,0.39,-0.19,0.009,1.2985160000000002,0.777,-0.1899,-0.5514,0.61,1.0754,-0.6957,1.2878,0.5541,-1.9475,1.2199
2019-07-26,13332.0,"Ares Commercial Real Estate Names David Roth as President of Company, Effective July 22, 2019",ARES COMMERCIAL REAL ESTATE CORP,0.46083377674221004,0.26333091571275,0.06583438525296,-1.05960788205266,-0.73090100120515,0.26845618581334,1.6734,1.1886,0.4462,0.82,0.39,-0.19,0.009,1.2985160000000002,0.777,-0.1899,-0.5514,0.61,1.0754,-0.6957,1.2878,0.5541,-1.9475,1.2199
2019-07-25,13332.0,Ares Commercial Real Q2 Earnings Preview,ARES COMMERCIAL REAL ESTATE CORP,1.67336016893386,1.33869326216227,1.0040200148343499,0.33222718629986,1.3422870472181,1.68350164611754,-1.0596,-0.5474,0.4421,-0.63,-0.66,-0.12,0.009,-0.7900769999999999,1.1886,0.777,-0.1899,-0.5514,0.61,1.0754,-0.6957,1.2878,0.5541,-1.9475
2019-07-10,12573.0,Credit Suisse Assumes AcelRx Pharmaceuticals at Outperform,ACELRX PHARMACEUTICALS INC,-3.1358856707811302,-1.39372697207429,-3.83274911394125,10.61224415898323,10.61224415898323,11.98346898107993,5.9041,6.6096,-0.4778,0.4,-0.15,-0.36,0.009,6.086219999999999,-1.3228,-0.7126,3.7705,-2.6846,1.6337,0.0451,-4.0451,0.0373,1.2834,0.352
2019-07-29,13750.0,Acasti Pharma shares are trading higher on seemingly no company-specific news.,ACASTI PHARMA INC,8.208955824375149,-20.89552926843217,-27.23880633180398,10.00000238418579,-1.2820501090624599,13.79310238010516,16.0173,16.0094,1.0465,-0.32,-0.34,-0.46,0.009,16.343179999999997,9.2703,-15.3214,2.4332,-1.0527,-9.3916,1.6581,3.7705,-3.0776,-8.0262,-5.2334
2019-07-25,13750.0,Acasti Pharma Comments On Trading Activity And Reaffirms No Plans To Raise Capital,ACASTI PHARMA INC,10.00000238418579,18.0952442800989,9.04762196533424,15.27093350887298,19.38774845262054,36.84209688213715,-10.2564,-9.7973,1.0524,-0.63,-0.66,-0.12,0.009,-9.602388,8.9897,16.0094,9.2703,-15.3214,2.4332,-1.0527,-9.3916,1.6581,3.7705,-3.0776
2019-07-24,13750.0,Acasti Pharma shares are trading higher on seemingly no company-specific news. Shares have gained since the stock broke the $2.10 level.,ACASTI PHARMA INC,-10.25641113519668,2.99146015996614,-1.7094004293326501,3.57142500579357,18.713445546620598,28.48100682782339,15.2709,15.7209,1.0381,0.66,0.75,0.86,0.009,14.576754,-9.7973,8.9897,16.0094,9.2703,-15.3214,2.4332,-1.0527,-9.3916,1.6581,3.7705
2019-07-18,13750.0,Acasti Pharma shares are trading higher after Oppenheimer initiated coverage on the company's stock with an Outperform rating and a $7 price target.,ACASTI PHARMA INC,8.227847516536709,32.91138224520062,56.962021538525654,-2.14285515248775,-4.19580040151597,-3.5211235766939604,15.3285,14.9259,0.9515,0.35,-0.29,0.02,0.009,14.986475,9.6838,13.8036,3.6823,15.7209,-9.7973,8.9897,16.0094,9.2703,-15.3214,2.4332
2019-07-18,13750.0,"Oppenheimer Initiates Coverage On Acasti Pharma with Outperform Rating, Announces $7 Price Target",ACASTI PHARMA INC,8.227847516536709,32.91138224520062,56.962021538525654,-2.14285515248775,-4.19580040151597,-3.5211235766939604,15.3285,14.9259,0.9515,0.35,-0.29,0.02,0.009,14.986475,9.6838,13.8036,3.6823,15.7209,-9.7973,8.9897,16.0094,9.2703,-15.3214,2.4332
2019-07-19,60038.0,"Acme United Q2 EPS $0.77 Beats $0.75 Estimate, Sales $40.2M Miss $40.92M Estimate",ACME UNITED CORP,3.58745008707046,4.8330903595090495,0.1494802800277,3.6439396440982796,1.5816299089011598,-3.8628644986783796,0.8036,0.8046,0.4432,-0.56,0.15,0.86,0.009,1.042792,3.5007,-2.4631,2.0022,0.1537,0.523,-0.8574,0.1776,0.2163,-1.0256,-1.2237
2019-07-29,75510.0,Adobe Option Alert: Jan 17 $290 Puts at the Ask: 10000 @ $14.85 vs 1083 OI; Earnings 9/17 After Close Ref=$307.15,ADOBE INC,-1.16528430953621,-8.74292556038659,-6.04453057432553,0.8227182552218401,0.32230000269068,1.1010732142912,-1.3011,-1.5719,1.3532,-0.32,-0.34,-0.46,0.009,-0.8770759999999997,0.5558,0.7278,-1.2977,-0.4049,-0.3589,-0.5183,-0.2439,0.046,-0.2873,-0.5725
2019-07-23,80412.0,Agree Realty shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also raised its FY19 acquisition guidance to $625-$675 million.,AGREE REALTY CORP,0.40608253329992,1.32351462900148,2.15069984996298,-0.53831562399864,-3.24965446761655,-2.98069551462798,5.8421,6.0564,0.1763,0.65,-0.23,0.81,0.009,5.7185049999999995,0.4349,-1.3305,1.9591,-0.1553,0.4184,-0.4345,-0.4765,0.6914,0.9931,0.5838
2019-07-22,80412.0,"Agree Realty Raises FY19 Acquisition Guidance To $625M-$675M, Disposition Guidance $50M-$75M",AGREE REALTY CORP,5.8420855551958,6.876790246303011,7.11557016679087,-2.72601339966058,-2.45559876243022,-2.56093783155766,-0.5383,-0.6851,0.1417,0.25,-0.45,-0.49,0.009,-0.582725,6.0564,0.4349,-1.3305,1.9591,-0.1553,0.4184,-0.4345,-0.4765,0.6914,0.9931
2019-07-22,80412.0,"Agree Realty Q2 EPS $0.45 Beats $0.41 Estimate, Core FFO $0.75 vs $0.70, Adj. FFO $0.74, Sales $44.92M Beat $44.3M Estimate",AGREE REALTY CORP,5.8420855551958,6.876790246303011,7.11557016679087,-2.72601339966058,-2.45559876243022,-2.56093783155766,-0.5383,-0.6851,0.1417,0.25,-0.45,-0.49,0.009,-0.582725,6.0564,0.4349,-1.3305,1.9591,-0.1553,0.4184,-0.4345,-0.4765,0.6914,0.9931
2019-07-22,80412.0,Q2 Earnings Outlook For Agree Realty,AGREE REALTY CORP,5.8420855551958,6.876790246303011,7.11557016679087,-2.72601339966058,-2.45559876243022,-2.56093783155766,-0.5383,-0.6851,0.1417,0.25,-0.45,-0.49,0.009,-0.582725,6.0564,0.4349,-1.3305,1.9591,-0.1553,0.4184,-0.4345,-0.4765,0.6914,0.9931
2019-07-24,60871.0,Analog Devices Option Alert: Aug 9 $125 Calls Sweep (2) near the Ask: 1620 @ $1.871 vs 0 OI; Earnings 8/21 Before Open [est] Ref=$123.62,ANALOG DEVICES INC,-1.9736835733056,-5.76059080970355,-11.89024373865916,1.8774947151541699,3.5757466101903703,3.3703956266366797,3.936,2.7505,1.1791,0.66,0.75,0.86,0.009,3.148794,-0.8621,-1.5022,0.0852,-0.7714,-1.6844,-1.0758,-0.3513,-0.8002,0.2094,0.3939
2019-07-19,10516.0,"Buckingham Research Maintains Buy on Archer-Daniels Midland, Lowers Price Target to $51",ARCHER DANIELS MIDLAND CO,0.32298401929438003,0.8447208742754,-0.44720580056023,-0.37211987655609,-1.6168541553631999,-3.7853420372108695,0.2241,0.3394,0.7818,-0.56,0.15,0.86,0.009,0.652908,0.3107,-0.4119,-0.7844,0.8053,-0.802,1.1627,-0.026,0.9489,1.619,-2.0039
2019-07-08,15056.0,ADMA Biologics shares are trading higher after the company received FDA approval for license transfers for BIVIGAM and Nabi-HB.,ADMA BIOLOGICS INC,6.89655765891075,7.16180323849684,-1.06100695869687,-3.4946266561746597,-6.99481831056064,-2.71003094399859,5.0139,6.3175,0.8209,-0.58,-0.45,0.05,0.009,5.481021999999999,7.1296,-0.2335,-1.709,3.4738,0.2325,-0.1884,0.2791,-2.9911,-0.1128,-3.324
2019-07-08,15056.0,ADMA Biologics Receives FDA Approval for License Transfers for BIVIGAM and Nabi-HB,ADMA BIOLOGICS INC,6.89655765891075,7.16180323849684,-1.06100695869687,-3.4946266561746597,-6.99481831056064,-2.71003094399859,5.0139,6.3175,0.8209,-0.58,-0.45,0.05,0.009,5.481021999999999,7.1296,-0.2335,-1.709,3.4738,0.2325,-0.1884,0.2791,-2.9911,-0.1128,-3.324
2019-07-23,82163.0,B. Riley FBR Upgrades Adamis Pharmaceuticals to Neutral,ADAMIS PHARMACEUTICALS CORP,10.81081107258796,5.40540016163388,-15.3153169985979,-0.85470005869865,-8.661418776497639,-7.20000293869029,-4.3103,-4.1096,0.5786,0.65,-0.23,0.81,0.009,-4.69539,10.6509,-0.9035,-3.3266,-2.4178,1.5692,-0.7877,-13.9348,-1.0778,1.157,-2.7706
