headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
"Stifel Nicolaus Maintains Buy on Belden, Lowers Price Target to $57",2019-08-01,BDC,2019-08-01 12:30:00+00:00,BELDEN INC NEW,79668.0,07745410,0.007699126843363047,0.002357432618737221,-0.007290719076991081,-0.006159638054668903,-0.0002384299441473559,0.02026710286736488,-0.0109839029610157,0.005907372571527958,-0.003630240214988589,-0.002671770751476288,0.007549867033958435,2019-08-02,2019-08-05,2019-08-06,2019-08-07,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,-1.04,-0.42,-1.9,0.007,-0.87,-0.32,0.06,0.007,2019-08-02,-3.07,-0.01,0.0,0.007,2019-08-05,1.29,-0.42,-0.59,0.007,2019-08-06,0.07,0.08,-0.9,0.007,2019-08-07,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1058577.0,1.5023,1.4714,0.7489,-1.555392,1.5630911268433632,-1.300001,1.3023584326187372,-4.605061,4.597770280923009,1.944967,-1.9511266380546688,0.11216100000000001,-0.11239942994414737,2.966531,-2.946263897132635,-1.164794,1.1538100970389844,-1.9760360000000001,1.981943372571528,2.215381,-2.2190112402149884,-4.424785000000001,4.422113229248525,0.247368,-0.23981813296604157,2.8654495594621006,5.900128713541746,2.64664364286834,-5.009789965131452,2.1527734285453723
"Flanigan's Enterprises Late Tuesday Reported Q3 EPS $0.52 Down From $0.56 YoY, Sales $29.512M Up From $28.436M YoY",2019-08-14,BDL,2019-08-14 13:55:00+00:00,FLANIGANS ENTERPRISES INC,54244.0,33851710,0.01957039721310139,0.02492534555494785,0.009756781160831451,0.0008653762633912265,0.007636869791895151,0.01430001389235258,0.007331124041229486,-0.01931416802108288,-0.03510773554444313,0.03949117287993431,-0.0005691649857908487,2019-08-15,2019-08-16,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-23,2019-08-26,2019-08-27,2019-08-28,-2.95,0.22,-0.51,0.007,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,0.85,0.05,-0.3,0.007,2019-08-21,-0.1,-0.53,0.49,0.007,2019-08-22,-2.66,-0.55,-0.18,0.007,2019-08-23,1.08,-0.02,-0.17,0.007,2019-08-26,-0.46,-0.88,-0.67,0.007,2019-08-27,0.68,0.47,0.62,0.007,2019-08-28,1123127.0,0.099,0.2905,0.047,-0.28505,0.3046203972131014,0.02284,0.0020853455549478504,0.16045,-0.15069321883916856,0.11986000000000001,-0.11899462373660878,-0.06725,0.07488686979189516,0.09115000000000001,-0.07684998610764743,-0.0029000000000000007,0.010231124041229486,-0.25634,0.23702583197891713,0.11392000000000002,-0.14902773554444315,-0.038540000000000005,0.07803117287993432,0.07432000000000001,-0.07488916498579086,0.30670574276804924,-0.1486078732842207,-0.2696878425757773,-0.12095774005236105,0.02452124226219951
"Becton Dickinson Reports Mixed Q3 Earnings, Reaffirms Guidance",2019-08-06,BDX,2019-08-06 12:16:00+00:00,BECTON DICKINSON & CO,39642.0,07588710,0.02454092912375927,0.05102908611297607,-0.004045961890369654,-0.002599932486191392,0.001140431617386639,-0.005044774152338505,-0.04775921255350113,0.0212984848767519,0.0242180023342371,0.01116585079580545,-0.02062358520925045,2019-08-07,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,1.29,-0.42,-0.59,0.007,0.07,0.08,-0.9,0.007,2019-08-07,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,1079457.0,0.8351,-0.1104,-0.2924,1.0842789999999998,-1.0597380708762405,0.065457,-0.014427913887023934,1.6521469999999998,-1.6561929618903695,-0.644378,0.6417780675138086,-1.0953320000000002,1.0964724316173868,1.2345969999999997,-1.2396417741523382,-2.4565449999999998,2.4087857874464986,0.140616,-0.11931751512324809,1.301405,-1.2771869976657628,0.9590139999999999,-0.9478481492041945,-0.619325,0.5987014147907496,-1.0741659847632645,-1.6706208757773935,-1.0144148943765607,0.4986087249788571,-0.5765072339082956
"Becton, Dickinson And Company Reaffirms FY19 Guidance; Sees Adj. EPS $11.65-$11.75 vs $11.68 Est.",2019-08-06,BDX,2019-08-06 10:04:00+00:00,BECTON DICKINSON & CO,39642.0,07588710,0.02454092912375927,-0.0054136305116117,0.05102908611297607,-0.004045961890369654,-0.002599932486191392,0.001140431617386639,-0.005044774152338505,-0.04775921255350113,0.0212984848767519,0.0242180023342371,0.01116585079580545,2019-08-07,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,1.29,-0.42,-0.59,0.007,0.07,0.08,-0.9,0.007,2019-08-07,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,1079457.0,0.8351,-0.1104,-0.2924,1.0842789999999998,-1.0597380708762405,0.065457,-0.0708706305116117,1.6521469999999998,-1.6011179138870237,-0.644378,0.6403320381096304,-1.0953320000000002,1.0927320675138088,1.2345969999999997,-1.233456568382613,-2.4565449999999998,2.4515002258476613,0.140616,-0.18837521255350112,1.301405,-1.280106515123248,0.9590139999999999,-0.9347959976657628,-0.619325,0.6304908507958055,-1.1306087013878523,-1.6719885443986355,-0.9607858757773934,0.49960753724082596,-0.5547432170816585
"Becton Q3 Adj. EPS $3.08 Beats $3.05 Estimate, Sales $4.35B Miss $4.37B Estimate",2019-08-06,BDX,2019-08-06 10:03:00+00:00,BECTON DICKINSON & CO,39642.0,07588710,0.02454092912375927,0.0,0.010116096585989,-0.005089499056339264,-0.02458742447197437,-0.0054136305116117,0.05102908611297607,-0.004045961890369654,-0.002599932486191392,0.001140431617386639,-0.005044774152338505,2019-08-07,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,1.29,-0.42,-0.59,0.007,0.07,0.08,-0.9,0.007,2019-08-07,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,1079457.0,0.8351,-0.1104,-0.2924,1.0842789999999998,-1.0597380708762405,0.065457,-0.065457,1.6521469999999998,-1.6420309034140108,-0.644378,0.6392885009436607,-1.0953320000000002,1.0707445755280258,1.2345969999999997,-1.2400106305116114,-2.4565449999999998,2.507574086112976,0.140616,-0.14466196189036964,1.301405,-1.3040049324861913,0.9590139999999999,-0.9578735683826133,-0.619325,0.6142802258476615,-1.1251950708762406,-1.707487903414011,-1.00274240247035,0.47002244596007503,-0.5246967813101485
Beacon Roofing Supply shares are trading lower after the company reported worse-than-expected Q3 EPS ans sales results.,2019-08-07,BECN,2019-08-07 13:02:00+00:00,BEACON ROOFING SUPPLY INC,90353.0,07368510,-0.2109486609697342,-0.0003260028315708041,0.00597894424572587,0.01037388201802969,0.008021390065550804,0.002864685840904713,0.007194248028099537,0.001365597592666745,-0.001468576374463737,0.001785882632248104,-0.009647632017731667,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,2019-08-21,0.07,0.08,-0.9,0.007,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,0.85,0.05,-0.3,0.007,2019-08-21,1089000.0,0.8707,1.491,0.8471,0.06794900000000001,-0.27889766096973423,1.722279,-1.7226050028315707,-0.672146,0.6781249442457259,-1.1423240000000001,1.1526978820180298,1.286929,-1.2789076099344492,-2.5615650000000003,2.564429685840905,0.14631200000000003,-0.1391177519719005,1.356585,-1.3552194024073332,0.999598,-1.0010665763744637,-0.646025,0.6478108826322481,0.7470950000000001,-0.7567426320177317,-2.001502663801305,-1.0444800585858447,1.8308228262637556,2.4382199579244856,-0.03990579429827601
"Beacon Roofing Supply Q3 Adj. EPS $0.92 Misses $1.25 Estimate, Sales $1.925B Miss $1.99B Estimate",2019-08-06,BECN,2019-08-06 20:01:00+00:00,BEACON ROOFING SUPPLY INC,90353.0,07368510,-0.0146851297467947,-0.0003260028315708041,0.00597894424572587,0.01037388201802969,0.008021390065550804,0.002864685840904713,0.007194248028099537,0.001365597592666745,-0.001468576374463737,0.001785882632248104,-0.009647632017731667,2019-08-07,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,1.29,-0.42,-0.59,0.007,0.07,0.08,-0.9,0.007,2019-08-07,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,1081752.0,0.8269,1.5149,0.6546,1.0737009999999998,-1.0883861297467945,0.06488300000000001,-0.06520900283157081,1.6359929999999998,-1.630014055754274,-0.6379819999999999,0.6483558820180296,-1.084508,1.0925293900655508,1.222543,-1.2196783141590952,-2.432355,2.4395492480280994,0.139304,-0.13793840240733327,1.288695,-1.2901635763744637,0.9496659999999999,-0.9478801173677518,-0.6131749999999999,0.6035273679822682,-1.1535951325783653,-1.6952230585858448,-0.9816581737362443,0.5212069579244853,-0.5525837942982764
"Bel Fuse Q2 EPS $0.03 Down From $0.58 YoY, Sales $127.416M Down From $140.71M YoY",2019-08-01,BELFA,2019-08-01 12:31:00+00:00,BEL FUSE INC,17444.0,07734720,-0.1963707506656647,0.05933472141623497,-0.01485142111778259,0.003445769660174847,-0.02489623613655567,-0.003521611914038658,0.01413634233176708,0.02148970030248165,-0.007675919216126204,0.006302857305854559,-0.007117437664419413,2019-08-02,2019-08-05,2019-08-06,2019-08-07,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,-1.04,-0.42,-1.9,0.007,-0.87,-0.32,0.06,0.007,2019-08-02,-3.07,-0.01,0.0,0.007,2019-08-05,1.29,-0.42,-0.59,0.007,2019-08-06,0.07,0.08,-0.9,0.007,2019-08-07,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1056778.0,0.9899,2.1665,0.2646,-1.022496,0.8261252493343354,-0.854213,0.913547721416235,-3.031993,3.0171415788822173,1.283971,-1.2805252303398251,0.07629300000000001,-0.10118923613655569,1.9571029999999998,-1.9606246119140385,-0.765122,0.779258342331767,-1.2996680000000003,1.321157700302482,1.4621529999999998,-1.469828919216126,-2.913205,2.9195078573058546,0.165384,-0.17250143766441942,1.7396729707505703,3.9306893002984524,1.7366163485423922,-3.3423390783904194,1.4169689311455198
Franklin Resources shares are trading lower on seemingly no company-specific news. The stock tested and broke below the $30 support level.,2019-08-09,BEN,2019-08-09 14:53:00+00:00,FRANKLIN RESOURCES INC,37584.0,35461310,-0.04088976234197617,-0.01800641417503357,-0.01768175885081291,0.007999991998076439,0.04232806712388992,0.002538068685680628,-0.01075949799269438,0.0204734280705452,-0.01442003436386585,0.002544526709243655,-0.02093908190727234,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-23,-0.78,-0.42,-0.22,0.007,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,0.85,0.05,-0.3,0.007,2019-08-21,-0.1,-0.53,0.49,0.007,2019-08-22,-2.66,-0.55,-0.18,0.007,2019-08-23,1101192.0,1.1302,0.1583,0.8343,-0.8745560000000001,0.833666237658024,-1.4848640000000004,1.4668575858249668,1.668394,-1.6860757588508128,-3.3270900000000005,3.335089991998077,0.18783200000000003,-0.1455039328761101,1.75881,-1.7562719313143194,1.2954279999999998,-1.3061874979926942,-0.84065,0.8611234280705452,0.96767,-0.9820900343638659,-0.10602,0.10856452670924366,-2.9993320000000003,2.978392918092728,2.300523823482991,-0.219218173025846,1.6490142331472641,1.4333141278076473,-0.09646859079836245
"Goldman Sachs Reinstates Buy on Berry Global Group, Announces $52 Price Target",2019-08-22,BERY,2019-08-22 11:26:00+00:00,BERRY GLOBAL GROUP INC,13604.0,08579W10,0.02756197564303875,0.02142860740423203,0.01032299268990755,-0.0217534564435482,0.04076816141605377,-0.03172546252608299,-0.03711135312914848,0.01979172229766846,0.04051748663187027,0.008835094049572945,0.002919239457696676,2019-08-23,2019-08-26,2019-08-27,2019-08-28,2019-08-29,2019-08-30,2019-09-03,2019-09-04,2019-09-05,2019-09-06,-0.1,-0.53,0.49,0.007,-2.66,-0.55,-0.18,0.007,2019-08-23,1.08,-0.02,-0.17,0.007,2019-08-26,-0.46,-0.88,-0.67,0.007,2019-08-27,0.68,0.47,0.62,0.007,2019-08-28,1.35,0.31,0.34,0.007,2019-08-29,0.03,-0.38,0.23,0.007,2019-08-30,-0.86,-0.95,0.1,0.009,2019-09-03,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,1163439.0,0.8465,-0.2,0.1117,-0.07765,0.10521197564303875,-2.2446900000000003,2.2661186074042323,0.9212200000000001,-0.9108970073100926,-0.38239,0.3606365435564518,0.58262,-0.5418518385839463,1.149775,-1.181500462526083,0.032395,-0.06950635312914849,-0.71899,0.7387817222976685,0.9232200000000002,-0.8827025133681299,1.2110299999999998,-1.2021949059504269,-0.007930000000000001,0.010849239457696678,2.3713305830472713,1.3552216000941397,-0.5502604637536408,-1.3627157575535773,-2.5862732732184233
"Bright Horizons Family Q2 EPS $0.99 Beats $0.98 Estimate, Sales $528.06M Miss $531.01M Estimate",2019-08-01,BFAM,2019-08-01 21:14:00+00:00,BRIGHT HORIZONS FAM SOL INC NEW,13739.0,10919410,-0.01420400850474834,0.001598230097442865,-0.003457373939454556,0.006138231605291367,-0.005305059719830751,-0.007999979890882969,0.001612837542779744,-0.03086413815617561,-0.003046264406293631,-0.008888880722224712,0.002242096932604909,2019-08-02,2019-08-05,2019-08-06,2019-08-07,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,-1.04,-0.42,-1.9,0.007,-0.87,-0.32,0.06,0.007,2019-08-02,-3.07,-0.01,0.0,0.007,2019-08-05,1.29,-0.42,-0.59,0.007,2019-08-06,0.07,0.08,-0.9,0.007,2019-08-07,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1054691.0,0.7161,0.0187,-0.1482,-0.737744,0.7235399914952516,-0.616007,0.6176052300974428,-2.1914269999999996,2.187969626060545,0.930769,-0.9246307683947086,0.057127000000000004,-0.062432059719830756,1.417717,-1.4257169798908829,-0.551558,0.5531708375427797,-0.938252,0.9073878618438244,1.059667,-1.0627132644062935,-2.105495,2.096606119277775,0.121576,-0.1193339030673951,1.3411452215926944,2.805574856157988,1.2633388576658364,-2.412779808005422,0.9494006712998077
"Saul Centers Q2 EPS $0.45 Down From $0.79 YoY, Sales $58.1M Up From $56.224M YoY",2019-08-07,BFS,2019-08-07 20:25:00+00:00,SAUL CENTERS INC,79558.0,80439510,-0.001531135523691773,0.003244968364015222,0.004851760342717171,0.001609478960745037,0.002142421435564756,-0.00160335551481694,0.01177726499736309,0.003174575045704842,0.0005274382419884205,0.007380142342299223,0.006802677176892757,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,2019-08-21,0.07,0.08,-0.9,0.007,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,0.85,0.05,-0.3,0.007,2019-08-21,1087562.0,0.615,0.8306,0.2419,0.050050000000000004,-0.05158113552369178,1.2185499999999998,-1.2153050316359846,-0.4727,0.4775517603427172,-0.8048000000000001,0.8064094789607451,0.91105,-0.9089075785644353,-1.8072500000000002,1.8056466444851833,0.10540000000000001,-0.09362273500263692,0.96025,-0.9570754249542952,0.7081,-0.7075725617580115,-0.45425,0.4616301423422992,0.5297499999999999,-0.5229473228231072,-1.2668861671596763,-0.7377532712932674,1.2839612393034623,1.7031485448814931,-0.0139412577105682
"Bunge Ltd Says Is Evaluating Available Information About Number And Location Of Existing Fires In The Amazon, Committed To Deforestation-Free Supply Chain",2019-08-30,BG,2019-08-30 17:52:00+00:00,BUNGE LTD,89138.0,G1696210,0.0150133203715086,-0.02226720191538334,0.03312632814049721,-0.0227121002972126,0.03007515892386436,0.01128069497644901,-0.01574801653623581,-0.01400000229477882,-0.01284648943692446,0.02671228535473347,-0.01867910102009773,2019-09-03,2019-09-04,2019-09-05,2019-09-06,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-16,0.03,-0.38,0.23,0.007,-0.86,-0.95,0.1,0.009,2019-09-03,1.08,-0.22,0.43,0.009,2019-09-04,1.42,0.4,0.71,0.009,2019-09-05,-0.02,-0.39,0.04,0.009,2019-09-06,0.07,0.75,3.06,0.009,2019-09-09,0.17,1.06,1.13,0.009,2019-09-10,0.88,1.33,-0.04,0.009,2019-09-11,0.22,-0.3,-0.13,0.009,2019-09-12,-0.01,0.01,0.74,0.009,2019-09-13,-0.23,0.9,0.53,0.009,2019-09-16,1211969.0,0.6634,0.0537,0.4122,0.026902,-0.011888679628491399,-0.561524,0.5392567980846167,0.725472,-0.6923456718595028,0.951028,-0.9737401002972126,-0.004268000000000001,0.03434315892386436,0.05543800000000001,-0.044157305023551,0.121778,-0.1375260165362358,0.592792,-0.6067920022947788,0.154948,-0.16779448943692446,0.002365999999999999,0.02434628535473347,-0.143582,0.12490289897990225,0.5273681184561253,-0.15308887377488611,-1.6660857721567153,-0.9835542463968993,-0.8070206289568543
Bunge Says Most Of Pre-Tax Restructuring Charges Associated With Relocation Of Global HQ Expected To Be Recorded In Fiscal Year 2019,2019-08-13,BG,2019-08-13 20:45:00+00:00,BUNGE LTD,89138.0,G1696210,0.002061480656266212,0.02751623094081879,0.005637835245579481,0.009109961800277233,0.0006944603519514203,0.01387923769652843,0.01437371969223022,-0.02226720191538334,0.03312632814049721,-0.0227121002972126,0.03007515892386436,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-23,2019-08-26,2019-08-27,1.47,-0.17,-0.53,0.007,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,0.85,0.05,-0.3,0.007,2019-08-21,-0.1,-0.53,0.49,0.007,2019-08-22,-2.66,-0.55,-0.18,0.007,2019-08-23,1.08,-0.02,-0.17,0.007,2019-08-26,-0.46,-0.88,-0.67,0.007,2019-08-27,1117626.0,0.6819,0.047,0.4219,1.0093929999999998,-1.0073315193437336,-2.0046049999999997,2.0321212309408185,0.116104,-0.11046616475442052,1.063945,-1.0548350381997227,0.7843659999999999,-0.7836715396480485,-0.504425,0.5183042376965284,0.586615,-0.5722412803077698,-0.06119,0.03892279808461666,-1.806854,1.8399803281404972,0.743452,-0.7661641002972126,-0.306674,0.33674915892386437,1.024789711597085,1.921655066186398,-1.1653012029541432,-1.3202023401512428,1.3955511422405245
Bunge Global Headquarters To Move To St. Louis,2019-08-13,BG,2019-08-13 20:33:00+00:00,BUNGE LTD,89138.0,G1696210,0.002061480656266212,0.01667823269963264,-0.00273410533554852,-0.01439342275261879,-0.004867850802838802,-0.03494060039520264,0.02751623094081879,0.005637835245579481,0.009109961800277233,0.0006944603519514203,0.01387923769652843,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-23,2019-08-26,2019-08-27,1.47,-0.17,-0.53,0.007,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,0.85,0.05,-0.3,0.007,2019-08-21,-0.1,-0.53,0.49,0.007,2019-08-22,-2.66,-0.55,-0.18,0.007,2019-08-23,1.08,-0.02,-0.17,0.007,2019-08-26,-0.46,-0.88,-0.67,0.007,2019-08-27,1117626.0,0.6819,0.047,0.4219,1.0093929999999998,-1.0073315193437336,-2.0046049999999997,2.0212832326996324,0.116104,-0.11883810533554852,1.063945,-1.0783384227526187,0.7843659999999999,-0.7892338508028387,-0.504425,0.4694843996047974,0.586615,-0.5590987690591812,-0.06119,0.06682783524557948,-1.806854,1.8159639618002772,0.743452,-0.7427575396480486,-0.306674,0.32055323769652844,1.0139517133558988,1.9024451273640839,-1.1971765280881672,-1.3980878739506601,1.3709731256399529
"BG Staffing Inc Common Stock Q2 EPS $0.44 Beats $0.29 Estimate, Sales $73.858M Miss $74.57M Estimate",2019-08-07,BGSF,2019-08-07 12:59:00+00:00,B G S F INC,14951.0,05601C10,0.05418725684285164,0.05380339175462723,0.0381455160677433,-0.01243647374212742,-0.01202055439352989,0.023174948990345,-0.006794956512749195,0.007981720380485058,-0.003393634920939803,0.00283764093182981,0.03112616017460823,2019-08-08,2019-08-09,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-19,2019-08-20,2019-08-21,0.07,0.08,-0.9,0.007,1.97,0.04,-0.23,0.007,2019-08-08,-0.78,-0.42,-0.22,0.007,2019-08-09,-1.32,0.28,-0.27,0.007,2019-08-12,1.47,-0.17,-0.53,0.007,2019-08-13,-2.95,0.22,-0.51,0.007,2019-08-14,0.16,-0.61,-0.53,0.007,2019-08-15,1.55,0.52,0.61,0.007,2019-08-16,1.14,0.01,0.22,0.007,2019-08-19,-0.75,0.3,-0.5,0.007,2019-08-20,0.85,0.05,-0.3,0.007,2019-08-21,1084362.0,1.067,1.1237,0.0286,0.08169000000000001,-0.027502743157148374,2.10899,-2.0551866082453727,-0.82526,0.8634055160677433,-1.40144,1.3890035262578726,1.5754899999999998,-1.5875105543935297,-3.14065,3.163824948990345,0.17772,-0.18451495651274918,1.66085,-1.6528682796195149,1.2233799999999997,-1.2267736349209395,-0.7932499999999999,0.7960876409318297,0.9139499999999999,-0.8828238398253917,-2.082689351402521,-1.1917810921776293,2.252409042325616,2.965317920854688,0.012931879043579508
