headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
Armstrong World Indus ; Lowers FY2019 Sales Guidance from $1.043571B-1.07283B to $1.04B-1.05B,2019-10-28,AWI,2019-10-28 10:38:00+00:00,ARMSTRONG WORLD INDS INC NEW,91516.0,04247X10,-0.04722876474261284,0.01640655659139156,0.003543313127011061,-0.01647705212235451,0.006382124032825232,-0.01307966466993093,0.01405624020844698,0.008712843991816044,-0.002355691744014621,0.005903202574700117,-0.002351997885853052,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-11,0.62,0.27,-0.24,0.007,-0.13,0.3,0.51,0.007,2019-10-29,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,-0.03,0.24,0.45,0.006,2019-11-05,-0.05,-0.72,0.23,0.006,2019-11-06,0.38,-0.14,0.51,0.006,2019-11-07,0.31,0.06,-0.36,0.006,2019-11-08,-0.19,0.0,-0.19,0.006,2019-11-11,1503744.0,0.9236,0.3719,0.0781,0.579632,-0.6268607647426129,-0.11306799999999999,0.12947455659139154,0.256372,-0.25282868687298893,-0.343968,0.3274909478776455,1.003488,-0.9971058759671747,0.37544,-0.38851966466993093,-0.021707999999999998,0.03576424020844698,-0.04018,0.048892843991816044,0.356968,-0.35932369174401463,0.292316,-0.2864127974252999,-0.169484,0.16713200211414694,-0.49738620815122137,-0.12335413028159739,0.07466226100465656,-1.05813459275946,-0.7824670675248355
"Armstrong World Indus Q3 EPS $1.38 Beats $1.3 Estimate, Sales $277.1M Miss $290.65M Estimate",2019-10-28,AWI,2019-10-28 10:38:00+00:00,ARMSTRONG WORLD INDS INC NEW,91516.0,04247X10,-0.04722876474261284,0.01640655659139156,0.003543313127011061,-0.01647705212235451,0.006382124032825232,-0.01307966466993093,0.01405624020844698,0.008712843991816044,-0.002355691744014621,0.005903202574700117,-0.002351997885853052,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-11,0.62,0.27,-0.24,0.007,-0.13,0.3,0.51,0.007,2019-10-29,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,-0.03,0.24,0.45,0.006,2019-11-05,-0.05,-0.72,0.23,0.006,2019-11-06,0.38,-0.14,0.51,0.006,2019-11-07,0.31,0.06,-0.36,0.006,2019-11-08,-0.19,0.0,-0.19,0.006,2019-11-11,1503744.0,0.9236,0.3719,0.0781,0.579632,-0.6268607647426129,-0.11306799999999999,0.12947455659139154,0.256372,-0.25282868687298893,-0.343968,0.3274909478776455,1.003488,-0.9971058759671747,0.37544,-0.38851966466993093,-0.021707999999999998,0.03576424020844698,-0.04018,0.048892843991816044,0.356968,-0.35932369174401463,0.292316,-0.2864127974252999,-0.169484,0.16713200211414694,-0.49738620815122137,-0.12335413028159739,0.07466226100465656,-1.05813459275946,-0.7824670675248355
Armstrong World Industries Raises Quarterly Dividend From $0.175 To $0.20/Share,2019-10-23,AWI,2019-10-23 20:41:00+00:00,ARMSTRONG WORLD INDS INC NEW,91516.0,04247X10,-0.00869829673320055,0.01776126958429813,-0.01014610379934311,0.01189015712589025,-0.003646683646366,-0.01586008071899414,0.01611567661166191,0.007320061326026917,0.0004037234175484627,-0.003228406887501478,0.01174085028469563,2019-10-24,2019-10-25,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-04,2019-11-05,2019-11-06,0.25,-0.09,0.26,0.007,0.25,-0.26,-0.89,0.007,2019-10-24,0.51,0.27,0.08,0.007,2019-10-25,0.62,0.27,-0.24,0.007,2019-10-28,-0.13,0.3,0.51,0.007,2019-10-29,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,-0.03,0.24,0.45,0.006,2019-11-05,-0.05,-0.72,0.23,0.006,2019-11-06,1481866.0,0.9454,0.4104,0.0862,0.24335,-0.25204829673320056,0.24335,-0.22558873041570188,0.48915400000000003,-0.49930010379934314,0.593148,-0.5812578428741098,-0.115902,0.112255316353634,0.26225800000000005,-0.2781180807189942,-0.352252,0.3683676766116619,1.0270320000000002,-1.0197119386739733,0.38416000000000006,-0.3837562765824516,-0.022362,0.019133593112498522,-0.04127000000000001,0.05301085028469564,-0.47763702714890244,-0.724888834215045,-1.080557946673453,-0.7471206072394699,-1.241074175966563
American Water Works Sees FY19 Adj. EPS $3.56-$3.64 vs $3.60 Estimate,2019-10-30,AWK,2019-10-30 21:32:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,0.0115394676104188,0.01300811767578125,0.007704647723585367,0.007486480288207531,0.01043478026986122,0.00970112532377243,0.001084762043319643,-0.00557276513427496,0.005292714573442936,0.0091358982026577,-0.005830861628055573,2019-10-31,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-11,2019-11-12,2019-11-13,0.27,-0.37,-1.16,0.007,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,-0.03,0.24,0.45,0.006,2019-11-05,-0.05,-0.72,0.23,0.006,2019-11-06,0.38,-0.14,0.51,0.006,2019-11-07,0.31,0.06,-0.36,0.006,2019-11-08,-0.19,0.0,-0.19,0.006,2019-11-11,0.16,-0.12,-0.15,0.006,2019-11-12,0.01,-0.22,-0.82,0.006,2019-11-13,1518746.0,0.2224,-0.5663,-0.3675,0.067048,-0.0555085323895812,-0.07751199999999998,0.09052011767578123,0.246192,-0.23848735227641463,0.09496,-0.08747351971179247,-0.000671999999999999,0.011106780269861219,-0.0051199999999999996,0.01482112532377243,0.090512,-0.08942723795668035,0.074944,-0.08051676513427496,-0.036256,0.04154871457344293,0.041583999999999996,-0.032448101797342296,0.008224,-0.014054861628055575,0.035011585286200034,-0.14796723460063338,-0.3259608719882071,-0.06154561411815883,-0.1600771266191378
"American Water Works Co Q3 Adj. EPS $1.33 Beats $1.3 Estimate, Sales $1.013B Miss $1.05B Estimate",2019-10-30,AWK,2019-10-30 21:31:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,0.0115394676104188,0.02603232860565186,0.007174100261181593,-0.00886035617440939,0.001402310794219375,0.003325724275782704,-0.03244941681623459,0.00847459863871336,-0.01877345331013203,0.01056847721338272,0.02127660252153873,2019-10-31,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-11,2019-11-12,2019-11-13,0.27,-0.37,-1.16,0.007,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,-0.03,0.24,0.45,0.006,2019-11-05,-0.05,-0.72,0.23,0.006,2019-11-06,0.38,-0.14,0.51,0.006,2019-11-07,0.31,0.06,-0.36,0.006,2019-11-08,-0.19,0.0,-0.19,0.006,2019-11-11,0.16,-0.12,-0.15,0.006,2019-11-12,0.01,-0.22,-0.82,0.006,2019-11-13,1518746.0,0.2224,-0.5663,-0.3675,0.067048,-0.0555085323895812,-0.07751199999999998,0.10354432860565184,0.246192,-0.2390178997388184,0.09496,-0.10382035617440939,-0.000671999999999999,0.002074310794219374,-0.0051199999999999996,0.008445724275782704,0.090512,-0.12296141681623458,0.074944,-0.06646940136128664,-0.036256,0.017482546689867966,0.041583999999999996,-0.031015522786617275,0.008224,0.01305260252153873,0.04803579621607064,-0.13547357113316655,-0.3428382559132278,-0.09330032110440731,-0.18146546747694908
"American Water's Pennsylvania American Water Reports Purchase Of Wastewater Assets From Township Of Exeter In Berks County, Pennsylvania For $93.5M",2019-10-24,AWK,2019-10-24 20:52:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,0.003034238936379552,0.01908201165497303,-0.001855610869824886,0.01436542719602585,-0.003832048270851374,-0.01471819821745157,-0.004752992186695337,0.01790890656411648,0.003686347510665655,0.007345553021878004,0.0079549141228199,2019-10-25,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,0.25,-0.26,-0.89,0.007,0.51,0.27,0.08,0.007,2019-10-25,0.62,0.27,-0.24,0.007,2019-10-28,-0.13,0.3,0.51,0.007,2019-10-29,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,-0.03,0.24,0.45,0.006,2019-11-05,-0.05,-0.72,0.23,0.006,2019-11-06,0.38,-0.14,0.51,0.006,2019-11-07,1489580.0,0.1976,-0.6096,-0.3209,0.0564,-0.05336576106362045,0.10777600000000001,-0.08869398834502698,0.129512,-0.13136761086982487,-0.018688,0.03305342719602585,0.060352,-0.06418404827085138,-0.068088,0.05336980178254842,0.21940800000000002,-0.22416099218669536,0.08504,-0.06713109343588353,7.200000000000002e-05,0.003614347510665655,-0.0038799999999999998,0.011225553021878004,0.08108800000000001,-0.0731330858771801,-0.14205974940864743,-0.22006159921485186,-0.09831418367379902,0.0222391807077229,-0.2962154691846669
American Water Reports Its Pennsylvania American Water Subsidiary Purchased Water Assets Of Stellton Borough Authority In Dauphin County For $21.75M,2019-10-09,AWK,2019-10-09 20:31:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,0.007991649210453033,0.007252389099448919,0.0004908980336040258,-0.01112201996147633,-0.01091630570590496,0.002341127023100853,0.01101100910454988,0.004455453250557184,-0.004435690119862556,0.009901028126478195,-0.0114379208534956,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,2019-10-21,2019-10-22,2019-10-23,0.92,-0.55,-0.09,0.007,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,-0.49,-0.36,0.86,0.007,2019-10-18,0.71,0.16,0.35,0.007,2019-10-21,-0.34,0.22,0.85,0.007,2019-10-22,0.25,-0.09,0.26,0.007,2019-10-23,1409401.0,0.2367,-0.6358,-0.2481,0.22476400000000002,-0.21677235078954699,0.146653,-0.1394006109005511,0.298141,-0.29765010196639596,-0.035606,0.02448398003852367,0.250801,-0.26171730570590496,-0.049808,0.05214912702310085,0.094579,-0.08356799089545011,-0.10898299999999998,0.11343845325055717,0.175057,-0.17949269011986255,-0.073478,0.0833790281264782,0.066175,-0.0776129208534956,-0.35617296169009804,-0.4370507128669471,-0.2731661219278723,-0.18508419864428044,-0.09170699346867203
American Water Reports Its Illinois American Water Wins $88K+ In Firefighter Grants,2019-10-04,AWK,2019-10-04 20:00:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,0.01656829752027988,0.01952672936022282,-0.02580750174820423,0.01066310238093138,-0.004451046232134104,0.004636508878320456,0.007252389099448919,0.0004908980336040258,-0.01112201996147633,-0.01091630570590496,0.002341127023100853,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,2019-10-18,1.39,-0.47,-0.07,0.007,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,-0.49,-0.36,0.86,0.007,2019-10-18,1387573.0,0.2328,-0.6407,-0.2367,0.330592,-0.3140237024797201,-0.08844799999999998,0.1079747293602228,-0.367808,0.3420004982517958,0.221176,-0.21051289761906863,0.144352,-0.1488030462321341,0.293344,-0.28870749112167954,-0.034904,0.04215638909944892,0.24678400000000003,-0.246293101966396,-0.048872,0.03774998003852367,0.09313600000000001,-0.10405230570590497,-0.107072,0.10941312702310085,-0.20604897311949733,0.4499752276120186,0.13148760063272716,-0.6480234349728823,-0.449733402632907
"UPDATE: Baird Maintains Outperform On American Water Works, Raises Target To $128 As Firm Continues To Believe 'there is a large market opportunity (~100 bases across U.S.), and believe AWK is well-positioned to secure further contracts given'",2019-10-02,AWK,2019-10-02 16:26:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,-0.005732270888984203,-0.01706266403198242,0.002433509565889835,0.01521279476583004,0.01323133800178766,-0.008810593746602535,-0.01031748484820127,-0.01491580344736576,0.001139751053415239,-0.03138722106814384,0.0305574145168066,2019-10-03,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,-1.73,0.9,-0.36,0.007,0.8,-0.22,-0.89,0.007,2019-10-03,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,1373017.0,0.2284,-0.6424,-0.2391,-0.388132,0.3823997291110158,0.18972,-0.20678266403198242,0.324476,-0.32204249043411015,-0.08664399999999998,0.10185679476583002,-0.360724,0.37395533800178765,0.21712800000000002,-0.22593859374660255,0.141756,-0.15207348484820127,0.28793199999999997,-0.3028478034473657,-0.034111999999999996,0.035251751053415235,0.242252,-0.2736392210681438,-0.047816,0.0783734145168066,0.17561706507903335,-0.5288251544660926,-0.2201856956682801,0.24987353902101514,-0.8408739375400914
"Baird Maintains Outperform on American Water Works Co, Raises Price Target to $128",2019-10-02,AWK,2019-10-02 12:57:00+00:00,AMERICAN WATER WORKS CO INC,92614.0,03042010,-0.005732270888984203,-0.006472527515143156,0.0139177143573761,-0.002774568274617195,0.005125178955495358,-0.002039618091657758,-0.0004379383753985167,0.01664961874485016,-0.008475850336253643,-0.01028686016798019,0.003659786423668265,2019-10-03,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,-1.73,0.9,-0.36,0.007,0.8,-0.22,-0.89,0.007,2019-10-03,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,1373017.0,0.2284,-0.6424,-0.2391,-0.388132,0.3823997291110158,0.18972,-0.19619252751514316,0.324476,-0.3105582856426239,-0.08664399999999998,0.08386943172538279,-0.360724,0.36584917895549535,0.21712800000000002,-0.21916761809165777,0.141756,-0.1421939383753985,0.28793199999999997,-0.2712823812551498,-0.034111999999999996,0.025636149663746353,0.242252,-0.25253886016798016,-0.047816,0.05147578642366826,0.18620720159587262,-0.506750813157767,-0.22668885391724108,0.23055099258922038,-0.8080708618027715
"Aware Q3 EPS $(0.01) Down From $0.06 YoY, Sales $3.01M Down From $5.401M YoY",2019-10-29,AWRE,2019-10-29 20:24:00+00:00,AWARE INC,83844.0,05453N10,-0.01449273992329836,0.06035181134939194,-0.01250642351806164,-0.0003876813279930502,-0.004524867050349712,-0.001688276068307459,0.007935483008623123,0.009679917246103287,-0.003707029391080141,0.005901963915675879,0.01096939574927092,2019-10-30,2019-10-31,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-11,2019-11-12,-0.13,0.3,0.51,0.007,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,-0.03,0.24,0.45,0.006,2019-11-05,-0.05,-0.72,0.23,0.006,2019-11-06,0.38,-0.14,0.51,0.006,2019-11-07,0.31,0.06,-0.36,0.006,2019-11-08,-0.19,0.0,-0.19,0.006,2019-11-11,0.16,-0.12,-0.15,0.006,2019-11-12,1509591.0,-0.0045,0.6018,0.021,0.007585,-0.02207773992329836,0.005785,0.05456681134939194,0.00871,-0.02121642351806164,0.0011400000000000004,-0.0015276813279930506,0.004200000000000001,-0.008724867050349713,0.006135,-0.00782327606830746,0.0062250000000000005,0.0017104830086231227,0.00429,0.005389917246103286,0.004605,-0.00831202939108014,0.006855,-0.0009530360843241206,0.00528,0.0056893957492709195,0.03248907142609358,0.0333503878313303,-0.022744104846054693,-0.01807582444665022,-0.004298545539714392
American Axle & Mfg shares are trading lower on seemingly no company-specific news.,2019-10-03,AXL,2019-10-03 15:58:00+00:00,AMERICAN AXLE & MFG HLGDS INC,86547.0,02406110,-0.01369868218898773,0.01430065743625164,0.001031660474836826,0.006870451848953962,0.008529512211680412,0.002706357510760427,-0.01282048504799604,-0.01127819251269102,-0.02454203180968761,0.006024099420756102,0.007749250624328852,2019-10-04,2019-10-07,2019-10-08,2019-10-09,2019-10-10,2019-10-11,2019-10-14,2019-10-15,2019-10-16,2019-10-17,0.8,-0.22,-0.89,0.007,1.39,-0.47,-0.07,0.007,2019-10-04,-0.41,0.16,-0.02,0.007,2019-10-07,-1.61,-0.13,-0.12,0.007,2019-10-08,0.92,-0.55,-0.09,0.007,2019-10-09,0.59,-0.4,0.26,0.007,2019-10-10,1.23,0.47,0.19,0.007,2019-10-11,-0.18,-0.34,-0.04,0.007,2019-10-14,1.03,0.25,-0.25,0.007,2019-10-15,-0.24,0.4,0.23,0.007,2019-10-16,0.37,0.8,-0.28,0.007,2019-10-17,1378729.0,2.0456,0.8764,1.2259,1.6434799999999998,-1.6571786821889876,2.8503839999999996,-2.836083342563748,-0.8316959999999999,0.8327276604748367,-3.286416,3.293286451848954,1.8889519999999997,-1.8804224877883193,1.2139039999999996,-1.2111976424892392,2.523088,-2.535908485047996,-0.361208,0.34992980748730895,2.113968,-2.1385100318096875,-0.48394399999999993,0.48996809942075603,0.763872,-0.7561227493756711,-4.4932620247527355,-2.003355682088911,4.126014112323791,0.2016663215713954,-5.8018410018145286
"Morgan Stanley Maintains Overweight on American Express, Raises Price Target to $149",2019-10-29,AXP,2019-10-29 11:48:00+00:00,AMERICAN EXPRESS CO,59176.0,02581610,-0.009782455861568451,-0.0236305333673954,0.0352034866809845,-0.009032947942614555,0.004021488595753908,0.00961283314973116,-0.01137266028672457,0.006688068155199289,0.03082646243274212,-0.01185870263725519,-0.01226196717470884,2019-10-30,2019-10-31,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-11,2019-11-12,-0.13,0.3,0.51,0.007,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,-0.03,0.24,0.45,0.006,2019-11-05,-0.05,-0.72,0.23,0.006,2019-11-06,0.38,-0.14,0.51,0.006,2019-11-07,0.31,0.06,-0.36,0.006,2019-11-08,-0.19,0.0,-0.19,0.006,2019-11-11,0.16,-0.12,-0.15,0.006,2019-11-12,1508572.0,1.0687,-0.2592,0.0966,-0.131931,0.12214854413843154,0.295549,-0.3191795333673954,-0.399106,0.4343094866809845,1.160196,-1.1692289479426146,0.43348000000000003,-0.4294585114042461,-0.026061,0.03567383314973116,-0.047435000000000005,0.03606233971327544,0.41210600000000003,-0.40541793184480074,0.337297,-0.3064705375672579,-0.197053,0.18519429736274481,0.176992,-0.18925396717470885,-0.19703098922896387,0.1151299533135891,-0.7349194612616301,-1.5630136261971295,-0.6442119663610161
"BMO Capital Maintains Market Perform on American Express, Raises Price Target to $123",2019-10-21,AXP,2019-10-21 12:55:00+00:00,AMERICAN EXPRESS CO,59176.0,02581610,0.01961288787424564,-0.03037058189511299,-0.001149451592937112,0.01467209868133068,0.01304221898317337,0.04226146638393402,-0.0236305333673954,0.0352034866809845,-0.009032947942614555,0.004021488595753908,0.00961283314973116,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,2019-11-04,0.71,0.16,0.35,0.007,-0.34,0.22,0.85,0.007,2019-10-22,0.25,-0.09,0.26,0.007,2019-10-23,0.25,-0.26,-0.89,0.007,2019-10-24,0.51,0.27,0.08,0.007,2019-10-25,0.62,0.27,-0.24,0.007,2019-10-28,-0.13,0.3,0.51,0.007,2019-10-29,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,0.4,0.01,1.35,0.006,2019-11-04,1464811.0,1.0786,-0.3598,0.1514,0.772806,-0.7531931121257543,-0.35972400000000004,0.32935341810488705,0.27665,-0.2777994515929371,0.27665,-0.2619779013186693,0.557086,-0.5440437810168266,0.675732,-0.633470533616066,-0.133218,0.1095874666326046,0.29822200000000004,-0.26301851331901555,-0.402868,0.39383505205738545,1.1708880000000002,-1.1668665114042462,0.43744000000000005,-0.4278271668502689,-0.4238396940208673,0.051553966511949934,-0.5397773529116064,-1.439492215951562,-1.9877602064996065
American Express Trades Higher On Q3 Earnings Beat,2019-10-18,AXP,2019-10-18 11:45:00+00:00,AMERICAN EXPRESS CO,59176.0,02581610,-0.01964732445776463,-0.01444937754422426,-0.01946411654353142,-0.01907712407410145,0.003942221403121948,-0.003141333349049091,0.008403352461755276,0.01067707873880863,-0.04225723072886467,0.01076140813529491,-0.02448757365345955,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,-0.49,-0.36,0.86,0.007,0.71,0.16,0.35,0.007,2019-10-21,-0.34,0.22,0.85,0.007,2019-10-22,0.25,-0.09,0.26,0.007,2019-10-23,0.25,-0.26,-0.89,0.007,2019-10-24,0.51,0.27,0.08,0.007,2019-10-25,0.62,0.27,-0.24,0.007,2019-10-28,-0.13,0.3,0.51,0.007,2019-10-29,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,1457515.0,1.0753,-0.3615,0.1453,-0.5198969999999999,0.5002496755422353,0.7704629999999999,-0.7849123775442242,-0.358602,0.33913788345646856,0.275825,-0.29490212407410143,0.275825,-0.27188277859687804,0.555403,-0.5585443333490491,0.673686,-0.6652826475382447,-0.132789,0.14346607873880862,0.297331,-0.3395882307288647,-0.40161399999999997,0.4123754081352949,1.167324,-1.1918115736534596,-0.28466270200198884,-0.4457744940877556,0.044235759382367124,-1.1253292360200287,-2.199385298395515
American Express Sees FY19 Adj. EPS $7.85-$8.35 vs $8.12 Estimate,2019-10-18,AXP,2019-10-18 11:31:00+00:00,AMERICAN EXPRESS CO,59176.0,02581610,-0.01964732445776463,-0.01444937754422426,-0.01946411654353142,-0.01907712407410145,0.003942221403121948,-0.003141333349049091,0.008403352461755276,0.01067707873880863,-0.04225723072886467,0.01076140813529491,-0.02448757365345955,2019-10-21,2019-10-22,2019-10-23,2019-10-24,2019-10-25,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-01,-0.49,-0.36,0.86,0.007,0.71,0.16,0.35,0.007,2019-10-21,-0.34,0.22,0.85,0.007,2019-10-22,0.25,-0.09,0.26,0.007,2019-10-23,0.25,-0.26,-0.89,0.007,2019-10-24,0.51,0.27,0.08,0.007,2019-10-25,0.62,0.27,-0.24,0.007,2019-10-28,-0.13,0.3,0.51,0.007,2019-10-29,0.27,-0.37,-1.16,0.007,2019-10-30,-0.38,-0.26,-0.44,0.007,2019-10-31,1.08,0.48,0.83,0.006,2019-11-01,1457515.0,1.0753,-0.3615,0.1453,-0.5198969999999999,0.5002496755422353,0.7704629999999999,-0.7849123775442242,-0.358602,0.33913788345646856,0.275825,-0.29490212407410143,0.275825,-0.27188277859687804,0.555403,-0.5585443333490491,0.673686,-0.6652826475382447,-0.132789,0.14346607873880862,0.297331,-0.3395882307288647,-0.40161399999999997,0.4123754081352949,1.167324,-1.1918115736534596,-0.28466270200198884,-0.4457744940877556,0.044235759382367124,-1.1253292360200287,-2.199385298395515
