Unnamed: 0,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
5247,ALLEGIANT TRAVEL CO,"Allegiant Travel Reports Nov. Passengers Up 3.6% Year Over Year, RPMs Up 1.6%, ASMs Up 4.2%, Load Factor Down 2.1 Points",6,uncertain,0.7,0.5,"the increase in passengers and rpms could be seen as positive, but the decrease in load factor may raise concerns about profitability.",1.0,2019-12-11,ALGT,2019-12-11 16:01:00+00:00,91659.0,01748X10,-0.0048202672041952,0.0274193678051233,-0.0074567752890288,-0.0003954222484026,0.0110759008675813,-0.0312988758087158,-0.0234248749911785,-0.0099255489185452,0.0192146655172109,-0.0163934268057346,0.0274999942630529,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,0.28,-0.07,0.13,0.007,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,1730624.0,0.6574,0.8023,-0.0321,0.191072,-0.1958922672041952,0.59866,-0.5712406321948766,-0.012722,0.0052652247109711,0.4934759999999999,-0.4938714222484026,0.07274,-0.0616640991324186,-0.02587,-0.0054288758087158,0.289682,-0.3131068749911785,0.322552,-0.3324775489185452,0.07274,-0.053525334482789,0.013574,-0.0299674268057346,0.322552,-0.295052005736947,-0.7671328993990719,-0.5659754074839055,-0.4886061975374314,-0.5609643971895371,-1.0295580667439104
5255,ALIMERA SCIENCES INC,Alimera Sciences 13D Filing From Ronald Chez Shows New 5.6% Stake,6,increase,0.8,0.7,"the news of a new 5.6% stake from ronald chez could signal confidence in alimera sciences inc, potentially increasing investor sentiment.",2.0,2019-12-11,ALIM,2019-12-11 15:53:00+00:00,93339.0,01625920,0.009625582024455,0.0127388406544923,-0.0251572839915752,0.0016129402210935,-0.0289854798465967,-0.0066335718147456,0.0116861723363399,-0.0148515105247497,-0.0050250808708369,0.015151540748775,0.0149253187701106,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,0.28,-0.07,0.13,0.007,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,1731295.0,0.4639,0.1998,-0.8205,0.136892,-0.1272664179755449,0.42451,-0.4117711593455076,-0.0069169999999999,-0.0182402839915752,0.350286,-0.3486730597789064,0.05339,-0.0823754798465967,-0.016195,0.0095614281852543,0.206477,-0.19479082766366,0.229672,-0.2445235105247497,0.05339,-0.0584150808708369,0.011639,0.003512540748775,0.229672,-0.2147466812298893,-0.5390375773210525,-0.4300114433370828,-0.3669133437704816,-0.4214871114402487,-0.6994021313551069
5263,ALIMERA SCIENCES INC,Alimera Announces Regulatory Approval for ILUVIEN in Benelux Countries for The Treatment of Non-Infectious Posterior Uveitis,6,increase,0.8,0.7,"the regulatory approval for iluvien in benelux countries indicates a positive development for alimera sciences inc, potentially leading to increased investor confidence in the company's prospects.",2.0,2019-12-03,ALIM,2019-12-03 13:35:00+00:00,93339.0,01625920,-0.0117130195721983,0.0184136144816875,-0.0027816384099423,-0.0111575899645686,-0.0169252976775169,-0.0071735600940883,-0.0476878508925437,-0.0349013693630695,-0.0581761561334133,0.0417362302541732,0.0016026007942855,2019-12-04,2019-12-05,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,-0.66,0.6,-0.83,0.007,0.6,0.13,0.24,0.007,2019-12-04,0.13,-0.21,0.46,0.007,2019-12-05,0.91,0.24,0.37,0.007,2019-12-06,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,1687302.0,0.4717,-0.0393,-0.848,-0.304322,0.2926089804278016,0.29002,-0.2716063855183124,0.068321,-0.0711026384099424,0.436247,-0.4474045899645686,-0.148661,0.131735702322483,-0.030736,0.0235624399059116,0.139076,-0.1867638508925438,0.43153,-0.4664313693630695,-0.007151,-0.0510251561334133,0.356058,-0.3143217697458267,0.05417,-0.0525673992057144,0.0210025949094891,-0.3427090239282548,-0.518507228374511,-0.2921064477361739,-1.047547105434656
5271,ALASKA AIRGROUP INC,Commentary: Alaska Bypass Makes Every Day Feel Like A Holiday!,6,increase,0.8,0.7,the positive commentary about alaska airgroup inc's bypass making every day feel like a holiday is likely to increase investor sentiment by creating a positive image of the company.,2.0,2019-12-30,ALK,2019-12-30 15:45:00+00:00,28804.0,01165910,-0.0089325029402971,0.1142637878656387,-0.0516173429787159,0.0119738727807998,-0.022947272285819,-0.0242201779037714,0.0037608267739415,0.017609566450119,0.0217231288552284,0.0003603686054702,-0.0021613640710711,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,-0.57,0.19,0.56,0.007,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815772.0,0.9793,-0.0143,0.6275,-0.5512009999999999,0.5422684970597028,0.281204,-0.1669402121343613,,,,,,,,,,,,,,,,,,,0.3753282849253415,,,,
5279,ALASKA AIRGROUP INC,Alaska Air Group Option Alert: Apr 17 $72.5 Calls Sweep (13) near the Ask: 561 @ $2.15 vs 165 OI; Earnings 1/23 After Close [est] Ref=$69.11,6,increase,0.8,0.7,"the option alert for $72.5 calls sweep near the ask suggests bullish sentiment and potential upside for alaska air group inc, likely increasing investor sentiment.",2.0,2019-12-24,ALK,2019-12-24 16:00:00+00:00,28804.0,01165910,-0.0028864853084087,0.0019208311568945,0.1142637878656387,-0.0516173429787159,0.0119738727807998,-0.022947272285819,-0.0242201779037714,0.0037608267739415,0.017609566450119,0.0217231288552284,0.0003603686054702,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,0.01,0.39,0.0,0.007,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793790.0,1.0105,-0.0432,0.6241,0.017105,-0.0199914853084087,0.49204,-0.4901191688431054,-0.09405,0.2083137878656387,-0.568985,0.5173676570212841,0.28994,-0.2779661272192001,,,,,,,,,,,,,-0.5101106541515141,-0.2818053809774667,0.7256814448869228,,
5287,ALASKA AIRGROUP INC,Airlines Resume Operating IAI-Converted Freighters Following Safety Alert,6,uncertain,0.6,0.3,"the news of airlines resuming operating iai-converted freighters following a safety alert could have mixed effects on investor sentiment, as it may raise concerns about safety but also indicate a return to normal operations.",1.0,2019-12-24,ALK,2019-12-24 14:28:00+00:00,28804.0,01165910,-0.0028864853084087,-0.0858873799443245,0.0058479383587837,-0.0112402718514204,0.0050960076041519,-0.0078002675436437,0.0070754834450781,0.0042934697121381,-0.0058297561481595,0.0031274403445422,0.0058456594124436,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,0.01,0.39,0.0,0.007,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793790.0,1.0105,-0.0432,0.6241,0.017105,-0.0199914853084087,0.49204,-0.5779273799443245,-0.09405,0.0998979383587837,-0.568985,0.5577447281485796,0.28994,-0.284843992395848,,,,,,,,,,,,,-0.5979188652527333,-0.4780294415855408,0.6576426665073632,,
5295,ALASKA AIRGROUP INC,Alaska Air November Revenue Passenger Miles Down 1.2% YoY,6,decrease,0.8,0.7,"a decrease in revenue passenger miles may indicate a decline in demand for alaska air's services, potentially leading to a negative impact on investor sentiment.",0.0,2019-12-16,ALK,2019-12-16 13:13:00+00:00,28804.0,01165910,0.0235869493335485,0.0129032479599118,-0.0240622889250516,-0.002900649793446,-0.0040000220760703,0.0156991723924875,0.0107836499810218,-0.0064011486247181,-0.0246957950294017,-0.0110091464594006,-0.0278293136507272,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,0.74,0.02,-0.04,0.007,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,1749843.0,1.0153,-0.0356,0.5836,0.758322,-0.7347350506664515,0.10853,-0.0956267520400881,-0.043765,0.0197027110749483,0.443579,-0.4464796497934461,0.494344,-0.4983440220760703,0.10853,-0.0928308276075124,0.017153,-0.0063693500189781,0.494344,-0.5007451486247182,-0.09453,0.0698342049705982,-0.571721,0.5607118535405994,0.291284,-0.3191133136507273,-0.8303618027065397,-0.0759240409651398,-0.4267769387184978,-1.037654499477029,-0.2885125813907385
5303,ALKERMES PLC,"UPDATE: FDA Says Alkermes' Vivitrol Ad Use Is False/Misleading, Omits Important Risk Info",6,decrease,0.8,0.9,the fda's statement about alkermes' vivitrol ad being false/misleading could lead to decreased investor confidence in the company's products and potentially impact its stock performance.,0.0,2019-12-11,ALKS,2019-12-11 16:00:00+00:00,76736.0,G0176710,-0.0296708103269338,0.0059614917263388,-0.0071369092911481,-0.0043000974692404,0.0224313251674175,-0.0624132789671421,-0.0342253632843494,0.0427487231791019,0.0349201820790767,0.0025806056801229,-0.0075932606123387,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,0.28,-0.07,0.13,0.007,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,1728481.0,1.3037,1.9282,0.0975,0.3720360000000001,-0.4017068103269339,1.18033,-1.1743685082736612,-0.032111,0.0249740907088518,0.971738,-0.9760380974692404,0.13737,-0.1149386748325825,-0.058185,-0.0042282789671421,0.5675910000000001,-0.6018163632843495,0.632776,-0.5900272768208981,0.13737,-0.1024498179209232,0.020037,-0.017456394319877,0.632776,-0.6403692606123388,-1.5760753186005951,-1.1493944175648094,-0.9510640067603888,-1.0952050512689653,-1.9563473919255288
5311,ALKERMES PLC,FDA's Office Of Prescription Drug Promotion Reviewed Print Ad By Alkermes For Vivitrol,6,uncertain,0.6,0.3,"the review of the print ad could have various outcomes, making it uncertain how investors will react.",1.0,2019-12-11,ALKS,2019-12-11 15:58:00+00:00,76736.0,G0176710,-0.0296708103269338,0.0014520896365866,-0.0165794920176267,0.0059614917263388,-0.0071369092911481,-0.0043000974692404,0.0224313251674175,-0.0624132789671421,-0.0342253632843494,0.0427487231791019,0.0349201820790767,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,0.28,-0.07,0.13,0.007,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,1728481.0,1.3037,1.9282,0.0975,0.3720360000000001,-0.4017068103269339,1.18033,-1.1788779103634135,-0.032111,0.0155315079823732,0.971738,-0.9657765082736612,0.13737,-0.1445069092911482,-0.058185,0.0538849025307595,0.5675910000000001,-0.5451596748325825,0.632776,-0.6951892789671421,0.13737,-0.1715953632843494,0.020037,0.0227117231791019,0.632776,-0.5978558179209232,-1.5805847206903474,-1.1633464023810405,-0.950245000291288,-1.05639851503405,-1.933203509295136
5319,ALLSTATE CORP,"Allstate To 'expand customer access, improve customer value propositions, and increase investment in growth and technology' As Part Of Growth Plan",6,increase,0.8,0.7,the news of allstate's plans to expand customer access and invest in growth and technology is likely to increase investor sentiment by showing a commitment to improving customer value propositions and driving growth.,2.0,2019-12-19,ALL,2019-12-19 14:35:00+00:00,79323.0,02000210,0.0142270633950829,0.0162827856838703,-0.0050354180857539,-0.0140326796099543,-0.0083994539454579,-0.0014117970131337,-0.0226201489567756,-0.0327869020402431,0.0077268541790544,0.0185505803674459,-0.0378824993968009,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1772721.0,0.7802,-0.3299,0.2893,0.342486,-0.328258936604917,0.381496,-0.3652132143161297,0.08502,-0.0900554180857539,0.014802,-0.0288346796099543,0.381496,-0.3898954539454579,-0.07102,0.0696082029868662,-0.4377139999999999,0.4150938510432242,0.225456,-0.2582429020402431,,,,,,,-0.6934721509210467,-0.4552686324018836,-0.1188900976957083,-0.349121930568546,
5327,ALLEGION PLC,"Barclays Downgrades Allegion to Equal-Weight, Announces $125 Price Target",6,decrease,0.8,0.7,"barclays downgrading allegion to equal-weight and announcing a lower price target may lead investors to view the stock less favorably, causing a decrease in investor sentiment.",0.0,2019-12-12,ALLE,2019-12-12 12:09:00+00:00,14297.0,G0176J10,-0.0097064301371574,-0.0074467761442065,-0.0090032573789358,-0.0071381791494786,-0.0006536512519232,0.0050141606479883,0.0193059276789426,-0.0138327619060874,0.025032365694642,0.0067368354648351,-0.0248849559575319,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,0.9,-0.14,1.14,0.007,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,1732387.0,0.8751,0.0343,0.0082,0.79459,-0.8042964301371575,-0.019253,0.0118062238557934,0.654574,-0.6635772573789358,0.09451,-0.1016481791494786,-0.036755,0.0361013487480767,0.383293,-0.3782788393520117,0.427048,-0.4077420723210573,0.09451,-0.1083427619060874,0.015751,0.009281365694642,0.427048,-0.4203111645351648,-0.08051,0.055625044042468,-0.792490206281364,-0.6517710335231424,-0.7652254365284145,-0.4438256697534136,-1.2497684283772108
5335,ALLEGION PLC,"Morgan Stanley Maintains Equal-Weight on Allegion, Raises Price Target to $121",6,increase,0.8,0.7,"morgan stanley raising the price target indicates positive outlook, likely to increase investor sentiment.",2.0,2019-12-11,ALLE,2019-12-11 12:49:00+00:00,14297.0,G0176J10,0.0128939170390367,-0.0074467761442065,-0.0090032573789358,-0.0071381791494786,-0.0006536512519232,0.0050141606479883,0.0193059276789426,-0.0138327619060874,0.025032365694642,0.0067368354648351,-0.0248849559575319,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,0.28,-0.07,0.13,0.007,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,-0.05,0.2,0.09,0.007,2019-12-18,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,1725049.0,0.8864,0.0216,0.0367,0.255192,-0.2422980829609632,0.80476,-0.8122067761442066,-0.019592,0.0105887426210641,0.662936,-0.6700741791494786,0.09564,-0.0962936512519233,-0.03732,0.0423341606479883,0.388152,-0.3688460723210573,0.4324719999999999,-0.4463047619060873,0.09564,-0.0706076343053579,0.015864,-0.0091271645351648,0.4324719999999999,-0.4573569559575319,-1.0545048591051698,-0.8016180335231424,-0.6594854365284144,-0.7240336697534135,-1.309908428377211
5343,ALLEGION PLC,"UPDATE: Wells Fargo Maintains Outperform On Allegion, Raises Target To $132 As Firm Notes 'We admit that the stock multiples look healthy here, however two potential catalysts help preserve our Outperform rating near term':",6,increase,0.8,0.7,"the update from wells fargo maintaining an outperform rating and raising the target price suggests positive outlook and potential catalysts for allegion plc, likely increasing investor sentiment.",2.0,2019-12-03,ALLE,2019-12-03 17:56:00+00:00,14297.0,G0176J10,-0.0014955160440877,-0.0044150352478027,-0.0437412224709987,0.0002108376211253,0.0177028477191925,-0.0285773668438196,-0.0004263580776751,-0.0166346505284309,0.0104098794981837,0.0047220694832503,0.0096132652834057,2019-12-04,2019-12-05,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,-0.66,0.6,-0.83,0.007,0.6,0.13,0.24,0.007,2019-12-04,0.13,-0.21,0.46,0.007,2019-12-05,0.91,0.24,0.37,0.007,2019-12-06,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,1681065.0,0.8874,0.0154,0.0728,-0.578684,0.5771884839559123,0.5394399999999999,-0.5438550352478027,0.122362,-0.1661032224709987,0.814534,-0.8143231623788746,-0.285842,0.3035448477191925,-0.063992,0.0354146331561803,0.255472,-0.2558983580776751,0.80566,-0.822294650528431,-0.0196219999999999,0.0300318794981837,0.6636759999999999,-0.6589539305167496,0.09574,-0.0861267347165942,0.0333334487081096,-0.7099582577188014,-0.9804263848498732,-0.4753636815035016,-1.7578271611850858
5351,ALLEGION PLC,"Wells Fargo Earlier Maintained Outperform on Allegion, Raised Price Target to $132",6,increase,0.8,0.7,"the fact that wells fargo maintained an outperform rating and raised the price target suggests positive sentiment and confidence in allegion plc, likely leading to an increase in investor sentiment.",2.0,2019-12-03,ALLE,2019-12-03 17:52:00+00:00,14297.0,G0176J10,-0.0014955160440877,-0.0044150352478027,-0.0437412224709987,0.0002108376211253,0.0177028477191925,-0.0285773668438196,-0.0004263580776751,-0.0166346505284309,0.0104098794981837,0.0047220694832503,0.0096132652834057,2019-12-04,2019-12-05,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,-0.66,0.6,-0.83,0.007,0.6,0.13,0.24,0.007,2019-12-04,0.13,-0.21,0.46,0.007,2019-12-05,0.91,0.24,0.37,0.007,2019-12-06,-0.33,0.37,0.11,0.007,2019-12-09,-0.08,0.31,-0.09,0.007,2019-12-10,0.28,-0.07,0.13,0.007,2019-12-11,0.9,-0.14,1.14,0.007,2019-12-12,-0.03,-0.27,-0.54,0.007,2019-12-13,0.74,0.02,-0.04,0.007,2019-12-16,0.1,0.41,0.67,0.007,2019-12-17,1681065.0,0.8874,0.0154,0.0728,-0.578684,0.5771884839559123,0.5394399999999999,-0.5438550352478027,0.122362,-0.1661032224709987,0.814534,-0.8143231623788746,-0.285842,0.3035448477191925,-0.063992,0.0354146331561803,0.255472,-0.2558983580776751,0.80566,-0.822294650528431,-0.0196219999999999,0.0300318794981837,0.6636759999999999,-0.6589539305167496,0.09574,-0.0861267347165942,0.0333334487081096,-0.7099582577188014,-0.9804263848498732,-0.4753636815035016,-1.7578271611850858
5359,ALNYLAM PHARMACEUTICALS INC,"Chardan Capital Maintains Buy on Alnylam Pharmaceuticals, Raises Price Target to $190",6,increase,0.8,0.7,"chardan capital maintaining a buy rating and raising the price target suggests positive outlook and potential growth for alnylam pharmaceuticals inc, likely increasing investor sentiment.",2.0,2019-12-19,ALNY,2019-12-19 12:48:00+00:00,90178.0,02043Q10,0.021761767566204,0.0329573303461074,0.0455553345382213,0.0114229889586567,-0.0122619932517409,0.0042469506151974,0.050422940403223,0.0052647311240434,0.0314233042299747,0.0241935905069112,-0.0731991901993751,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,0.43,-0.02,-0.42,0.007,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,,,,,,1774102.0,1.1866,1.3589,-0.5666,0.5172380000000001,-0.495476232433796,0.5765680000000001,-0.5436106696538926,0.12566,-0.0801046654617786,0.018866,-0.0074430110413432,0.5765680000000001,-0.588829993251741,-0.11166,0.1159069506151974,-0.669362,0.719784940403223,0.339248,-0.3339832688759566,,,,,,,-1.0390869020876887,-0.6237153351156712,-0.0875476765031218,-0.4803660536778869,
5367,ALNYLAM PHARMACEUTICALS INC,"Cantor Fitzgerald Reiterates Overweight on Alnylam Pharmaceuticals, Raises Price Target to $176",6,increase,0.8,0.7,"the reiteration of an overweight rating and increase in price target by cantor fitzgerald suggests positive sentiment and confidence in alnylam pharmaceuticals inc, likely leading to an increase in investor sentiment.",2.0,2019-12-18,ALNY,2019-12-18 12:46:00+00:00,90178.0,02043Q10,-0.010381868109107,0.1126672551035881,0.0430769473314285,0.0257441420108079,-0.0350326821208,-0.0281766708940267,0.0091999396681785,0.0353590808808803,0.0045358054339885,-0.0337317511439323,-0.0747663900256156,2019-12-19,2019-12-20,2019-12-23,2019-12-24,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,-0.05,0.2,0.09,0.007,0.43,-0.02,-0.42,0.007,2019-12-19,0.48,-0.3,-0.3,0.007,2019-12-20,0.1,0.19,-0.35,0.007,2019-12-23,0.01,0.39,0.0,0.007,2019-12-24,0.48,-0.54,0.0,0.007,2019-12-26,-0.1,-0.53,-0.07,0.007,2019-12-27,-0.57,0.19,0.56,0.007,2019-12-30,0.28,-0.01,0.12,0.007,2019-12-31,,,,,,,,,,,1766776.0,1.2069,1.3823,-0.5607,-0.053345,0.0429631318908929,0.5259670000000001,-0.4132997448964119,0.586312,-0.5432350526685715,0.12769,-0.101945857989192,0.019069,-0.0541016821208,0.586312,-0.6144886708940268,-0.11369,0.1228899396681785,-0.680933,0.7162920808808804,0.344932,-0.3403961945660115,,,,,-0.3703366130055189,-0.9565347975649836,-0.6451809106577635,-0.7705362110040188,
