"combination_id","train_proportion","model","prompt","V","Y","regression","coef_name","coef_mean","coef_sd","bias_mean","bias_norm","mse_mean","coverage_mean"
2,0.1,"gpt-3.5",1,"Senate",3,"train_Yhuman_V","V",0.00209355942642819,0.0244795298944108,-0.00116331543992449,-0.0475219681481752,0.000600001439280265,0.951
3,0.25,"gpt-3.5",1,"Senate",3,"5k_Yllm_V","(Intercept)",0.0432267883067103,0.00348772405550368,-0.0270411080481426,-7.75322462953206,0.000743373579339575,0
3,0.25,"gpt-3.5",1,"Senate",3,"5k_Yllm_V","V",-0.000208687548736155,0.00617798208239694,-0.00346556241508883,-0.560953782135972,5.01394180006836e-05,0.899
3,0.25,"gpt-3.5",1,"Senate",3,"test_Ytilde_V","(Intercept)",0.0702145044981683,0.00804655176066121,-5.33918566845789e-05,-0.00663537105988758,6.46850989321232e-05,0.959
3,0.25,"gpt-3.5",1,"Senate",3,"test_Ytilde_V","V",0.00303845094912396,0.0141193071541045,-0.000218423917228722,-0.0154698750331546,0.000199203188685053,0.952
3,0.25,"gpt-3.5",1,"Senate",3,"train_Yhuman_V","(Intercept)",0.070263619650346,0.00875275433831006,-4.27670450690209e-06,-0.000488612423198412,7.65341160885002e-05,0.943
3,0.25,"gpt-3.5",1,"Senate",3,"train_Yhuman_V","V",0.00292662679220349,0.0151975023054152,-0.000330248074149186,-0.021730417769472,0.000230842176037256,0.954
4,0.5,"gpt-3.5",1,"Senate",3,"5k_Yllm_V","(Intercept)",0.0434787397475715,0.00356799477253601,-0.0267891566072814,-7.50818269507738,0.000730376767839598,0
4,0.5,"gpt-3.5",1,"Senate",3,"5k_Yllm_V","V",-0.00063851297800039,0.00614260706494652,-0.00389538784435307,-0.634158721722986,5.28679363907102e-05,0.897
4,0.5,"gpt-3.5",1,"Senate",3,"test_Ytilde_V","(Intercept)",0.0703325066853117,0.00721747153497585,6.46103304588583e-05,0.00895193422596221,5.20439779576304e-05,0.943
4,0.5,"gpt-3.5",1,"Senate",3,"test_Ytilde_V","V",0.00312820415768405,0.012660562674663,-0.000128670708668624,-0.0101631113857306,0.000160146113543101,0.944
4,0.5,"gpt-3.5",1,"Senate",3,"train_Yhuman_V","(Intercept)",0.070352221933322,0.00635845348628099,8.43255784690786e-05,0.013261963565672,4.03966116096459e-05,0.941
4,0.5,"gpt-3.5",1,"Senate",3,"train_Yhuman_V","V",0.00308908478597618,0.0113041132570875,-0.000167790080376497,-0.0148432766516467,0.000127683347063606,0.947
5,0.05,"gpt-3.5",2,"Senate",3,"5k_Yllm_V","(Intercept)",0.0623944289416697,0.00423101893532171,-0.00787346741318314,-1.86089155674849,7.98751088162766e-05,0.516
5,0.05,"gpt-3.5",2,"Senate",3,"5k_Yllm_V","V",0.00637631416481987,0.00752537554169984,0.0031194392984672,0.41452274124815,6.6305547303392e-05,0.932
5,0.05,"gpt-3.5",2,"Senate",3,"test_Ytilde_V","(Intercept)",0.0701480212794391,0.0164586260320705,-0.000119875075413787,-0.00728341935591731,0.000270629854526392,0.916
5,0.05,"gpt-3.5",2,"Senate",3,"test_Ytilde_V","V",0.00335017791098841,0.029063510804142,9.33030446357278e-05,0.00321031568637711,0.000843851678060357,0.914
5,0.05,"gpt-3.5",2,"Senate",3,"train_Yhuman_V","(Intercept)",0.0705638935109942,0.019207126359654,0.000295997156141364,0.0154107986066634,0.000368632403609163,0.942
5,0.05,"gpt-3.5",2,"Senate",3,"train_Yhuman_V","V",0.00351506943188173,0.0361857814786874,0.000258194565529056,0.00713524912212069,0.00130816803487576,0.932
6,0.1,"gpt-3.5",2,"Senate",3,"5k_Yllm_V","(Intercept)",0.0626894196288737,0.00419732661864108,-0.00757847672597917,-1.80554848705883,7.50332426790174e-05,0.553
6,0.1,"gpt-3.5",2,"Senate",3,"5k_Yllm_V","V",0.00649628366660575,0.00746630897312584,0.00323940880025308,0.433870177608906,6.61837932876544e-05,0.936
6,0.1,"gpt-3.5",2,"Senate",3,"test_Ytilde_V","(Intercept)",0.0705022774221001,0.0116778731217394,0.000234381067247212,0.0200705269533105,0.000136291282411481,0.94
6,0.1,"gpt-3.5",2,"Senate",3,"test_Ytilde_V","V",0.00220181804233788,0.0211355605200032,-0.00105505682401479,-0.0499185636934617,0.000447378351478123,0.943
6,0.1,"gpt-3.5",2,"Senate",3,"train_Yhuman_V","(Intercept)",0.0704623730254686,0.014558168434307,0.000194476670615771,0.0133585946263322,0.000211766149068904,0.927
6,0.1,"gpt-3.5",2,"Senate",3,"train_Yhuman_V","V",0.00344494244449567,0.0244747563199646,0.000188067578142988,0.00768414507112284,0.000598450052638673,0.953
7,0.25,"gpt-3.5",2,"Senate",3,"5k_Yllm_V","(Intercept)",0.062495065340735,0.00410663584125496,-0.00777283101411786,-1.89274903219628,7.72644954487796e-05,0.519
7,0.25,"gpt-3.5",2,"Senate",3,"5k_Yllm_V","V",0.00651753184654946,0.00779031006687461,0.00326065698019678,0.418552914095359,7.12601259496158e-05,0.93
7,0.25,"gpt-3.5",2,"Senate",3,"test_Ytilde_V","(Intercept)",0.0700416649782826,0.00816278618567354,-0.000226231376570274,-0.0277149702839616,6.66156278704546e-05,0.957
7,0.25,"gpt-3.5",2,"Senate",3,"test_Ytilde_V","V",0.00376568682658371,0.0148801076788518,0.000508811960231037,0.0341941047210418,0.000221455076540564,0.948
7,0.25,"gpt-3.5",2,"Senate",3,"train_Yhuman_V","(Intercept)",0.070160638967137,0.00888334997580786,-0.000107257387715934,-0.0120739797495347,7.88464970331125e-05,0.954
7,0.25,"gpt-3.5",2,"Senate",3,"train_Yhuman_V","V",0.00353441351092514,0.0161169876594354,0.000277538644572464,0.017220255449534,0.00025957456162241,0.939
8,0.5,"gpt-3.5",2,"Senate",3,"5k_Yllm_V","(Intercept)",0.0625821776013455,0.00418781047077834,-0.00768571875350741,-1.83525945291382,7.6590491540637e-05,0.555
8,0.5,"gpt-3.5",2,"Senate",3,"5k_Yllm_V","V",0.00665153468785444,0.00763563441083594,0.00339465982150176,0.444581240909636,6.97683252468043e-05,0.936
8,0.5,"gpt-3.5",2,"Senate",3,"test_Ytilde_V","(Intercept)",0.0700947633488518,0.0076013847825939,-0.000173133006001066,-0.0227765086168926,5.77532446002041e-05,0.945
8,0.5,"gpt-3.5",2,"Senate",3,"test_Ytilde_V","V",0.00377725832427538,0.0134283289104978,0.000520383457922702,0.0387526595000131,0.000180410496254461,0.954
8,0.5,"gpt-3.5",2,"Senate",3,"train_Yhuman_V","(Intercept)",0.0702758709941679,0.0062267952587635,7.97463931503288e-06,0.00128069720998285,3.87342698102372e-05,0.949
8,0.5,"gpt-3.5",2,"Senate",3,"train_Yhuman_V","V",0.00335904383411007,0.0112855179689513,0.000102168967757389,0.00905310399030657,0.000127245991409667,0.951
9,0.05,"gpt-3.5",3,"Senate",3,"5k_Yllm_V","(Intercept)",0.0565162344200804,0.00379794423329381,-0.0137516619347725,-3.62081723428736,0.000203518161987082,0.072
9,0.05,"gpt-3.5",3,"Senate",3,"5k_Yllm_V","V",0.010101716943982,0.00727549138857214,0.00684484207762933,0.940808216525519,9.97317052379272e-05,0.875
9,0.05,"gpt-3.5",3,"Senate",3,"test_Ytilde_V","(Intercept)",0.0703371609173514,0.0161680925335083,6.92645624985331e-05,0.00428402808525388,0.000261150606535533,0.927
9,0.05,"gpt-3.5",3,"Senate",3,"test_Ytilde_V","V",0.00243695000979685,0.0288157188317065,-0.000819924856555825,-0.0284540830421223,0.000830187582906574,0.933
9,0.05,"gpt-3.5",3,"Senate",3,"train_Yhuman_V","(Intercept)",0.0707713321098641,0.0188247949734483,0.000503435755011228,0.026743226458578,0.000354271980445996,0.948
9,0.05,"gpt-3.5",3,"Senate",3,"train_Yhuman_V","V",0.00132922089020279,0.0344606847796648,-0.00192765397614989,-0.0559377733923442,0.0011900671065397,0.945
10,0.1,"gpt-3.5",3,"Senate",3,"5k_Yllm_V","(Intercept)",0.0562703591517109,0.00391003668956066,-0.0139975372031419,-3.57989919647397,0.00021120414628014,0.075
10,0.1,"gpt-3.5",3,"Senate",3,"5k_Yllm_V","V",0.0107248888386329,0.00723633520445277,0.00746801397228019,1.03201603591896,0.000108083415334183,0.844
10,0.1,"gpt-3.5",3,"Senate",3,"test_Ytilde_V","(Intercept)",0.0699172882052123,0.0117966204053604,-0.000350608149640586,-0.0297210673559749,0.000139144018809773,0.94
10,0.1,"gpt-3.5",3,"Senate",3,"test_Ytilde_V","V",0.00422342085235695,0.0228226162417007,0.000966545986004273,0.0423503587743035,0.000521285151446888,0.92
10,0.1,"gpt-3.5",3,"Senate",3,"train_Yhuman_V","(Intercept)",0.0699176629656792,0.0137752600365848,-0.000350233389173638,-0.0254248114549908,0.000189690694713346,0.941
10,0.1,"gpt-3.5",3,"Senate",3,"train_Yhuman_V","V",0.0044742791077198,0.0253323539727363,0.00121740424136712,0.0480572884255974,0.000642568502729109,0.943
11,0.25,"gpt-3.5",3,"Senate",3,"5k_Yllm_V","(Intercept)",0.0567300927232562,0.0037216976594414,-0.0135378036315966,-3.63753449914268,0.000197109309602495,0.067
11,0.25,"gpt-3.5",3,"Senate",3,"5k_Yllm_V","V",0.0102978596756366,0.00727266657678792,0.00704098480928391,0.968143491103598,0.000102414254542558,0.857
11,0.25,"gpt-3.5",3,"Senate",3,"test_Ytilde_V","(Intercept)",0.0701849722779769,0.00841314148896758,-8.29240768760066e-05,-0.00985649379423223,7.07170451662e-05,0.947
11,0.25,"gpt-3.5",3,"Senate",3,"test_Ytilde_V","V",0.00442671346944436,0.0148433934132228,0.00116983860309168,0.0788120728545512,0.00022147452404897,0.949
11,0.25,"gpt-3.5",3,"Senate",3,"train_Yhuman_V","(Intercept)",0.0705885751997815,0.00892241138227867,0.000320678844928618,0.0359408271137932,7.9632650371326e-05,0.946
11,0.25,"gpt-3.5",3,"Senate",3,"train_Yhuman_V","V",0.00327766213096203,0.0161362344639946,2.07872646093518e-05,0.00128823516141484,0.0002601181167247,0.938
12,0.5,"gpt-3.5",3,"Senate",3,"5k_Yllm_V","(Intercept)",0.0563214412514198,0.00395726674543473,-0.0139464551034331,-3.52426459993436,0.000210147910086503,0.071
12,0.5,"gpt-3.5",3,"Senate",3,"5k_Yllm_V","V",0.0104140352728841,0.00753165519510765,0.00715716040653139,0.950277226071166,0.000107894049232835,0.832
12,0.5,"gpt-3.5",3,"Senate",3,"test_Ytilde_V","(Intercept)",0.0698538144796103,0.00773845825627116,-0.000414081875242579,-0.0535096089595123,5.99953162472715e-05,0.937
12,0.5,"gpt-3.5",3,"Senate",3,"test_Ytilde_V","V",0.00345459479446835,0.0140865060771514,0.000197719928115669,0.0140361227285718,0.000198270316978135,0.94
12,0.5,"gpt-3.5",3,"Senate",3,"train_Yhuman_V","(Intercept)",0.0702211135589604,0.00638220560348334,-4.67827958924933e-05,-0.00733019253829111,4.06940044467605e-05,0.95
12,0.5,"gpt-3.5",3,"Senate",3,"train_Yhuman_V","V",0.00317694698489826,0.0113980724790303,-7.99278814544131e-05,-0.00701240333411296,0.000129792528647224,0.944
13,0.05,"gpt-3.5",4,"Senate",3,"5k_Yllm_V","(Intercept)",0.0558402387494047,0.00389923989238124,-0.0144276576054482,-3.70012053724586,0.000223346171646645,0.057
13,0.05,"gpt-3.5",4,"Senate",3,"5k_Yllm_V","V",0.012760227084661,0.00747828806034084,0.0095033522183083,1.27079247838912,0.000146182570906348,0.768
13,0.05,"gpt-3.5",4,"Senate",3,"test_Ytilde_V","(Intercept)",0.0701768533737094,0.0169588391582042,-9.10429811435143e-05,-0.0053684677526687,0.000287322912192662,0.908
13,0.05,"gpt-3.5",4,"Senate",3,"test_Ytilde_V","V",0.00345427120884443,0.032735451910177,0.000197396342491749,0.0060300478830531,0.00107057716726777,0.91
13,0.05,"gpt-3.5",4,"Senate",3,"train_Yhuman_V","(Intercept)",0.0702113227800933,0.0198558754907641,-5.65735747595868e-05,-0.00284921079334436,0.000393864736282584,0.927
13,0.05,"gpt-3.5",4,"Senate",3,"train_Yhuman_V","V",0.00288903763004489,0.0336115156946476,-0.000367837236307788,-0.0109437860419477,0.00112873955753666,0.948
14,0.1,"gpt-3.5",4,"Senate",3,"5k_Yllm_V","(Intercept)",0.0556467746986856,0.00382421192072624,-0.0146211216561673,-3.82330319533931,0.000228387170702255,0.041
14,0.1,"gpt-3.5",4,"Senate",3,"5k_Yllm_V","V",0.0132625833774199,0.0072911318924927,0.0100057085110672,1.37231209894441,0.000153221646477893,0.753
14,0.1,"gpt-3.5",4,"Senate",3,"test_Ytilde_V","(Intercept)",0.0706564734568518,0.012236122641311,0.000388577101998888,0.0317565550288775,0.000149723966760109,0.936
14,0.1,"gpt-3.5",4,"Senate",3,"test_Ytilde_V","V",0.00333186361411453,0.0232216855656426,7.4988747761848e-05,0.00322925515246821,0.000538713057141354,0.927
14,0.1,"gpt-3.5",4,"Senate",3,"train_Yhuman_V","(Intercept)",0.0706398429658871,0.0139687070872078,0.000371946611034239,0.026627132254413,0.000195067997191982,0.944
14,0.1,"gpt-3.5",4,"Senate",3,"train_Yhuman_V","V",0.00328054690511331,0.0245975302983276,2.3672038760629e-05,0.000962374615399433,0.000604434018645788,0.949
15,0.25,"gpt-3.5",4,"Senate",3,"5k_Yllm_V","(Intercept)",0.0559236112936791,0.00386951832109686,-0.0143442850611738,-3.70699499805126,0.00022071671278148,0.057
15,0.25,"gpt-3.5",4,"Senate",3,"5k_Yllm_V","V",0.012953631903665,0.00734845122015676,0.00969675703731235,1.31956472824018,0.000147972832640355,0.763
15,0.25,"gpt-3.5",4,"Senate",3,"test_Ytilde_V","(Intercept)",0.0700399690340844,0.00864640933916332,-0.000227927320768497,-0.0263609218379374,7.47375849294632e-05,0.935
15,0.25,"gpt-3.5",4,"Senate",3,"test_Ytilde_V","V",0.00335013230401956,0.0161738244776123,9.32574376668833e-05,0.00576594841844425,0.000261339702584057,0.94
15,0.25,"gpt-3.5",4,"Senate",3,"train_Yhuman_V","(Intercept)",0.0702716391370809,0.00875084089797362,3.74278222799652e-06,0.000427705436727025,7.65006532136448e-05,0.946
15,0.25,"gpt-3.5",4,"Senate",3,"train_Yhuman_V","V",0.00291613811878701,0.0155864685264678,-0.000340736747565664,-0.0218610615346927,0.000242811164656587,0.951
16,0.5,"gpt-3.5",4,"Senate",3,"5k_Yllm_V","(Intercept)",0.0559794275935406,0.00399658256571593,-0.0142884687613123,-3.57517166888625,0.000220117039075377,0.055
16,0.5,"gpt-3.5",4,"Senate",3,"5k_Yllm_V","V",0.0129051352978346,0.00738665602092992,0.00964826043148194,1.3061743235564,0.000147597053838069,0.757
16,0.5,"gpt-3.5",4,"Senate",3,"test_Ytilde_V","(Intercept)",0.0701465831763401,0.0074032119064634,-0.000121313178512794,-0.016386560326185,5.47674558727504e-05,0.945
16,0.5,"gpt-3.5",4,"Senate",3,"test_Ytilde_V","V",0.00299731288562269,0.013949281749714,-0.000259561980729986,-0.0186075516565796,0.000194455251293411,0.953
16,0.5,"gpt-3.5",4,"Senate",3,"train_Yhuman_V","(Intercept)",0.0705482793586655,0.00623966217832404,0.000280383003812633,0.0449356064157857,3.89730653443349e-05,0.951
16,0.5,"gpt-3.5",4,"Senate",3,"train_Yhuman_V","V",0.00261641785638195,0.0107454646588206,-0.000640457009970724,-0.059602542124132,0.000115759730904848,0.953
17,0.05,"gpt-3.5",5,"Senate",3,"5k_Yllm_V","(Intercept)",0.0494516026706739,0.0036915533779638,-0.020816293684179,-5.63889819620078,0.000446932021522003,0
17,0.05,"gpt-3.5",5,"Senate",3,"5k_Yllm_V","V",0.0120196822732332,0.00721107098865688,0.00876280740688048,1.21518806577615,0.000128734338908725,0.774
17,0.05,"gpt-3.5",5,"Senate",3,"test_Ytilde_V","(Intercept)",0.0699953042853115,0.0170395485903575,-0.000272592069541416,-0.0159976109751918,0.000290130176383367,0.932
17,0.05,"gpt-3.5",5,"Senate",3,"test_Ytilde_V","V",0.0030485173808312,0.0303099819218241,-0.000208357485521476,-0.00687422005261744,0.000917819721938979,0.921
17,0.05,"gpt-3.5",5,"Senate",3,"train_Yhuman_V","(Intercept)",0.0707667807555886,0.0207063781741732,0.000498884400735768,0.0240932719638059,0.000428574228640081,0.928
17,0.05,"gpt-3.5",5,"Senate",3,"train_Yhuman_V","V",0.00298317990248907,0.0343072037514049,-0.00027369496386361,-0.00797776950423721,0.00117588215394441,0.951
18,0.1,"gpt-3.5",5,"Senate",3,"5k_Yllm_V","(Intercept)",0.0494236234053646,0.00386406517788476,-0.0208442729494883,-5.39438958452007,0.00044939978349201,0
18,0.1,"gpt-3.5",5,"Senate",3,"5k_Yllm_V","V",0.0121105657432025,0.0072477080332931,0.00885369087684981,1.22158492535564,0.000130864584606939,0.778
18,0.1,"gpt-3.5",5,"Senate",3,"test_Ytilde_V","(Intercept)",0.0701754789085687,0.0121218383166253,-9.24174462841889e-05,-0.00762404545170651,0.000146800566194609,0.945
18,0.1,"gpt-3.5",5,"Senate",3,"test_Ytilde_V","V",0.00339879996816217,0.022003434976832,0.000141925101809495,0.00645013389768153,0.000483687142363416,0.938
18,0.1,"gpt-3.5",5,"Senate",3,"train_Yhuman_V","(Intercept)",0.0705151658592576,0.0140087954277746,0.000247269504404754,0.0176510182962987,0.000196111245195709,0.934
18,0.1,"gpt-3.5",5,"Senate",3,"train_Yhuman_V","V",0.00309681832527336,0.0250354027438579,-0.000160056541079322,-0.00639320815873792,0.000626170237252963,0.945
19,0.25,"gpt-3.5",5,"Senate",3,"5k_Yllm_V","(Intercept)",0.0493988145560737,0.00361824555096601,-0.0208690817987792,-5.76773508177397,0.000448597184290357,0
19,0.25,"gpt-3.5",5,"Senate",3,"5k_Yllm_V","V",0.0122529851589907,0.00700485281643761,0.00899611029263804,1.28426828205837,0.000129948895414282,0.771
19,0.25,"gpt-3.5",5,"Senate",3,"test_Ytilde_V","(Intercept)",0.0706610569363594,0.00856055001051297,0.000393160581506527,0.0459270235000903,7.33643087088616e-05,0.945
19,0.25,"gpt-3.5",5,"Senate",3,"test_Ytilde_V","V",0.00311253151591497,0.0158285634479746,-0.000144343350437706,-0.00911916933663214,0.000250313712408546,0.94
19,0.25,"gpt-3.5",5,"Senate",3,"train_Yhuman_V","(Intercept)",0.0702650748890213,0.00887583716429782,-2.82146583162823e-06,-0.000317881657741233,7.87017128424328e-05,0.935
19,0.25,"gpt-3.5",5,"Senate",3,"train_Yhuman_V","V",0.00375901456748321,0.0158018631257035,0.000502139701130531,0.0317772465902293,0.000249701323644675,0.948
20,0.5,"gpt-3.5",5,"Senate",3,"5k_Yllm_V","(Intercept)",0.0492798784118438,0.00375435582188287,-0.0209880179430091,-5.59031134467251,0.000454577989625739,0
20,0.5,"gpt-3.5",5,"Senate",3,"5k_Yllm_V","V",0.0122910750228544,0.00700618808573633,0.00903420015650169,1.28946012381456,0.000130654357288956,0.77
20,0.5,"gpt-3.5",5,"Senate",3,"test_Ytilde_V","(Intercept)",0.0703536190152102,0.00722773574260072,8.57226603573591e-05,0.0118602372043162,5.21952721754018e-05,0.947
20,0.5,"gpt-3.5",5,"Senate",3,"test_Ytilde_V","V",0.00286842810378633,0.0135399383055687,-0.000388446762566346,-0.0286889610425024,0.000183297490276635,0.946
20,0.5,"gpt-3.5",5,"Senate",3,"train_Yhuman_V","(Intercept)",0.070299923471587,0.00622739862765396,3.20271167340818e-05,0.00514293666569846,3.8742738910245e-05,0.95
20,0.5,"gpt-3.5",5,"Senate",3,"train_Yhuman_V","V",0.0030335703080055,0.011354018454476,-0.000223304558347178,-0.0196674471899547,0.000128834686255296,0.939
21,0.05,"gpt-3.5",6,"Senate",3,"5k_Yllm_V","(Intercept)",0.0572077794511732,0.00404622650882007,-0.0130601169036796,-3.22772758154069,0.000186922230549496,0.113
21,0.05,"gpt-3.5",6,"Senate",3,"5k_Yllm_V","V",0.0128003732142793,0.00752021692474715,0.00954349834792667,1.26904561975086,0.000147575469649537,0.751
21,0.05,"gpt-3.5",6,"Senate",3,"test_Ytilde_V","(Intercept)",0.0690684094871316,0.0162376971144184,-0.00119948686772127,-0.0738705038817464,0.000264837913517848,0.923
21,0.05,"gpt-3.5",6,"Senate",3,"test_Ytilde_V","V",0.00574620058983849,0.0306838261058072,0.00248932572348581,0.0811282698220834,0.00094675242986453,0.922
21,0.05,"gpt-3.5",6,"Senate",3,"train_Yhuman_V","(Intercept)",0.0697378092049597,0.0197544079199629,-0.000530087149893159,-0.0268338667522137,0.000390127388022507,0.931
21,0.05,"gpt-3.5",6,"Senate",3,"train_Yhuman_V","V",0.00339085154991353,0.0356472321443172,0.000133976683560849,0.00375840354220062,0.00126947238414303,0.934
22,0.1,"gpt-3.5",6,"Senate",3,"5k_Yllm_V","(Intercept)",0.0572730293612278,0.00397685567967044,-0.0129948669936251,-3.26762347953798,0.000184666133897837,0.111
22,0.1,"gpt-3.5",6,"Senate",3,"5k_Yllm_V","V",0.0127888532717491,0.00776619201618917,0.00953197840539638,1.22736836605718,0.000151112037014831,0.756
22,0.1,"gpt-3.5",6,"Senate",3,"test_Ytilde_V","(Intercept)",0.0694904532102431,0.0117292030887346,-0.000777443144609798,-0.0662826910514063,0.000138041048734786,0.952
22,0.1,"gpt-3.5",6,"Senate",3,"test_Ytilde_V","V",0.00491613653195631,0.0217288022766255,0.00165926166560363,0.0763623159933007,0.000474421856803252,0.945
22,0.1,"gpt-3.5",6,"Senate",3,"train_Yhuman_V","(Intercept)",0.0699632546517798,0.0136740301272737,-0.000304641703073108,-0.0222788527038185,0.000186884927388918,0.939
22,0.1,"gpt-3.5",6,"Senate",3,"train_Yhuman_V","V",0.00356158444558422,0.025139921525522,0.000304709579231537,0.012120546156924,0.000631476486582771,0.946
23,0.25,"gpt-3.5",6,"Senate",3,"5k_Yllm_V","(Intercept)",0.0574088946874591,0.00388078673347392,-0.0128590016673938,-3.31350382036658,0.000180399369047073,0.124
23,0.25,"gpt-3.5",6,"Senate",3,"5k_Yllm_V","V",0.0124874306071413,0.00727420717848487,0.00923055574078865,1.26894320086045,0.000138064335269251,0.781
23,0.25,"gpt-3.5",6,"Senate",3,"test_Ytilde_V","(Intercept)",0.0699865043073631,0.00858651778558182,-0.000281392047489771,-0.0327713811950957,7.37337408788212e-05,0.949
23,0.25,"gpt-3.5",6,"Senate",3,"test_Ytilde_V","V",0.00368065424478145,0.0159632175591703,0.000423779378428772,0.0265472406711217,0.000254749079488144,0.936
23,0.25,"gpt-3.5",6,"Senate",3,"train_Yhuman_V","(Intercept)",0.0703143499013456,0.00859683187097143,4.64535464927476e-05,0.00540356577748198,7.38337706315142e-05,0.961
23,0.25,"gpt-3.5",6,"Senate",3,"train_Yhuman_V","V",0.00320682752664627,0.0156613070720048,-5.00473397064081e-05,-0.00319560426701994,0.000245033767400636,0.946
24,0.5,"gpt-3.5",6,"Senate",3,"5k_Yllm_V","(Intercept)",0.0573155872960776,0.00410636695675492,-0.0129523090587753,-3.15420155947556,0.000184607697287977,0.11
24,0.5,"gpt-3.5",6,"Senate",3,"5k_Yllm_V","V",0.012817089717897,0.00759960557285756,0.00956021485154434,1.25798829424638,0.000149093958865833,0.764
24,0.5,"gpt-3.5",6,"Senate",3,"test_Ytilde_V","(Intercept)",0.0705188325525119,0.00774456596810594,0.000250936197659,0.0324015830832119,5.9981292707606e-05,0.943
24,0.5,"gpt-3.5",6,"Senate",3,"test_Ytilde_V","V",0.0030076895413617,0.014458455070111,-0.00024918532499098,-0.0172345747718306,0.000208899969417595,0.938
24,0.5,"gpt-3.5",6,"Senate",3,"train_Yhuman_V","(Intercept)",0.0701498695147555,0.00612620013038451,-0.000118026840097421,-0.0192659132227881,3.7506728044469e-05,0.953
24,0.5,"gpt-3.5",6,"Senate",3,"train_Yhuman_V","V",0.00373363600402143,0.011239611223778,0.000476761137668748,0.0424179385013011,0.000126429832783605,0.945
25,0.05,"gpt-3.5",7,"Senate",3,"5k_Yllm_V","(Intercept)",0.0672010203381097,0.00429942913636832,-0.00306687601674315,-0.71332168049959,2.78723343098285e-05,0.866
25,0.05,"gpt-3.5",7,"Senate",3,"5k_Yllm_V","V",0.00865746428079195,0.00793129149309906,0.00540058941443927,0.680921816974987,9.20088453871105e-05,0.907
25,0.05,"gpt-3.5",7,"Senate",3,"test_Ytilde_V","(Intercept)",0.0701694693316371,0.0161757440861528,-9.84270232157887e-05,-0.00608485289403454,0.000261402729922864,0.922
25,0.05,"gpt-3.5",7,"Senate",3,"test_Ytilde_V","V",0.00278234974443327,0.0290346855252178,-0.000474525121919408,-0.0163433876873667,0.000842395124676073,0.905
25,0.05,"gpt-3.5",7,"Senate",3,"train_Yhuman_V","(Intercept)",0.0700625994619034,0.0185430726915326,-0.0002052968929495,-0.0110713524325042,0.000343543846112871,0.941
25,0.05,"gpt-3.5",7,"Senate",3,"train_Yhuman_V","V",0.00416004064029473,0.0347102845419796,0.000903165773942055,0.0260201201419061,0.00120441475754743,0.951
26,0.1,"gpt-3.5",7,"Senate",3,"5k_Yllm_V","(Intercept)",0.0673186589589078,0.00428612362453257,-0.00294923739594512,-0.688089671297513,2.70504860866925e-05,0.887
26,0.1,"gpt-3.5",7,"Senate",3,"5k_Yllm_V","V",0.00861540965629531,0.00763337908981405,0.00535853478994263,0.70198724927641,8.69241029475071e-05,0.913
26,0.1,"gpt-3.5",7,"Senate",3,"test_Ytilde_V","(Intercept)",0.0696384351575905,0.0118228948199938,-0.000629461197262412,-0.0532408692495448,0.000140037282481571,0.941
26,0.1,"gpt-3.5",7,"Senate",3,"test_Ytilde_V","V",0.00391294182014516,0.0216845949691922,0.000656066953792484,0.0302549784639544,0.000470181861166796,0.928
