"combination_id","train_proportion","model","prompt","V","regression","coef_name","coef_mean","coef_sd","bias_mean","bias_norm","mse_mean","coverage_mean"
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","20",0.396130803287594,0.0235942947030359,-0.0100365975934634,-0.425382395184376,0.000656867343044289,0.933
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","3",0.315910963662777,0.0320013085984481,-0.0108772551310519,-0.339900323063019,0.00114137434744709,0.937
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","Other",0.311864860027839,0.00824221485653789,-0.000790226820795403,-0.0958755425028236,6.84906300638971e-05,0.939
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","14",0.321620460805851,0.0677833521984578,0.00373966610386427,0.0551708639743161,0.0046039733549933,0.958
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","15",0.278783540110361,0.0404859032805118,-0.00265975885871086,-0.0656959248329567,0.00164454357326101,0.945
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","19",0.278943506822744,0.03604904817706,0.00112423871221334,0.0311863632762642,0.00129949825327956,0.95
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","20",0.405894489451094,0.0369071393669148,-0.000272911429963693,-0.0073945430246036,0.00136084927996123,0.952
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","3",0.326043552720322,0.0437628225407618,-0.000744666073507176,-0.0170159516748166,0.0019138239796585,0.961
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","Other",0.312742701823199,0.0179724760423643,8.76149745647031e-05,0.0048749529201307,0.000322694561582035,0.946
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","14",0.318671713796194,0.054533340312581,0.000790919094206831,0.0145034045168211,0.00297153687345571,0.944
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","15",0.280221952774843,0.041490342525342,-0.00122134619422968,-0.0294368790395908,0.00172121876087349,0.942
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","19",0.278072688996982,0.0358796467313492,0.000253420886451852,0.00706308198487444,0.00128612592266254,0.939
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","20",0.407764964783012,0.0400044142304462,0.0015975639019549,0.039934690525703,0.00160130501518404,0.953
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","3",0.325492407996456,0.0491377847634696,-0.00129581079737287,-0.0263709649022723,0.00241378649519219,0.946
3,0.25,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","Other",0.312110464838321,0.0186111712760104,-0.000544622010314098,-0.0292631775957116,0.000346325933702847,0.941
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","14",0.29133021574847,0.023477673286988,-0.0265505789535164,-1.13088629477741,0.00125558318459449,0.772
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","15",0.313353473068463,0.0272287183852455,0.0319101740993906,1.1719308139263,0.00175892091285152,0.794
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","19",0.30001893505732,0.0234784713132254,0.0221996669467894,0.945532894822005,0.00104351258913911,0.851
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","20",0.396292175792886,0.0237478695118658,-0.00987522508817099,-0.415836253573684,0.000660917415588296,0.933
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","3",0.313881073488472,0.0315480177260021,-0.0129071453053571,-0.409126982793564,0.00116087654495131,0.924
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","5k_V_Yllm","Other",0.312331677365565,0.0083432457598964,-0.000323409483069729,-0.0387630296861523,6.96447337539585e-05,0.941
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","14",0.319827216990557,0.0626701699964237,0.00194642228856999,0.0310581938533287,0.0039274112168987,0.945
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","15",0.280018093017684,0.0335112995754605,-0.00142520595138868,-0.0425291161322889,0.0011239154040409,0.949
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","19",0.277890218792019,0.030099512480645,7.09506814892311e-05,0.00235720367679891,0.000905079704920138,0.939
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","20",0.406155332589751,0.0328312439260615,-1.20682913067062e-05,-0.000367585563735717,0.00107681283279847,0.95
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","3",0.326593564224675,0.0389072369259206,-0.000194654569153602,-0.00500304273789024,0.00151229720252581,0.944
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","alpha_star","Other",0.313199389572591,0.0173962759383241,0.000544302723955814,0.0312884623057002,0.000302624051561098,0.953
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","14",0.31638082556414,0.0390259105232758,-0.00149996913784684,-0.038435211830669,0.00152374857789306,0.936
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","15",0.280660647973281,0.0291716760324961,-0.000782650995791225,-0.0268291405306772,0.000850748238443575,0.952
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","19",0.278573010554162,0.024781938025322,0.00075374244363217,0.0304149918727907,0.000614098435509941,0.95
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","20",0.405491011106954,0.0290762859127071,-0.000676389774103278,-0.0232625919326126,0.000845042475201522,0.953
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","3",0.326344658545724,0.0358379452534806,-0.000443560248104571,-0.0123768325713789,0.00128327070736518,0.946
4,0.5,"gpt-3.5-turbo-0125",1,"Senate","train_V_Yhuman","Other",0.312778611204539,0.0124271531483653,0.000123524355904023,0.00993987556355748,0.000154294959504055,0.954
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","14",0.294150859029366,0.0206680102272784,-0.0237299356726204,-1.14814805158654,0.000989849327134831,0.801
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","15",0.296703720918015,0.0230919501349956,0.0152604219489431,0.660854620754445,0.000765585400935867,0.92
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","19",0.291012984148762,0.021740538923128,0.0131937160382313,0.60687161826497,0.000646252524532855,0.915
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","20",0.396509275873517,0.0221459045358676,-0.00965812500754043,-0.436113367683766,0.000583230025285329,0.928
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","3",0.338311404504226,0.0263313509498404,0.0115231857103975,0.437622275148302,0.000825430511717126,0.945
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","Other",0.311586420928778,0.00885122021627,-0.0010686659198563,-0.120736564422148,7.94078020658521e-05,0.937
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","14",0.306402107960899,0.315528234686342,-0.0114786867410873,-0.0363792696792983,0.0995902690666949,0.956
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","15",0.284361679538353,0.0825898553622947,0.00291838056928067,0.0353358237095668,0.00682278006970314,0.922
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","19",0.279542774234406,0.0748489438607386,0.00172350612387619,0.023026458824628,0.00559973250602998,0.928
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","20",0.404314592438441,0.0661233718102946,-0.00185280844261599,-0.0280204773575616,0.00437136089838793,0.945
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","3",0.326652943280549,0.0943451372277815,-0.000135275513279982,-0.00143383662640058,0.00889212221307489,0.914
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","Other",0.312042715273491,0.0305949071884458,-0.00061237157514368,-0.0200154741889507,0.000935487296469787,0.941
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","14",0.318832659080548,0.120140887246377,0.000951864378561715,0.00792290119024752,0.0144203050013536,0.936
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","15",0.280420263790121,0.0963436370941435,-0.00102303517895114,-0.0106186065816829,0.00927386091309688,0.913
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","19",0.278014507205416,0.0797231828882843,0.000195239094886161,0.00244896262056858,0.00634946822225314,0.932
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","20",0.402189178036641,0.0905227754106512,-0.00397822284441612,-0.0439472036332199,0.00820200475217896,0.938
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","3",0.326921887890816,0.113246017197451,0.000133669096986587,0.00118034258770908,0.0128118536181018,0.909
5,0.05,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","Other",0.314832516716151,0.0406060627461619,0.00217742986751628,0.0536232700305842,0.00165194468024144,0.954
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","14",0.294807654224135,0.0215151676762656,-0.0230731404778514,-1.07241276596252,0.000994809349208351,0.801
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","15",0.296505713307745,0.0238955106427815,0.0150624143386724,0.630344944866142,0.000797300759160246,0.914
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","19",0.292462196909191,0.0215185872326634,0.014642928798661,0.680478167099852,0.000677001910695909,0.914
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","20",0.396294935379465,0.0223009280322755,-0.00987246550159213,-0.442693034446997,0.000594299634789757,0.932
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","3",0.338450991565533,0.0259759840444245,0.0116627727717041,0.448982904815398,0.000810097264053523,0.925
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","Other",0.31109739880909,0.00804943116445097,-0.0015576880395448,-0.193515294151974,6.71549407577042e-05,0.959
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","14",0.320209299739401,0.117671530239232,0.00232850503741383,0.0197881767380764,0.013838164375523,0.947
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","15",0.279822497257367,0.0585738722700877,-0.00162080171170508,-0.0276710698625399,0.0034300946123885,0.938
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","19",0.277473751517386,0.0517256281106264,-0.000345516593144144,-0.00667979502163187,0.00267298444455153,0.932
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","20",0.406506938363914,0.050975339205803,0.00033953748285667,0.00666081850845275,0.0025960020076418,0.935
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","3",0.323377775640734,0.0671152455047082,-0.0034104431530948,-0.0508147311009323,0.00451158284547859,0.942
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","Other",0.312775714290632,0.0213875482925812,0.000120627441997549,0.00564007806539432,0.000456984345725287,0.954
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","14",0.31499424133683,0.0878832116289284,-0.00288655336515629,-0.0328453331603795,0.0077240676176587,0.92
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","15",0.27966887596318,0.0677405423923934,-0.00177442300589213,-0.0261944020999067,0.00458734087953586,0.927
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","19",0.2791826778069,0.0552377191511486,0.00136340969637005,0.0246825849676977,0.00305001329740432,0.937
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","20",0.407971595937524,0.0647788377141264,0.00180419505646682,0.027851612040785,0.0041953566375793,0.947
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","3",0.328748092117447,0.0787708511569548,0.00195987332361763,0.0248806924748405,0.00620248324844377,0.936
6,0.1,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","Other",0.312516543560688,0.0293456214101012,-0.000138543287946941,-0.00472108891513379,0.000860323524691679,0.942
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","14",0.294381315866287,0.0207040168301599,-0.0234994788356998,-1.13502027304517,0.000980453162140144,0.789
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","15",0.296390304564585,0.0260536205385256,0.0149470055955123,0.573701669348034,0.000901525328294592,0.888
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","19",0.291858330822274,0.0220732191349817,0.014039062711744,0.636022440854352,0.000683835057802222,0.917
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","20",0.396550932448956,0.0226562353446479,-0.00961646843210154,-0.424451295010636,0.000605268160097686,0.931
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","3",0.338439077030159,0.0270584619747013,0.0116508582363299,0.430580949028921,0.000867170701714976,0.922
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","Other",0.311187524502907,0.00852851157249737,-0.00146756234572791,-0.17207719462567,7.48165133711778e-05,0.954
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","14",0.319095447876214,0.0782660541534213,0.00121465317422735,0.0155195402063623,0.00612092503984718,0.952
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","15",0.278790062178034,0.0414047093139079,-0.00265323679103824,-0.0640805559320039,0.00171967526888516,0.937
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","19",0.277996138685117,0.0340569111227364,0.00017687057458695,0.00519338274541496,0.0011587446052269,0.949
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","20",0.405044352137944,0.0367477598856468,-0.00112304874311309,-0.0305610123340264,0.00135030869723595,0.943
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","3",0.328014410755884,0.046457504579401,0.00122619196205469,0.0263938404172999,0.00215764497874112,0.949
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","Other",0.312587065269187,0.0168583748091851,-6.8021579447923e-05,-0.00403488356486548,0.000283925223341029,0.95
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","14",0.31762628635923,0.0546936171234994,-0.000254508342756955,-0.00465334633440443,0.00298846513679443,0.945
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","15",0.279265585699977,0.0423227250798701,-0.00217771326909548,-0.0514549397512984,0.00179416428021048,0.93
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","19",0.277408330609328,0.0353087162299399,-0.00041093750120182,-0.0116384152435813,0.00124562760599451,0.949
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","20",0.407142923248589,0.0426925923542294,0.0009755223675311,0.0228499211159862,0.00182178642837204,0.944
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","3",0.32760371178716,0.0511273445123299,0.000815492993330782,0.0159502317421183,0.00261205638034776,0.933
7,0.25,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","Other",0.31230099480106,0.018319792500841,-0.000354092047575258,-0.0193283874562991,0.000335404563654753,0.946
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","14",0.295432398404454,0.0213283946774854,-0.0224483962975332,-1.05251223249493,0.00095837601543017,0.801
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","15",0.29648150183442,0.024612799550496,0.0150382028653481,0.610991156633582,0.000831331657230546,0.901
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","19",0.292312167428723,0.0221884773475877,0.0144928993181927,0.653172324137347,0.000701880329124677,0.892
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","20",0.396348729748339,0.0221637664043002,-0.00981867113271825,-0.443005532255259,0.000587147611495638,0.932
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","3",0.338836222495068,0.0265527450093786,0.0120480037012385,0.453738538029989,0.000849497612450603,0.935
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","5k_V_Yllm","Other",0.310819101718451,0.0084843204455791,-0.00183598513018364,-0.216397428876029,7.52825511281038e-05,0.944
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","14",0.321136049490653,0.065399745746213,0.00325525478866619,0.0497747315608591,0.00428344630066478,0.952
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","15",0.281208835328769,0.0347781591382426,-0.000234463640303032,-0.00674169208815921,0.00120836580589051,0.952
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","19",0.277358391972586,0.0298616940388346,-0.00046087613794398,-0.015433690310557,0.000891041456912626,0.948
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","20",0.405929506349564,0.0327496726357987,-0.000237894531493632,-0.00726402777026815,0.00107152511050234,0.952
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","3",0.328167067566734,0.042209910200278,0.00137884877290539,0.032666470181126,0.00178179606653496,0.957
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","alpha_star","Other",0.311958633786849,0.0161271222709722,-0.000696453061785969,-0.0431852037880026,0.000260309035537416,0.951
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","14",0.317383019428636,0.0385996537290837,-0.000497775273350933,-0.01289584815565,0.00148869111495992,0.951
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","15",0.282116554795612,0.0295176755648817,0.00067325582654014,0.0228085651615853,0.000870875150990831,0.939
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","19",0.277676361415116,0.0248199325228583,-0.000142906695414484,-0.00575773907857614,0.000615433443712394,0.939
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","20",0.405534656069733,0.0302033499176199,-0.000632744811324214,-0.0209494911342628,0.000911730469896201,0.936
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","3",0.326720958651452,0.0353097409357983,-6.72601423767856e-05,-0.0019048608286048,0.00124553555107499,0.952
8,0.5,"gpt-3.5-turbo-0125",2,"Senate","train_V_Yhuman","Other",0.312057234745259,0.012877183876612,-0.000597852103375952,-0.0464272397679893,0.000166013469864995,0.948
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","14",0.298850794604837,0.0205378636247469,-0.0190300000971496,-0.926581286391425,0.000783522942123946,0.85
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","15",0.292438496417782,0.0239875897018812,0.0109951974487098,0.458370248339188,0.000695723422182206,0.924
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","19",0.29479736384294,0.0201869168900602,0.0169780957324097,0.841044515359821,0.000695359836611539,0.879
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","20",0.39985508684255,0.0217386803600407,-0.00631231403850729,-0.290372457479543,0.000511942962092959,0.942
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","3",0.353745913375044,0.0275106052803833,0.0269576945812151,0.97990190715424,0.00148279386662423,0.85
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","5k_V_Yllm","Other",0.30981944301017,0.00855762358015768,-0.00283564383846503,-0.331358795102878,8.12005643969558e-05,0.938
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","14",0.327204496047365,0.204911624795187,0.00932370134537817,0.0455010854298646,0.0420337166090051,0.946
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","15",0.281710410708329,0.0815538397101781,0.000267111739257122,0.00327528097029362,0.0066444490913832,0.927
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","19",0.279611198931078,0.0735088830717446,0.00179193082054798,0.0243770649976964,0.00540136335063059,0.931
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","20",0.404948309596494,0.0702835345743984,-0.00121909128456383,-0.0173453326151856,0.00493632164059848,0.935
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","3",0.323767750162861,0.0925580967529246,-0.00302046863096825,-0.0326332188855516,0.00856755750399989,0.94
9,0.05,"gpt-3.5-turbo-0125",3,"Senate","alpha_star","Other",0.31348549649684,0.03159625165087,0.00083040964820492,0.0262819038593793,0.000998014375450551,0.92
